META; english/premier-league/liverpool-v-bournemouth; 2018-04-03 18:14:33 GMT+3; 2018-04-14 17:30; e70300-dr003
Liverpool; 1/7; 2/11; 1/6; 19/100; 1/9; 1/7; 1/9; 2/13; 2/13; 1/7; 1/6; 1/6; 1/6; 1/6; 2/13; 2/11; 2/13; 2/11; 1/6; 3/19; 1/5
Draw; 13/2; 6; 13/2; 15/2; 6; 15/2; 6; 13/2; 13/2; 13/2; 6; 7; 13/2; 6; 13/2; 13/2; 6; 13/2; 28/5; ; 
Bournemouth; 16; 14; 18; 33/2; 14; 18; 14; 16; 18; 16; 14; 15; 14; 16; 57/4; 16; 15; 20; 14; 29/2; 64/5
META; english/premier-league/liverpool-v-bournemouth; 2018-04-04 08:14:09 GMT+3; 2018-04-14 17:30; e70300-dr003
Liverpool; 1/7; 2/11; 1/6; 1/6; 19/100; 1/9; 1/7; 1/9; 2/13; 2/13; 1/7; 1/6; 1/6; 1/6; 1/6; 2/13; 2/11; 2/13; 2/11; 1/6; 3/19; 1/5
Draw; 13/2; 6; 13/2; 13/2; 15/2; 6; 15/2; 6; 13/2; 13/2; 13/2; 6; 7; 13/2; 6; 13/2; 13/2; 6; 13/2; 28/5; ; 
Bournemouth; 16; 14; 18; 14; 33/2; 14; 18; 14; 16; 18; 16; 14; 15; 14; 16; 57/4; 16; 15; 20; 14; 29/2; 64/5
META; english/premier-league/liverpool-v-bournemouth; 2018-04-04 18:15:16 GMT+3; 2018-04-14 17:30; e70300-dr003
Liverpool; 1/7; 2/11; 1/6; 1/6; 19/00; 1/9; 1/7; 1/9; 2/13; 2/13; 1/7; 1/6; 1/6; 1/6; 1/6; 2/13; 2/11; 2/13; 2/11; 1/6; 2/13; 1/5
Draw; 13/2; 6; 13/2; 13/2; 15/2; 6; 6; 13/2; 13/2; 13/2; 6; 7; 13/2; 6; 13/2; 13/2; 6; 27/4; 28/5; ; ; 
Bournemouth; 16; 14; 18; 14; 33/2; 14; 16; 14; 16; 18; 16; 14; 15; 14; 16; 57/4; 16; 15; 20; 14; 29/2; 52/5
META; english/premier-league/liverpool-v-bournemouth; 2018-04-05 13:08:46 GMT+3; 2018-04-14 17:30; e70300-dr003
Liverpool; 1/7; 1/5; 2/11; 1/6; 1/5; 1/9; 2/13; 1/9; 2/13; 1/6; 1/6; 2/11; 2/11; 2/11; 2/11; 2/13; 2/11; 2/13; 2/13; 2/11; 3/19; 2/11
Draw; 13/2; 11/2; 6; 13/2; 36/5; 6; 6; 13/2; 6; 13/2; 6; 7; 13/2; 13/2; 6; 13/2; 13/2; 13/2; 33/5; ; ; 
Bournemouth; 16; 12; 16; 14; 31/2; 14; 16; 14; 16; 16; 14; 14; 14; 12; 14; 57/4; 16; 11; 15; 18; 29/2; 73/5
META; english/premier-league/liverpool-v-bournemouth; 2018-04-06 08:14:09 GMT+3; 2018-04-14 17:30; e70300-dr003
Liverpool; 1/7; 1/5; 2/11; 1/6; 1/5; 1/9; 2/13; 1/9; 2/13; 1/6; 1/6; 2/11; 2/11; 2/11; 2/11; 2/13; 2/11; 2/13; 2/13; 1/6; 1/5; 
Draw; 13/2; 11/2; 6; 13/2; 36/5; 6; 6; 13/2; 6; 13/2; 6; 7; 13/2; 13/2; 6; 13/2; 15/2; 31/5; ; ; ; 
Bournemouth; 16; 12; 16; 14; 31/2; 14; 16; 14; 16; 16; 14; 14; 14; 12; 14; 57/4; 16; 11; 15; 17; 29/2; 62/5
META; english/premier-league/liverpool-v-bournemouth; 2018-04-07 12:14:57 GMT+3; 2018-04-14 17:30; e70300-dr003
Liverpool; 1/7; 1/5; 2/11; 1/6; 1/5; 1/9; 2/13; 1/9; 2/13; 1/6; 1/6; 2/11; 2/11; 2/11; 2/11; 2/11; 2/13; 2/11; 2/13; 2/13; 1/6; 3/19; 2/11
Draw; 13/2; 11/2; 6; 13/2; 36/5; 6; 6; 13/2; 6; 13/2; 6; 13/2; 6; 13/2; 13/2; 6; 13/2; 15/2; 13/2; 26/5; ; ; 
Bournemouth; 16; 12; 16; 14; 31/2; 14; 16; 14; 16; 16; 14; 14; 12; 14; 12; 14; 57/4; 16; 11; 15; 17; 29/2; 54/5
META; english/premier-league/liverpool-v-bournemouth; 2018-04-10 08:13:19 GMT+3; 2018-04-14 17:30; e70300-dr003
Liverpool; 2/11; 1/4; 1/4; 2/9; 6/25; 2/9; 1/5; 1/6; 2/9; 1/4; 2/9; 1/4; 2/11; 2/9; 1/4; 2/9; 3/14; 2/9; 4/17; 2/9; 1/4; 3/14; 2/9; 2/9; 2/9; 2/9; 1/4
Bournemouth; 11; 11; 11; 12; 11; 12; 10; 23/2; 11; 12; 11; 10; 10; 23/2; 21/2; 21/2; 11; 12; 47/4; 11; 59/5; 59/5; 49/5; 61/5; ; ; 
META; english/premier-league/liverpool-v-bournemouth; 2018-04-13 09:16:33 GMT+3; 2018-04-14 17:30; e70300-dr003
Liverpool; 1/4; 1/4; 1/4; 2/9; 27/100; 1/4; 2/9; 2/9; 5/19; 1/4; 1/4; 1/4; 2/9; 2/9; 1/4; 1/4; 4/17; 1/4; 1/4; 4/17; 1/4; 1/4; 1/4; 1/4; 1/4; 1/4; 1/4
Draw; 6; 5; 28/5; 11/2; 11/2; 5; 28/5; 5; 11/2; 5; 11/2; 5; 11/2; 5; 53/10; 21/4; 11/2; 11/2; 11/2; 91/17; 11/2; 28/5; 27/5; 28/5; 29/5; ; 
Bournemouth; 11; 11; 11; 12; 11; 12; 10; 23/2; 11; 12; 11; 10; 10; 23/2; 21/2; 21/2; 11; 12; 47/4; 11; 59/5; 59/5; 49/5; 61/5; ; ; 
META; english/premier-league/liverpool-v-bournemouth; 2018-04-13 16:13:08 GMT+3; 2018-04-14 17:30; e70300-dr003
Liverpool; 1/4; 1/4; 2/9; 1/4; 1/4; 1/4; 2/9; 1/5; 4/17; 2/9; 1/4; 2/9; 2/9; 1/4; 1/4; 2/9; 4/17; 1/4; 2/9; 2/9; 1/4; 4/17; 2/9; 2/9; 1/4; 1/4; 1/4
Draw; 6; 11/2; 5; 31/5; 6; 11/2; 80/13; 11/2; 11/2; 11/2; 11/2; 6; 11/2; 11/2; 53/10; 21/4; 28/5; 6; 91/17; 6; 29/5; 6; 6; ; ; ; 
Bournemouth; 11; 10; 12; 12; 12; 13; 12; 12; 154/3; 12; 12; 12; 11; 13; 11; 11; 12; 21/2; 13; 23/2; 12; 49/4; 11; 64/5; 66/5; 66/5; 66/5
META; english/premier-league/liverpool-v-bournemouth; 2018-04-14 12:14:57 GMT+3; 2018-04-14 17:30; e70300-dr003
Liverpool; 2/9; 2/9; 2/9; 2/9; 6/25; 2/9; 2/9; 1/6; 4/17; 2/9; 1/4; 2/9; 1/4; 2/9; 1/4; 1/4; 2/9; 2/9; 2/9; 2/9; 2/9; 2/9; 2/9; 2/9; 2/9; 2/9; 
Draw; 6; 6; 32/5; 6; 11/2; 80/13; 6; 11/2; 11/2; 6; 11/2; 11/2; 57/10; 23/4; 61/10; 6; 23/4; 6; 31/5; 6; 31/5; ; ; ; ; ; 
Bournemouth; 14; 12; 14; 12; 25/2; 14; 12; 13; 154/3; 14; 12; 12; 12; 14; 11; 12; 51/4; 23/2; 11; 23/2; 14; 13; 12; 69/5; 71/5; 71/5; 71/5
