META; spain/la-liga-segunda/cordoba-v-sevilla-b; 2018-04-15 22:23:06 GMT+3; 2018-04-20 20:00; Nothing; Xlenovo
Cordoba; 1/100
Draw; 1/100
Sevilla B; 1/100
META; spain/la-liga-segunda/cordoba-v-sevilla-b; 2018-04-16 02:22:42 GMT+3; 2018-04-20 20:00; Nothing; Xlenovo
Cordoba; 1/50; 4/5
Draw; 1/50; 13/5
Sevilla B; 1/50; 13/5
META; spain/la-liga-segunda/cordoba-v-sevilla-b; 2018-04-16 10:22:45 GMT+3; 2018-04-20 20:00; Nothing; Xlenovo
Cordoba; 1/50; 4/5
Draw; 1/50; 13/5
Sevilla B; 1/50; 13/5
META; spain/la-liga-segunda/cordoba-v-sevilla-b; 2018-04-16 14:23:54 GMT+3; 2018-04-20 20:00; Nothing; Xlenovo
Cordoba; 1/50; 4/5
Draw; 1/50; 13/5
Sevilla B; 1/50; 13/5
META; spain/la-liga-segunda/cordoba-v-sevilla-b; 2018-04-16 18:24:34 GMT+3; 2018-04-20 20:00; Nothing; Xlenovo
Cordoba; 1/50; 4/5
Draw; 1/50; 13/5
Sevilla B; 1/50; 13/5
META; spain/la-liga-segunda/cordoba-v-sevilla-b; 2018-04-16 22:24:30 GMT+3; 2018-04-20 20:00; Nothing; Xlenovo
Cordoba; 1/50; 4/5
Draw; 1/100; 13/5
Sevilla B; 1/50; 13/5
META; spain/la-liga-segunda/cordoba-v-sevilla-b; 2018-04-17 02:24:19 GMT+3; 2018-04-20 20:00; Nothing; Xlenovo
Cordoba; 1/33; 4/5
Draw; 1/100; 13/5
Sevilla B; 1/33; 13/5
META; spain/la-liga-segunda/cordoba-v-sevilla-b; 2018-04-17 10:24:20 GMT+3; 2018-04-20 20:00; Nothing; Xlenovo
Cordoba; 1/33; 4/5
Draw; 1/100; 13/5
Sevilla B; 1/33; 13/5
META; spain/la-liga-segunda/cordoba-v-sevilla-b; 2018-04-17 14:24:40 GMT+3; 2018-04-20 20:00; Nothing; Xlenovo
Cordoba; 4/9; 1/2; 2/5; 4/9; 4/9; 1/33; 4/9
Draw; 16/5; 37/10; 10/3; 10/3; 10/3; 9/5; 7/2
Sevilla B; 11/2; 29/5; 11/2; 11/2; 11/2; 13/10; 28/5
META; spain/la-liga-segunda/cordoba-v-sevilla-b; 2018-04-17 18:24:42 GMT+3; 2018-04-20 20:00; Nothing; Xlenovo
Cordoba; 11/20; 8/15; 4/7; 4/7; 31/50; 1/2; 8/15; 1/2; 4/7; 8/15; 6/10; 4/7; 4/7; 11/20; 4/7; 8/15; 6/11; 6/11; 1/2; 8/15; 4/9; 8/15; 4/7
Draw; 3; 29/10; 14/5; 16/5; 3; 31/10; 29/10; 3; 14/5; 3; 29/10; 16/5; 14/5; 58/19; 29/10; 3; 31/10; 58/19; 11/4; 5/2; 3; ; 
Sevilla B; 5; 9/2; 17/4; 9/2; 49/10; 5; 9/2; 23/5; 17/4; 9/2; 4; 17/4; 17/4; 17/4; 9/2; 79/17; 5; 50/13; 9/2; 47/10; 9/2; 7/2; 24/5
META; spain/la-liga-segunda/cordoba-v-sevilla-b; 2018-04-17 22:24:52 GMT+3; 2018-04-20 20:00; Nothing; Xlenovo
Cordoba; 11/20; 8/15; 4/7; 59/100; 8/15; 8/15; 1/2; 4/7; 8/15; 4/7; 4/7; 4/7; 11/20; 4/7; 5/9; 6/11; 6/11; 1/2; 4/7; 8/15; 1/2; 4/7; 4/7; 
Draw; 3; 3; 14/5; 69/20; 16/5; 3; 31/10; 3; 14/5; 3; 29/10; 14/5; 3; 58/19; 29/10; 41/13; 31/10; 31/10; 9/5; 13/5; 10/3; 10/3; ; 
Sevilla B; 5; 19/4; 9/2; 28/5; 5; 23/5; 19/4; 5; 9/2; 9/2; 17/4; 5; 49/10; 5; 41/10; 9/2; 94/19; 27/10; 4; 11/2; 27/5; ; ; 
META; spain/la-liga-segunda/cordoba-v-sevilla-b; 2018-04-18 22:24:28 GMT+3; 2018-04-20 20:00; Nothing; Xlenovo
Cordoba; 8/15; 1/2; 8/15; 4/7; 27/50; 1/2; 1/2; 11/21; 8/15; 1/2; 8/15; 8/15; 8/15; 1/2; 1/2; 18/35; 6/11; 17/35; 11/21; 18/35; 1/2; 4/9; 8/15; 8/15
Draw; 3; 3; 14/5; 69/20; 16/5; 3; 31/10; 3; 14/5; 3; 29/10; 14/5; 3; 41/13; 29/10; 16/5; 31/10; 16/5; 3; 13/5; 10/3; 10/3; ; 
Sevilla B; 5; 19/4; 9/2; 28/5; 5; 5; 19/4; 5; 9/2; 19/4; 17/4; 5; 51/10; 5; 21/5; 24/5; 67/13; 5; 11/2; 27/5; ; ; ; 
META; spain/la-liga-segunda/cordoba-v-sevilla-b; 2018-04-19 02:23:54 GMT+3; 2018-04-20 20:00; Nothing; Xlenovo
Cordoba; 8/15; 1/2; 8/15; 4/7; 27/50; 2/5; 1/2; 11/21; 8/15; 1/2; 8/15; 8/15; 8/15; 1/2; 8/15; 18/35; 6/11; 17/35; 11/21; 18/35; 1/2; 8/15; 8/15
Draw; 3; 14/5; 3; 14/5; 69/20; 10/3; 3; 31/10; 3; 14/5; 3; 29/10; 14/5; 14/5; 41/13; 29/10; 16/5; 31/10; 16/5; 3; 10/3; 10/3; 
Sevilla B; 5; 19/4; 9/2; 28/5; 13/2; 5; 19/4; 5; 9/2; 19/4; 17/4; 5; 51/10; 5; 21/5; 24/5; 67/13; 5; 11/2; 27/5; ; ; 
META; spain/la-liga-segunda/cordoba-v-sevilla-b; 2018-04-19 10:23:46 GMT+3; 2018-04-20 20:00; Nothing; Xlenovo
Cordoba; 1/2; 1/2; 8/15; 4/7; 27/50; 1/2; 1/2; 11/21; 8/15; 1/2; 8/15; 8/15; 8/15; 1/2; 8/15; 1/2; 6/11; 17/35; 11/21; 18/35; 1/2; 4/9; 8/15; 8/15
Draw; 3; 14/5; 3; 14/5; 69/20; 3; 31/10; 3; 14/5; 3; 14/5; 14/5; 41/13; 29/10; 16/5; 31/10; 16/5; 3; 13/5; 10/3; 10/3; ; ; 
Sevilla B; 6; 19/4; 9/2; 28/5; 11/2; 5; 19/4; 5; 5; 19/4; 17/4; 5; 21/4; 5; 21/5; 24/5; 53/10; 5; 11/2; 27/5; ; ; ; 
META; spain/la-liga-segunda/cordoba-v-sevilla-b; 2018-04-19 14:24:06 GMT+3; 2018-04-20 20:00; Nothing; Xlenovo
Cordoba; 1/2; 1/2; 1/2; 4/7; 53/100; 1/2; 1/2; 11/21; 1/2; 1/2; 1/2; 1/2; 8/15; 1/2; 1/2; 1/2; 8/15; 17/35; 11/21; 1/2; 4/9; 4/9; 1/2; 1/2
Draw; 3; 3; 14/5; 17/5; 3; 31/10; 3; 3; 3; 14/5; 3; 16/5; 3; 16/5; 31/10; 16/5; 3; 13/5; 10/3; 10/3; ; ; ; 
Sevilla B; 6; 24/5; 9/2; 59/10; 11/2; 5; 24/5; 5; 9/2; 19/4; 17/4; 5; 91/17; 5; 21/5; 24/5; 27/5; 26/5; 4; 28/5; 28/5; ; ; 
META; spain/la-liga-segunda/cordoba-v-sevilla-b; 2018-04-19 18:24:02 GMT+3; 2018-04-20 20:00; Nothing; Xlenovo
Cordoba; 1/2; 1/2; 1/2; 4/7; 53/100; 1/2; 1/2; 11/21; 1/2; 1/2; 1/2; 1/2; 8/15; 1/2; 1/2; 1/2; 8/15; 17/35; 11/21; 1/2; 4/9; 4/9; 1/2; 1/2
Draw; 3; 3; 14/5; 17/5; 3; 31/10; 3; 3; 3; 14/5; 3; 41/13; 3; 16/5; 31/10; 16/5; 3; 13/5; 10/3; 10/3; ; ; ; 
Sevilla B; 6; 24/5; 9/2; 59/10; 11/2; 5; 24/5; 5; 9/2; 19/4; 17/4; 5; 91/17; 5; 21/5; 24/5; 27/5; 9/5; 4; 28/5; 28/5; ; ; 
META; spain/la-liga-segunda/cordoba-v-sevilla-b; 2018-04-19 22:24:01 GMT+3; 2018-04-20 20:00; Nothing; Xlenovo
Cordoba; 1/2; 1/2; 1/2; 1/2; 53/100; 40/85; 1/2; 11/21; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 8/15; 8/15; 17/35; 11/21; 8/15; 4/9; 4/9; 1/2; 1/2
Draw; 3; 3; 69/20; 16/5; 3; 31/10; 3; 3; 3; 14/5; 3; 58/19; 3; 16/5; 31/10; 31/10; 3; 13/5; 10/3; 3; ; ; ; 
Sevilla B; 6; 24/5; 5; 29/5; 11/2; 5; 24/5; 5; 9/2; 19/4; 17/4; 5; 26/5; 5; 21/5; 24/5; 21/4; 26/5; 4; 28/5; 5; ; ; 
META; spain/la-liga-segunda/cordoba-v-sevilla-b; 2018-04-20 02:23:22 GMT+3; 2018-04-20 20:00; Nothing; Xlenovo
Cordoba; 1/2; 1/2; 1/2; 1/2; 53/100; 4/9; 1/2; 11/21; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 8/15; 17/35; 11/21; 1/2; 4/9; 4/9; 8/15
Draw; 3; 3; 69/20; 16/5; 3; 31/10; 3; 3; 3; 14/5; 3; 41/13; 3; 16/5; 31/10; 16/5; 3; 13/5; 10/3; ; ; ; 
Sevilla B; 6; 24/5; 5; 29/5; 13/2; 5; 24/5; 5; 9/2; 19/4; 17/4; 5; 91/17; 5; 21/5; 24/5; 27/5; 28/5; 4; 28/5; ; ; 
META; spain/la-liga-segunda/cordoba-v-sevilla-b; 2018-04-20 10:23:26 GMT+3; 2018-04-20 20:00; Nothing; Xlenovo
Cordoba; 1/2; 1/2; 1/2; 1/2; 53/100; 40/85; 1/2; 11/21; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 17/35; 1/2; 18/35; 11/21; 1/2; 1/2; 1/2; 1/2; 8/15
Draw; 3; 3; 69/20; 16/5; 3; 31/10; 3; 3; 3; 14/5; 3; 16/5; 16/5; 33/10; 31/10; 16/5; 3; 11/4; 11/4; 10/3; ; ; ; 
Sevilla B; 6; 5; 29/5; 11/2; 5; 5; 5; 19/4; 17/4; 5; 91/17; 11/2; 22/5; 24/5; 27/5; 28/5; 23/5; 9/2; 29/5; ; ; ; ; 
META; spain/la-liga-segunda/cordoba-v-sevilla-b; 2018-04-20 14:23:49 GMT+3; 2018-04-20 20:00; Nothing; Xlenovo
Cordoba; 11/20; 8/15; 4/7; 1/2; 53/100; 11/20; 8/15; 11/21; 4/7; 8/15; 11/20; 4/7; 4/7; 8/15; 8/15; 8/15; 1/2; 6/11; 11/21; 8/15; 4/7; 4/7; 8/15; 4/7
Draw; 14/5; 14/5; 11/4; 3; 67/20; 3; 11/4; 31/10; 11/4; 11/4; 14/5; 14/5; 11/4; 11/4; 14/5; 3; 16/5; 29/10; 31/10; 58/19; 14/5; 3; 3; 
Sevilla B; 11/2; 9/2; 9/2; 5; 5; 5; 9/2; 5; 9/2; 9/2; 9/2; 4; 26/5; 11/2; 9/2; 24/5; 21/4; 11/2; 28/5; 28/5; 28/5; ; ; 
META; spain/la-liga-segunda/cordoba-v-sevilla-b; 2018-04-20 18:24:05 GMT+3; 2018-04-20 20:00; Nothing; Xlenovo
Cordoba; 1/2; 1/2; 1/2; 1/2; 13/25; 1/2; 1/2; 11/21; 1/2; 1/2; 8/15; 8/15; 8/15; 8/15; 1/2; 1/2; 1/2; 18/35; 11/21; 1/2; 8/15; 8/15; 8/15; 8/15
Draw; 3; 29/10; 3; 67/20; 16/5; 3; 31/10; 29/10; 3; 14/5; 3; 29/10; 13/5; 14/5; 58/19; 16/5; 3; 31/10; 31/10; 3; 14/5; 3; 10/3; 
Sevilla B; 6; 11/2; 5; 31/5; 11/2; 5; 5; 5; 5; 19/4; 11/2; 61/11; 11/2; 49/10; 24/5; 28/5; 29/5; 26/5; 6; ; ; ; ; 
META; spain/la-liga-segunda/cordoba-v-sevilla-b; 2018-04-20 22:24:05 GMT+3; 2018-04-20 20:00; Nothing; Xlenovo
Cordoba; 5/6; 4/6; 6/10; 3/5; 40/85; 7/10; 4/5; 4/7; 7/10; 3/4; 4/5; 7/10; 4/6; 8/13; 13/18; 9/10; 7/10; 8/13; 8/11; 4/5; 1/2; 4/5
Draw; 12/5; 9/4; 5/2; 71/25; 16/5; 5/2; 11/5; 10/3; 11/5; 9/4; 9/4; 23/10; 12/5; 13/5; 23/10; 9/4; 5/2; 45/17; 12/5; 12/5; 13/10; 12/5
Sevilla B; 10/3; 7/2; 5; 26/5; 11/2; 41/10; 7/2; 5; 15/4; 15/4; 18/5; 15/4; 4; 9/2; 18/5; 3; 41/10; 50/11; 17/4; 4; 7/4; 4
