META; spain/la-liga-segunda/osasuna-v-albacete; 2017-10-05 02:25:20 GMT+3; 2017-10-12 19:00; Nothing; Xlenovo
Osasuna; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; spain/la-liga-segunda/osasuna-v-albacete; 2017-10-06 10:25:50 GMT+3; 2017-10-12 19:00; Nothing; Xlenovo
Albacete; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Osasuna; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; spain/la-liga-segunda/osasuna-v-albacete; 2017-10-06 14:27:05 GMT+3; 2017-10-12 19:00; Nothing; Xlenovo
Albacete; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Osasuna; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; spain/la-liga-segunda/osasuna-v-albacete; 2017-10-06 18:26:34 GMT+3; 2017-10-12 19:00; Nothing; Xlenovo
Albacete; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Osasuna; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; spain/la-liga-segunda/osasuna-v-albacete; 2017-10-06 22:27:11 GMT+3; 2017-10-12 19:00; Nothing; Xlenovo
Albacete; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Osasuna; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; spain/la-liga-segunda/osasuna-v-albacete; 2017-10-07 02:25:58 GMT+3; 2017-10-12 19:00; Nothing; Xlenovo
Albacete; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Osasuna; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; spain/la-liga-segunda/osasuna-v-albacete; 2017-10-07 10:26:43 GMT+3; 2017-10-12 19:00; Nothing; Xlenovo
Albacete; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Osasuna; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; spain/la-liga-segunda/osasuna-v-albacete; 2017-10-07 14:26:34 GMT+3; 2017-10-12 19:00; Nothing; Xlenovo
Albacete; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Osasuna; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; spain/la-liga-segunda/osasuna-v-albacete; 2017-10-07 18:26:31 GMT+3; 2017-10-12 19:00; Nothing; Xlenovo
Albacete; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Osasuna; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; spain/la-liga-segunda/osasuna-v-albacete; 2017-10-07 22:25:05 GMT+3; 2017-10-12 19:00; Nothing; Xlenovo
Albacete; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Osasuna; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; spain/la-liga-segunda/osasuna-v-albacete; 2017-10-08 02:25:12 GMT+3; 2017-10-12 19:00; Nothing; Xlenovo
Albacete; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Osasuna; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
META; spain/la-liga-segunda/osasuna-v-albacete; 2017-10-08 10:26:01 GMT+3; 2017-10-12 19:00; Nothing; Xlenovo
Albacete; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Osasuna; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
META; spain/la-liga-segunda/osasuna-v-albacete; 2017-10-08 14:26:23 GMT+3; 2017-10-12 19:00; Nothing; Xlenovo
Albacete; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Osasuna; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
META; spain/la-liga-segunda/osasuna-v-albacete; 2017-10-08 18:25:57 GMT+3; 2017-10-12 19:00; Nothing; Xlenovo
Albacete; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Osasuna; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
META; spain/la-liga-segunda/osasuna-v-albacete; 2017-10-08 22:25:32 GMT+3; 2017-10-12 19:00; Nothing; Xlenovo
Albacete; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Osasuna; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
META; spain/la-liga-segunda/osasuna-v-albacete; 2017-10-09 02:24:23 GMT+3; 2017-10-12 19:00; Nothing; Xlenovo
Albacete; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/9; ; 
Osasuna; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/9; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
META; spain/la-liga-segunda/osasuna-v-albacete; 2017-10-09 10:24:42 GMT+3; 2017-10-12 19:00; Nothing; Xlenovo
Osasuna; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/20; ; ; ; ; ; ; 1/4; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 27/10; ; ; ; ; ; ; 8/11; ; 
Albacete; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 57/10; ; ; ; ; ; ; 6/4; ; 
META; spain/la-liga-segunda/osasuna-v-albacete; 2017-10-09 14:24:54 GMT+3; 2017-10-12 19:00; Nothing; Xlenovo
Osasuna; 8/13; 6/10; 4/6; 7/10; 8/13; 8/13; 8/13; 4/7; 11/17; 4/6; ; 13/20; ; 8/13; 8/13; 8/13; ; 11/18; 63/100; 4/6; 11/17; ; 13/20; 8/13; ; 4/7; 4/7; 
Draw; 5/2; 5/2; 12/5; 12/5; 13/5; 5/2; 5/2; 12/5; 28/11; 12/5; ; 49/20; ; 5/2; 13/5; 5/2; ; 45/17; 71/25; 5/2; 5/2; ; 27/10; 53/20; ; 5/2; 13/5; 
Albacete; 21/4; 9/2; 17/4; 4; 5; 15/4; 9/2; 9/2; 9/2; 17/4; ; 17/4; ; 9/2; 19/4; 9/2; ; 96/19; 28/5; 62/17; 9/2; ; 19/4; 19/4; ; 21/5; 22/5; 
META; spain/la-liga-segunda/osasuna-v-albacete; 2017-10-09 18:25:41 GMT+3; 2017-10-12 19:00; Nothing; Xlenovo
Osasuna; 8/13; 8/13; 4/6; 7/10; 4/6; 8/13; 8/13; 4/7; 11/17; 4/6; ; 7/10; 4/6; 8/13; 4/6; 8/13; ; 4/6; 71/100; 7/10; 11/17; ; 4/6; 4/6; ; 4/6; 8/13; 4/6
Draw; 5/2; 5/2; 12/5; 12/5; 13/5; 5/2; 5/2; 12/5; 28/11; 12/5; ; 12/5; 13/5; 5/2; 13/5; 5/2; ; 28/11; 68/25; 27/11; 5/2; ; 27/10; 13/5; ; 5/2; 5/2; 13/5
Albacete; 21/4; 9/2; 4; 4; 9/2; 15/4; 9/2; 9/2; 9/2; 4; ; 4; 4; 9/2; 17/4; 9/2; ; 23/5; 24/5; 38/11; 9/2; ; 22/5; 17/4; ; 4; 3; 24/5
META; spain/la-liga-segunda/osasuna-v-albacete; 2017-10-09 22:25:07 GMT+3; 2017-10-12 19:00; Nothing; Xlenovo
Osasuna; 8/13; 8/13; 4/6; 7/10; 4/6; 8/13; 8/13; 4/7; 11/17; 4/6; 4/6; 4/6; 4/6; 8/13; 4/6; 8/13; ; 4/6; 67/100; 7/10; 11/17; ; 13/20; 13/20; ; 4/7; 4/7; 4/6
Draw; 5/2; 5/2; 5/2; 12/5; 13/5; 5/2; 5/2; 5/2; 28/11; 5/2; 5/2; 49/20; 13/5; 5/2; 13/5; 5/2; ; 28/11; 69/25; 27/11; 5/2; ; 27/10; 13/5; ; 23/10; 5/2; 11/4
Albacete; 21/4; 9/2; 17/4; 4; 9/2; 15/4; 9/2; 4; 9/2; 17/4; 4; 17/4; 4; 9/2; 17/4; 9/2; ; 50/11; 26/5; 38/11; 9/2; ; 19/4; 9/2; ; 4; 21/5; 5
META; spain/la-liga-segunda/osasuna-v-albacete; 2017-10-10 02:24:30 GMT+3; 2017-10-12 19:00; Nothing; Xlenovo
Osasuna; 8/13; 8/13; 4/6; 7/10; 4/6; 8/13; 8/13; 4/7; 11/17; 4/6; 4/6; 4/6; 4/6; 8/13; 4/6; 8/13; ; 11/17; 67/100; 7/10; 11/17; ; 13/20; 13/20; ; 4/7; 4/7; 4/6
Draw; 5/2; 5/2; 5/2; 12/5; 13/5; 5/2; 5/2; 5/2; 28/11; 5/2; 5/2; 49/20; 13/5; 5/2; 13/5; 5/2; ; 13/5; 69/25; 27/11; 5/2; ; 27/10; 13/5; ; 23/10; 5/2; 11/4
Albacete; 21/4; 9/2; 17/4; 4; 9/2; 15/4; 9/2; 4; 9/2; 17/4; 4; 17/4; 4; 9/2; 17/4; 9/2; ; 19/4; 26/5; 38/11; 9/2; ; 19/4; 9/2; ; 4; 21/5; 5
META; spain/la-liga-segunda/osasuna-v-albacete; 2017-10-10 10:24:44 GMT+3; 2017-10-12 19:00; Nothing; Xlenovo
Osasuna; 8/13; 8/13; 4/6; 7/10; 4/6; 8/13; 8/13; 4/7; 11/17; 4/6; 4/6; 4/6; 4/6; 8/13; 4/6; 8/13; ; 11/17; 17/25; 7/10; 11/17; ; 13/20; 13/20; ; 4/7; 4/7; 4/6
Draw; 5/2; 5/2; 5/2; 12/5; 13/5; 5/2; 5/2; 5/2; 28/11; 5/2; 5/2; 49/20; 13/5; 5/2; 13/5; 5/2; ; 13/5; 11/4; 27/11; 5/2; ; 27/10; 13/5; ; 5/2; 23/10; 11/4
Albacete; 21/4; 9/2; 17/4; 4; 9/2; 15/4; 9/2; 4; 9/2; 17/4; 4; 17/4; 4; 9/2; 17/4; 9/2; ; 19/4; 51/10; 38/11; 9/2; ; 19/4; 9/2; ; 23/5; 21/5; 5
META; spain/la-liga-segunda/osasuna-v-albacete; 2017-10-10 14:25:38 GMT+3; 2017-10-12 19:00; Nothing; Xlenovo
Osasuna; 8/13; 8/13; 4/6; 7/10; 4/6; 8/13; 8/13; 4/7; 11/17; 4/6; 4/6; 7/10; 4/6; 8/13; 4/6; 8/13; ; 11/17; 17/25; 7/10; 11/17; ; 4/6; 13/20; ; 4/7; 8/13; 4/6
Draw; 5/2; 5/2; 12/5; 12/5; 13/5; 5/2; 5/2; 5/2; 28/11; 12/5; 5/2; 12/5; 13/5; 5/2; 13/5; 5/2; ; 13/5; 11/4; 27/11; 5/2; ; 27/10; 13/5; ; 5/2; 5/2; 11/4
Albacete; 21/4; 9/2; 21/5; 4; 9/2; 15/4; 9/2; 4; 9/2; 21/5; 4; 4; 4; 9/2; 17/4; 9/2; ; 19/4; 51/10; 38/11; 9/2; ; 9/2; 9/2; ; 23/5; 22/5; 5
META; spain/la-liga-segunda/osasuna-v-albacete; 2017-10-10 18:25:15 GMT+3; 2017-10-12 19:00; Nothing; Xlenovo
Osasuna; 8/13; 8/13; 4/6; 7/10; 4/6; 8/13; 8/13; 4/7; 11/17; 4/6; 4/6; 7/10; 4/6; 8/13; 4/6; 8/13; ; 11/17; 17/25; 7/10; 11/17; ; 4/6; 13/20; ; 4/6; 8/13; 4/6
Draw; 5/2; 5/2; 12/5; 12/5; 13/5; 5/2; 5/2; 5/2; 28/11; 12/5; 5/2; 12/5; 13/5; 5/2; 13/5; 5/2; ; 13/5; 11/4; 27/11; 5/2; ; 27/10; 13/5; ; 5/2; 5/2; 11/4
Albacete; 21/4; 9/2; 21/5; 4; 9/2; 15/4; 9/2; 4; 9/2; 21/5; 4; 4; 4; 9/2; 17/4; 9/2; ; 19/4; 51/10; 38/11; 9/2; ; 9/2; 9/2; ; 23/5; 21/5; 5
META; spain/la-liga-segunda/osasuna-v-albacete; 2017-10-10 22:26:39 GMT+3; 2017-10-12 19:00; Nothing; Xlenovo
Osasuna; 8/13; 8/13; 11/18; 7/10; 8/13; 8/13; 8/13; 4/7; 11/17; 8/13; 4/6; 13/20; 4/6; 8/13; 8/13; 8/13; ; 8/13; 13/20; 5/8; 11/17; ; 13/20; 13/20; ; 8/13; 4/7; 8/13
Draw; 5/2; 5/2; 5/2; 12/5; 13/5; 5/2; 5/2; 5/2; 28/11; 5/2; 5/2; 49/20; 13/5; 5/2; 13/5; 5/2; ; 13/5; 14/5; 5/2; 5/2; ; 27/10; 13/5; ; 13/5; 13/5; 11/4
Albacete; 21/4; 9/2; 17/4; 4; 5; 15/4; 9/2; 4; 9/2; 17/4; 4; 17/4; 4; 9/2; 19/4; 9/2; ; 63/13; 27/5; 39/10; 9/2; ; 19/4; 9/2; ; 23/5; 21/5; 26/5
META; spain/la-liga-segunda/osasuna-v-albacete; 2017-10-11 02:25:35 GMT+3; 2017-10-12 19:00; Nothing; Xlenovo
Osasuna; 8/13; 8/13; 11/18; 7/10; 8/13; 8/13; 8/13; 4/7; 11/17; 8/13; 4/6; 13/20; 4/6; 8/13; 8/13; 8/13; ; 8/13; 13/20; 5/8; 11/17; ; 13/20; 13/20; ; 8/13; 4/7; 8/13
Draw; 5/2; 5/2; 5/2; 12/5; 13/5; 5/2; 5/2; 5/2; 28/11; 5/2; 5/2; 49/20; 13/5; 5/2; 13/5; 5/2; ; 13/5; 14/5; 5/2; 5/2; ; 27/10; 13/5; ; 13/5; 13/5; 11/4
Albacete; 21/4; 9/2; 17/4; 4; 5; 15/4; 9/2; 4; 9/2; 17/4; 4; 17/4; 4; 9/2; 19/4; 9/2; ; 63/13; 27/5; 39/10; 9/2; ; 19/4; 9/2; ; 23/5; 21/5; 26/5
META; spain/la-liga-segunda/osasuna-v-albacete; 2017-10-11 10:26:13 GMT+3; 2017-10-12 19:00; Nothing; Xlenovo
Osasuna; 8/13; 8/13; 11/18; 7/10; 8/13; 8/13; 8/13; 4/7; 11/17; 8/13; 4/6; 13/20; 4/6; 8/13; 8/13; 8/13; ; 8/13; 33/50; 5/8; 11/17; ; 13/20; 13/20; ; 8/13; 4/7; 8/13
Draw; 5/2; 5/2; 5/2; 12/5; 13/5; 5/2; 5/2; 5/2; 28/11; 5/2; 5/2; 49/20; 13/5; 5/2; 13/5; 5/2; ; 13/5; 139/50; 5/2; 5/2; ; 27/10; 13/5; ; 5/2; 13/5; 11/4
Albacete; 21/4; 9/2; 17/4; 4; 5; 15/4; 9/2; 4; 9/2; 17/4; 4; 17/4; 4; 9/2; 19/4; 9/2; ; 63/13; 53/10; 39/10; 9/2; ; 19/4; 9/2; ; 24/5; 21/5; 26/5
META; spain/la-liga-segunda/osasuna-v-albacete; 2017-10-11 14:28:36 GMT+3; 2017-10-12 19:00; Nothing; Xlenovo
Osasuna; 8/13; 8/13; 11/18; 7/10; 8/13; 8/13; 8/13; 4/7; 11/17; 8/13; 4/6; 13/20; 4/6; 8/13; 8/13; 8/13; ; 8/13; 13/20; 5/8; 11/17; ; 13/20; 13/20; ; 8/13; 4/7; 8/13
Draw; 5/2; 5/2; 5/2; 12/5; 13/5; 5/2; 5/2; 5/2; 28/11; 5/2; 5/2; 49/20; 13/5; 5/2; 13/5; 5/2; ; 13/5; 14/5; 5/2; 5/2; ; 27/10; 13/5; ; 5/2; 13/5; 11/4
Albacete; 21/4; 9/2; 17/4; 4; 5; 15/4; 9/2; 4; 9/2; 17/4; 4; 17/4; 4; 9/2; 19/4; 9/2; ; 63/13; 27/5; 39/10; 9/2; ; 19/4; 9/2; ; 24/5; 21/5; 26/5
META; spain/la-liga-segunda/osasuna-v-albacete; 2017-10-11 18:25:31 GMT+3; 2017-10-12 19:00; Nothing; Xlenovo
Osasuna; 8/13; 8/13; 11/18; 8/13; 8/13; 8/13; 8/13; 4/7; 11/17; 8/13; 8/13; 8/13; 8/13; 4/7; ; 8/13; 11/17; 11/18; 63/100; 5/8; 11/17; ; 8/13; 8/13; ; 4/7; 4/7; 4/7
Draw; 5/2; 5/2; 5/2; 13/5; 13/5; 5/2; 5/2; 5/2; 28/11; 5/2; 5/2; 49/20; 13/5; 13/5; ; 5/2; 27/10; 13/5; 14/5; 5/2; 5/2; ; 27/10; 53/20; ; 13/5; 13/5; 11/4
Albacete; 21/4; 9/2; 19/4; 5; 5; 15/4; 9/2; 4; 9/2; 19/4; 9/2; 9/2; 17/4; 9/2; ; 5; 17/4; 51/10; 57/10; 39/10; 9/2; ; 21/4; 19/4; ; 24/5; 9/2; 28/5
META; spain/la-liga-segunda/osasuna-v-albacete; 2017-10-11 22:26:38 GMT+3; 2017-10-12 19:00; Nothing; Xlenovo
Osasuna; 4/7; 4/7; 11/18; 8/13; 3/5; 8/13; 4/7; 8/15; 3/5; 8/13; 8/13; 8/13; 8/13; 4/7; 8/13; 8/13; 11/17; 10/17; 31/50; 5/8; 3/5; ; 8/13; 8/13; ; 4/7; 4/7; 4/7
Draw; 13/5; 5/2; 5/2; 13/5; 11/4; 5/2; 5/2; 5/2; 27/10; 5/2; 5/2; 49/20; 13/5; 13/5; 13/5; 5/2; 27/10; 45/17; 141/50; 5/2; 45/17; ; 27/10; 53/20; ; 27/10; 13/5; 11/4
Albacete; 11/2; 5; 19/4; 5; 5; 15/4; 5; 9/2; 19/4; 19/4; 9/2; 9/2; 9/2; 9/2; 19/4; 5; 17/4; 67/13; 29/5; 39/10; 19/4; ; 21/4; 19/4; ; 5; 9/2; 28/5
META; spain/la-liga-segunda/osasuna-v-albacete; 2017-10-12 02:26:47 GMT+3; 2017-10-12 19:00; Nothing; Xlenovo
Osasuna; 4/7; 6/10; 11/18; 8/13; 3/5; 4/7; 4/7; 8/15; 3/5; 8/13; 8/13; 8/13; 8/13; 4/7; 8/13; 4/7; 3/5; 10/17; 8/13; 5/8; 3/5; ; 8/13; 8/13; ; 4/7; 4/7; 4/7
Draw; 13/5; 5/2; 5/2; 13/5; 11/4; 13/5; 5/2; 5/2; 27/10; 5/2; 5/2; 49/20; 13/5; 13/5; 13/5; 13/5; 14/5; 45/17; 141/50; 5/2; 45/17; ; 27/10; 53/20; ; 27/10; 13/5; 11/4
Albacete; 11/2; 9/2; 19/4; 5; 5; 4; 5; 9/2; 19/4; 19/4; 9/2; 9/2; 17/4; 9/2; 19/4; 5; 9/2; 26/5; 59/10; 39/10; 19/4; ; 21/4; 19/4; ; 11/2; 7/2; 28/5
META; spain/la-liga-segunda/osasuna-v-albacete; 2017-10-12 14:26:42 GMT+3; 2017-10-12 19:00; Nothing; Xlenovo
Osasuna; 8/15; 8/15; 4/7; 4/7; 4/7; 4/7; 8/15; 8/15; 3/5; 4/7; 4/7; 6/10; 4/7; 11/20; 4/7; 8/15; 3/5; 8/15; 4/7; 11/18; 3/5; ; 4/7; 4/7; 5/9; ; ; 4/7; 4/7
Draw; 13/5; 13/5; 13/5; 13/5; 11/4; 13/5; 11/4; 13/5; 27/10; 13/5; 13/5; 5/2; 11/4; 13/5; 11/4; 13/5; 14/5; 14/5; 147/50; 27/10; 45/17; ; 14/5; 27/10; 14/5; ; ; 27/10; 14/5
Albacete; 13/2; 11/2; 5; 5; 11/2; 4; 5; 5; 19/4; 5; 5; 5; 9/2; 5; 5; 11/2; 9/2; 61/11; 32/5; 43/10; 19/4; ; 11/2; 11/2; 28/5; ; ; 29/5; 32/5
META; spain/la-liga-segunda/osasuna-v-albacete; 2017-10-12 18:25:53 GMT+3; 2017-10-12 19:00; Nothing; Xlenovo
Osasuna; 4/7; 8/15; 4/6; 4/7; 4/6; 8/15; 8/13; 8/15; 3/5; 8/13; 4/6; 13/20; 4/6; 6/10; 7/10; 8/13; 6/11; 8/13; 69/100; 19/29; 3/5; ; 13/20; 13/20; 8/13; ; 4/6; 8/13; 4/6
Draw; 5/2; 13/5; 12/5; 13/5; 5/2; 5/2; 12/5; 13/5; 28/11; 12/5; 12/5; 49/20; 13/5; 5/2; 12/5; 5/2; 27/10; 28/11; 133/50; 45/17; 28/11; ; 27/10; 53/20; 13/5; ; 5/2; 5/2; 27/10
Albacete; 6; 11/2; 17/4; 5; 5; 19/4; 9/2; 5; 19/4; 9/2; 9/2; 9/2; 17/4; 9/2; 17/4; 9/2; 11/2; 94/19; 26/5; 39/10; 19/4; ; 19/4; 19/4; 96/19; ; 26/5; 28/5; 26/5
META; spain/la-liga-segunda/osasuna-v-albacete; 2017-10-12 22:26:49 GMT+3; 2017-10-12 19:00; In Play; Xlenovo
Osasuna; 1/9; 1/10; 1/6; 1/9; 1/9; 1/10; 1/9; 1/12; 2/17; 2/15; 1/10; 1/8; 1/7; ; 1/7; 1/12; 1/10; 1/9; ; ; 2/17; ; 1/10; 2/15; 2/17; ; ; 1/6; 1/6
Draw; 11/2; 13/2; 24/5; 11/2; 6; 21/4; 6; 11/2; 6; 11/2; 11/2; 5; 9/2; ; 19/4; 6; 5; 27/5; ; ; 6; ; 13/2; 11/2; 91/17; ; ; 29/5; 27/5
Albacete; 50; 50; 28; 28; 50; 40; 50; 55; 45; 45; 40; 28; 33; ; 18; 40; 40; 205/4; ; ; 45; ; 40; 45; 38; ; ; 47; 40
