META; spain/la-liga-segunda/almeria-v-granada; 2018-05-05 10:24:16 GMT+3; 2018-05-13 19:00; Nothing; Xlenovo
Granada; 8/5; 13/8; 31/20; 8/5; 7/4; 13/8; 13/8; 7/4; 31/20; 13/8; 8/5; 6/4; 31/20; 8/5; 8/5; 28/17; 9/5; 22/15; 17/10; 13/8; 17/10; 6/4; 27/20; 17/10; 17/10
Almeria; 9/5; 17/10; 17/10; 8/5; 48/25; 13/8; 13/8; 17/10; 17/10; 17/10; 17/10; 17/10; 7/4; 13/8; 17/10; 9/5; 28/17; 8/5; 28/17; 9/5; 9/5; 6/4; 6/4; 9/5; 15/8
Draw; 21/10; 2; 21/10; 11/5; 85/40; 21/10; 2; 39/19; 21/10; 2; 21/10; 11/5; 21/10; 9/5; 21/10; 39/19; 21/10; 11/5; 2; 11/5; 39/19; 19/10; 9/5; 2; 
META; spain/la-liga-segunda/almeria-v-granada; 2018-05-11 14:21:21 GMT+3; 2018-05-13 19:00; Nothing; Xlenovo
Granada; 8/5; 13/8; 31/20; 8/5; 9/5; 13/8; 13/8; 7/4; 31/20; 13/8; 8/5; 6/4; 31/20; 8/5; 8/5; 28/17; 9/5; 22/15; 17/10; 13/8; 17/10; 6/4; 11/8; 17/10; 7/4
Almeria; 9/5; 17/10; 17/10; 8/5; 189/00; 13/8; 13/8; 17/10; 17/10; 17/10; 17/10; 17/10; 17/10; 13/8; 17/10; 9/5; 28/17; 8/5; 28/17; 9/5; 9/5; 6/4; 6/4; 9/5; 9/5
Draw; 21/10; 2; 21/10; 11/5; 21/10; 21/10; 2; 39/19; 21/10; 2; 21/10; 11/5; 21/10; 9/5; 2; 39/19; 21/10; 11/5; 2; 11/5; 39/19; 19/10; 9/5; 2; 
META; spain/la-liga-segunda/almeria-v-granada; 2018-05-11 18:21:05 GMT+3; 2018-05-13 19:00; Nothing; Xlenovo
Granada; 8/5; 13/8; 31/20; 8/5; 181/00; 13/8; 13/8; 7/4; 31/20; 13/8; 8/5; 6/4; 31/20; 8/5; 8/5; 28/17; 9/5; 22/15; 17/10; 13/8; 17/10; 6/4; 11/8; 17/10; 7/4
Almeria; 9/5; 17/10; 17/10; 8/5; 47/25; 13/8; 13/8; 17/10; 17/10; 17/10; 17/10; 17/10; 17/10; 13/8; 17/10; 9/5; 28/17; 8/5; 28/17; 9/5; 9/5; 6/4; 6/4; 9/5; 9/5
Draw; 21/10; 2; 21/10; 11/5; 21/10; 11/5; 2; 39/19; 21/10; 2; 21/10; 11/5; 21/10; 9/5; 2; 39/19; 21/10; 11/5; 2; 11/5; 39/19; 19/10; 9/5; 2; 
META; spain/la-liga-segunda/almeria-v-granada; 2018-05-11 22:20:50 GMT+3; 2018-05-13 19:00; Nothing; Xlenovo
Granada; 8/5; 13/8; 31/20; 8/5; 9/5; 13/8; 13/8; 7/4; 31/20; 13/8; 8/5; 6/4; 31/20; 8/5; 8/5; 8/5; 9/5; 22/15; 17/10; 13/8; 28/17; 13/8; 6/4; 27/20; 17/10; 7/4
Almeria; 9/5; 17/10; 17/10; 8/5; 189/00; 13/8; 13/8; 17/10; 17/10; 17/10; 17/10; 17/10; 7/4; 13/8; 17/10; 9/5; 28/17; 8/5; 28/17; 9/5; 9/5; 7/4; 8/5; 6/4; 9/5; 9/5
Draw; 21/10; 2; 21/10; 11/5; 21/10; 11/5; 2; 39/19; 21/10; 2; 21/10; 11/5; 21/10; 9/5; 2; 21/10; 21/10; 11/5; 2; 11/5; 21/10; 2; 19/10; 9/5; 2; 
META; spain/la-liga-segunda/almeria-v-granada; 2018-05-12 02:20:46 GMT+3; 2018-05-13 19:00; Nothing; Xlenovo
Granada; 8/5; 13/8; 31/20; 8/5; 9/5; 13/8; 13/8; 7/4; 31/20; 13/8; 8/5; 6/4; 31/20; 8/5; 8/5; 8/5; 9/5; 22/15; 17/10; 13/8; 28/17; 13/8; 6/4; 27/20; 17/10; 7/4
Almeria; 9/5; 17/10; 17/10; 8/5; 189/00; 13/8; 13/8; 17/10; 17/10; 17/10; 17/10; 17/10; 7/4; 13/8; 17/10; 9/5; 28/17; 8/5; 28/17; 9/5; 9/5; 7/4; 8/5; 6/4; 9/5; 9/5
Draw; 21/10; 2; 21/10; 11/5; 21/10; 11/5; 2; 39/19; 21/10; 2; 21/10; 11/5; 21/10; 9/5; 2; 21/10; 21/10; 11/5; 2; 11/5; 21/10; 2; 19/10; 9/5; 2; 
META; spain/la-liga-segunda/almeria-v-granada; 2018-05-12 10:21:02 GMT+3; 2018-05-13 19:00; Nothing; Xlenovo
Granada; 8/5; 13/8; 31/20; 8/5; 9/5; 13/8; 13/8; 7/4; 31/20; 13/8; 8/5; 8/5; 31/20; 8/5; 8/5; 28/17; 9/5; 22/15; 17/10; 13/8; 17/10; 13/8; 6/4; 11/8; 17/10; 7/4
Almeria; 9/5; 13/8; 17/10; 8/5; 189/00; 13/8; 13/8; 17/10; 17/10; 17/10; 17/10; 17/10; 17/10; 13/8; 17/10; 9/5; 28/17; 8/5; 28/17; 9/5; 9/5; 9/5; 8/5; 6/4; 9/5; 9/5
Draw; 21/10; 2; 21/10; 11/5; 21/10; 11/5; 2; 39/19; 21/10; 2; 21/10; 11/5; 21/10; 9/5; 2; 39/19; 21/10; 11/5; 2; 11/5; 39/19; 2; 19/10; 9/5; 2; 
META; spain/la-liga-segunda/almeria-v-granada; 2018-05-12 14:21:20 GMT+3; 2018-05-13 19:00; Nothing; Xlenovo
Granada; 13/10; 11/8; 27/20; 29/20; 39/25; 7/5; 11/8; 16/11; 27/20; 7/5; 11/8; 11/8; 11/8; 11/8; 7/5; 7/5; 6/4; 15/11; 10/7; 29/20; 16/11; 7/5; 5/4; 6/5; 7/5; 6/4
Almeria; 11/5; 15/8; 19/10; 15/8; 52/25; 19/10; 15/8; 37/19; 19/10; 19/10; 2; 15/8; 19/10; 9/5; 19/10; 2; 30/17; 19/10; 2; 15/8; 7/4; 17/10; 19/10; 2; ; 
Draw; 21/10; 21/10; 21/10; 21/10; 111/0; 11/5; 2; 28/13; 21/10; 21/10; 21/10; 11/5; 43/20; 19/10; 21/10; 28/13; 21/10; 11/5; 28/13; 11/5; 28/13; 21/10; 19/10; 15/8; 11/5; 21/10
META; spain/la-liga-segunda/almeria-v-granada; 2018-05-12 18:20:34 GMT+3; 2018-05-13 19:00; Nothing; Xlenovo
Granada; 13/10; 11/8; 27/20; 29/20; 39/25; 7/5; 11/8; 16/11; 27/20; 7/5; 11/8; 11/8; 11/8; 11/8; 7/5; 7/5; 6/4; 15/11; 10/7; 29/20; 7/5; 6/4; 5/4; 6/5; 6/4; 6/4
Almeria; 11/5; 15/8; 19/10; 15/8; 103/0; 19/10; 15/8; 37/19; 19/10; 19/10; 2; 15/8; 19/10; 9/5; 19/10; 2; 30/17; 19/10; 2; 15/8; 9/5; 17/10; 2; ; ; 
Draw; 21/10; 21/10; 21/10; 21/10; 56/25; 11/5; 2; 28/13; 21/10; 21/10; 21/10; 11/5; 43/20; 19/10; 21/10; 28/13; 21/10; 11/5; 28/13; 11/5; 11/5; 21/10; 19/10; 15/8; 21/10; 21/10
META; spain/la-liga-segunda/almeria-v-granada; 2018-05-12 22:17:59 GMT+3; 2018-05-13 19:00; Nothing; Xlenovo
Granada; 13/10; 11/8; 11/8; 29/20; 39/25; 7/5; 11/8; 16/11; 11/8; 7/5; 11/8; 11/8; 11/8; 11/8; 7/5; 7/5; 6/4; 15/11; 10/7; 29/20; 16/11; 6/4; 13/10; 6/5; 6/4; 6/4
Almeria; 11/5; 15/8; 19/10; 15/8; 21/10; 19/10; 15/8; 37/19; 19/10; 19/10; 2; 15/8; 19/10; 9/5; 19/10; 2; 30/17; 19/10; 2; 15/8; 19/10; 17/10; 2; ; ; 
Draw; 21/10; 21/10; 21/10; 21/10; 11/5; 11/5; 2; 28/13; 21/10; 21/10; 21/10; 11/5; 43/20; 19/10; 21/10; 28/13; 21/10; 11/5; 28/13; 11/5; 28/13; 21/10; 2; 15/8; 21/10; 21/10
META; spain/la-liga-segunda/almeria-v-granada; 2018-05-13 02:17:38 GMT+3; 2018-05-13 19:00; Nothing; Xlenovo
Granada; 7/5; 11/8; 27/20; 29/20; 6/4; 7/5; 11/8; 16/11; 27/20; 7/5; 11/8; 11/8; 11/8; 11/8; 7/5; 7/5; 6/4; 15/11; 10/7; 29/20; 7/5; 7/5; 13/10; 6/5; 7/5; 7/5
Almeria; 21/10; 15/8; 19/10; 15/8; 109/0; 19/10; 15/8; 37/19; 19/10; 19/10; 2; 15/8; 19/10; 9/5; 19/10; 39/19; 2; 30/17; 19/10; 2; 39/19; 2; 19/10; 17/10; 21/10; 21/10
Draw; 21/10; 21/10; 21/10; 21/10; 111/0; 11/5; 2; 28/13; 21/10; 21/10; 21/10; 11/5; 43/20; 19/10; 21/10; 28/13; 21/10; 11/5; 28/13; 11/5; 28/13; 21/10; 2; 15/8; 11/5; 21/10
META; spain/la-liga-segunda/almeria-v-granada; 2018-05-13 10:17:36 GMT+3; 2018-05-13 19:00; Nothing; Xlenovo
Granada; 7/5; 11/8; 27/20; 29/20; 151/00; 7/5; 11/8; 16/11; 27/20; 7/5; 11/8; 11/8; 11/8; 11/8; 7/5; 7/5; 6/4; 11/8; 10/7; 29/20; 7/5; 7/5; 7/5; 5/4; 7/5; 6/4
Almeria; 21/10; 15/8; 19/10; 15/8; 54/25; 19/10; 15/8; 37/19; 19/10; 19/10; 2; 15/8; 19/10; 9/5; 19/10; 39/19; 2; 29/16; 19/10; 2; 39/19; 2; 19/10; 9/5; 21/10; 2
Draw; 21/10; 21/10; 21/10; 21/10; 111/0; 11/5; 2; 28/13; 21/10; 21/10; 21/10; 11/5; 43/20; 19/10; 21/10; 28/13; 21/10; 9/4; 28/13; 9/4; 28/13; 21/10; 11/5; 2; 11/5; 9/4
META; spain/la-liga-segunda/almeria-v-granada; 2018-05-13 14:17:42 GMT+3; 2018-05-13 19:00; Nothing; Xlenovo
Granada; 7/5; 11/8; 27/20; 29/20; 39/25; 7/5; 11/8; 16/11; 27/20; 7/5; 7/5; 11/8; 11/8; 11/8; 7/5; 16/11; 6/4; 11/8; 10/7; 29/20; 16/11; 7/5; 7/5; 6/4; 6/4; 6/4
Almeria; 21/10; 15/8; 19/10; 15/8; 52/25; 19/10; 15/8; 37/19; 19/10; 19/10; 15/8; 15/8; 19/10; 9/5; 19/10; 2; 29/16; 19/10; 2; 2; 19/10; 2; 2; ; ; 
Draw; 21/10; 21/10; 21/10; 21/10; 111/0; 11/5; 2; 28/13; 21/10; 21/10; 11/5; 11/5; 43/20; 19/10; 21/10; 28/13; 21/10; 9/4; 28/13; 9/4; 28/13; 21/10; 11/5; 23/10; 11/5; 9/4
META; spain/la-liga-segunda/almeria-v-granada; 2018-05-13 18:17:54 GMT+3; 2018-05-13 19:00; Nothing; Xlenovo
Granada; 7/5; 11/8; 27/20; 7/5; 39/25; 7/5; 11/8; 16/11; 27/20; 7/5; 7/5; 11/8; 11/8; 11/8; 7/5; 7/5; 6/4; 7/5; 10/7; 29/20; 7/5; 7/5; 7/5; 7/5; 7/5; 6/4
Almeria; 21/10; 15/8; 19/10; 9/5; 21/10; 19/10; 15/8; 37/19; 19/10; 19/10; 19/10; 15/8; 19/10; 9/5; 19/10; 2; 25/14; 19/10; 2; 2; 21/10; 2; 21/10; ; ; 
Draw; 21/10; 85/40; 21/10; 9/4; 11/5; 11/5; 2; 28/13; 21/10; 21/10; 21/10; 11/5; 43/20; 19/10; 21/10; 28/13; 21/10; 23/10; 28/13; 9/4; 11/5; 11/5; 21/10; 9/4; 11/5; 9/4
META; spain/la-liga-segunda/almeria-v-granada; 2018-05-13 22:16:26 GMT+3; 2018-05-13 19:00; Nothing; Xlenovo
Almeria; 2/5; 2/5; 4/9; 9/20; 2/5; 5/12; 2/5; 4/9; 2/5; 4/9; 4/9; 4/11; 2/5; 3/8; 4/11; 7/17; 4/11; 2/5; 4/9; 4/9; 4/9
Draw; 11/4; 11/4; 5/2; 149/0; 13/5; 45/17; 11/4; 11/4; 5/2; 12/5; 13/5; 11/4; 13/5; 11/4; 27/10; 11/4; 29/10; 14/5; 11/4; 14/5; 11/4
Granada; 10; 10; 15/2; 42/5; 17/2; 9; 10; 10; 8; 17/2; 9; 39/4; 19/2; 17/2; 21/2; 9; 61/5; 7/5; 56/5; ; 
