META; spain/la-liga-segunda/albacete-v-reus-deportiu; 2018-04-15 22:23:19 GMT+3; 2018-04-21 17:00; Nothing; Xlenovo
Albacete; 1/100
Draw; 1/100
Reus Deportiu; 1/100
META; spain/la-liga-segunda/albacete-v-reus-deportiu; 2018-04-16 02:22:55 GMT+3; 2018-04-21 17:00; Nothing; Xlenovo
Albacete; 1/50; 7/4
Draw; 1/50; 7/4
Reus Deportiu; 1/50; 7/4
META; spain/la-liga-segunda/albacete-v-reus-deportiu; 2018-04-16 10:22:58 GMT+3; 2018-04-21 17:00; Nothing; Xlenovo
Albacete; 1/50; 7/4
Draw; 1/50; 7/4
Reus Deportiu; 1/50; 7/4
META; spain/la-liga-segunda/albacete-v-reus-deportiu; 2018-04-16 14:24:07 GMT+3; 2018-04-21 17:00; Nothing; Xlenovo
Albacete; 1/50; 7/4
Draw; 1/50; 7/4
Reus Deportiu; 1/50; 7/4
META; spain/la-liga-segunda/albacete-v-reus-deportiu; 2018-04-16 18:24:47 GMT+3; 2018-04-21 17:00; Nothing; Xlenovo
Albacete; 1/50; 7/4
Draw; 1/50; 7/4
Reus Deportiu; 1/50; 7/4
META; spain/la-liga-segunda/albacete-v-reus-deportiu; 2018-04-16 22:24:43 GMT+3; 2018-04-21 17:00; Nothing; Xlenovo
Draw; 1/100; 7/4
Albacete; 1/50; 7/4
Reus Deportiu; 1/50; 7/4
META; spain/la-liga-segunda/albacete-v-reus-deportiu; 2018-04-17 02:24:32 GMT+3; 2018-04-21 17:00; Nothing; Xlenovo
Draw; 1/100; 7/4
Albacete; 1/33; 7/4
Reus Deportiu; 1/33; 7/4
META; spain/la-liga-segunda/albacete-v-reus-deportiu; 2018-04-17 10:24:32 GMT+3; 2018-04-21 17:00; Nothing; Xlenovo
Draw; 1/100; 7/4
Albacete; 1/33; 7/4
Reus Deportiu; 1/33; 7/4
META; spain/la-liga-segunda/albacete-v-reus-deportiu; 2018-04-17 14:24:53 GMT+3; 2018-04-21 17:00; Nothing; Xlenovo
Albacete; 6/5; 1/33; 23/20
Draw; 2; 1/100; 19/10
Reus Deportiu; 16/5; 1/33; 3
META; spain/la-liga-segunda/albacete-v-reus-deportiu; 2018-04-17 18:24:55 GMT+3; 2018-04-21 17:00; Nothing; Xlenovo
Albacete; 13/10; 5/4; 13/10; 7/5; 13/10; 6/5; 13/10; 13/10; 11/8; 13/10; 11/8; 13/10; 5/4; 7/5; 9/7; 6/5; 13/10; 5/4; 6/5; 6/5; 11/8
Draw; 15/8; 9/5; 9/5; 48/25; 9/5; 19/10; 9/5; 9/5; 15/8; 9/5; 7/4; 9/5; 7/4; 7/4; 11/6; 19/10; 19/10; 9/5; 13/8; 13/8; 15/8
Reus Deportiu; 13/5; 5/2; 5/2; 69/25; 5/2; 28/11; 5/2; 5/2; 23/10; 49/20; 5/2; 5/2; 5/2; 5/2; 9/4; 5/2; 27/10; 5/2; 9/4; 19/10; 27/10
META; spain/la-liga-segunda/albacete-v-reus-deportiu; 2018-04-17 22:25:06 GMT+3; 2018-04-21 17:00; Nothing; Xlenovo
Albacete; 13/10; 5/4; 13/10; 34/25; 13/10; 5/4; 6/5; 13/10; 13/10; 13/10; 13/10; 11/8; 13/10; 13/10; 6/5; 9/7; 6/5; 13/10; 13/10; 6/5; 6/5; 11/8; 11/8
Draw; 15/8; 9/5; 9/5; 97/50; 9/5; 7/4; 19/10; 9/5; 9/5; 15/8; 37/20; 7/4; 9/5; 9/5; 24/13; 11/6; 19/10; 15/8; 24/13; 13/8; 13/8; 19/10; 19/10
Reus Deportiu; 13/5; 5/2; 5/2; 141/50; 5/2; 5/2; 28/11; 5/2; 5/2; 12/5; 49/20; 5/2; 5/2; 28/11; 11/4; 9/4; 5/2; 27/10; 28/11; 9/4; 19/10; 13/5; 13/5
META; spain/la-liga-segunda/albacete-v-reus-deportiu; 2018-04-18 02:23:42 GMT+3; 2018-04-21 17:00; Nothing; Xlenovo
Albacete; 13/10; 5/4; 5/4; 13/10; 129/100; 6/5; 6/5; 6/5; 5/4; 13/10; 5/4; 5/4; 5/4; 5/4; 5/4; 6/5; 9/7; 6/5; 13/10; 5/4; 6/5; 11/10; 5/4; 5/4
META; spain/la-liga-segunda/albacete-v-reus-deportiu; 2018-04-19 02:24:07 GMT+3; 2018-04-21 17:00; Nothing; Xlenovo
Albacete; 6/5; 6/5; 5/4; 13/10; 13/10; 5/4; 6/5; 5/4; 5/4; 5/4; 5/4; 5/4; 5/4; 13/10; 5/4; 6/5; 16/13; 16/13; 13/10; 5/4; 5/4; 13/10; 13/10; 
Draw; 17/10; 9/5; 9/5; 9/5; 193/100; 9/5; 7/4; 7/4; 9/5; 7/4; 7/4; 15/8; 37/20; 19/10; 7/4; 9/5; 24/13; 28/15; 17/10; 15/8; 24/13; 7/4; 19/10; 19/10
Reus Deportiu; 16/5; 13/5; 5/2; 5/2; 3; 13/5; 11/4; 56/19; 5/2; 11/4; 13/5; 5/2; 5/2; 14/5; 13/5; 14/5; 11/4; 23/10; 29/10; 11/4; 14/5; 13/5; 14/5; 14/5
META; spain/la-liga-segunda/albacete-v-reus-deportiu; 2018-04-19 10:23:59 GMT+3; 2018-04-21 17:00; Nothing; Xlenovo
Albacete; 6/5; 6/5; 5/4; 13/10; 13/10; 5/4; 6/5; 5/4; 5/4; 5/4; 5/4; 5/4; 5/4; 13/10; 5/4; 6/5; 16/13; 16/13; 13/10; 5/4; 5/4; 11/10; 13/10; 13/10; 
Draw; 17/10; 9/5; 9/5; 9/5; 193/100; 9/5; 7/4; 7/4; 9/5; 7/4; 7/4; 15/8; 37/20; 19/10; 7/4; 9/5; 24/13; 28/15; 17/10; 19/10; 24/13; 7/4; 8/5; 19/10; 19/10
Reus Deportiu; 16/5; 13/5; 5/2; 5/2; 3; 13/5; 11/4; 56/19; 5/2; 11/4; 13/5; 5/2; 5/2; 14/5; 13/5; 14/5; 11/4; 23/10; 29/10; 27/10; 37/13; 13/5; 11/5; 14/5; 14/5
META; spain/la-liga-segunda/albacete-v-reus-deportiu; 2018-04-19 14:24:20 GMT+3; 2018-04-21 17:00; Nothing; Xlenovo
Albacete; 6/5; 6/5; 6/5; 13/10; 13/10; 5/4; 6/5; 5/4; 6/5; 6/5; 5/4; 5/4; 5/4; 13/10; 5/4; 6/5; 16/13; 16/13; 13/10; 5/4; 5/4; 21/20; 13/10; 13/10; 
Draw; 17/10; 9/5; 9/5; 9/5; 193/100; 9/5; 7/4; 7/4; 9/5; 7/4; 7/4; 15/8; 37/20; 19/10; 7/4; 9/5; 24/13; 28/15; 17/10; 19/10; 24/13; 13/8; 8/5; 19/10; 19/10
Reus Deportiu; 16/5; 13/5; 5/2; 5/2; 3; 13/5; 11/4; 56/19; 5/2; 11/4; 13/5; 5/2; 5/2; 14/5; 13/5; 14/5; 11/4; 23/10; 29/10; 27/10; 14/5; 13/5; 11/5; 14/5; 14/5
META; spain/la-liga-segunda/albacete-v-reus-deportiu; 2018-04-19 18:24:15 GMT+3; 2018-04-21 17:00; Nothing; Xlenovo
Albacete; 6/5; 6/5; 6/5; 13/10; 13/10; 5/4; 6/5; 5/4; 6/5; 6/5; 5/4; 5/4; 5/4; 13/10; 5/4; 6/5; 16/13; 16/13; 13/10; 5/4; 5/4; 21/20; 13/10; 13/10; 
Draw; 17/10; 9/5; 9/5; 9/5; 193/100; 9/5; 7/4; 7/4; 9/5; 7/4; 7/4; 15/8; 37/20; 19/10; 7/4; 9/5; 24/13; 28/15; 17/10; 19/10; 24/13; 7/4; 8/5; 19/10; 19/10
Reus Deportiu; 16/5; 13/5; 5/2; 5/2; 3; 13/5; 11/4; 56/19; 5/2; 11/4; 13/5; 5/2; 5/2; 14/5; 13/5; 14/5; 11/4; 23/10; 29/10; 27/10; 14/5; 14/5; 11/5; 14/5; 14/5
META; spain/la-liga-segunda/albacete-v-reus-deportiu; 2018-04-19 22:24:15 GMT+3; 2018-04-21 17:00; Nothing; Xlenovo
Albacete; 6/5; 6/5; 6/5; 13/10; 13/10; 5/4; 6/5; 5/4; 6/5; 6/5; 5/4; 5/4; 5/4; 13/10; 5/4; 6/5; 16/13; 16/13; 13/10; 5/4; 5/4; 21/20; 13/10; 13/10; 
Draw; 17/10; 9/5; 9/5; 9/5; 193/100; 9/5; 7/4; 7/4; 9/5; 7/4; 7/4; 15/8; 37/20; 19/10; 7/4; 9/5; 24/13; 28/15; 17/10; 19/10; 9/5; 7/4; 8/5; 19/10; 19/10
Reus Deportiu; 16/5; 13/5; 5/2; 5/2; 3; 13/5; 11/4; 56/19; 5/2; 11/4; 13/5; 5/2; 5/2; 14/5; 13/5; 14/5; 11/4; 23/10; 29/10; 27/10; 14/5; 14/5; 11/5; 14/5; 14/5
META; spain/la-liga-segunda/albacete-v-reus-deportiu; 2018-04-20 02:23:36 GMT+3; 2018-04-21 17:00; Nothing; Xlenovo
Albacete; 6/5; 6/5; 5/4; 13/10; 13/10; 6/5; 6/5; 5/4; 5/4; 6/5; 6/5; 5/4; 5/4; 13/10; 6/5; 6/5; 16/13; 16/13; 13/10; 5/4; 5/4; 21/20; 13/10; 
Draw; 17/10; 9/5; 9/5; 9/5; 193/100; 15/8; 7/4; 7/4; 9/5; 9/5; 2; 15/8; 37/20; 19/10; 9/5; 9/5; 24/13; 28/15; 17/10; 19/10; 24/13; 7/4; 8/5; 19/10
Reus Deportiu; 16/5; 13/5; 5/2; 5/2; 3; 14/5; 11/4; 56/19; 5/2; 11/4; 12/5; 5/2; 5/2; 14/5; 13/5; 14/5; 11/4; 23/10; 29/10; 27/10; 14/5; 11/4; 11/5; 14/5
META; spain/la-liga-segunda/albacete-v-reus-deportiu; 2018-04-20 10:23:39 GMT+3; 2018-04-21 17:00; Nothing; Xlenovo
Albacete; 6/5; 6/5; 6/5; 13/10; 13/10; 6/5; 6/5; 5/4; 6/5; 6/5; 5/4; 5/4; 11/8; 6/5; 5/4; 11/9; 16/13; 13/10; 5/4; 5/4; 21/20; 13/10; 13/10; 
Draw; 17/10; 9/5; 9/5; 9/5; 193/100; 15/8; 7/4; 7/4; 9/5; 19/10; 15/8; 37/20; 19/10; 9/5; 9/5; 19/10; 28/15; 17/10; 19/10; 24/13; 9/5; 8/5; 19/10; 19/10
Reus Deportiu; 16/5; 13/5; 5/2; 5/2; 3; 14/5; 11/4; 56/19; 11/4; 13/5; 5/2; 5/2; 14/5; 13/5; 14/5; 11/4; 23/10; 29/10; 27/10; 14/5; 11/4; 11/5; 14/5; 14/5
META; spain/la-liga-segunda/albacete-v-reus-deportiu; 2018-04-20 14:24:04 GMT+3; 2018-04-21 17:00; Nothing; Xlenovo
Albacete; 6/5; 6/5; 6/5; 13/10; 67/50; 6/5; 6/5; 5/4; 6/5; 6/5; 5/4; 5/4; 13/10; 6/5; 5/4; 11/9; 16/13; 13/10; 5/4; 5/4; 11/10; 13/10; 27/20; 
Draw; 17/10; 9/5; 9/5; 9/5; 91/50; 15/8; 7/4; 7/4; 7/4; 19/10; 15/8; 37/20; 9/5; 9/5; 7/4; 19/10; 28/15; 17/10; 19/10; 9/5; 7/4; 6/4; 9/5; 9/5
Reus Deportiu; 16/5; 13/5; 5/2; 5/2; 31/10; 14/5; 11/4; 56/19; 11/4; 13/5; 5/2; 5/2; 3; 13/5; 14/5; 11/4; 23/10; 29/10; 27/10; 37/13; 11/4; 11/5; 14/5; 14/5
META; spain/la-liga-segunda/albacete-v-reus-deportiu; 2018-04-20 18:24:19 GMT+3; 2018-04-21 17:00; Nothing; Xlenovo
Albacete; 6/5; 6/5; 6/5; 13/10; 27/20; 6/5; 6/5; 5/4; 6/5; 6/5; 5/4; 5/4; 5/4; 13/10; 6/5; 5/4; 5/4; 16/13; 13/10; 5/4; 5/4; 11/10; 13/10; 13/10
Draw; 17/10; 7/4; 9/5; 9/5; 87/50; 15/8; 7/4; 7/4; 7/4; 7/4; 7/4; 37/20; 9/5; 7/4; 17/10; 7/4; 16/9; 17/10; 19/10; 17/10; 7/4; 6/4; 17/10; 17/10
Reus Deportiu; 16/5; 11/4; 5/2; 5/2; 13/4; 11/4; 11/4; 56/19; 11/4; 13/5; 13/5; 5/2; 3; 11/4; 56/19; 29/10; 23/10; 29/10; 27/10; 3; 14/5; 12/5; 3; 
META; spain/la-liga-segunda/albacete-v-reus-deportiu; 2018-04-20 22:24:19 GMT+3; 2018-04-21 17:00; Nothing; Xlenovo
Albacete; 6/5; 6/5; 6/5; 13/10; 27/20; 6/5; 6/5; 5/4; 6/5; 6/5; 6/5; 5/4; 5/4; 13/10; 6/5; 5/4; 5/4; 16/13; 13/10; 5/4; 23/20; 11/10; 13/10; 13/10
Draw; 17/10; 7/4; 9/5; 9/5; 87/50; 15/8; 7/4; 7/4; 7/4; 7/4; 7/4; 37/20; 9/5; 7/4; 17/10; 7/4; 16/9; 17/10; 19/10; 17/10; 17/10; 6/4; 17/10; 17/10
Reus Deportiu; 16/5; 11/4; 5/2; 5/2; 13/4; 11/4; 11/4; 56/19; 11/4; 14/5; 13/5; 5/2; 3; 11/4; 3; 29/10; 23/10; 29/10; 27/10; 3; 14/5; 12/5; 3; 
META; spain/la-liga-segunda/albacete-v-reus-deportiu; 2018-04-21 02:23:37 GMT+3; 2018-04-21 17:00; Nothing; Xlenovo
Albacete; 6/5; 5/4; 6/5; 13/10; 27/20; 6/5; 6/5; 5/4; 6/5; 6/5; 5/4; 5/4; 5/4; 13/10; 5/4; 5/4; 24/19; 16/13; 13/10; 5/4; 23/20; 11/10; 13/10; 5/4
Draw; 17/10; 7/4; 9/5; 9/5; 87/50; 15/8; 7/4; 7/4; 7/4; 9/5; 7/4; 37/20; 9/5; 7/4; 17/10; 7/4; 16/9; 17/10; 19/10; 17/10; 17/10; 6/4; 17/10; 17/10
Reus Deportiu; 16/5; 13/5; 5/2; 5/2; 13/4; 11/4; 11/4; 56/19; 11/4; 13/5; 13/5; 5/2; 3; 13/5; 3; 29/10; 40/17; 29/10; 27/10; 3; 14/5; 12/5; 3; 
META; spain/la-liga-segunda/albacete-v-reus-deportiu; 2018-04-21 10:23:47 GMT+3; 2018-04-21 17:00; Nothing; Xlenovo
Albacete; 6/5; 23/20; 6/5; 13/10; 121/00; 6/5; 6/5; 5/4; 6/5; 6/5; 6/5; 5/4; 6/5; 13/10; 6/5; 6/5; 5/4; 24/19; 16/13; 5/4; 6/5; 5/4; 13/10; 6/5; 13/10
Draw; 17/10; 9/5; 9/5; 9/5; 99/50; 15/8; 7/4; 7/4; 9/5; 15/8; 9/5; 37/20; 9/5; 9/5; 9/5; 7/4; 16/9; 17/10; 19/10; 24/13; 9/5; 9/5; 19/10; 9/5; 
Reus Deportiu; 16/5; 11/4; 13/5; 5/2; 16/5; 11/4; 56/19; 13/5; 11/4; 13/5; 13/5; 13/5; 3; 11/4; 29/10; 29/10; 13/5; 29/10; 29/10; 56/19; 14/5; 3; 14/5; ; 
META; spain/la-liga-segunda/albacete-v-reus-deportiu; 2018-04-21 14:24:22 GMT+3; 2018-04-21 17:00; Nothing; Xlenovo
Albacete; 6/5; 23/20; 13/10; 5/4; 21/20; 6/5; 5/4; 6/5; 5/4; 6/5; 13/10; 6/5; 6/5; 5/4; 5/4; 16/13; 5/4; 6/5; 13/10; 5/4; 6/5; 13/10; ; ; 
Draw; 17/10; 7/4; 15/8; 9/5; 189/00; 19/10; 7/4; 7/4; 15/8; 7/4; 9/5; 9/5; 15/8; 9/5; 9/5; 9/5; 7/4; 16/9; 17/10; 19/10; 9/5; 7/4; 9/5; 9/5; 9/5
Reus Deportiu; 16/5; 14/5; 5/2; 13/4; 31/10; 11/4; 56/19; 13/5; 11/4; 13/5; 5/2; 3; 14/5; 56/19; 29/10; 13/5; 29/10; 14/5; 3; 3; 3; ; ; ; 
META; spain/la-liga-segunda/albacete-v-reus-deportiu; 2018-04-21 18:23:30 GMT+3; 2018-04-21 17:00; Nothing; Xlenovo
Albacete; 6/5; 6/5; 6/5; 5/4; 6/5; 5/4; 6/5; 5/4; 6/5; 13/10; 6/5; 6/5; 5/4; 24/19; 16/13; 6/5; 6/5; 13/10; 5/4; 6/5; ; ; ; 
Draw; 17/10; 7/4; 15/8; 15/8; 189/00; 15/8; 7/4; 7/4; 15/8; 7/4; 15/8; 9/5; 37/20; 9/5; 9/5; 7/4; 7/4; 9/5; 17/10; 9/5; 9/5; 9/5; 9/5; 9/5
Reus Deportiu; 16/5; 11/4; 13/5; 14/5; 11/4; 56/19; 13/5; 13/5; 13/5; 13/5; 3; 11/4; 3; 29/10; 28/11; 29/10; 3; 3; 3; ; ; ; ; 
