META; spain/la-liga-segunda/albacete-v-granada; 2018-01-06 22:23:42 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/6; ; 
Granada; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; 
META; spain/la-liga-segunda/albacete-v-granada; 2018-01-08 02:25:07 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Albacete; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/6; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/6; ; 
Granada; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; 
META; spain/la-liga-segunda/albacete-v-granada; 2018-01-08 10:23:51 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Albacete; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/11; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/11; ; 
Granada; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; spain/la-liga-segunda/albacete-v-granada; 2018-01-08 14:26:07 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Albacete; 17/10; 13/8; ; ; 37/20; ; ; ; ; ; 7/4; ; ; ; ; ; ; 8/5; ; 18/11; ; ; 9/5; ; 28/17; ; 10/9; ; 
Granada; 9/5; 17/10; ; ; 37/20; ; ; ; ; ; 7/4; ; ; ; ; ; ; 17/10; ; 22/15; ; ; 17/10; ; 17/10; ; 6/5; ; 
Draw; 2; 2; ; ; 52/25; ; ; ; ; ; 2; ; ; ; ; ; ; 2; ; 28/13; ; ; 21/10; ; 2; ; 6/5; ; 
META; spain/la-liga-segunda/albacete-v-granada; 2018-01-08 18:26:34 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Granada; 13/8; 6/4; 17/11; 6/4; 44/25; ; ; ; 17/11; 31/20; 13/8; ; ; ; 8/5; ; ; 8/5; ; 22/15; 6/4; ; 13/8; ; 8/5; ; 7/5; 7/5; 
Albacete; 15/8; 7/4; 7/4; 9/5; 193/100; ; ; ; 37/19; 7/4; 15/8; ; ; ; 7/4; ; ; 9/5; ; 18/11; 19/10; ; 15/8; ; 9/5; ; 6/4; 13/8; 
Draw; 2; 2; 2; 2; 21/10; ; ; ; 39/19; 2; 2; ; ; ; 21/10; ; ; 37/19; ; 28/13; 2; ; 21/10; ; 37/19; ; 6/5; 15/8; 
META; spain/la-liga-segunda/albacete-v-granada; 2018-01-08 22:25:11 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Granada; 13/8; 6/4; 17/11; 6/4; 44/25; ; ; ; 17/11; 31/20; 13/8; 31/20; 6/4; ; 8/5; ; ; 8/5; ; 22/15; 6/4; ; 13/8; ; 8/5; ; 21/20; 7/5; 
Albacete; 15/8; 7/4; 7/4; 9/5; 193/100; ; ; ; 37/19; 7/4; 15/8; 17/10; 7/4; ; 7/4; ; ; 9/5; ; 18/11; 19/10; ; 15/8; ; 24/13; ; 6/5; 13/8; 
Draw; 2; 2; 2; 2; 21/10; ; ; ; 39/19; 2; 2; 21/10; 21/10; ; 21/10; ; ; 37/19; ; 28/13; 2; ; 21/10; ; 2; ; 9/5; 15/8; 
META; spain/la-liga-segunda/albacete-v-granada; 2018-01-09 02:24:07 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Granada; 13/8; 6/4; 8/5; 6/4; 44/25; ; ; ; 17/11; 8/5; 13/8; 13/8; 8/5; ; 8/5; ; 8/5; 8/5; 8/5; 22/15; 6/4; ; 13/8; ; 8/5; ; 21/20; 7/5; 
Albacete; 15/8; 7/4; 7/4; 9/5; 193/100; ; ; ; 37/19; 7/4; 15/8; 9/5; 7/4; ; 7/4; ; 19/10; 9/5; 19/10; 18/11; 19/10; ; 15/8; ; 24/13; ; 6/5; 13/8; 
Draw; 2; 2; 19/10; 2; 21/10; ; ; ; 39/19; 19/10; 2; 19/10; 21/10; ; 21/10; ; 37/19; 37/19; 37/19; 28/13; 2; ; 21/10; ; 2; ; 9/5; 15/8; 
META; spain/la-liga-segunda/albacete-v-granada; 2018-01-09 10:24:34 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Granada; 13/8; 6/4; 8/5; 6/4; 44/25; ; ; ; 17/11; 8/5; 13/8; 13/8; 8/5; ; 8/5; ; 8/5; 8/5; 8/5; 22/15; 6/4; ; 13/8; ; 8/5; ; 1/3; 7/5; 
Albacete; 15/8; 7/4; 7/4; 9/5; 193/100; ; ; ; 37/19; 7/4; 15/8; 9/5; 7/4; ; 7/4; ; 19/10; 9/5; 19/10; 18/11; 19/10; ; 15/8; ; 24/13; ; 13/10; 13/8; 
Draw; 2; 2; 19/10; 2; 21/10; ; ; ; 39/19; 19/10; 2; 19/10; 2; ; 21/10; ; 37/19; 37/19; 37/19; 28/13; 2; ; 21/10; ; 2; ; 9/5; 15/8; 
META; spain/la-liga-segunda/albacete-v-granada; 2018-01-09 14:25:06 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Granada; 13/8; 6/4; 8/5; 6/4; 44/25; ; ; ; 17/11; 8/5; 13/8; 13/8; 8/5; ; 8/5; ; 8/5; 8/5; 8/5; 22/15; 6/4; ; 13/8; 33/20; 8/5; ; 1/3; 7/5; 7/4
Albacete; 15/8; 7/4; 7/4; 9/5; 193/100; ; ; ; 37/19; 7/4; 15/8; 9/5; 7/4; ; 7/4; ; 19/10; 9/5; 19/10; 18/11; 19/10; ; 15/8; 9/5; 24/13; ; 13/10; 13/8; 19/10
Draw; 2; 2; 19/10; 2; 21/10; ; ; ; 39/19; 19/10; 2; 19/10; 2; ; 21/10; ; 37/19; 37/19; 37/19; 28/13; 2; ; 21/10; 2; 2; ; 9/5; 15/8; 2
META; spain/la-liga-segunda/albacete-v-granada; 2018-01-09 18:24:51 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Granada; 13/8; 13/8; 13/8; 6/4; 44/25; ; ; ; 17/11; 13/8; 13/8; 13/8; 8/5; 13/8; 8/5; ; 8/5; 28/17; 8/5; 52/35; 6/4; 6/4; 17/10; 33/20; 28/17; ; 11/8; 6/4; 9/5
Albacete; 15/8; 17/10; 7/4; 9/5; 193/100; ; ; ; 37/19; 7/4; 15/8; 9/5; 7/4; 7/4; 7/4; ; 19/10; 9/5; 19/10; 48/29; 19/10; 13/8; 9/5; 9/5; 9/5; ; 13/8; 13/8; 19/10
Draw; 2; 2; 19/10; 2; 21/10; ; ; ; 39/19; 19/10; 2; 19/10; 21/10; 39/20; 21/10; ; 37/19; 37/19; 37/19; 21/10; 2; 15/8; 21/10; 2; 2; ; 9/5; 15/8; 2
META; spain/la-liga-segunda/albacete-v-granada; 2018-01-09 22:24:46 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Granada; 13/8; 13/8; 13/8; 6/4; 44/25; ; ; ; 17/11; 13/8; 13/8; 13/8; 8/5; 13/8; 8/5; ; 28/17; 28/17; 28/17; 52/35; 6/4; 6/4; 17/10; 33/20; 28/17; ; 11/8; 6/4; 9/5
Albacete; 15/8; 17/10; 7/4; 9/5; 193/100; ; ; ; 37/19; 7/4; 15/8; 9/5; 17/10; 7/4; 7/4; ; 24/13; 9/5; 24/13; 48/29; 19/10; 13/8; 9/5; 9/5; 9/5; ; 13/8; 13/8; 19/10
Draw; 2; 2; 19/10; 2; 21/10; ; ; ; 39/19; 19/10; 2; 19/10; 21/10; 39/20; 21/10; ; 19/10; 37/19; 19/10; 21/10; 2; 15/8; 21/10; 2; 2; ; 9/5; 15/8; 2
META; spain/la-liga-segunda/albacete-v-granada; 2018-01-10 02:24:26 GMT+2; ; Nothing; Xlenovo
Granada; 13/8; 13/8; 13/8; 6/4; 179/100; ; ; ; 17/11; 13/8; 13/8; 17/10; 8/5; 13/8; 8/5; 8/5; 28/17; 28/17; 28/17; 52/35; 6/4; 6/4; 17/10; 33/20; 28/17; ; 6/4; 6/4; 9/5
Albacete; 15/8; 17/10; 7/4; 9/5; 19/10; ; ; ; 37/19; 7/4; 15/8; 7/4; 7/4; 7/4; 7/4; 9/5; 24/13; 9/5; 24/13; 48/29; 19/10; 13/8; 9/5; 9/5; 9/5; ; 7/4; 13/8; 19/10
Draw; 2; 2; 19/10; 2; 21/10; ; ; ; 39/19; 19/10; 2; 19/10; 2; 39/20; 21/10; 19/10; 19/10; 37/19; 19/10; 21/10; 2; 15/8; 21/10; 2; 37/19; ; 15/8; 15/8; 2
META; spain/la-liga-segunda/albacete-v-granada; 2018-01-10 10:24:22 GMT+2; ; Nothing; Xlenovo
Granada; 13/8; 6/4; 13/8; 6/4; 179/100; ; ; ; 17/11; 13/8; 13/8; 17/10; 8/5; 13/8; 8/5; 8/5; 28/17; 28/17; 28/17; 52/35; 6/4; 6/4; 17/10; 33/20; 28/17; ; 13/8; 6/4; 9/5
Albacete; 15/8; 7/4; 7/4; 9/5; 19/10; ; ; ; 37/19; 7/4; 15/8; 7/4; 7/4; 7/4; 7/4; 9/5; 24/13; 9/5; 24/13; 48/29; 19/10; 13/8; 9/5; 9/5; 9/5; ; 7/4; 13/8; 19/10
Draw; 2; 2; 19/10; 2; 21/10; ; ; ; 39/19; 19/10; 2; 19/10; 2; 39/20; 21/10; 19/10; 19/10; 37/19; 19/10; 21/10; 2; 15/8; 21/10; 2; 37/19; ; 19/10; 15/8; 2
META; spain/la-liga-segunda/albacete-v-granada; 2018-01-10 14:24:31 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Granada; 13/8; 6/4; 13/8; 6/4; 179/100; 8/5; ; ; 17/11; 13/8; 13/8; 17/10; 8/5; 13/8; 8/5; 8/5; 28/17; 28/17; 28/17; 52/35; 6/4; 6/4; 17/10; 33/20; 28/17; ; 7/5; 6/4; 9/5
Albacete; 15/8; 7/4; 7/4; 9/5; 19/10; 17/10; ; ; 37/19; 7/4; 15/8; 7/4; 7/4; 7/4; 7/4; 9/5; 24/13; 9/5; 24/13; 48/29; 19/10; 13/8; 9/5; 9/5; 9/5; ; 13/8; 13/8; 19/10
Draw; 2; 2; 19/10; 2; 21/10; 2; ; ; 39/19; 19/10; 2; 19/10; 2; 39/20; 21/10; 19/10; 19/10; 37/19; 19/10; 21/10; 2; 15/8; 21/10; 2; 37/19; ; 9/5; 15/8; 2
META; spain/la-liga-segunda/albacete-v-granada; 2018-01-10 18:24:53 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Granada; 13/8; 6/4; ; 6/4; 179/ 100; 8/5; ; ; 17/11; 13/8; 13/8; 17/10; 8/5; 13/8; 8/5; 8/5; 28/17; 28/17; 28/17; 52/35; 6/4; 6/4; 17/10; 33/20; 28/17; 7/5; 6/4; 9/5
Albacete; 15/8; 7/4; ; 9/5; 19/10; 17/10; ; ; 37/19; 7/4; 15/8; 7/4; 7/4; 7/4; 7/4; 9/5; 24/13; 9/5; 24/13; 48/29; 19/10; 13/8; 9/5; 9/5; 9/5; 6/4; 13/8; 19/10
Draw; 2; 2; ; 2; 21/10; 2; ; ; 39/19; 19/10; 2; 19/10; 2; 39/20; 21/10; 19/10; 19/10; 37/19; 19/10; 21/10; 2; 15/8; 21/10; 2; 37/19; 9/5; 15/8; 2
META; spain/la-liga-segunda/albacete-v-granada; 2018-01-10 22:24:34 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Granada; 13/8; 13/8; 13/8; 6/4; 179/ 100; 8/5; 13/8; ; 17/11; 13/8; 13/8; 17/10; 8/5; 13/8; 8/5; 8/5; 28/17; 28/17; 28/17; 52/35; 6/4; 6/4; 17/10; 33/20; 17/10; 7/5; 6/4; 9/5
Albacete; 15/8; 17/10; 7/4; 9/5; 19/10; 17/10; 7/4; ; 37/19; 7/4; 15/8; 7/4; 7/4; 7/4; 7/4; 9/5; 24/13; 9/5; 24/13; 48/29; 19/10; 13/8; 9/5; 9/5; 24/13; 13/8; 13/8; 19/10
Draw; 2; 2; 19/10; 2; 21/10; 2; 15/8; ; 39/19; 19/10; 2; 19/10; 2; 39/20; 21/10; 19/10; 19/10; 2; 19/10; 21/10; 2; 15/8; 21/10; 2; 2; 9/5; 15/8; 2
META; spain/la-liga-segunda/albacete-v-granada; 2018-01-11 02:24:32 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Granada; 13/8; 13/8; 13/8; 6/4; 89/50; 8/5; 13/8; ; 17/11; 13/8; 13/8; 17/10; 8/5; 13/8; 8/5; 8/5; 28/17; 28/17; 28/17; 52/35; 6/4; 6/4; 17/10; 33/20; 17/10; 7/5; 6/4; 9/5
Albacete; 15/8; 17/10; 7/4; 9/5; 191/ 100; 17/10; 7/4; ; 37/19; 7/4; 15/8; 7/4; 7/4; 7/4; 7/4; 9/5; 24/13; 9/5; 24/13; 48/29; 19/10; 13/8; 9/5; 9/5; 24/13; 6/4; 13/8; 19/10
Draw; 2; 2; 19/10; 2; 21/10; 2; 15/8; ; 39/19; 19/10; 2; 19/10; 2; 39/20; 21/10; 19/10; 19/10; 2; 19/10; 21/10; 2; 15/8; 21/10; 2; 2; 9/5; 15/8; 2
META; spain/la-liga-segunda/albacete-v-granada; 2018-01-11 10:24:40 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Granada; 13/8; 13/8; 13/8; 6/4; 173/ 100; 8/5; 6/4; ; 17/11; 13/8; 13/8; 17/10; 13/8; 17/10; 8/5; 8/5; 28/17; 28/17; 28/17; 52/35; 6/4; 6/4; 17/10; 33/20; 17/10; 7/5; 6/4; 9/5
Albacete; 15/8; 17/10; 17/10; 9/5; 48/25; 17/10; 7/4; ; 37/19; 17/10; 9/5; 7/4; 17/10; 17/10; 7/4; 7/4; 24/13; 9/5; 24/13; 48/29; 19/10; 13/8; 9/5; 9/5; 9/5; 13/8; 13/8; 19/10
Draw; 2; 2; 19/10; 2; 43/20; 2; 2; ; 39/19; 19/10; 21/10; 19/10; 2; 39/20; 21/10; 2; 19/10; 2; 19/10; 21/10; 2; 15/8; 21/10; 2; 2; 9/5; 15/8; 2
META; spain/la-liga-segunda/albacete-v-granada; 2018-01-11 14:25:03 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Granada; 13/8; 13/8; 13/8; 6/4; 89/50; 8/5; 13/8; ; 17/11; 13/8; 13/8; 17/10; 13/8; 33/20; 8/5; 8/5; 28/17; 28/17; 28/17; 52/35; 6/4; 6/4; 17/10; 33/20; 17/10; ; 7/5; 6/4; 9/5
Albacete; 15/8; 17/10; 17/10; 9/5; 191/100; 17/10; 7/4; ; 37/19; 17/10; 15/8; 7/4; 17/10; 17/10; 7/4; 7/4; 24/13; 9/5; 24/13; 48/29; 19/10; 13/8; 9/5; 9/5; 24/13; ; 13/8; 13/8; 19/10
Draw; 2; 2; 19/10; 2; 21/10; 2; 15/8; ; 39/19; 19/10; 2; 19/10; 2; 39/20; 21/10; 2; 19/10; 2; 19/10; 21/10; 2; 15/8; 21/10; 2; 2; ; 9/5; 15/8; 2
META; spain/la-liga-segunda/albacete-v-granada; 2018-01-11 18:25:57 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Granada; 13/8; 13/8; 13/8; 6/4; 89/50; 8/5; 6/4; ; 17/11; 13/8; 13/8; 17/10; 13/8; 33/20; 8/5; 8/5; 28/17; 28/17; 28/17; 52/35; 6/4; 6/4; 17/10; 33/20; 17/10; ; 7/5; 6/4; 9/5
Albacete; 15/8; 17/10; 17/10; 9/5; 191/100; 17/10; 7/4; ; 37/19; 17/10; 9/5; 7/4; 17/10; 17/10; 7/4; 7/4; 24/13; 9/5; 24/13; 48/29; 19/10; 13/8; 9/5; 9/5; 24/13; ; 6/4; 13/8; 19/10
Draw; 2; 2; 19/10; 2; 21/10; 2; 2; ; 39/19; 19/10; 21/10; 19/10; 2; 39/20; 21/10; 2; 19/10; 2; 19/10; 21/10; 2; 15/8; 21/10; 2; 2; ; 9/5; 19/10; 2
META; spain/la-liga-segunda/albacete-v-granada; 2018-01-11 22:24:29 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Granada; 13/8; 13/8; 13/8; 6/4; 89/50; 8/5; 6/4; ; 17/11; 13/8; 13/8; 13/8; 8/5; 8/5; 8/5; 8/5; 28/17; 28/17; 28/17; 52/35; 6/4; 6/4; 17/10; 33/20; 17/10; ; 6/4; 6/4; 9/5
Albacete; 15/8; 17/10; 17/10; 9/5; 191/100; 17/10; 7/4; ; 37/19; 17/10; 9/5; 7/4; 17/10; 7/4; 7/4; 7/4; 24/13; 9/5; 24/13; 48/29; 19/10; 13/8; 9/5; 9/5; 24/13; ; 6/4; 8/5; 19/10
Draw; 2; 2; 2; 2; 21/10; 2; 2; ; 39/19; 2; 21/10; 19/10; 21/10; 39/20; 21/10; 2; 19/10; 2; 19/10; 21/10; 2; 15/8; 21/10; 2; 2; ; 9/5; 15/8; 2
META; spain/la-liga-segunda/albacete-v-granada; 2018-01-12 02:24:26 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Granada; 13/8; 6/4; 17/11; 6/4; 87/50; 8/5; 6/4; ; 17/11; 31/20; 13/8; 8/5; 6/4; 8/5; 8/5; 6/4; 28/17; 8/5; 28/17; 52/35; 6/4; 6/4; 13/8; 33/20; 28/17; ; 7/5; 7/5; 17/10
Albacete; 15/8; 7/4; 9/5; 9/5; 49/25; 17/10; 7/4; ; 37/19; 9/5; 15/8; 9/5; 7/4; 9/5; 7/4; 9/5; 24/13; 24/13; 24/13; 48/29; 19/10; 13/8; 15/8; 9/5; 19/10; ; 6/4; 13/8; 19/10
Draw; 2; 2; 2; 2; 21/10; 2; 2; ; 39/19; 2; 2; 2; 21/10; 39/20; 21/10; 2; 19/10; 2; 19/10; 21/10; 2; 15/8; 21/10; 2; 2; ; 9/5; 19/10; 2
META; spain/la-liga-segunda/albacete-v-granada; 2018-01-12 10:24:34 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Granada; 6/4; 6/4; 17/11; 6/4; 33/20; 8/5; 6/4; ; 17/11; 31/20; 8/5; 31/20; 6/4; 31/20; 8/5; 6/4; 7/4; 8/5; 7/4; 10/7; 6/4; 7/5; 13/8; 8/5; 28/17; ; 7/5; 7/5; 13/8
Draw; 2; 2; 2; 2; 41/20; 2; 15/8; ; 39/19; 2; 21/10; 2; 21/10; 39/20; 19/10; 2; 37/19; 2; 37/19; 21/10; 2; 15/8; 21/10; 2; 2; ; 9/5; 19/10; 2
Albacete; 2; 7/4; 9/5; 9/5; 85/40; 17/10; 15/8; ; 37/19; 9/5; 15/8; 15/8; 9/5; 37/20; 19/10; 9/5; 9/5; 24/13; 9/5; 19/11; 19/10; 15/8; 19/10; 37/20; 19/10; ; 6/4; 7/4; 21/10
META; spain/la-liga-segunda/albacete-v-granada; 2018-01-12 14:24:57 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Granada; 6/4; 6/4; 16/11; 6/4; 33/20; 31/20; 6/4; ; 17/11; 29/20; 6/4; 6/4; 6/4; 6/4; 8/5; 6/4; 7/4; 17/11; 7/4; 25/18; 6/4; 7/5; 31/20; 6/4; 17/11; ; 7/5; 7/5; 13/8
Albacete; 2; 15/8; 28/15; 9/5; 21/10; 15/8; 15/8; ; 37/19; 15/8; 2; 19/10; 15/8; 19/10; 19/10; 19/10; 9/5; 2; 9/5; 23/13; 19/10; 15/8; 2; 39/20; 2; ; 7/4; 7/4; 21/10
Draw; 2; 19/10; 2; 2; 52/25; 15/8; 15/8; ; 39/19; 2; 2; 2; 2; 39/20; 19/10; 2; 37/19; 37/19; 37/19; 21/10; 2; 15/8; 21/10; 2; 2; ; 7/4; 19/10; 2
META; spain/la-liga-segunda/albacete-v-granada; 2018-01-12 18:24:50 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Granada; 6/4; 6/4; 16/11; 6/4; 41/25; 31/20; 6/4; ; 17/11; 29/20; 6/4; 6/4; 6/4; 6/4; 8/5; 6/4; 7/4; 17/11; 7/4; 25/18; 6/4; 7/5; 31/20; 6/4; 17/11; ; 7/5; 7/5; 13/8
Draw; 2; 19/10; 2; 2; 103/50; 15/8; 15/8; ; 39/19; 2; 2; 2; 2; 39/20; 19/10; 2; 37/19; 37/19; 37/19; 21/10; 2; 15/8; 21/10; 2; 2; ; 7/4; 19/10; 2
Albacete; 2; 15/8; 28/15; 9/5; 85/40; 15/8; 15/8; ; 37/19; 15/8; 2; 19/10; 15/8; 19/10; 19/10; 19/10; 9/5; 2; 9/5; 23/13; 19/10; 15/8; 2; 39/20; 2; ; 7/4; 7/4; 21/10
META; spain/la-liga-segunda/albacete-v-granada; 2018-01-12 22:24:48 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Granada; 6/4; 6/4; 16/11; 6/4; 33/20; 31/20; 6/4; ; 17/11; 29/20; 6/4; 6/4; 6/4; 6/4; 8/5; 6/4; 7/4; 17/11; 7/4; 25/18; 6/4; 7/5; 31/20; 6/4; 17/11; ; 6/4; 7/5; 13/8
Draw; 2; 19/10; 2; 2; 41/20; 15/8; 15/8; ; 39/19; 2; 2; 2; 2; 39/20; 19/10; 2; 37/19; 37/19; 37/19; 21/10; 2; 15/8; 21/10; 2; 2; ; 9/5; 19/10; 2
Albacete; 2; 15/8; 28/15; 9/5; 85/40; 15/8; 15/8; ; 37/19; 15/8; 2; 19/10; 15/8; 19/10; 19/10; 19/10; 9/5; 2; 9/5; 23/13; 19/10; 15/8; 2; 39/20; 2; ; 19/10; 19/10; 21/10
META; spain/la-liga-segunda/albacete-v-granada; 2018-01-13 02:24:25 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Granada; 6/4; 6/4; 16/11; 6/4; 33/20; 31/20; 6/4; ; 17/11; 29/20; 6/4; 6/4; 6/4; 6/4; 8/5; 6/4; 8/5; 17/11; 8/5; 25/18; 6/4; 7/5; 31/20; 6/4; 17/11; ; 6/4; 7/5; 13/8
Draw; 2; 19/10; 2; 2; 41/20; 15/8; 15/8; ; 39/19; 2; 2; 2; 2; 39/20; 19/10; 2; 37/19; 37/19; 37/19; 21/10; 2; 15/8; 21/10; 2; 2; ; 9/5; 19/10; 2
Albacete; 2; 15/8; 28/15; 9/5; 85/40; 15/8; 15/8; ; 37/19; 15/8; 2; 19/10; 15/8; 19/10; 19/10; 19/10; 2; 2; 2; 23/13; 19/10; 15/8; 2; 39/20; 39/19; ; 19/10; 19/10; 21/10
META; spain/la-liga-segunda/albacete-v-granada; 2018-01-13 10:24:46 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Granada; 6/4; 6/4; 6/4; 6/4; 83/50; 6/4; 6/4; ; 17/11; 6/4; 6/4; 6/4; 6/4; 6/4; 8/5; 6/4; 8/5; 17/11; 8/5; 25/18; 6/4; 7/5; 31/20; 31/20; 17/11; ; 6/4; 7/5; 13/8
Draw; 2; 19/10; 19/10; 2; 101/50; 2; 15/8; ; 39/19; 19/10; 2; 2; 2; 39/20; 19/10; 2; 37/19; 37/19; 37/19; 21/10; 2; 9/5; 21/10; 39/20; 37/19; ; 15/8; 19/10; 19/10
Albacete; 2; 15/8; 19/10; 9/5; 107/50; 15/8; 15/8; ; 37/19; 19/10; 2; 19/10; 15/8; 19/10; 19/10; 19/10; 2; 2; 2; 23/13; 19/10; 15/8; 2; 39/20; 39/19; ; 19/10; 2; 21/10
META; spain/la-liga-segunda/albacete-v-granada; 2018-01-13 14:26:32 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Granada; 6/4; 6/4; 6/4; 6/4; 33/20; 6/4; 6/4; ; 17/11; 6/4; 6/4; 6/4; 6/4; 6/4; 8/5; 6/4; 8/5; 17/11; 8/5; 25/18; 6/4; 7/5; 8/5; 31/20; 17/11; ; 6/4; 7/5; 13/8
Draw; 2; 19/10; 19/10; 2; 101/50; 2; 15/8; ; 39/19; 19/10; 2; 15/8; 2; 39/20; 19/10; 19/10; 37/19; 37/19; 37/19; 21/10; 2; 9/5; 2; 39/20; 37/19; ; 9/5; 15/8; 19/10
Albacete; 2; 15/8; 19/10; 9/5; 43/20; 15/8; 15/8; ; 37/19; 19/10; 2; 2; 15/8; 19/10; 19/10; 2; 2; 2; 2; 23/13; 19/10; 15/8; 2; 39/20; 39/19; ; 19/10; 2; 21/10
META; spain/la-liga-segunda/albacete-v-granada; 2018-01-13 18:24:59 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
