META; spain/la-liga-segunda/lugo-v-cordoba; 2017-10-05 02:25:15 GMT+3; 2017-10-12 15:00; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; spain/la-liga-segunda/lugo-v-cordoba; 2017-10-06 02:27:39 GMT+3; 2017-10-12 15:00; Nothing; Xlenovo
Cordoba; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Lugo; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; spain/la-liga-segunda/lugo-v-cordoba; 2017-10-06 10:25:45 GMT+3; 2017-10-12 15:00; Nothing; Xlenovo
Cordoba; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Lugo; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; spain/la-liga-segunda/lugo-v-cordoba; 2017-10-06 14:26:59 GMT+3; 2017-10-12 15:00; Nothing; Xlenovo
Cordoba; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Lugo; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; spain/la-liga-segunda/lugo-v-cordoba; 2017-10-06 18:26:29 GMT+3; 2017-10-12 15:00; Nothing; Xlenovo
Cordoba; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Lugo; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; spain/la-liga-segunda/lugo-v-cordoba; 2017-10-06 22:27:05 GMT+3; 2017-10-12 15:00; Nothing; Xlenovo
Cordoba; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Lugo; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; spain/la-liga-segunda/lugo-v-cordoba; 2017-10-07 02:25:53 GMT+3; 2017-10-12 15:00; Nothing; Xlenovo
Cordoba; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Lugo; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; spain/la-liga-segunda/lugo-v-cordoba; 2017-10-07 10:26:38 GMT+3; 2017-10-12 15:00; Nothing; Xlenovo
Cordoba; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Lugo; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; spain/la-liga-segunda/lugo-v-cordoba; 2017-10-07 14:26:29 GMT+3; 2017-10-12 15:00; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
Lugo; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/7; ; 
Cordoba; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/11; ; 
META; spain/la-liga-segunda/lugo-v-cordoba; 2017-10-07 18:26:25 GMT+3; 2017-10-12 15:00; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
Lugo; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/7; ; 
Cordoba; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/11; ; 
META; spain/la-liga-segunda/lugo-v-cordoba; 2017-10-07 22:24:59 GMT+3; 2017-10-12 15:00; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
Lugo; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/7; ; 
Cordoba; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/11; ; 
META; spain/la-liga-segunda/lugo-v-cordoba; 2017-10-08 02:25:07 GMT+3; 2017-10-12 15:00; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
Lugo; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/7; ; 
Cordoba; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/11; ; 
META; spain/la-liga-segunda/lugo-v-cordoba; 2017-10-08 10:25:57 GMT+3; 2017-10-12 15:00; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
Lugo; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/7; ; 
Cordoba; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/11; ; 
META; spain/la-liga-segunda/lugo-v-cordoba; 2017-10-08 14:26:18 GMT+3; 2017-10-12 15:00; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
Lugo; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/7; ; 
Cordoba; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/11; ; 
META; spain/la-liga-segunda/lugo-v-cordoba; 2017-10-08 18:25:47 GMT+3; 2017-10-12 15:00; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
Lugo; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/7; ; 
Cordoba; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/11; ; 
META; spain/la-liga-segunda/lugo-v-cordoba; 2017-10-08 22:25:27 GMT+3; 2017-10-12 15:00; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
Lugo; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/7; ; 
Cordoba; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/11; ; 
META; spain/la-liga-segunda/lugo-v-cordoba; 2017-10-09 02:24:19 GMT+3; 2017-10-12 15:00; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
Lugo; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/7; ; 
Cordoba; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/11; ; 
META; spain/la-liga-segunda/lugo-v-cordoba; 2017-10-09 10:24:37 GMT+3; 2017-10-12 15:00; Nothing; Xlenovo
Lugo; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/20; ; ; ; ; ; ; 4/9; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 117/50; ; ; ; ; ; ; 8/11; ; 
Cordoba; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 16/5; ; ; ; ; ; ; 10/11; ; 
META; spain/la-liga-segunda/lugo-v-cordoba; 2017-10-09 14:24:49 GMT+3; 2017-10-12 15:00; Nothing; Xlenovo
Lugo; 6/5; 6/5; 15/13; 21/20; 6/5; 1; 6/5; 11/10; 5/4; 23/20; ; 6/5; ; 23/20; 6/5; 11/10; ; 5/4; 13/10; 7/6; 16/13; ; 6/5; 6/5; ; 6/5; 23/20; 
Draw; 2; 21/10; 21/10; 9/4; 11/5; 11/5; 2; 2; 28/13; 21/10; ; 43/20; ; 21/10; 11/5; 21/10; ; 11/5; 58/25; 23/10; 28/13; ; 23/10; 11/5; ; 19/10; 21/10; 
Cordoba; 13/5; 9/4; 23/10; 5/2; 12/5; 12/5; 9/4; 23/10; 9/4; 23/10; ; 11/5; ; 23/10; 23/10; 12/5; ; 23/10; 123/50; 2; 9/4; ; 12/5; 9/4; ; 21/10; 11/5; 
META; spain/la-liga-segunda/lugo-v-cordoba; 2017-10-09 18:25:36 GMT+3; 2017-10-12 15:00; Nothing; Xlenovo
Lugo; 5/4; 5/4; 13/10; 13/10; 13/10; 23/20; 5/4; 6/5; 5/4; 13/10; 13/10; 13/10; 13/10; 6/5; 13/10; 5/4; 6/5; 13/10; 7/5; 24/19; 16/13; ; 11/8; 13/10; ; 5/4; 5/4; 11/8
Draw; 11/5; 21/10; 21/10; 21/10; 11/5; 2; 9/4; 21/10; 28/13; 21/10; 21/10; 21/10; 11/5; 11/5; 11/5; 21/10; 21/10; 11/5; 23/10; 11/5; 28/13; ; 9/4; 11/5; ; 19/10; 21/10; 9/4
Cordoba; 9/4; 21/10; 2; 21/10; 11/5; 9/4; 2; 2; 9/4; 2; 21/10; 41/20; 2; 21/10; 21/10; 21/10; 12/5; 28/13; 113/50; 19/10; 9/4; ; 85/40; 21/10; ; 2; 21/10; 23/10
META; spain/la-liga-segunda/lugo-v-cordoba; 2017-10-09 22:25:02 GMT+3; 2017-10-12 15:00; Nothing; Xlenovo
Lugo; 5/4; 5/4; 13/10; 13/10; 13/10; 23/20; 5/4; 6/5; 5/4; 13/10; 13/10; 13/10; 13/10; 6/5; 13/10; 5/4; 6/5; 13/10; 7/5; 24/19; 16/13; ; 11/8; 13/10; ; 5/4; 5/4; 11/8
Draw; 11/5; 21/10; 21/10; 21/10; 11/5; 2; 9/4; 21/10; 28/13; 21/10; 21/10; 21/10; 11/5; 11/5; 11/5; 21/10; 21/10; 11/5; 23/10; 11/5; 28/13; ; 11/5; 11/5; ; 19/10; 2; 9/4
Cordoba; 9/4; 21/10; 2; 21/10; 11/5; 9/4; 2; 2; 9/4; 2; 21/10; 41/20; 2; 21/10; 21/10; 21/10; 12/5; 28/13; 113/50; 19/10; 9/4; ; 85/40; 21/10; ; 2; 21/10; 23/10
META; spain/la-liga-segunda/lugo-v-cordoba; 2017-10-10 02:24:25 GMT+3; 2017-10-12 15:00; Nothing; Xlenovo
Lugo; 5/4; 5/4; 13/10; 13/10; 13/10; 23/20; 5/4; 6/5; 5/4; 13/10; 13/10; 13/10; 13/10; 6/5; 13/10; 5/4; 6/5; 13/10; 143/100; 24/19; 16/13; ; 11/8; 13/10; ; 5/4; 5/4; 7/5
Draw; 11/5; 21/10; 21/10; 21/10; 11/5; 2; 2; 21/10; 28/13; 21/10; 21/10; 21/10; 11/5; 11/5; 11/5; 21/10; 21/10; 28/13; 109/50; 11/5; 28/13; ; 11/5; 11/5; ; 2; 2; 2
Cordoba; 9/4; 21/10; 2; 21/10; 11/5; 9/4; 9/4; 2; 9/4; 2; 21/10; 41/20; 2; 21/10; 21/10; 21/10; 12/5; 28/13; 117/50; 19/10; 9/4; ; 85/40; 21/10; ; 2; 21/10; 23/10
META; spain/la-liga-segunda/lugo-v-cordoba; 2017-10-10 10:24:39 GMT+3; 2017-10-12 15:00; Nothing; Xlenovo
Lugo; 5/4; 5/4; 13/10; 13/10; 13/10; 23/20; 5/4; 6/5; 5/4; 13/10; 13/10; 13/10; 13/10; 6/5; 13/10; 13/10; 6/5; 13/10; 143/100; 24/19; 16/13; ; 11/8; 13/10; ; 5/4; 5/4; 7/5
Draw; 11/5; 21/10; 21/10; 21/10; 11/5; 2; 2; 21/10; 28/13; 21/10; 21/10; 21/10; 11/5; 11/5; 11/5; 21/10; 21/10; 28/13; 111/50; 11/5; 28/13; ; 11/5; 11/5; ; 2; 19/10; 11/5
Cordoba; 9/4; 21/10; 2; 21/10; 11/5; 9/4; 9/4; 2; 9/4; 2; 21/10; 41/20; 2; 21/10; 21/10; 21/10; 12/5; 11/5; 23/10; 19/10; 9/4; ; 85/40; 21/10; ; 21/10; 21/10; 23/10
META; spain/la-liga-segunda/lugo-v-cordoba; 2017-10-10 14:25:29 GMT+3; 2017-10-12 15:00; Nothing; Xlenovo
Lugo; 5/4; 5/4; 13/10; 13/10; 13/10; 23/20; 5/4; 6/5; 5/4; 13/10; 13/10; 27/20; 13/10; 6/5; 13/10; 13/10; 6/5; 13/10; 143/100; 24/19; 16/13; ; 11/8; 27/20; ; 5/4; 5/4; 7/5
Draw; 11/5; 21/10; 21/10; 21/10; 11/5; 2; 2; 21/10; 28/13; 21/10; 21/10; 21/10; 11/5; 11/5; 11/5; 21/10; 21/10; 28/13; 11/5; 11/5; 28/13; ; 11/5; 11/5; ; 2; 2; 21/10
Cordoba; 9/4; 21/10; 2; 21/10; 11/5; 9/4; 9/4; 2; 9/4; 2; 21/10; 2; 2; 21/10; 21/10; 21/10; 12/5; 11/5; 58/25; 19/10; 9/4; ; 85/40; 2; ; 21/10; 21/10; 23/10
META; spain/la-liga-segunda/lugo-v-cordoba; 2017-10-10 18:25:10 GMT+3; 2017-10-12 15:00; Nothing; Xlenovo
Lugo; 5/4; 13/10; 13/10; 13/10; 13/10; 23/20; 5/4; 6/5; 5/4; 13/10; 13/10; 27/20; 13/10; 13/10; 13/10; 13/10; 6/5; 13/10; 71/50; 24/19; 16/13; ; 11/8; 27/20; ; 13/10; 5/4; 7/5
Draw; 11/5; 21/10; 21/10; 21/10; 11/5; 2; 2; 21/10; 28/13; 21/10; 21/10; 21/10; 11/5; 21/10; 11/5; 21/10; 21/10; 28/13; 54/25; 11/5; 28/13; ; 11/5; 11/5; ; 2; 2; 21/10
Cordoba; 9/4; 2; 2; 21/10; 11/5; 9/4; 9/4; 2; 9/4; 2; 21/10; 2; 2; 21/10; 21/10; 21/10; 12/5; 11/5; 119/50; 19/10; 9/4; ; 85/40; 2; ; 11/5; 21/10; 23/10
META; spain/la-liga-segunda/lugo-v-cordoba; 2017-10-10 22:26:34 GMT+3; 2017-10-12 15:00; Nothing; Xlenovo
Lugo; 5/4; 5/4; 13/10; 13/10; 13/10; 23/20; 5/4; 6/5; 5/4; 13/10; 13/10; 27/20; 13/10; 13/10; 13/10; 5/4; 6/5; 13/10; 71/50; 24/19; 16/13; ; 11/8; 27/20; ; 13/10; 5/4; 7/5
Draw; 11/5; 21/10; 21/10; 21/10; 11/5; 2; 2; 2; 28/13; 21/10; 21/10; 21/10; 11/5; 21/10; 11/5; 21/10; 21/10; 28/13; 54/25; 11/5; 28/13; ; 11/5; 11/5; ; 2; 2; 21/10
Cordoba; 9/4; 21/10; 2; 21/10; 11/5; 9/4; 9/4; 2; 9/4; 2; 21/10; 2; 2; 21/10; 21/10; 21/10; 12/5; 11/5; 119/50; 19/10; 9/4; ; 85/40; 2; ; 11/5; 21/10; 23/10
META; spain/la-liga-segunda/lugo-v-cordoba; 2017-10-11 02:25:30 GMT+3; 2017-10-12 15:00; Nothing; Xlenovo
Lugo; 5/4; 5/4; 13/10; 13/10; 13/10; 61/50; 5/4; 6/5; 5/4; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 5/4; 13/10; 13/10; 7/5; 24/19; 16/13; ; 11/8; 27/20; ; 13/10; 5/4; 7/5
Draw; 11/5; 21/10; 21/10; 21/10; 11/5; 39/20; 2; 2; 28/13; 21/10; 21/10; 21/10; 11/5; 21/10; 11/5; 21/10; 21/10; 28/13; 54/25; 11/5; 28/13; ; 11/5; 11/5; ; 11/5; 2; 21/10
Cordoba; 9/4; 21/10; 2; 21/10; 11/5; 21/10; 9/4; 2; 9/4; 2; 21/10; 41/20; 2; 21/10; 21/10; 21/10; 9/4; 11/5; 121/50; 19/10; 9/4; ; 85/40; 2; ; 21/10; 21/10; 23/10
META; spain/la-liga-segunda/lugo-v-cordoba; 2017-10-11 10:26:09 GMT+3; 2017-10-12 15:00; Nothing; Xlenovo
Lugo; 5/4; 5/4; 13/10; 13/10; 13/10; 61/50; 5/4; 6/5; 5/4; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 5/4; 13/10; 13/10; 7/5; 24/19; 16/13; ; 11/8; 27/20; ; 13/10; 5/4; 7/5
Draw; 11/5; 21/10; 21/10; 21/10; 11/5; 39/20; 2; 2; 28/13; 21/10; 21/10; 21/10; 11/5; 21/10; 11/5; 21/10; 21/10; 28/13; 109/50; 11/5; 28/13; ; 11/5; 11/5; ; 11/5; 2; 21/10
Cordoba; 9/4; 21/10; 2; 21/10; 11/5; 21/10; 9/4; 2; 9/4; 2; 21/10; 41/20; 2; 21/10; 21/10; 21/10; 9/4; 11/5; 12/5; 19/10; 9/4; ; 85/40; 2; ; 21/10; 21/10; 23/10
META; spain/la-liga-segunda/lugo-v-cordoba; 2017-10-11 14:28:32 GMT+3; 2017-10-12 15:00; Nothing; Xlenovo
Lugo; 5/4; 13/10; 13/10; 13/10; 13/10; 61/50; 5/4; 6/5; 5/4; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 71/50; 24/19; 16/13; ; 11/8; 27/20; ; 27/20; 13/10; 7/5
Draw; 11/5; 21/10; 21/10; 21/10; 11/5; 39/20; 2; 2; 28/13; 21/10; 21/10; 21/10; 11/5; 21/10; 11/5; 21/10; 21/10; 28/13; 54/25; 11/5; 28/13; ; 11/5; 11/5; ; 21/10; 2; 21/10
Cordoba; 9/4; 2; 2; 21/10; 11/5; 21/10; 9/4; 2; 9/4; 2; 21/10; 41/20; 2; 21/10; 21/10; 21/10; 9/4; 11/5; 119/50; 19/10; 9/4; ; 85/40; 2; ; 21/10; 2; 23/10
META; spain/la-liga-segunda/lugo-v-cordoba; 2017-10-11 18:25:26 GMT+3; 2017-10-12 15:00; Nothing; Xlenovo
Lugo; 5/4; 13/10; 13/10; 13/10; 13/10; 61/50; 5/4; 6/5; 5/4; 13/10; 13/10; 13/10; 13/10; 13/10; ; 13/10; 13/10; 13/10; 71/50; 24/19; 16/13; ; 11/8; 27/20; ; 27/20; 13/10; 7/5
Draw; 11/5; 21/10; 21/10; 21/10; 11/5; 39/20; 2; 2; 28/13; 21/10; 21/10; 21/10; 11/5; 21/10; ; 21/10; 21/10; 28/13; 54/25; 11/5; 28/13; ; 11/5; 11/5; ; 21/10; 2; 21/10
Cordoba; 9/4; 2; 2; 21/10; 11/5; 21/10; 9/4; 2; 9/4; 2; 21/10; 41/20; 2; 21/10; ; 21/10; 9/4; 11/5; 119/50; 19/10; 9/4; ; 85/40; 2; ; 21/10; 2; 23/10
META; spain/la-liga-segunda/lugo-v-cordoba; 2017-10-11 22:26:33 GMT+3; 2017-10-12 15:00; Nothing; Xlenovo
Lugo; 5/4; 13/10; 13/10; 13/10; 13/10; 61/50; 5/4; 6/5; 5/4; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 141/100; 24/19; 16/13; ; 11/8; 27/20; ; 27/20; 13/10; 7/5
Draw; 11/5; 21/10; 21/10; 21/10; 11/5; 39/20; 2; 2; 28/13; 21/10; 21/10; 21/10; 11/5; 21/10; 11/5; 21/10; 21/10; 28/13; 109/50; 11/5; 28/13; ; 11/5; 11/5; ; 21/10; 2; 21/10
Cordoba; 9/4; 2; 2; 21/10; 11/5; 21/10; 9/4; 2; 9/4; 2; 21/10; 41/20; 2; 21/10; 21/10; 21/10; 9/4; 11/5; 119/50; 19/10; 9/4; ; 85/40; 2; ; 21/10; 2; 23/10
META; spain/la-liga-segunda/lugo-v-cordoba; 2017-10-12 02:26:42 GMT+3; 2017-10-12 15:00; Nothing; Xlenovo
Lugo; 11/8; 13/10; 23/17; 13/10; 11/8; 61/50; 5/4; 6/5; 5/4; 27/20; 13/10; 27/20; 13/10; 13/10; 13/10; 13/10; 13/10; 23/17; 29/20; 13/10; 16/13; ; 7/5; 27/20; ; 27/20; 7/5; 7/5
Draw; 11/5; 21/10; 21/10; 21/10; 11/5; 39/20; 9/4; 2; 28/13; 21/10; 21/10; 21/10; 11/5; 21/10; 11/5; 21/10; 21/10; 21/10; 109/50; 11/5; 28/13; ; 11/5; 11/5; ; 21/10; 2; 21/10
Cordoba; 2; 2; 19/10; 21/10; 21/10; 21/10; 2; 2; 9/4; 19/10; 21/10; 2; 2; 21/10; 21/10; 2; 9/4; 28/13; 23/10; 24/13; 9/4; ; 85/40; 2; ; 21/10; 2; 23/10
META; spain/la-liga-segunda/lugo-v-cordoba; 2017-10-12 14:26:37 GMT+3; 2017-10-12 15:00; Nothing; Xlenovo
Lugo; 13/10; 13/10; 13/10; 5/4; 13/10; 61/50; 5/4; 6/5; 5/4; 13/10; 13/10; 27/20; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 36/25; 4/3; 16/13; ; 11/8; 27/20; 23/17; ; ; 13/10; 7/5
Draw; 11/5; 21/10; 21/10; 21/10; 11/5; 39/20; 2; 2; 21/10; 21/10; 2; 21/10; 11/5; 21/10; 11/5; 21/10; 21/10; 28/13; 21/10; 9/4; 39/19; ; 9/4; 11/5; 28/13; ; ; 21/10; 23/10
Cordoba; 21/10; 2; 2; 11/5; 11/5; 21/10; 9/4; 2; 40/17; 2; 21/10; 2; 2; 21/10; 21/10; 21/10; 9/4; 28/13; 12/5; 19/10; 40/17; ; 85/40; 2; 11/5; ; ; 11/5; 23/10
META; spain/la-liga-segunda/lugo-v-cordoba; 2017-10-12 18:25:48 GMT+3; 2017-10-12 15:00; In Play; Xlenovo
Draw; 8/11; 8/11; 5/4; 3/4; 6/5; 8/11; ; 4/7; 7/5; 20/23; 5/4; 13/10; 17/20; ; 11/8; 4/5; 13/18; 7/5; ; ; 7/5; ; 3/4; 4/5; 7/5; ; ; 4/5; 10/9
Lugo; 2; 2; 28/15; 21/10; 11/5; 9/4; ; 12/5; 17/10; 31/20; 13/8; 9/5; 15/8; ; 17/10; 2; 12/5; 7/4; ; ; 17/10; ; 85/40; 11/5; 7/4; ; ; 23/10; 19/10
Cordoba; 5; 9/2; 12/5; 9/2; 5/2; 16/5; ; 4; 27/11; 7/2; 5/2; 5/2; 4; ; 9/4; 4; 7/2; 12/5; ; ; 27/11; ; 9/2; 17/4; 12/5; ; ; 9/2; 10/3
