META; english/league-1/oldham-v-gillingham; 2018-04-08 14:22:54 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Oldham; 17/20; 21/20; 19/20; 1; 99/100; 10/11; 20/21; 5/6; 15/16; 19/20; 10/11; 20/21; 1; 1; 19/20; 10/11; 1; 19/20; 15/16; 1; 10/11; 4/6; 20/21; 
Draw; 5/2; 23/10; 12/5; 12/5; 131/50; 13/5; 12/5; 12/5; 40/17; 23/10; 5/2; 5/2; 5/2; 47/20; 12/5; 12/5; 40/17; 9/4; 5/2; 40/17; 5/2; 40/17; 9/5; 5/2
Gillingham; 16/5; 11/4; 14/5; 11/4; 61/20; 3; 29/10; 11/4; 3; 14/5; 3; 14/5; 11/4; 14/5; 11/4; 14/5; 37/13; 14/5; 28/11; 3; 14/5; 37/13; 2/5; 3
META; english/league-1/oldham-v-gillingham; 2018-04-10 02:22:24 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Oldham; 17/20; 19/20; 19/20; 1; 99/100; 10/11; 10/11; 5/6; 15/16; 19/20; 10/11; 20/21; 1; 1; 19/20; 10/11; 1; 19/20; 15/16; 1; 10/11; 4/6; 20/21; 
Draw; 5/2; 12/5; 12/5; 12/5; 131/50; 13/5; 12/5; 12/5; 40/17; 23/10; 5/2; 5/2; 5/2; 47/20; 12/5; 5/2; 40/17; 9/4; 5/2; 40/17; 5/2; 40/17; 9/5; 
Gillingham; 16/5; 14/5; 14/5; 11/4; 61/20; 3; 29/10; 11/4; 3; 14/5; 3; 14/5; 11/4; 14/5; 11/4; 14/5; 37/13; 14/5; 28/11; 3; 14/5; 37/13; 2/5; 3
META; english/league-1/oldham-v-gillingham; 2018-04-10 10:22:32 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Oldham; 1; 19/20; 1; 101/100; 19/20; 20/21; 10/11; 15/16; 19/20; 19/20; 1; 1; 19/20; 1; 10/11; 1; 19/20; 15/16; 1; 10/11; 1/100; 20/21; ; 
Draw; 12/5; 12/5; 12/5; 12/5; 131/50; 13/5; 12/5; 5/2; 40/17; 23/10; 5/2; 12/5; 5/2; 47/20; 13/5; 12/5; 40/17; 9/4; 5/2; 40/17; 5/2; 40/17; 9/5; 
Gillingham; 11/4; 14/5; 14/5; 11/4; 74/25; 29/10; 14/5; 11/4; 3; 14/5; 3; 14/5; 11/4; 14/5; 3; 14/5; 11/4; 14/5; 28/11; 3; 14/5; 14/5; 1/12; 3
META; english/league-1/oldham-v-gillingham; 2018-04-10 14:22:51 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Oldham; 1; 19/20; 1; 99/100; 19/20; 20/21; 10/11; 15/16; 19/20; 19/20; 1; 1; 19/20; 1; 10/11; 1; 19/20; 15/16; 1; 10/11; 5/6; 20/21; ; 
Draw; 12/5; 12/5; 12/5; 12/5; 129/50; 13/5; 12/5; 5/2; 40/17; 23/10; 5/2; 12/5; 5/2; 47/20; 13/5; 12/5; 40/17; 9/4; 5/2; 40/17; 5/2; 40/17; 23/10; 5/2
Gillingham; 11/4; 14/5; 14/5; 11/4; 31/10; 29/10; 14/5; 11/4; 3; 14/5; 3; 14/5; 11/4; 14/5; 3; 14/5; 11/4; 14/5; 28/11; 3; 14/5; 14/5; 13/5; 3
META; english/league-1/oldham-v-gillingham; 2018-04-10 18:22:49 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Oldham; 1; 19/20; 19/20; 1; 99/100; 19/20; 20/21; 10/11; 15/16; 1; 19/20; 1; 1; 19/20; 19/20; 19/20; 1; 19/20; 15/16; 1; 19/20; 5/6; 20/21; 
Draw; 12/5; 12/5; 12/5; 12/5; 129/50; 13/5; 12/5; 5/2; 40/17; 12/5; 5/2; 12/5; 5/2; 47/20; 13/5; 12/5; 40/17; 9/4; 5/2; 40/17; 5/2; 12/5; 23/10; 5/2
Gillingham; 11/4; 3; 14/5; 11/4; 31/10; 29/10; 14/5; 11/4; 3; 14/5; 3; 14/5; 11/4; 14/5; 3; 14/5; 14/5; 14/5; 28/11; 3; 14/5; 37/13; 13/5; 3
META; english/league-1/oldham-v-gillingham; 2018-04-10 22:22:43 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Oldham; 1; 19/20; 19/20; 1; 99/100; 19/20; 20/21; 10/11; 15/16; 19/20; 19/20; 10/11; 1; 19/20; 19/20; 19/20; 19/20; 1; 19/20; 15/16; 20/21; 19/20; 9/10; 20/21
Draw; 12/5; 12/5; 12/5; 12/5; 129/50; 13/5; 12/5; 5/2; 40/17; 12/5; 5/2; 13/5; 5/2; 12/5; 13/5; 12/5; 12/5; 9/4; 5/2; 40/17; 5/2; 12/5; 23/10; 
Gillingham; 11/4; 3; 29/10; 11/4; 31/10; 29/10; 14/5; 11/4; 3; 29/10; 3; 14/5; 11/4; 29/10; 3; 14/5; 37/13; 14/5; 28/11; 3; 37/13; 27/10; 3; 
META; english/league-1/oldham-v-gillingham; 2018-04-11 02:21:33 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Oldham; 1; 19/20; 19/20; 1; 99/100; 19/20; 20/21; 10/11; 15/16; 19/20; 19/20; 10/11; 19/20; 19/20; 19/20; 19/20; 1; 19/20; 15/16; 20/21; 19/20; 5/6; 20/21
Draw; 12/5; 12/5; 12/5; 12/5; 129/50; 13/5; 12/5; 5/2; 40/17; 12/5; 5/2; 13/5; 12/5; 13/5; 12/5; 12/5; 9/4; 5/2; 40/17; 5/2; 12/5; 23/10; 
Gillingham; 11/4; 3; 29/10; 11/4; 31/10; 29/10; 14/5; 11/4; 3; 29/10; 3; 14/5; 29/10; 3; 14/5; 37/13; 14/5; 28/11; 3; 37/13; 13/5; 3; 
META; english/league-1/oldham-v-gillingham; 2018-04-11 10:21:42 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Oldham; 19/20; 19/20; 19/20; 1; 99/100; 10/11; 20/21; 5/6; 15/16; 19/20; 10/11; 10/11; 19/20; 19/20; 19/20; 10/11; 1; 19/20; 15/16; 20/21; 19/20; 5/6; 20/21
Draw; 23/10; 12/5; 12/5; 12/5; 129/50; 13/5; 23/10; 5/2; 40/17; 12/5; 5/2; 13/5; 12/5; 13/5; 12/5; 40/17; 9/4; 5/2; 40/17; 5/2; 12/5; 23/10; 5/2
Gillingham; 3; 29/10; 11/4; 31/10; 3; 14/5; 3; 29/10; 3; 14/5; 29/10; 3; 14/5; 29/10; 14/5; 28/11; 3; 29/10; 11/4; 3; ; ; 
META; english/league-1/oldham-v-gillingham; 2018-04-11 14:21:54 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Oldham; 19/20; 19/20; 19/20; 1; 99/100; 10/11; 20/21; 5/6; 15/16; 19/20; 10/11; 10/11; 1; 19/20; 19/20; 19/20; 19/20; 1; 19/20; 15/16; 20/21; 19/20; 5/6
Draw; 23/10; 12/5; 12/5; 12/5; 129/50; 13/5; 23/10; 5/2; 40/17; 12/5; 5/2; 13/5; 12/5; 12/5; 13/5; 12/5; 40/17; 9/4; 5/2; 40/17; 5/2; 12/5; 23/10
Gillingham; 3; 29/10; 11/4; 31/10; 3; 14/5; 3; 29/10; 3; 14/5; 13/5; 29/10; 3; 14/5; 37/13; 14/5; 28/11; 3; 29/10; 11/4; ; ; 
META; english/league-1/oldham-v-gillingham; 2018-04-11 18:21:52 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Oldham; 19/20; 19/20; 19/20; 1; 99/100; 10/11; 20/21; 5/6; 15/16; 19/20; 10/11; 10/11; 1; 19/20; 19/20; 19/20; 19/20; 1; 19/20; 15/16; 20/21; 19/20; 5/6; 10/11; 20/21; 20/21
Draw; 23/10; 12/5; 12/5; 12/5; 129/50; 13/5; 23/10; 5/2; 40/17; 12/5; 5/2; 13/5; 12/5; 12/5; 13/5; 12/5; 12/5; 9/4; 5/2; 40/17; 5/2; 12/5; 23/10; 11/5; 5/2; 5/2
Gillingham; 3; 29/10; 11/4; 31/10; 3; 14/5; 3; 29/10; 3; 14/5; 13/5; 29/10; 3; 14/5; 29/10; 14/5; 28/11; 3; 56/19; 11/4; 13/5; 3; ; ; ; 
META; english/league-1/oldham-v-gillingham; 2018-04-11 22:21:40 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Oldham; 19/20; 19/20; 19/20; 1; 99/100; 10/11; 20/21; 5/6; 15/16; 19/20; 10/11; 10/11; 1; 19/20; 19/20; 19/20; 19/20; 1; 19/20; 15/16; 20/21; 19/20; 5/6; 10/11; 20/21; 20/21
Draw; 23/10; 12/5; 12/5; 12/5; 129/50; 13/5; 23/10; 5/2; 40/17; 12/5; 5/2; 13/5; 12/5; 12/5; 13/5; 12/5; 12/5; 9/4; 5/2; 40/17; 5/2; 12/5; 23/10; 11/5; 5/2; 5/2
Gillingham; 3; 29/10; 11/4; 31/10; 3; 14/5; 3; 29/10; 3; 14/5; 13/5; 29/10; 3; 14/5; 29/10; 14/5; 28/11; 3; 56/19; 14/5; 13/5; 3; ; ; ; 
META; english/league-1/oldham-v-gillingham; 2018-04-12 02:21:27 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Oldham; 19/20; 19/20; 19/20; 1; 99/100; 10/11; 20/21; 5/6; 15/16; 19/20; 10/11; 10/11; 1; 19/20; 19/20; 19/20; 19/20; 1; 19/20; 15/16; 20/21; 19/20; 5/6; 20/21; 20/21
Draw; 23/10; 12/5; 12/5; 12/5; 129/50; 13/5; 12/5; 5/2; 40/17; 12/5; 5/2; 13/5; 12/5; 12/5; 13/5; 12/5; 12/5; 9/4; 5/2; 40/17; 5/2; 12/5; 23/10; 5/2; 5/2
Gillingham; 3; 29/10; 11/4; 31/10; 3; 14/5; 3; 29/10; 3; 14/5; 13/5; 29/10; 3; 14/5; 29/10; 14/5; 28/11; 3; 56/19; 11/4; 3; ; ; ; 
META; english/league-1/oldham-v-gillingham; 2018-04-12 10:21:24 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Oldham; 19/20; 19/20; 19/20; 1; 99/100; 10/11; 20/21; 5/6; 15/16; 19/20; 10/11; 10/11; 1; 19/20; 19/20; 19/20; 19/20; 1; 19/20; 15/16; 20/21; 19/20; 5/6; 10/11; 20/21; 20/21
Draw; 23/10; 12/5; 12/5; 12/5; 129/50; 13/5; 23/10; 5/2; 40/17; 12/5; 5/2; 13/5; 12/5; 12/5; 13/5; 12/5; 12/5; 9/4; 5/2; 40/17; 27/11; 23/10; 11/5; 5/2; 5/2; 
Gillingham; 3; 29/10; 11/4; 31/10; 3; 14/5; 3; 29/10; 3; 14/5; 13/5; 29/10; 3; 14/5; 56/19; 14/5; 28/11; 3; 56/19; 11/4; 13/5; 3; ; ; ; 
META; english/league-1/oldham-v-gillingham; 2018-04-12 14:21:43 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Oldham; 19/20; 19/20; 19/20; 1; 99/100; 10/11; 20/21; 5/6; 15/16; 19/20; 10/11; 10/11; 1; 19/20; 19/20; 19/20; 19/20; 1; 19/20; 15/16; 20/21; 19/20; 5/6; 10/11; 20/21; 20/21
Draw; 23/10; 23/10; 12/5; 12/5; 129/50; 13/5; 12/5; 5/2; 40/17; 12/5; 5/2; 13/5; 12/5; 12/5; 13/5; 12/5; 12/5; 9/4; 5/2; 40/17; 27/11; 12/5; 5/2; 5/2; ; 
Gillingham; 3; 29/10; 11/4; 31/10; 3; 29/10; 3; 29/10; 3; 14/5; 13/5; 3; 14/5; 56/19; 14/5; 28/11; 3; 56/19; 11/4; 13/5; 3; ; ; ; ; 
META; english/league-1/oldham-v-gillingham; 2018-04-12 18:21:41 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Oldham; 3/4; 5/6; 4/5; 10/11; 17/20; 17/20; 4/5; 8/11; 11/14; 17/20; 4/5; 4/5; 1; 17/20; 17/20; 5/6; 4/5; 11/13; 11/13; 11/14; 20/23; 4/5; 4/5; 8/11; 4/5; 4/5; 4/5
Draw; 12/5; 5/2; 5/2; 12/5; 27/10; 13/5; 5/2; 5/2; 13/5; 5/2; 5/2; 13/5; 12/5; 49/20; 13/5; 5/2; 5/2; 5/2; 28/11; 13/5; 5/2; 28/11; 5/2; 5/2; 13/5; 13/5; 
Gillingham; 15/4; 10/3; 17/5; 3; 73/20; 18/5; 10/3; 10/3; 57/17; 10/3; 18/5; 16/5; 13/5; 10/3; 7/2; 10/3; 38/11; 31/10; 3; 57/17; 17/5; 38/11; 7/2; 10/3; 10/3; 7/2; 7/2
META; english/league-1/oldham-v-gillingham; 2018-04-12 22:21:33 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Oldham; 8/11; 17/20; 4/5; 8/11; 21/25; 17/20; 4/5; 8/11; 11/14; 4/5; 4/5; 4/5; 10/11; 4/5; 17/20; 4/5; 4/5; 11/13; 4/5; 11/14; 4/5; 4/5; 4/5; 4/5; 4/5; 4/5; 4/5
Draw; 5/2; 5/2; 5/2; 68/25; 13/5; 5/2; 5/2; 13/5; 5/2; 5/2; 13/5; 12/5; 5/2; 13/5; 5/2; 28/11; 5/2; 28/11; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 13/5; ; 
Gillingham; 4; 10/3; 7/2; 18/5; 37/10; 18/5; 7/2; 10/3; 57/17; 7/2; 18/5; 16/5; 13/5; 37/10; 7/2; 7/2; 7/2; 31/10; 33/10; 57/17; 18/5; 39/11; 7/2; 10/3; 10/3; 7/2; 7/2
META; english/league-1/oldham-v-gillingham; 2018-04-13 02:21:09 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Oldham; 4/5; 4/5; 4/5; 8/11; 17/20; 17/20; 4/5; 8/11; 11/14; 4/5; 4/5; 4/5; 10/11; 4/5; 17/20; 4/5; 4/5; 11/13; 4/5; 11/14; 4/5; 4/5; 4/5; 4/5; 4/5; 4/5
Draw; 14/5; 5/2; 5/2; 27/10; 13/5; 5/2; 5/2; 13/5; 5/2; 13/5; 13/5; 12/5; 5/2; 13/5; 13/5; 28/11; 5/2; 28/11; 13/5; 11/4; 13/5; 5/2; 5/2; 13/5; ; 
Gillingham; 15/4; 18/5; 7/2; 18/5; 73/20; 18/5; 7/2; 10/3; 57/17; 7/2; 7/2; 16/5; 13/5; 18/5; 7/2; 7/2; 7/2; 31/10; 33/10; 57/17; 7/2; 7/2; 7/2; 10/3; 7/2; 7/2
META; english/league-1/oldham-v-gillingham; 2018-04-13 10:21:08 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Oldham; 4/5; 4/5; 4/5; 5/6; 17/20; 17/20; 4/5; 8/11; 11/14; 4/5; 4/5; 4/5; 10/11; 4/5; 17/20; 4/5; 4/5; 11/13; 4/5; 11/14; 4/5; 4/5; 4/5; 4/5; 8/11; 4/5
Draw; 14/5; 5/2; 5/2; 27/10; 13/5; 5/2; 5/2; 13/5; 5/2; 13/5; 13/5; 12/5; 5/2; 13/5; 5/2; 28/11; 5/2; 28/11; 13/5; 11/4; 13/5; 13/5; 5/2; 12/5; ; 
Gillingham; 15/4; 18/5; 7/2; 7/2; 73/20; 18/5; 7/2; 10/3; 57/17; 7/2; 7/2; 16/5; 13/5; 18/5; 7/2; 7/2; 38/11; 31/10; 33/10; 57/17; 7/2; 7/2; 7/2; 10/3; 14/5; 7/2
META; english/league-1/oldham-v-gillingham; 2018-04-13 14:21:42 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Oldham; 4/5; 4/5; 4/5; 5/6; 17/20; 17/20; 4/5; 8/11; 11/14; 4/5; 4/5; 4/5; 10/11; 4/5; 17/20; 4/5; 4/5; 11/13; 4/5; 11/14; 4/5; 5/6; 4/5; 4/5; 4/5; 4/5; 8/11
Draw; 14/5; 5/2; 5/2; 27/10; 13/5; 5/2; 5/2; 13/5; 5/2; 13/5; 13/5; 12/5; 5/2; 13/5; 5/2; 5/2; 5/2; 28/11; 13/5; 14/5; 28/11; 13/5; 5/2; 13/5; 13/5; ; 
Gillingham; 15/4; 18/5; 7/2; 7/2; 73/20; 18/5; 7/2; 10/3; 57/17; 7/2; 7/2; 16/5; 13/5; 18/5; 7/2; 7/2; 17/5; 31/10; 33/10; 57/17; 7/2; 38/11; 7/2; 10/3; 10/3; 7/2; 7/2
META; english/league-1/oldham-v-gillingham; 2018-04-13 18:21:49 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Oldham; 4/5; 4/5; 3/4; 3/4; 41/50; 4/5; 7/10; 8/11; 11/14; 3/4; 4/5; 3/4; 8/11; 8/11; 4/5; 8/11; 10/13; 7/10; 13/17; 11/14; 3/4; 10/13; 8/11; 8/11; 8/11; 4/5; 8/11
Draw; 14/5; 5/2; 5/2; 13/5; 137/50; 27/10; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; 13/5; 13/5; 13/5; 28/11; 13/5; 27/10; 13/5; 14/5; 13/5; 13/5; 12/5; 13/5; 27/10; 5/2
Gillingham; 15/4; 18/5; 15/4; 19/5; 19/5; 15/4; 4; 7/2; 57/17; 15/4; 18/5; 15/4; 7/2; 4; 15/4; 15/4; 18/5; 4; 33/10; 57/17; 19/5; 62/17; 7/2; 7/2; 4; 7/2; 7/2
META; english/league-1/oldham-v-gillingham; 2018-04-13 22:21:33 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Oldham; 4/5; 3/4; 3/4; 3/4; 41/50; 4/5; 3/4; 8/11; 11/14; 4/5; 4/5; 4/5; 3/4; 3/4; 4/5; 4/5; 10/13; 7/10; 4/5; 11/14; 4/5; 10/13; 8/11; 8/11; 8/11; 4/5; 4/5
Draw; 14/5; 13/5; 5/2; 13/5; 137/50; 27/10; 13/5; 13/5; 13/5; 5/2; 13/5; 13/5; 13/5; 5/2; 13/5; 13/5; 13/5; 13/5; 45/17; 13/5; 14/5; 13/5; 13/5; 12/5; 13/5; 27/10; 5/2
Gillingham; 15/4; 18/5; 18/5; 19/5; 19/5; 15/4; 15/4; 7/2; 57/17; 18/5; 18/5; 7/2; 7/2; 15/4; 15/4; 7/2; 18/5; 4; 41/13; 57/17; 18/5; 62/17; 7/2; 7/2; 4; 21/5; 7/2
META; english/league-1/oldham-v-gillingham; 2018-04-14 02:21:14 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Oldham; 4/5; 3/4; 3/4; 3/4; 41/50; 4/5; 3/4; 8/11; 11/14; 4/5; 4/5; 4/5; 3/4; 3/4; 4/5; 4/5; 10/13; 7/10; 4/5; 11/14; 4/5; 10/13; 8/11; 8/11; 4/5; 4/5; 
Draw; 14/5; 13/5; 5/2; 13/5; 137/50; 27/10; 13/5; 13/5; 13/5; 5/2; 13/5; 13/5; 13/5; 5/2; 13/5; 13/5; 13/5; 13/5; 45/17; 13/5; 14/5; 45/17; 13/5; 5/2; 5/2; 27/10; 5/2
Gillingham; 15/4; 18/5; 18/5; 19/5; 19/5; 15/4; 15/4; 7/2; 57/17; 18/5; 18/5; 7/2; 7/2; 15/4; 15/4; 7/2; 18/5; 4; 41/13; 57/17; 18/5; 18/5; 7/2; 7/2; 21/5; 7/2; 
META; english/league-1/oldham-v-gillingham; 2018-04-14 10:21:26 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Oldham; 4/5; 4/5; 4/5; 3/4; 41/50; 4/5; 3/4; 8/11; 4/5; 4/5; 4/5; 4/5; 4/5; 4/5; 4/5; 4/5; 10/13; 7/10; 13/16; 4/5; 4/5; 8/11; 4/5; 4/5; 4/5; 4/5; 
Draw; 14/5; 5/2; 5/2; 13/5; 137/50; 27/10; 13/5; 13/5; 13/5; 5/2; 13/5; 13/5; 5/2; 5/2; 13/5; 13/5; 13/5; 13/5; 45/17; 13/5; 14/5; 13/5; 13/5; 5/2; 13/5; 27/10; 13/5
Gillingham; 15/4; 7/2; 18/5; 19/5; 19/5; 15/4; 15/4; 7/2; 17/5; 18/5; 18/5; 7/2; 7/2; 18/5; 15/4; 7/2; 18/5; 4; 31/10; 17/5; 7/2; 62/17; 7/2; 7/2; 21/5; 7/2; 
META; english/league-1/oldham-v-gillingham; 2018-04-14 14:22:08 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Oldham; 4/5; 4/5; 3/4; 81/100; 4/5; 4/5; 8/11; 4/5; 4/5; 4/5; 4/5; 4/5; 4/5; 4/5; 4/5; 10/13; 7/10; 7/9; 4/5; 4/5; 10/13; 8/11; 4/5; 4/5; 4/5; 5/6
Draw; 14/5; 5/2; 13/5; 11/4; 27/10; 13/5; 13/5; 5/2; 13/5; 5/2; 5/2; 5/2; 13/5; 13/5; 28/11; 13/5; 45/17; 13/5; 14/5; 13/5; 13/5; 5/2; 5/2; 13/5; 13/5; 
Gillingham; 15/4; 18/5; 18/5; 19/5; 77/20; 15/4; 15/4; 7/2; 17/5; 18/5; 18/5; 7/2; 7/2; 7/2; 15/4; 7/2; 39/11; 4; 13/4; 17/5; 7/2; 39/11; 7/2; 7/2; 7/2; 7/2
META; english/league-1/oldham-v-gillingham; 2018-04-14 18:21:36 GMT+3; 2018-04-14 15:00; In Play; Xlenovo
Oldham; 1/4; 1/5; 2/7; 5/6; 8/25; 1/4; 1/4; 1/5; 3/13; 2/7; 1/4; 2/7; 3/10; 1/4; 1/4; 3/11; 3/16; 4/17; 1/4; 3/11; 1/4; 3/10; 2/7; 1/4
Draw; 4; 7/2; 18/5; 18/5; 79/20; 15/4; 15/4; 7/2; 19/5; 4; 7/2; 16/5; 18/5; 7/2; 7/2; 62/17; 4; 62/17; 4; 62/17; 15/4; 4; 7/2; 7/2
Gillingham; 18; 16; 14; 12; 21/2; 19; 14; 16; 12; 18; 14; 12; 13; 12; 16; 51/4; 17; 23/2; 14; 51/4; 14; 81/5; 69/5; 64/5
