META; english/league-1/walsall-v-portsmouth; 2018-03-25 14:34:24 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Portsmouth; 6/4; 13/10; 8/5; 6/4; 6/4; 6/4; 7/5; 16/11; 29/20; 29/20; 10/11; 6/4
Walsall; 17/10; 2; 9/5; 7/4; 17/10; 9/5; 9/5; 17/10; 15/8; 17/10; 20/21; 7/4
Draw; 12/5; 12/5; 63/25; 23/10; 11/5; 12/5; 12/5; 9/4; 12/5; 47/20; 2; 12/5
META; english/league-1/walsall-v-portsmouth; 2018-03-25 18:34:18 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Portsmouth; 29/20; 13/10; 6/4; 79/50; 6/4; 7/5; 31/21; 6/4; 6/4; 6/4; 6/4; 7/5; 16/11; 17/12; 31/21; 6/4; 6/4; 16/11; 13/10; 6/4
Walsall; 7/4; 2; 9/5; 191/00; 9/5; 17/10; 9/5; 9/5; 9/5; 9/5; 9/5; 9/5; 7/4; 5/3; 9/5; 9/5; 7/4; 7/4; 5/4; 9/5
Draw; 12/5; 12/5; 11/5; 12/5; 9/4; 21/10; 9/4; 11/5; 12/5; 23/10; 23/10; 12/5; 11/5; 12/5; 9/4; 12/5; 23/10; 9/4; 9/5; 23/10
META; english/league-1/walsall-v-portsmouth; 2018-03-25 22:34:09 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Portsmouth; 11/8; 11/8; 29/20; 38/25; 7/5; 11/8; 31/21; 29/20; 7/5; 6/4; 6/4; 7/5; 7/5; 4/3; 31/21; 29/20; 29/20; 7/5; 1; 27/20; 7/5
Walsall; 15/8; 19/10; 19/10; 2; 15/8; 9/5; 9/5; 19/10; 19/10; 19/10; 9/5; 15/8; 9/5; 20/11; 9/5; 19/10; 37/20; 24/13; 11/8; 9/5; 19/10
Draw; 12/5; 23/10; 21/10; 119/0; 9/4; 11/5; 9/4; 21/10; 12/5; 21/10; 23/10; 23/10; 11/5; 40/17; 9/4; 12/5; 9/4; 11/5; 9/5; 2; 23/10
META; english/league-1/walsall-v-portsmouth; 2018-03-26 02:34:05 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Portsmouth; 11/8; 11/8; 29/20; 13/10; 38/25; 7/5; 11/8; 31/21; 29/20; 7/5; 6/4; 6/4; 29/20; 7/5; 7/5; 23/17; 4/3; 31/21; 29/20; 29/20; 7/5; 1; 27/20; 7/5
Walsall; 15/8; 19/10; 19/10; 7/4; 2; 15/8; 9/5; 9/5; 19/10; 19/10; 19/10; 9/5; 39/20; 15/8; 9/5; 19/10; 20/11; 9/5; 19/10; 37/20; 24/13; 11/8; 9/5; 19/10
Draw; 12/5; 9/4; 21/10; 21/10; 119/0; 9/4; 11/5; 9/4; 21/10; 12/5; 21/10; 23/10; 11/5; 23/10; 11/5; 23/10; 40/17; 9/4; 12/5; 9/4; 11/5; 9/5; 2; 23/10
META; english/league-1/walsall-v-portsmouth; 2018-03-26 10:34:10 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Portsmouth; 11/8; 11/8; 29/20; 11/8; 77/50; 7/5; 11/8; 31/21; 29/20; 29/20; 6/4; 7/5; 29/20; 7/5; 7/5; 7/5; 23/17; 4/3; 31/21; 29/20; 29/20; 7/5; 10/9; 6/4
Walsall; 15/8; 19/10; 19/10; 9/5; 2; 15/8; 9/5; 9/5; 19/10; 19/10; 19/10; 15/8; 39/20; 19/10; 15/8; 24/13; 19/10; 20/11; 9/5; 19/10; 37/20; 24/13; 7/5; 2
Draw; 12/5; 9/4; 21/10; 11/5; 117/0; 11/5; 11/5; 9/4; 21/10; 23/10; 21/10; 23/10; 11/5; 23/10; 23/10; 28/13; 23/10; 40/17; 9/4; 12/5; 9/4; 11/5; 9/5; 23/10
META; english/league-1/walsall-v-portsmouth; 2018-03-26 14:34:14 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Portsmouth; 11/8; 11/8; 29/20; 11/8; 77/50; 7/5; 11/8; 31/21; 29/20; 29/20; 6/4; 7/5; 29/20; 7/5; 7/5; 7/5; 23/17; 4/3; 31/21; 29/20; 29/20; 7/5; 10/9; 7/5; 6/4
Walsall; 15/8; 19/10; 19/10; 9/5; 2; 15/8; 9/5; 9/5; 19/10; 19/10; 19/10; 15/8; 39/20; 19/10; 15/8; 24/13; 19/10; 20/11; 9/5; 2; 37/20; 24/13; 9/5; 19/10; 2
Draw; 12/5; 9/4; 21/10; 11/5; 117/0; 11/5; 11/5; 9/4; 21/10; 23/10; 21/10; 23/10; 11/5; 23/10; 23/10; 28/13; 23/10; 40/17; 9/4; 23/10; 9/4; 11/5; 9/5; 9/4; 23/10
META; english/league-1/walsall-v-portsmouth; 2018-03-26 18:34:12 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Portsmouth; 5/4; 11/8; 11/8; 11/8; 141/00; 11/8; 5/4; 23/17; 27/20; 13/10; 11/8; 5/4; 11/8; 7/5; 11/8; 13/10; 23/17; 23/18; 23/17; 13/10; 27/20; 13/10; 21/20; 13/10; 11/8; 11/8
Walsall; 2; 19/10; 21/10; 9/5; 11/5; 2; 39/19; 2; 21/10; 21/10; 11/5; 21/10; 2; 2; 19/10; 17/9; 39/19; 21/10; 2; 9/5; 9/5; 21/10; 21/10; ; ; 
Draw; 12/5; 9/4; 21/10; 11/5; 59/25; 11/5; 21/10; 11/5; 21/10; 12/5; 11/5; 9/4; 11/5; 11/5; 23/10; 28/13; 23/10; 12/5; 11/5; 12/5; 11/5; 11/5; 9/5; 2; 23/10; 23/10
META; english/league-1/walsall-v-portsmouth; 2018-03-26 22:34:12 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Portsmouth; 5/4; 11/8; 11/8; 11/8; 141/00; 7/5; 11/8; 5/4; 23/17; 27/20; 13/10; 11/8; 5/4; 11/8; 7/5; 11/8; 13/10; 23/17; 23/18; 23/17; 13/10; 27/20; 13/10; 6/5; 13/10; 11/8; 11/8
Walsall; 21/10; 21/10; 21/10; 9/5; 107/0; 21/10; 2; 21/10; 39/19; 21/10; 21/10; 21/10; 11/5; 21/10; 21/10; 2; 19/10; 37/19; 39/19; 21/10; 2; 19/10; 21/10; ; 
Draw; 23/10; 23/10; 21/10; 11/5; 59/25; 9/4; 11/5; 21/10; 11/5; 11/5; 9/4; 11/5; 9/4; 11/5; 23/10; 9/4; 23/10; 12/5; 11/5; 12/5; 11/5; 9/4; 2; 23/10; 
META; english/league-1/walsall-v-portsmouth; 2018-03-28 18:34:33 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Portsmouth; 13/10; 13/10; 13/10; 11/8; 133/00; 7/5; 13/10; 13/10; 23/17; 13/10; 11/8; 13/10; 5/4; 27/20; 13/10; 13/10; 13/10; 23/17; 17/14; 23/17; 11/8; 27/20; 13/10; 11/8; 11/8; 5/4; 5/4
Walsall; 21/10; 21/10; 11/5; 9/5; 47/20; 21/10; 21/10; 21/10; 39/19; 11/5; 21/10; 9/4; 11/5; 21/10; 23/10; 21/10; 28/13; 19/10; 39/19; 39/19; 21/10; 21/10; 28/13; 19/10; 19/10; 23/10; 23/10
Draw; 23/10; 23/10; 11/5; 11/5; 47/20; 9/4; 11/5; 21/10; 11/5; 11/5; 9/4; 11/5; 9/4; 11/5; 23/10; 9/4; 9/4; 23/10; 40/17; 11/5; 23/10; 23/10; 9/4; 2; 23/10; ; 
META; english/league-1/walsall-v-portsmouth; 2018-03-28 22:34:27 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Portsmouth; 13/10; 13/10; 13/10; 5/4; 133/00; 13/10; 13/10; 5/4; 23/17; 13/10; 13/10; 5/4; 27/20; 13/10; 13/10; 13/10; 23/17; 17/14; 23/17; 11/8; 27/20; 13/10; 6/5; 5/4; 5/4; 5/4; 
Draw; 23/10; 23/10; 11/5; 11/5; 47/20; 23/10; 11/5; 21/10; 11/5; 11/5; 23/10; 11/5; 9/4; 11/5; 23/10; 9/4; 9/4; 23/10; 40/17; 11/5; 23/10; 23/10; 9/4; 2; 21/10; 23/10; 
Walsall; 21/10; 21/10; 11/5; 2; 47/20; 23/10; 21/10; 11/5; 39/19; 11/5; 11/5; 9/4; 11/5; 21/10; 23/10; 21/10; 28/13; 19/10; 39/19; 39/19; 21/10; 21/10; 28/13; 2; 21/10; 23/10; 23/10
META; english/league-1/walsall-v-portsmouth; 2018-03-29 02:34:31 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Portsmouth; 13/10; 13/10; 13/10; 5/4; 133/00; 13/10; 13/10; 5/4; 23/17; 13/10; 13/10; 5/4; 27/20; 13/10; 13/10; 13/10; 23/17; 17/14; 23/17; 11/8; 27/20; 13/10; 6/5; 5/4; 5/4; 5/4; 
Walsall; 21/10; 21/10; 11/5; 2; 47/20; 23/10; 21/10; 21/10; 39/19; 11/5; 11/5; 23/10; 11/5; 21/10; 23/10; 21/10; 28/13; 19/10; 39/19; 39/19; 21/10; 21/10; 28/13; 2; 19/10; 23/10; 23/10
Draw; 23/10; 23/10; 11/5; 11/5; 47/20; 23/10; 11/5; 11/5; 11/5; 11/5; 23/10; 21/10; 9/4; 11/5; 23/10; 9/4; 9/4; 23/10; 40/17; 11/5; 23/10; 23/10; 9/4; 21/10; 2; 23/10; 
META; english/league-1/walsall-v-portsmouth; 2018-03-29 10:34:33 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Portsmouth; 7/5; 13/10; 13/10; 5/4; 133/00; 13/10; 13/10; 5/4; 23/17; 27/20; 13/10; 5/4; 27/20; 13/10; 13/10; 13/10; 23/17; 16/13; 23/17; 13/10; 27/20; 13/10; 6/5; 5/4; 5/4; 5/4; 
Walsall; 11/5; 21/10; 11/5; 2; 47/20; 23/10; 21/10; 21/10; 39/19; 11/5; 11/5; 23/10; 11/5; 21/10; 23/10; 21/10; 28/13; 19/10; 2; 39/19; 21/10; 21/10; 28/13; 2; 19/10; 23/10; 23/10
Draw; 12/5; 23/10; 11/5; 11/5; 47/20; 23/10; 11/5; 11/5; 11/5; 11/5; 23/10; 21/10; 9/4; 11/5; 23/10; 9/4; 9/4; 23/10; 40/17; 11/5; 12/5; 23/10; 9/4; 21/10; 2; 23/10; 
META; english/league-1/walsall-v-portsmouth; 2018-03-29 14:34:43 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Portsmouth; 7/5; 13/10; 13/10; 5/4; 33/25; 13/10; 13/10; 5/4; 23/17; 27/20; 13/10; 5/4; 5/4; 27/20; 13/10; 13/10; 13/10; 23/17; 16/13; 23/17; 13/10; 27/20; 13/10; 6/5; 5/4; 5/4; 5/4
Walsall; 11/5; 11/5; 11/5; 2; 47/20; 23/10; 21/10; 21/10; 39/19; 11/5; 11/5; 23/10; 11/5; 43/20; 23/10; 11/5; 28/13; 19/10; 2; 39/19; 85/40; 21/10; 28/13; 2; 21/10; 23/10; 23/10
Draw; 12/5; 11/5; 21/10; 11/5; 119/0; 23/10; 11/5; 11/5; 11/5; 11/5; 9/4; 21/10; 9/4; 43/20; 23/10; 11/5; 9/4; 23/10; 40/17; 11/5; 12/5; 23/10; 23/10; 2; 21/10; 23/10; 23/10
META; english/league-1/walsall-v-portsmouth; 2018-03-29 18:22:40 GMT+3; 2018-03-31 15:00; Nothing; Xlenovo
Portsmouth; 6/5; 23/20; 6/5; 5/4; 6/5; 5/4; 6/5; 6/5; 13/11; 6/5; 6/5; 23/20; 5/4; 6/5; 6/5; 11/10; 6/5; 15/13; 22/19; 13/11; 23/20; 6/5; 13/10; 6/5; 10/9; 23/20; 23/20
Draw; 5/2; 9/4; 11/5; 11/5; 12/5; 23/10; 9/4; 9/4; 9/4; 11/5; 23/10; 23/10; 9/4; 11/5; 23/10; 23/10; 23/10; 12/5; 40/17; 9/4; 12/5; 23/10; 23/10; 21/10; 11/5; 23/10; 23/10
Walsall; 5/2; 5/2; 12/5; 2; 13/5; 12/5; 23/10; 23/10; 40/17; 12/5; 12/5; 12/5; 11/5; 49/20; 5/2; 12/5; 12/5; 9/4; 28/13; 40/17; 12/5; 12/5; 28/13; 21/10; 9/4; 5/2; 5/2
META; english/league-1/walsall-v-portsmouth; 2018-03-29 22:22:35 GMT+3; 2018-03-31 15:00; Nothing; Xlenovo
Portsmouth; 6/5; 23/20; 6/5; 5/4; 6/5; 5/4; 6/5; 6/5; 13/11; 6/5; 6/5; 23/20; 5/4; 6/5; 6/5; 11/10; 6/5; 15/13; 22/19; 13/11; 23/20; 6/5; 13/10; 6/5; 23/20; 23/20; 5/4
Draw; 5/2; 9/4; 11/5; 11/5; 12/5; 23/10; 9/4; 9/4; 9/4; 11/5; 23/10; 23/10; 9/4; 11/5; 23/10; 23/10; 23/10; 12/5; 40/17; 9/4; 12/5; 23/10; 23/10; 21/10; 21/10; 23/10; 21/10
Walsall; 5/2; 5/2; 12/5; 2; 13/5; 12/5; 23/10; 23/10; 40/17; 12/5; 12/5; 12/5; 11/5; 12/5; 5/2; 12/5; 40/17; 9/4; 28/13; 40/17; 12/5; 12/5; 28/13; 11/5; 9/4; 5/2; 12/5
META; english/league-1/walsall-v-portsmouth; 2018-03-30 02:22:19 GMT+3; 2018-03-31 15:00; Nothing; Xlenovo
Portsmouth; 6/5; 23/20; 6/5; 5/4; 123/100; 5/4; 6/5; 6/5; 13/11; 6/5; 6/5; 23/20; 5/4; 6/5; 6/5; 6/5; 6/5; 15/13; 22/19; 13/11; 23/20; 6/5; 13/10; 6/5; 10/9; 6/5; 11/8
Draw; 5/2; 9/4; 11/5; 11/5; 12/5; 23/10; 9/4; 9/4; 9/4; 11/5; 23/10; 23/10; 9/4; 11/5; 23/10; 23/10; 23/10; 12/5; 40/17; 9/4; 12/5; 23/10; 23/10; 21/10; 2; 23/10; 23/10
Walsall; 5/2; 5/2; 12/5; 2; 127/50; 12/5; 23/10; 23/10; 40/17; 12/5; 12/5; 12/5; 11/5; 12/5; 5/2; 23/10; 40/17; 9/4; 28/13; 40/17; 12/5; 12/5; 28/13; 11/5; 9/4; 5/2; 5/2
META; english/league-1/walsall-v-portsmouth; 2018-03-30 10:22:24 GMT+3; 2018-03-31 15:00; Nothing; Xlenovo
Portsmouth; 6/5; 23/20; 6/5; 5/4; 123/100; 5/4; 6/5; 6/5; 8/7; 6/5; 6/5; 23/20; 5/4; 6/5; 6/5; 6/5; 6/5; 15/13; 22/19; 8/7; 23/20; 6/5; 13/10; 6/5; 10/9; 6/5; 11/8
