META; english/league-1/gillingham-v-plymouth; 2018-04-29 18:20:10 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Gillingham; 21/10; 11/5; 54/25; 21/10; 21/10; 2; 28/13; 2; 9/4; 21/10; 21/10; 39/19; 21/10; 28/13; 11/5; 39/19; 19/10; 21/10
Draw; 5/2; 12/5; 129/0; 5/2; 12/5; 23/10; 27/11; 23/10; 12/5; 12/5; 5/2; 12/5; 12/5; 27/11; 12/5; 23/10; 5/2; 
META; english/league-1/gillingham-v-plymouth; 2018-05-01 10:20:16 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Plymouth; 6/5; 6/5; 31/25; 5/4; 6/5; 11/10; 6/5; 23/20; 6/5; 5/4; 6/5; 15/13; 6/5; 6/5; 6/5; 10/9; 6/5; 
Gillingham; 21/10; 11/5; 54/25; 21/10; 21/10; 2; 28/13; 2; 9/4; 11/5; 21/10; 39/19; 21/10; 28/13; 11/5; 39/19; 19/10; 21/10
Draw; 5/2; 12/5; 129/0; 5/2; 12/5; 23/10; 27/11; 23/10; 12/5; 5/2; 5/2; 12/5; 12/5; 27/11; 12/5; 23/10; 5/2; 
META; english/league-1/gillingham-v-plymouth; 2018-05-01 14:20:24 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Plymouth; 6/5; 6/5; 13/10; 5/4; 133/00; 5/4; 5/4; 6/5; 6/5; 13/10; 23/20; 5/4; 13/10; 5/4; 5/4; 6/5; 6/5; 6/5; 5/4; 6/5; 10/9; 5/4
Gillingham; 21/10; 11/5; 21/10; 2; 21/10; 21/10; 2; 28/13; 21/10; 2; 11/5; 21/10; 11/5; 21/10; 2; 21/10; 28/13; 85/40; 39/19; 19/10; 2; 
Draw; 5/2; 12/5; 9/4; 11/5; 61/25; 5/2; 23/10; 12/5; 27/11; 11/5; 23/10; 23/10; 9/4; 5/2; 12/5; 40/17; 12/5; 27/11; 40/17; 23/10; 23/10; 
META; english/league-1/gillingham-v-plymouth; 2018-05-01 18:20:23 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Plymouth; 6/5; 6/5; 13/10; 5/4; 133/00; 5/4; 5/4; 6/5; 6/5; 13/10; 23/20; 5/4; 13/10; 5/4; 5/4; 6/5; 6/5; 6/5; 5/4; 6/5; 23/20; 23/20; 5/4
Gillingham; 21/10; 11/5; 21/10; 2; 21/10; 21/10; 2; 28/13; 21/10; 2; 11/5; 21/10; 11/5; 21/10; 2; 21/10; 28/13; 85/40; 39/19; 19/10; 17/10; 2; 
Draw; 5/2; 12/5; 9/4; 11/5; 61/25; 5/2; 23/10; 12/5; 27/11; 11/5; 23/10; 23/10; 9/4; 5/2; 12/5; 40/17; 12/5; 27/11; 40/17; 23/10; 19/10; 23/10; 
META; english/league-1/gillingham-v-plymouth; 2018-05-01 22:20:24 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Plymouth; 6/5; 5/4; 13/10; 5/4; 133/00; 5/4; 5/4; 6/5; 6/5; 13/10; 23/20; 5/4; 13/10; 5/4; 5/4; 5/4; 6/5; 6/5; 5/4; 5/4; 23/20; 23/20; 5/4
Gillingham; 21/10; 21/10; 21/10; 2; 21/10; 21/10; 2; 28/13; 21/10; 2; 11/5; 21/10; 11/5; 21/10; 39/19; 21/10; 28/13; 85/40; 39/19; 19/10; 17/10; 2; 
Draw; 5/2; 12/5; 9/4; 11/5; 61/25; 5/2; 23/10; 12/5; 27/11; 9/4; 23/10; 23/10; 9/4; 5/2; 12/5; 23/10; 12/5; 27/11; 40/17; 23/10; 19/10; 23/10; 
META; english/league-1/gillingham-v-plymouth; 2018-05-02 02:20:03 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Plymouth; 6/5; 11/8; 13/10; 5/4; 133/00; 5/4; 5/4; 6/5; 6/5; 13/10; 6/5; 5/4; 13/10; 5/4; 13/10; 5/4; 6/5; 6/5; 5/4; 5/4; 23/20; 23/20; 5/4
Gillingham; 21/10; 19/10; 21/10; 2; 21/10; 11/5; 2; 21/10; 28/13; 21/10; 2; 11/5; 21/10; 11/5; 21/10; 39/19; 21/10; 28/13; 85/40; 39/19; 19/10; 17/10; 2
Draw; 5/2; 23/10; 9/4; 11/5; 61/25; 12/5; 23/10; 23/10; 27/11; 9/4; 9/4; 23/10; 9/4; 5/2; 23/10; 23/10; 12/5; 27/11; 40/17; 23/10; 19/10; 23/10; 
META; english/league-1/gillingham-v-plymouth; 2018-05-02 10:20:03 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Plymouth; 6/5; 5/4; 13/10; 5/4; 133/00; 5/4; 13/10; 6/5; 6/5; 13/10; 6/5; 13/10; 13/10; 5/4; 13/10; 5/4; 6/5; 6/5; 5/4; 5/4; 23/20; 23/20; 13/10
Gillingham; 21/10; 11/5; 21/10; 2; 21/10; 11/5; 2; 21/10; 28/13; 21/10; 2; 9/4; 21/10; 11/5; 21/10; 39/19; 21/10; 28/13; 85/40; 39/19; 19/10; 17/10; 2
Draw; 5/2; 23/10; 9/4; 11/5; 61/25; 12/5; 23/10; 23/10; 27/11; 23/10; 9/4; 21/10; 9/4; 5/2; 23/10; 23/10; 12/5; 27/11; 40/17; 23/10; 19/10; 9/4; 
META; english/league-1/gillingham-v-plymouth; 2018-05-02 14:20:24 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Plymouth; 6/5; 5/4; 27/20; 5/4; 34/25; 13/10; 13/10; 5/4; 6/5; 27/20; 6/5; 13/10; 27/20; 5/4; 13/10; 5/4; 6/5; 5/4; 6/5; 13/10; 5/4; 6/5; 6/5; 13/10
Gillingham; 21/10; 11/5; 21/10; 2; 101/0; 21/10; 2; 28/13; 21/10; 2; 21/10; 21/10; 11/5; 21/10; 2; 21/10; 28/15; 28/13; 2; 39/19; 19/10; 19/10; 19/10; 
Draw; 5/2; 23/10; 11/5; 11/5; 62/25; 23/10; 23/10; 9/4; 27/11; 11/5; 11/5; 9/4; 9/4; 5/2; 23/10; 23/10; 12/5; 27/11; 27/11; 23/10; 23/10; 23/10; 12/5; 
META; english/league-1/gillingham-v-plymouth; 2018-05-02 18:20:48 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Plymouth; 6/5; 13/10; 11/8; 5/4; 34/25; 13/10; 13/10; 5/4; 6/5; 11/8; 5/4; 13/10; 29/20; 27/20; 7/5; 13/10; 13/10; 6/5; 5/4; 6/5; 13/10; 13/10; 6/5; 6/5; 11/8
Gillingham; 21/10; 21/10; 2; 103/0; 21/10; 2; 28/13; 2; 19/10; 21/10; 9/5; 41/20; 21/10; 2; 37/19; 21/10; 28/15; 28/13; 2; 19/10; 19/10; 2; ; ; 
Draw; 5/2; 23/10; 11/5; 11/5; 61/25; 23/10; 9/4; 9/4; 27/11; 9/4; 11/5; 9/4; 23/10; 9/4; 23/10; 12/5; 23/10; 12/5; 27/11; 27/11; 23/10; 23/10; 23/10; 12/5; 
META; english/league-1/gillingham-v-plymouth; 2018-05-02 22:20:36 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Plymouth; 6/5; 13/10; 27/20; 5/4; 11/8; 13/10; 13/10; 5/4; 4/3; 11/8; 5/4; 13/10; 29/20; 27/20; 7/5; 13/10; 13/10; 6/5; 5/4; 4/3; 13/10; 23/17; 6/5; 6/5; 11/8
Gillingham; 21/10; 21/10; 2; 51/25; 21/10; 2; 37/19; 2; 19/10; 21/10; 9/5; 41/20; 21/10; 2; 37/19; 21/10; 28/15; 37/19; 2; 19/10; 19/10; 2; ; ; 
Draw; 5/2; 23/10; 9/4; 11/5; 61/25; 23/10; 23/10; 9/4; 40/17; 9/4; 11/5; 9/4; 23/10; 9/4; 23/10; 12/5; 40/17; 12/5; 27/11; 40/17; 40/17; 23/10; 23/10; 12/5; 
META; english/league-1/gillingham-v-plymouth; 2018-05-03 02:20:30 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Plymouth; 6/5; 13/10; 27/20; 5/4; 34/25; 13/10; 13/10; 5/4; 4/3; 11/8; 5/4; 13/10; 29/20; 27/20; 7/5; 13/10; 13/10; 6/5; 5/4; 4/3; 13/10; 23/17; 5/4; 6/5; 11/8
Gillingham; 21/10; 21/10; 2; 103/0; 21/10; 2; 37/19; 2; 19/10; 21/10; 9/5; 41/20; 21/10; 2; 37/19; 21/10; 28/15; 37/19; 2; 19/10; 19/10; 2; ; ; 
Draw; 5/2; 23/10; 9/4; 11/5; 61/25; 23/10; 23/10; 9/4; 40/17; 9/4; 11/5; 9/4; 23/10; 9/4; 23/10; 12/5; 40/17; 12/5; 27/11; 40/17; 40/17; 23/10; 11/5; 12/5; 
META; english/league-1/gillingham-v-plymouth; 2018-05-03 10:20:32 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Plymouth; 6/5; 13/10; 27/20; 5/4; 34/25; 13/10; 13/10; 5/4; 4/3; 11/8; 5/4; 13/10; 29/20; 27/20; 7/5; 13/10; 13/10; 6/5; 5/4; 4/3; 13/10; 23/17; 5/4; 6/5
Gillingham; 21/10; 21/10; 2; 103/0; 21/10; 2; 37/19; 2; 19/10; 21/10; 9/5; 41/20; 21/10; 2; 37/19; 21/10; 28/15; 37/19; 2; 19/10; 19/10; ; ; 
Draw; 5/2; 23/10; 9/4; 11/5; 61/25; 23/10; 23/10; 9/4; 40/17; 9/4; 11/5; 9/4; 23/10; 9/4; 23/10; 12/5; 40/17; 12/5; 27/11; 40/17; 40/17; 23/10; 11/5; 
META; english/league-1/gillingham-v-plymouth; 2018-05-03 14:20:44 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Plymouth; 6/5; 13/10; 27/20; 5/4; 34/25; 13/10; 13/10; 5/4; 4/3; 11/8; 5/4; 13/10; 29/20; 27/20; 7/5; 13/10; 13/10; 6/5; 5/4; 4/3; 13/10; 23/17; 6/5; 6/5; 11/8
Gillingham; 21/10; 21/10; 2; 103/0; 11/5; 2; 37/19; 2; 19/10; 21/10; 9/5; 41/20; 21/10; 2; 37/19; 21/10; 28/15; 37/19; 2; 19/10; 19/10; 2; ; ; 
Draw; 5/2; 23/10; 9/4; 11/5; 61/25; 12/5; 23/10; 9/4; 40/17; 9/4; 11/5; 9/4; 23/10; 9/4; 23/10; 12/5; 40/17; 12/5; 27/11; 40/17; 40/17; 23/10; 23/10; 12/5; 
META; english/league-1/gillingham-v-plymouth; 2018-05-03 18:20:43 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Plymouth; 13/10; 13/10; 29/20; 5/4; 147/00; 29/20; 7/5; 11/8; 4/3; 6/4; 7/5; 29/20; 29/20; 6/4; 7/5; 11/8; 7/5; 13/10; 11/8; 4/3; 7/5; 16/11; 11/8; 11/8; 7/5; 7/5
Gillingham; 19/10; 21/10; 15/8; 2; 19/10; 2; 15/8; 15/8; 37/19; 15/8; 19/10; 15/8; 9/5; 37/20; 2; 24/13; 19/10; 13/7; 37/19; 15/8; 24/13; 19/10; 19/10; 19/10; 15/8; 
Draw; 5/2; 23/10; 11/5; 11/5; 121/0; 12/5; 23/10; 23/10; 40/17; 9/4; 12/5; 9/4; 23/10; 9/4; 12/5; 23/10; 40/17; 12/5; 40/17; 40/17; 9/4; 23/10; 12/5; 12/5; ; 
META; english/league-1/gillingham-v-plymouth; 2018-05-03 22:20:37 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Plymouth; 13/10; 7/5; 29/20; 29/20; 29/20; 7/5; 11/8; 4/3; 29/20; 7/5; 29/20; 29/20; 6/4; 7/5; 7/5; 7/5; 13/10; 11/8; 4/3; 7/5; 16/11; 11/8; 11/8; 7/5; 7/5; 
Gillingham; 19/10; 19/10; 15/8; 17/10; 189/00; 2; 15/8; 15/8; 37/19; 15/8; 19/10; 15/8; 9/5; 37/20; 2; 15/8; 24/13; 19/10; 13/7; 37/19; 15/8; 24/13; 19/10; 19/10; 19/10; 15/8
Draw; 5/2; 23/10; 9/4; 11/5; 121/0; 12/5; 23/10; 23/10; 40/17; 23/10; 12/5; 9/4; 23/10; 9/4; 12/5; 23/10; 40/17; 12/5; 40/17; 40/17; 9/4; 23/10; 12/5; 12/5; ; 
META; english/league-1/gillingham-v-plymouth; 2018-05-04 02:20:24 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Plymouth; 13/10; 7/5; 29/20; 29/20; 29/20; 7/5; 11/8; 4/3; 29/20; 7/5; 29/20; 29/20; 6/4; 7/5; 7/5; 7/5; 13/10; 11/8; 4/3; 7/5; 16/11; 11/8; 13/10; 7/5; 7/5; 
Gillingham; 19/10; 19/10; 15/8; 17/10; 189/00; 2; 15/8; 15/8; 37/19; 15/8; 19/10; 15/8; 9/5; 37/20; 2; 15/8; 24/13; 19/10; 13/7; 37/19; 15/8; 24/13; 19/10; 6/4; 19/10; 15/8
Draw; 5/2; 23/10; 9/4; 11/5; 121/0; 12/5; 23/10; 23/10; 40/17; 23/10; 12/5; 9/4; 23/10; 9/4; 12/5; 23/10; 40/17; 12/5; 40/17; 40/17; 9/4; 19/10; 12/5; 12/5; ; 
META; english/league-1/gillingham-v-plymouth; 2018-05-04 10:20:25 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Plymouth; 29/20; 7/5; 29/20; 7/5; 37/25; 29/20; 7/5; 11/8; 4/3; 29/20; 7/5; 29/20; 29/20; 6/4; 7/5; 7/5; 16/11; 13/10; 11/8; 4/3; 7/5; 16/11; 27/20; 13/10; 7/5; 7/5
Gillingham; 2; 19/10; 15/8; 2; 189/00; 2; 9/5; 15/8; 37/19; 15/8; 19/10; 15/8; 9/5; 37/20; 2; 19/10; 24/13; 19/10; 13/7; 37/19; 15/8; 24/13; 19/10; 6/4; 19/10; 15/8
Draw; 5/2; 23/10; 9/4; 11/5; 121/0; 12/5; 23/10; 23/10; 40/17; 23/10; 12/5; 9/4; 23/10; 9/4; 12/5; 23/10; 40/17; 12/5; 40/17; 40/17; 23/10; 19/10; 12/5; 12/5; ; 
META; english/league-1/gillingham-v-plymouth; 2018-05-04 14:20:44 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Plymouth; 29/20; 6/4; 29/20; 7/5; 149/00; 29/20; 7/5; 11/8; 4/3; 6/4; 7/5; 29/20; 29/20; 6/4; 7/5; 7/5; 16/11; 13/10; 16/11; 4/3; 6/4; 16/11; 7/5; 27/20; 11/8; 7/5; 7/5
Gillingham; 2; 9/5; 9/5; 2; 15/8; 2; 9/5; 15/8; 37/19; 15/8; 15/8; 9/5; 9/5; 37/20; 2; 15/8; 24/13; 19/10; 7/4; 37/19; 9/5; 24/13; 9/5; 9/5; 9/5; 2; 15/8
Draw; 5/2; 23/10; 9/4; 11/5; 121/0; 12/5; 23/10; 23/10; 40/17; 9/4; 12/5; 12/5; 23/10; 9/4; 12/5; 23/10; 23/10; 12/5; 23/10; 40/17; 9/4; 23/10; 11/5; 12/5; 12/5; ; 
META; english/league-1/gillingham-v-plymouth; 2018-05-04 18:20:50 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Plymouth; 29/20; 6/4; 29/20; 6/4; 149/00; 6/4; 7/5; 7/5; 10/7; 6/4; 29/20; 29/20; 29/20; 6/4; 7/5; 7/5; 16/11; 13/10; 16/11; 10/7; 6/4; 16/11; 7/5; 6/4; 6/4; 7/5; 7/5
Gillingham; 2; 9/5; 9/5; 9/5; 15/8; 15/8; 9/5; 9/5; 24/13; 15/8; 15/8; 9/5; 9/5; 37/20; 2; 15/8; 24/13; 19/10; 7/4; 24/13; 9/5; 24/13; 9/5; 9/5; 19/10; 19/10; 15/8
Draw; 5/2; 23/10; 9/4; 23/10; 121/0; 12/5; 23/10; 12/5; 40/17; 9/4; 23/10; 12/5; 23/10; 9/4; 12/5; 23/10; 23/10; 12/5; 23/10; 40/17; 9/4; 9/4; 23/10; 12/5; 12/5; ; 
META; english/league-1/gillingham-v-plymouth; 2018-05-04 22:20:42 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Plymouth; 29/20; 6/4; 29/20; 6/4; 149/00; 6/4; 6/4; 7/5; 10/7; 6/4; 29/20; 29/20; 29/20; 6/4; 7/5; 7/5; 16/11; 13/10; 16/11; 10/7; 6/4; 16/11; 7/5; 6/4; 6/4; 6/4; 7/5
Gillingham; 2; 9/5; 9/5; 9/5; 15/8; 15/8; 9/5; 9/5; 24/13; 15/8; 15/8; 9/5; 9/5; 9/5; 2; 15/8; 9/5; 19/10; 7/4; 24/13; 9/5; 24/13; 9/5; 7/4; 9/5; 19/10; 15/8
Draw; 5/2; 23/10; 9/4; 23/10; 121/0; 12/5; 23/10; 12/5; 40/17; 9/4; 23/10; 12/5; 23/10; 9/4; 12/5; 23/10; 23/10; 12/5; 23/10; 40/17; 9/4; 9/4; 9/4; 12/5; 12/5; ; 
META; english/league-1/gillingham-v-plymouth; 2018-05-05 02:20:27 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Plymouth; 29/20; 6/4; 29/20; 6/4; 147/00; 6/4; 6/4; 7/5; 10/7; 6/4; 29/20; 29/20; 29/20; 6/4; 7/5; 7/5; 16/11; 13/10; 16/11; 10/7; 6/4; 16/11; 7/5; 6/4; 6/4; 6/4; 6/4
Gillingham; 2; 9/5; 9/5; 9/5; 189/00; 15/8; 9/5; 9/5; 24/13; 15/8; 9/5; 9/5; 9/5; 9/5; 2; 15/8; 9/5; 19/10; 7/4; 24/13; 9/5; 24/13; 9/5; 9/5; 9/5; 19/10; 9/5
Draw; 5/2; 23/10; 9/4; 23/10; 61/25; 12/5; 23/10; 12/5; 40/17; 9/4; 12/5; 12/5; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; 23/10; 40/17; 9/4; 9/4; 21/10; 12/5; 23/10; ; 
META; english/league-1/gillingham-v-plymouth; 2018-05-05 10:20:35 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Plymouth; 8/5; 6/4; 29/20; 6/4; 147/00; 6/4; 6/4; 7/5; 10/7; 6/4; 29/20; 29/20; 29/20; 6/4; 6/4; 6/4; 16/11; 13/10; 16/11; 10/7; 31/20; 16/11; 7/5; 6/4; 6/4; 6/4; 6/4
Gillingham; 19/10; 9/5; 9/5; 9/5; 189/00; 15/8; 9/5; 9/5; 24/13; 15/8; 9/5; 9/5; 9/5; 9/5; 15/8; 9/5; 9/5; 19/10; 7/4; 24/13; 9/5; 9/5; 9/5; 9/5; 15/8; 19/10; 15/8
Draw; 12/5; 23/10; 9/4; 23/10; 61/25; 12/5; 23/10; 12/5; 40/17; 23/10; 12/5; 12/5; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; 23/10; 40/17; 12/5; 9/4; 9/4; 23/10; 12/5; 23/10; 
META; english/league-1/gillingham-v-plymouth; 2018-05-05 14:21:23 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Plymouth; 17/10; 13/8; 31/20; 6/4; 39/25; 13/8; 8/5; 6/4; 31/21; 8/5; 6/4; 31/20; 13/8; 8/5; 8/5; 8/5; 17/11; 16/11; 16/11; 31/21; 17/10; 17/11; 6/4; 8/5; 13/8; 8/5; 13/8
Gillingham; 9/5; 13/8; 17/10; 9/5; 9/5; 9/5; 7/4; 17/10; 7/4; 17/10; 7/4; 7/4; 17/10; 17/10; 7/4; 17/10; 17/10; 7/4; 7/4; 7/4; 17/10; 7/4; 13/8; 7/4; 9/5; 9/5; 7/4
Draw; 12/5; 23/10; 9/4; 23/10; 12/5; 12/5; 23/10; 23/10; 40/17; 23/10; 23/10; 9/4; 9/4; 23/10; 12/5; 23/10; 23/10; 12/5; 23/10; 40/17; 12/5; 23/10; 9/4; 9/4; 23/10; 12/5; 23/10
META; english/league-1/gillingham-v-plymouth; 2018-05-05 18:20:42 GMT+3; 2018-05-05 17:30; Nothing; Xlenovo
Plymouth; 17/10; 13/8; 33/20; 6/4; 83/50; 13/8; 6/4; 17/11; 33/20; 8/5; 8/5; 17/10; 33/20; 17/10; 8/5; 28/17; 16/11; 27/17; 17/11; 17/10; 28/17; 13/8; 13/8; 17/10; 13/8; 17/10
Gillingham; 9/5; 13/8; 13/8; 9/5; 169/00; 9/5; 17/10; 17/10; 13/8; 17/10; 7/4; 13/8; 13/8; 17/10; 17/10; 8/5; 7/4; 14/9; 17/10; 17/10; 28/17; 13/8; 13/8; 17/10; 17/10; 
Draw; 12/5; 23/10; 23/10; 23/10; 12/5; 12/5; 23/10; 23/10; 40/17; 23/10; 23/10; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 12/5; 12/5; 40/17; 12/5; 23/10; 9/4; 9/4; 12/5; 23/10
