META; english/league-1/fleetwood-v-northampton; 2018-03-18 18:21:12 GMT+2; 2018-03-24 15:00; Nothing; Xlenovo
Fleetwood; 11/10; 11/10; 6/5; 11/10; 1; 11/10; 1; 11/10; 21/20; 11/10; 11/10; 21/20; 4/6; 23/20
Draw; 12/5; 12/5; 63/25; 23/10; 23/10; 12/5; 5/2; 12/5; 23/10; 12/5; 47/20; 40/17; 19/10; 3
Northampton; 12/5; 12/5; 62/25; 12/5; 23/10; 5/2; 13/5; 12/5; 23/10; 13/5; 47/20; 40/17; 27/20; 13/8
META; english/league-1/fleetwood-v-northampton; 2018-03-19 02:32:43 GMT+2; 2018-03-24 15:00; Nothing; Xlenovo
Fleetwood; 1; 11/10; 11/10; 28/25; 21/20; 21/20; 10/11; 21/20; 21/20; 11/10; 21/20; 1; 30/29; 21/20; 1; 21/20; 20/21; 11/10
Draw; 5/2; 12/5; 23/10; 127/0; 5/2; 12/5; 23/10; 9/4; 5/2; 23/10; 12/5; 23/10; 27/11; 5/2; 12/5; 40/17; 9/4; 9/4
Northampton; 13/5; 12/5; 13/5; 67/25; 13/5; 12/5; 12/5; 5/2; 13/5; 5/2; 5/2; 12/5; 40/17; 13/5; 13/5; 27/11; 23/10; 23/10
META; english/league-1/fleetwood-v-northampton; 2018-03-19 10:32:50 GMT+2; 2018-03-24 15:00; Nothing; Xlenovo
Fleetwood; 1; 11/10; 11/10; 23/20; 28/25; 11/10; 21/20; 1; 24/23; 11/10; 21/20; 23/20; 21/20; 11/10; 1; 30/29; 24/23; 21/20; 21/20; 21/20; 1; 21/20; 
Draw; 5/2; 12/5; 23/10; 23/10; 127/0; 5/2; 12/5; 23/10; 27/11; 9/4; 5/2; 9/4; 12/5; 23/10; 23/10; 12/5; 12/5; 27/11; 5/2; 47/20; 40/17; 9/4; 6/4
Northampton; 13/5; 12/5; 5/2; 12/5; 67/25; 13/5; 5/2; 12/5; 28/11; 5/2; 13/5; 5/2; 13/5; 5/2; 12/5; 13/5; 12/5; 28/11; 13/5; 13/5; 27/11; 5/2; 1/2
META; english/league-1/fleetwood-v-northampton; 2018-03-19 14:32:57 GMT+2; 2018-03-24 15:00; Nothing; Xlenovo
Fleetwood; 1; 11/10; 11/10; 23/20; 111/00; 11/10; 21/20; 1; 24/23; 21/20; 21/20; 21/20; 11/10; 21/20; 21/20; 1; 30/29; 24/23; 21/20; 21/20; 21/20; 1; 11/10; 
Draw; 5/2; 12/5; 23/10; 23/10; 63/25; 5/2; 12/5; 23/10; 27/11; 9/4; 5/2; 12/5; 12/5; 12/5; 12/5; 23/10; 12/5; 12/5; 27/11; 5/2; 47/20; 40/17; 9/4; 5/2
Northampton; 13/5; 12/5; 5/2; 12/5; 137/0; 13/5; 5/2; 12/5; 28/11; 5/2; 13/5; 5/2; 5/2; 13/5; 5/2; 12/5; 13/5; 12/5; 28/11; 13/5; 13/5; 27/11; 5/2; 13/5
META; english/league-1/fleetwood-v-northampton; 2018-03-19 18:32:58 GMT+2; 2018-03-24 15:00; Nothing; Xlenovo
Fleetwood; 1; 21/20; 11/10; 23/20; 28/25; 11/10; 21/20; 1; 24/23; 11/10; 21/20; 21/20; 1; 11/10; 21/20; 21/20; 1; 30/29; 24/23; 21/20; 21/20; 21/20; 1; 21/20; 11/10; ; 
Northampton; 13/5; 13/5; 13/5; 12/5; 11/4; 13/5; 5/2; 12/5; 28/11; 5/2; 13/5; 13/5; 13/5; 13/5; 11/4; 5/2; 12/5; 13/5; 12/5; 28/11; 13/5; 13/5; 27/11; 23/10; 9/4; 27/10; 13/5
META; english/league-1/fleetwood-v-northampton; 2018-03-20 14:33:02 GMT+2; 2018-03-24 15:00; Nothing; Xlenovo
Fleetwood; 1; 11/10; 11/10; 23/20; 28/25; 11/10; 21/20; 1; 24/23; 11/10; 21/20; 21/20; 1; 11/10; 21/20; 11/10; 1; 30/29; 24/23; 21/20; 21/20; 21/20; 1; 21/20; 11/10; ; 
Draw; 5/2; 23/10; 9/4; 23/10; 62/25; 5/2; 23/10; 23/10; 27/11; 9/4; 5/2; 23/10; 12/5; 23/10; 5/2; 23/10; 23/10; 12/5; 12/5; 27/11; 5/2; 47/20; 40/17; 9/4; 21/10; 12/5; 12/5
Northampton; 13/5; 13/5; 13/5; 12/5; 11/4; 13/5; 5/2; 12/5; 28/11; 5/2; 13/5; 13/5; 13/5; 13/5; 11/4; 5/2; 12/5; 13/5; 12/5; 28/11; 13/5; 13/5; 27/11; 23/10; 9/4; 27/10; 13/5
META; english/league-1/fleetwood-v-northampton; 2018-03-20 18:33:08 GMT+2; 2018-03-24 15:00; Nothing; Xlenovo
Fleetwood; 1; 11/10; 11/10; 23/20; 28/25; 11/10; 21/20; 1; 24/23; 11/10; 21/20; 21/20; 1; 11/10; 21/20; 21/20; 21/20; 1; 30/29; 24/23; 21/20; 21/20; 21/20; 1; 21/20; 11/10; 
Draw; 5/2; 23/10; 9/4; 23/10; 62/25; 5/2; 23/10; 23/10; 27/11; 23/10; 5/2; 23/10; 12/5; 23/10; 5/2; 12/5; 40/17; 12/5; 12/5; 27/11; 5/2; 47/20; 40/17; 23/10; 21/10; 12/5; 12/5
Northampton; 13/5; 13/5; 13/5; 12/5; 11/4; 13/5; 5/2; 12/5; 28/11; 13/5; 13/5; 13/5; 13/5; 13/5; 11/4; 5/2; 13/5; 12/5; 28/11; 13/5; 13/5; 28/11; 23/10; 9/4; 27/10; 13/5; 
META; english/league-1/fleetwood-v-northampton; 2018-03-20 22:33:05 GMT+2; 2018-03-24 15:00; Nothing; Xlenovo
Fleetwood; 1; 11/10; 11/10; 23/20; 28/25; 11/10; 21/20; 1; 24/23; 11/10; 21/20; 21/20; 1; 11/10; 21/20; 21/20; 21/20; 1; 30/29; 24/23; 21/20; 21/20; 21/20; 1; 21/20; 11/10; 
Draw; 5/2; 23/10; 9/4; 23/10; 62/25; 5/2; 23/10; 23/10; 27/11; 23/10; 5/2; 23/10; 12/5; 23/10; 5/2; 12/5; 40/17; 12/5; 12/5; 27/11; 5/2; 47/20; 40/17; 23/10; 21/10; 12/5; 12/5
Northampton; 13/5; 13/5; 13/5; 12/5; 11/4; 13/5; 5/2; 12/5; 28/11; 13/5; 13/5; 13/5; 13/5; 13/5; 11/4; 5/2; 13/5; 12/5; 28/11; 13/5; 13/5; 28/11; 5/2; 9/4; 27/10; 13/5; 
META; english/league-1/fleetwood-v-northampton; 2018-03-21 02:33:12 GMT+2; 2018-03-24 15:00; Nothing; Xlenovo
Fleetwood; 1; 11/10; 11/10; 23/20; 28/25; 11/10; 21/20; 1; 24/23; 11/10; 21/20; 21/20; 1; 11/10; 21/20; 21/20; 21/20; 1; 30/29; 24/23; 21/20; 21/20; 21/20; 21/20; 1; 21/20; 11/10
Draw; 5/2; 23/10; 9/4; 23/10; 62/25; 5/2; 23/10; 23/10; 27/11; 23/10; 5/2; 23/10; 12/5; 23/10; 5/2; 12/5; 40/17; 12/5; 12/5; 27/11; 5/2; 47/20; 40/17; 23/10; 21/10; 12/5; 12/5
Northampton; 13/5; 13/5; 13/5; 12/5; 11/4; 13/5; 5/2; 12/5; 28/11; 13/5; 13/5; 13/5; 13/5; 13/5; 11/4; 5/2; 13/5; 12/5; 28/11; 13/5; 13/5; 28/11; 23/10; 9/4; 27/10; 13/5; 
META; english/league-1/fleetwood-v-northampton; 2018-03-21 10:33:15 GMT+2; 2018-03-24 15:00; Nothing; Xlenovo
Fleetwood; 1; 11/10; 11/10; 23/20; 28/25; 11/10; 21/20; 1; 24/23; 11/10; 21/20; 21/20; 1; 11/10; 21/20; 21/20; 21/20; 1; 30/29; 24/23; 21/20; 21/20; 21/20; 21/20; 21/20; 11/10
Draw; 5/2; 23/10; 9/4; 23/10; 62/25; 5/2; 23/10; 23/10; 27/11; 23/10; 5/2; 23/10; 12/5; 9/4; 5/2; 12/5; 40/17; 12/5; 12/5; 27/11; 5/2; 47/20; 40/17; 23/10; 12/5; 12/5
Northampton; 13/5; 13/5; 13/5; 12/5; 11/4; 13/5; 5/2; 12/5; 28/11; 13/5; 13/5; 13/5; 13/5; 13/5; 11/4; 5/2; 13/5; 12/5; 28/11; 13/5; 13/5; 28/11; 12/5; 27/10; 13/5; 
META; english/league-1/fleetwood-v-northampton; 2018-03-21 14:33:16 GMT+2; 2018-03-24 15:00; Nothing; Xlenovo
Fleetwood; 1; 11/10; 11/10; 11/10; 28/25; 11/10; 21/20; 1; 24/23; 11/10; 21/20; 21/20; 1; 11/10; 21/20; 21/20; 21/20; 1; 30/29; 24/23; 21/20; 21/20; 21/20; 21/20; 1; 21/20; 11/10
Draw; 5/2; 23/10; 9/4; 23/10; 62/25; 5/2; 23/10; 23/10; 27/11; 23/10; 5/2; 23/10; 12/5; 9/4; 5/2; 12/5; 40/17; 12/5; 12/5; 27/11; 5/2; 47/20; 40/17; 23/10; 21/10; 12/5; 12/5
Northampton; 13/5; 13/5; 13/5; 5/2; 11/4; 13/5; 5/2; 12/5; 28/11; 13/5; 13/5; 13/5; 13/5; 13/5; 11/4; 5/2; 13/5; 12/5; 28/11; 13/5; 13/5; 28/11; 12/5; 9/4; 27/10; 13/5; 
META; english/league-1/fleetwood-v-northampton; 2018-03-21 18:33:18 GMT+2; 2018-03-24 15:00; Nothing; Xlenovo
Fleetwood; 1; 11/10; 11/10; 11/10; 28/25; 11/10; 21/20; 1; 24/23; 11/10; 21/20; 21/20; 1; 11/10; 21/20; 21/20; 21/20; 1; 30/29; 24/23; 21/20; 21/20; 21/20; 21/20; 1; 21/20; 11/10
Draw; 5/2; 23/10; 9/4; 23/10; 62/25; 5/2; 23/10; 23/10; 27/11; 23/10; 5/2; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 12/5; 12/5; 27/11; 5/2; 47/20; 12/5; 23/10; 21/10; 12/5; 12/5
Northampton; 13/5; 13/5; 13/5; 5/2; 11/4; 13/5; 5/2; 12/5; 28/11; 13/5; 13/5; 13/5; 13/5; 13/5; 11/4; 28/11; 13/5; 12/5; 28/11; 13/5; 13/5; 13/5; 12/5; 9/4; 27/10; 13/5; 
META; english/league-1/fleetwood-v-northampton; 2018-03-21 22:33:17 GMT+2; 2018-03-24 15:00; Nothing; Xlenovo
Fleetwood; 1; 11/10; 11/10; 11/10; 28/25; 11/10; 21/20; 1; 24/23; 11/10; 21/20; 21/20; 1; 11/10; 21/20; 21/20; 21/20; 1; 30/29; 24/23; 21/20; 21/20; 21/20; 21/20; 1; 21/20; 11/10
Draw; 5/2; 23/10; 9/4; 23/10; 62/25; 5/2; 23/10; 23/10; 27/11; 23/10; 5/2; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 12/5; 12/5; 27/11; 5/2; 47/20; 12/5; 23/10; 21/10; 12/5; 12/5
Northampton; 13/5; 13/5; 13/5; 5/2; 11/4; 13/5; 5/2; 12/5; 28/11; 13/5; 13/5; 13/5; 13/5; 13/5; 11/4; 28/11; 13/5; 12/5; 28/11; 13/5; 13/5; 13/5; 12/5; 9/4; 27/10; 13/5; 
META; english/league-1/fleetwood-v-northampton; 2018-03-22 02:33:09 GMT+2; 2018-03-24 15:00; Nothing; Xlenovo
Fleetwood; 1; 11/10; 11/10; 11/10; 28/25; 11/10; 21/20; 1; 24/23; 11/10; 21/20; 21/20; 1; 11/10; 21/20; 11/10; 21/20; 1; 30/29; 24/23; 11/10; 21/20; 21/20; 21/20; 1; 21/20; 11/10
Draw; 5/2; 23/10; 9/4; 23/10; 62/25; 5/2; 23/10; 23/10; 27/11; 9/4; 12/5; 23/10; 12/5; 9/4; 5/2; 23/10; 40/17; 12/5; 12/5; 27/11; 12/5; 47/20; 12/5; 23/10; 21/10; 12/5; 12/5
Northampton; 13/5; 13/5; 13/5; 5/2; 69/25; 13/5; 5/2; 12/5; 28/11; 13/5; 13/5; 13/5; 13/5; 13/5; 11/4; 28/11; 13/5; 12/5; 28/11; 13/5; 13/5; 13/5; 12/5; 9/4; 27/10; 27/10; 
META; english/league-1/fleetwood-v-northampton; 2018-03-22 10:33:18 GMT+2; 2018-03-24 15:00; Nothing; Xlenovo
Fleetwood; 1; 21/20; 11/10; 11/10; 28/25; 11/10; 21/20; 1; 24/23; 11/10; 21/20; 21/20; 1; 11/10; 21/20; 21/20; 21/20; 1; 30/29; 24/23; 11/10; 21/20; 21/20; 21/20; 20/21; 21/20; 11/10
Draw; 5/2; 23/10; 9/4; 23/10; 62/25; 5/2; 23/10; 23/10; 27/11; 9/4; 12/5; 23/10; 12/5; 9/4; 5/2; 12/5; 40/17; 12/5; 12/5; 27/11; 12/5; 47/20; 12/5; 23/10; 19/10; 12/5; 12/5
Northampton; 13/5; 5/2; 13/5; 5/2; 69/25; 13/5; 5/2; 12/5; 28/11; 13/5; 13/5; 13/5; 13/5; 13/5; 11/4; 13/5; 13/5; 12/5; 28/11; 13/5; 13/5; 28/11; 12/5; 2; 27/10; 27/10; 
META; english/league-1/fleetwood-v-northampton; 2018-03-22 14:33:22 GMT+2; 2018-03-24 15:00; Nothing; Xlenovo
Fleetwood; 1; 21/20; 21/20; 1; 53/50; 11/10; 1; 1; 21/20; 21/20; 21/20; 1; 21/20; 1; 21/20; 1; 21/20; 1; 21/20; 21/20; 21/20; 20/21; 21/20; 11/10; ; ; 
Draw; 5/2; 23/10; 23/10; 11/5; 62/25; 5/2; 23/10; 23/10; 27/11; 23/10; 12/5; 23/10; 12/5; 23/10; 12/5; 23/10; 12/5; 12/5; 27/11; 27/11; 5/2; 12/5; 23/10; 11/5; 12/5; 23/10; 
Northampton; 13/5; 5/2; 13/5; 13/5; 74/25; 29/10; 13/5; 13/5; 27/10; 27/10; 13/5; 13/5; 13/5; 11/4; 3; 13/5; 27/10; 13/5; 12/5; 27/10; 13/5; 27/10; 45/17; 13/5; 23/10; 27/10; 13/5
META; english/league-1/fleetwood-v-northampton; 2018-03-22 18:33:24 GMT+2; 2018-03-24 15:00; Nothing; Xlenovo
Fleetwood; 19/20; 19/20; 1; 103/00; 1; 20/21; 10/11; 1; 19/20; 20/21; 1; 1; 19/20; 19/20; 1; 39/40; 1; 20/21; 1; 20/21; 10/11; 1; ; ; 
Draw; 5/2; 12/5; 23/10; 11/5; 5/2; 13/5; 12/5; 12/5; 27/11; 23/10; 5/2; 23/10; 12/5; 23/10; 12/5; 12/5; 12/5; 12/5; 5/2; 27/11; 49/20; 23/10; 23/10; 12/5; 23/10
Northampton; 14/5; 3; 29/10; 13/5; 61/20; 3; 14/5; 11/4; 27/10; 29/10; 3; 13/5; 29/10; 3; 14/5; 37/13; 13/5; 13/5; 27/10; 29/10; 57/20; 37/13; 14/5; 27/10; 3
META; english/league-1/fleetwood-v-northampton; 2018-03-22 22:33:21 GMT+2; 2018-03-24 15:00; Nothing; Xlenovo
Fleetwood; 19/20; 19/20; 1; 1; 20/21; 10/11; 1; 19/20; 20/21; 1; 1; 19/20; 1; 39/40; 1; 20/21; 1; 20/21; 20/21; 1; ; ; ; ; 
Draw; 5/2; 12/5; 23/10; 11/5; 5/2; 13/5; 12/5; 12/5; 27/11; 23/10; 5/2; 23/10; 12/5; 23/10; 12/5; 12/5; 12/5; 12/5; 5/2; 27/11; 49/20; 23/10; 23/10; 12/5; 23/10
Northampton; 14/5; 3; 29/10; 13/5; 61/20; 3; 14/5; 11/4; 27/10; 29/10; 3; 13/5; 29/10; 3; 14/5; 37/13; 13/5; 13/5; 27/10; 29/10; 57/20; 37/13; 14/5; 14/5; 3
META; english/league-1/fleetwood-v-northampton; 2018-03-23 02:33:14 GMT+2; 2018-03-24 15:00; Nothing; Xlenovo
Fleetwood; 1; 19/20; 1; 1; 20/21; 10/11; 1; 1; 20/21; 1; 1; 19/20; 1; 39/40; 1; 20/21; 1; 20/21; 20/21; 1; ; ; ; ; ; 
Draw; 5/2; 12/5; 23/10; 11/5; 123/0; 13/5; 23/10; 12/5; 27/11; 23/10; 12/5; 23/10; 12/5; 23/10; 12/5; 23/10; 12/5; 12/5; 5/2; 27/11; 49/20; 12/5; 23/10; 23/10; 12/5; 23/10
Northampton; 16/5; 3; 29/10; 13/5; 31/10; 3; 14/5; 11/4; 27/10; 29/10; 11/4; 3; 13/5; 29/10; 3; 14/5; 37/13; 13/5; 13/5; 27/10; 29/10; 29/10; 14/5; 14/5; 14/5; 3
META; english/league-1/fleetwood-v-northampton; 2018-03-23 10:33:20 GMT+2; 2018-03-24 15:00; Nothing; Xlenovo
Fleetwood; 1; 19/20; 1; 1; 20/21; 10/11; 1; 19/20; 20/21; 1; 1; 19/20; 19/20; 1; 39/40; 1; 20/21; 1; 20/21; 1; 20/21; 1; ; ; ; 
Draw; 5/2; 12/5; 23/10; 11/5; 123/0; 5/2; 23/10; 12/5; 27/11; 23/10; 12/5; 23/10; 12/5; 23/10; 12/5; 12/5; 12/5; 12/5; 5/2; 27/11; 49/20; 12/5; 23/10; 23/10; 23/10; 12/5
Northampton; 16/5; 3; 29/10; 13/5; 31/10; 16/5; 14/5; 3; 27/10; 29/10; 3; 13/5; 29/10; 3; 14/5; 37/13; 13/5; 13/5; 27/10; 29/10; 29/10; 29/10; 14/5; 14/5; 3; 14/5
META; english/league-1/fleetwood-v-northampton; 2018-03-23 14:33:21 GMT+2; 2018-03-24 15:00; Nothing; Xlenovo
Fleetwood; 1; 19/20; 1; 1; 20/21; 10/11; 1; 19/20; 20/21; 1; 1; 19/20; 19/20; 1; 19/20; 1; 1; 20/21; 1; 1; ; ; ; ; ; ; 
Draw; 5/2; 12/5; 9/4; 23/10; 121/0; 13/5; 23/10; 12/5; 27/11; 9/4; 12/5; 23/10; 12/5; 23/10; 12/5; 23/10; 40/17; 12/5; 27/11; 27/11; 12/5; 49/20; 40/17; 23/10; 12/5; 12/5; 23/10
Northampton; 16/5; 3; 14/5; 63/20; 16/5; 29/10; 3; 27/10; 3; 3; 13/5; 29/10; 3; 29/10; 13/5; 27/10; 27/10; 31/10; 29/10; 56/19; 14/5; 14/5; 3; 14/5; ; ; 
META; english/league-1/fleetwood-v-northampton; 2018-03-23 18:33:26 GMT+2; 2018-03-24 15:00; Nothing; Xlenovo
Fleetwood; 1; 19/20; 19/20; 1; 19/20; 1; 10/11; 1; 19/20; 19/20; 20/21; 1; 19/20; 10/11; 19/20; 10/11; 9/10; 19/20; 1; 19/20; 19/20; 10/11; 20/21; 10/11; 20/21; ; 
Draw; 5/2; 12/5; 9/4; 12/5; 62/25; 13/5; 12/5; 12/5; 27/11; 23/10; 12/5; 23/10; 12/5; 23/10; 5/2; 12/5; 40/17; 5/2; 27/11; 27/11; 12/5; 12/5; 40/17; 23/10; 5/2; 12/5; 5/2
Northampton; 16/5; 3; 14/5; 69/20; 16/5; 3; 27/10; 3; 3; 13/5; 3; 100/0; 3; 31/10; 29/10; 27/10; 27/10; 31/10; 3; 41/13; 3; 10/3; 10/3; ; ; ; 
META; english/league-1/fleetwood-v-northampton; 2018-03-23 22:33:19 GMT+2; 2018-03-24 15:00; Nothing; Xlenovo
Fleetwood; 1; 19/20; 19/20; 1; 19/20; 1; 10/11; 1; 19/20; 19/20; 20/21; 1; 19/20; 10/11; 19/20; 10/11; 9/10; 19/20; 1; 19/20; 19/20; 20/21; 20/21; 10/11; 20/21; ; 
Draw; 5/2; 12/5; 9/4; 12/5; 62/25; 5/2; 12/5; 23/10; 27/11; 23/10; 12/5; 23/10; 12/5; 23/10; 5/2; 12/5; 40/17; 5/2; 27/11; 27/11; 5/2; 12/5; 40/17; 23/10; 12/5; 12/5; 12/5
Northampton; 16/5; 3; 14/5; 69/20; 10/3; 16/5; 27/10; 16/5; 3; 13/5; 3; 100/0; 3; 31/10; 29/10; 27/10; 27/10; 3; 41/13; 3; 10/3; 10/3; ; ; ; ; 
META; english/league-1/fleetwood-v-northampton; 2018-03-24 02:33:10 GMT+2; 2018-03-24 15:00; Nothing; Xlenovo
Fleetwood; 1; 19/20; 19/20; 1; 19/20; 1; 10/11; 1; 19/20; 19/20; 20/21; 19/20; 19/20; 10/11; 19/20; 10/11; 9/10; 13/14; 1; 20/21; 19/20; 19/20; 20/21; 20/21; 10/11; 1; 
Draw; 5/2; 12/5; 9/4; 12/5; 62/25; 5/2; 12/5; 23/10; 27/11; 23/10; 12/5; 23/10; 12/5; 47/20; 5/2; 12/5; 40/17; 5/2; 27/11; 27/11; 5/2; 12/5; 40/17; 12/5; 12/5; 12/5; 5/2
Northampton; 16/5; 3; 14/5; 69/20; 10/3; 16/5; 27/10; 16/5; 3; 14/5; 3; 100/0; 3; 31/10; 29/10; 14/5; 27/10; 31/10; 3; 41/13; 3; 10/3; 10/3; ; ; ; 
META; english/league-1/fleetwood-v-northampton; 2018-03-24 10:33:22 GMT+2; 2018-03-24 15:00; Nothing; Xlenovo
Fleetwood; 19/20; 10/11; 10/11; 10/11; 93/00; 19/20; 10/11; 5/6; 11/13; 10/11; 10/11; 20/23; 19/20; 19/20; 10/11; 10/11; 10/11; 13/15; 9/10; 11/13; 10/11; 10/11; 10/11; 10/11; 10/11; 10/11; 20/21
Draw; 5/2; 23/10; 9/4; 23/10; 49/20; 5/2; 23/10; 23/10; 40/17; 9/4; 12/5; 23/10; 12/5; 9/4; 12/5; 23/10; 40/17; 5/2; 12/5; 40/17; 5/2; 47/20; 40/17; 23/10; 12/5; 12/5; 12/5
