META; english/league-1/rotherham-v-scunthorpe; 2017-10-08 02:22:28 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Rotherham; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Scunthorpe; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/rotherham-v-scunthorpe; 2017-10-08 10:23:09 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Rotherham; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Scunthorpe; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-1/rotherham-v-scunthorpe; 2017-10-08 14:23:25 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Rotherham; 5/4; 6/5; ; ; 6/5; ; 5/4; 6/5; ; ; ; ; ; ; ; 5/4; ; 6/5; 67/50; ; ; ; 5/4; 6/5; ; 4/6; ; 
Scunthorpe; 23/10; 21/10; 11/5; 11/5; 9/4; 9/4; 11/5; 11/5; 9/4; 11/5; 9/4; ; 21/10; 23/10; 23/10; 9/4; 23/10; 11/5; 121/50; 39/19; 9/4; 23/10; 9/4; 11/5; ; 11/5; ; 
Draw; 12/5; 23/10; 23/10; 23/10; 23/10; 23/10; 23/10; 12/5; 9/4; 9/4; 11/5; ; 12/5; 5/2; 23/10; 12/5; 12/5; 23/10; 63/25; 12/5; 9/4; 12/5; 12/5; 23/10; ; 11/5; ; 
META; english/league-1/rotherham-v-scunthorpe; 2017-10-09 14:22:30 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Rotherham; 23/20; 6/5; 6/5; 5/4; 6/5; 43/40; 6/5; 6/5; 6/5; 6/5; 5/4; 5/4; 1; 5/4; 6/5; 6/5; 11/10; 15/13; 123/100; 19/16; 6/5; 5/4; 5/4; 6/5; ; 23/20; 6/5; 
Draw; 12/5; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; 9/4; 9/4; 11/5; 23/10; 23/10; 12/5; 23/10; 12/5; 12/5; 23/10; 5/2; 12/5; 9/4; 12/5; 12/5; 23/10; ; 11/5; 11/5; 
Scunthorpe; 23/10; 9/4; 11/5; 11/5; 9/4; 9/4; 11/5; 11/5; 9/4; 11/5; 9/4; 11/5; 13/5; 9/4; 23/10; 9/4; 23/10; 11/5; 61/25; 39/19; 9/4; 23/10; 11/5; 11/5; ; 11/5; 9/4; 
META; english/league-1/rotherham-v-scunthorpe; 2017-10-09 18:23:10 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Rotherham; 23/20; 6/5; 6/5; 6/5; 6/5; 43/40; 6/5; 11/10; 6/5; 6/5; 6/5; 6/5; 1; 6/5; 6/5; 6/5; 11/10; 15/13; 61/50; 19/16; 6/5; 6/5; 6/5; 23/20; ; 10/9; 23/20; 
Draw; 12/5; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; 9/4; 9/4; 23/10; 23/10; 23/10; 5/2; 23/10; 23/10; 12/5; 23/10; 63/25; 12/5; 9/4; 12/5; 12/5; 47/20; ; 23/10; 9/4; 
Scunthorpe; 23/10; 9/4; 9/4; 23/10; 9/4; 9/4; 23/10; 23/10; 9/4; 9/4; 23/10; 9/4; 13/5; 23/10; 23/10; 23/10; 23/10; 9/4; 61/25; 39/19; 9/4; 12/5; 23/10; 9/4; ; 23/10; 23/10; 
META; english/league-1/rotherham-v-scunthorpe; 2017-10-09 22:22:43 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Rotherham; 23/20; 6/5; 6/5; 6/5; 6/5; 43/40; 6/5; 11/10; 6/5; 6/5; 6/5; 6/5; 1; 6/5; 6/5; 6/5; 11/10; 6/5; 61/50; 19/16; 6/5; 6/5; 6/5; 23/20; ; 23/20; 23/20; 
Draw; 12/5; 23/10; 23/10; 23/10; 23/10; 23/10; 23/10; 12/5; 9/4; 9/4; 23/10; 23/10; 23/10; 5/2; 23/10; 23/10; 12/5; 9/4; 63/25; 12/5; 9/4; 12/5; 12/5; 47/20; ; 11/5; 9/4; 
Scunthorpe; 23/10; 9/4; 9/4; 23/10; 23/10; 9/4; 23/10; 23/10; 9/4; 9/4; 23/10; 9/4; 13/5; 23/10; 23/10; 23/10; 23/10; 11/5; 61/25; 39/19; 9/4; 12/5; 23/10; 9/4; ; 12/5; 23/10; 
META; english/league-1/rotherham-v-scunthorpe; 2017-10-10 02:22:17 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Rotherham; 23/20; 6/5; 6/5; 6/5; 23/20; 43/40; 6/5; 11/10; 6/5; 6/5; 6/5; 6/5; 1; 6/5; 6/5; 6/5; 11/10; 15/13; 61/50; 19/16; 6/5; 6/5; 6/5; 23/20; ; 23/20; 23/20; 
Draw; 12/5; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; 9/4; 9/4; 23/10; 23/10; 23/10; 5/2; 23/10; 23/10; 12/5; 23/10; 63/25; 12/5; 9/4; 12/5; 12/5; 47/20; ; 11/5; 9/4; 
Scunthorpe; 23/10; 9/4; 9/4; 23/10; 23/10; 9/4; 23/10; 23/10; 9/4; 9/4; 23/10; 9/4; 13/5; 23/10; 23/10; 23/10; 23/10; 9/4; 61/25; 39/19; 9/4; 12/5; 23/10; 9/4; ; 12/5; 23/10; 
META; english/league-1/rotherham-v-scunthorpe; 2017-10-10 10:22:24 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Rotherham; 23/20; 23/20; 6/5; 6/5; 23/20; 43/40; 6/5; 11/10; 6/5; 6/5; 6/5; 6/5; 1; 6/5; 6/5; 11/10; 11/10; 15/13; 61/50; 19/16; 6/5; 6/5; 6/5; ; ; 23/20; 10/9; 
Draw; 12/5; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; 9/4; 9/4; 23/10; 23/10; 23/10; 5/2; 23/10; 12/5; 12/5; 23/10; 63/25; 12/5; 9/4; 12/5; 12/5; ; ; 11/5; 9/4; 
Scunthorpe; 23/10; 23/10; 9/4; 23/10; 23/10; 9/4; 23/10; 23/10; 9/4; 9/4; 23/10; 23/10; 13/5; 23/10; 23/10; 23/10; 23/10; 9/4; 61/25; 39/19; 9/4; 12/5; 23/10; ; ; 12/5; 23/10; 
META; english/league-1/rotherham-v-scunthorpe; 2017-10-10 14:23:04 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Rotherham; 23/20; 23/20; 6/5; 6/5; 23/20; 43/40; 6/5; 11/10; 6/5; 6/5; 6/5; 6/5; 1; 6/5; 6/5; 11/10; 11/10; 15/13; 61/50; 19/16; 6/5; 6/5; 6/5; 23/20; ; 23/20; 23/20; 
Draw; 12/5; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; 9/4; 9/4; 23/10; 23/10; 23/10; 5/2; 23/10; 12/5; 12/5; 23/10; 63/25; 12/5; 9/4; 12/5; 12/5; 47/20; ; 11/5; 9/4; 
Scunthorpe; 23/10; 23/10; 9/4; 23/10; 23/10; 9/4; 23/10; 23/10; 9/4; 9/4; 23/10; 23/10; 13/5; 23/10; 23/10; 23/10; 23/10; 9/4; 61/25; 39/19; 9/4; 12/5; 23/10; 9/4; ; 12/5; 23/10; 
META; english/league-1/rotherham-v-scunthorpe; 2017-10-10 18:22:12 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Rotherham; 23/20; 23/20; 6/5; 6/5; 23/20; 43/40; 6/5; 11/10; 6/5; 6/5; 6/5; 6/5; 1; 6/5; 6/5; 11/10; 11/10; 15/13; 61/50; 19/16; 6/5; 6/5; 6/5; 23/20; ; 10/9; 10/9; 6/5
Draw; 12/5; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; 9/4; 23/10; 23/10; 23/10; 23/10; 5/2; 23/10; 12/5; 12/5; 40/17; 63/25; 12/5; 9/4; 12/5; 12/5; 47/20; ; 9/4; 23/10; 12/5
Scunthorpe; 23/10; 23/10; 9/4; 23/10; 23/10; 9/4; 23/10; 23/10; 9/4; 23/10; 23/10; 23/10; 13/5; 23/10; 23/10; 23/10; 23/10; 9/4; 61/25; 39/19; 9/4; 12/5; 23/10; 9/4; ; 12/5; 23/10; 12/5
META; english/league-1/rotherham-v-scunthorpe; 2017-10-10 22:22:45 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Rotherham; 23/20; 23/20; 6/5; 6/5; 23/20; 43/40; 6/5; 11/10; 6/5; 6/5; 6/5; 6/5; 1; 6/5; 6/5; 6/5; 11/10; 15/13; 61/50; 15/13; 6/5; 6/5; 6/5; 23/20; ; 10/9; 10/9; 6/5
Draw; 12/5; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; 9/4; 23/10; 23/10; 23/10; 23/10; 5/2; 23/10; 23/10; 12/5; 40/17; 63/25; 12/5; 9/4; 12/5; 12/5; 47/20; ; 9/4; 23/10; 12/5
Scunthorpe; 23/10; 12/5; 9/4; 23/10; 23/10; 9/4; 23/10; 23/10; 9/4; 23/10; 23/10; 23/10; 13/5; 23/10; 23/10; 23/10; 23/10; 23/10; 61/25; 21/10; 9/4; 12/5; 23/10; 9/4; ; 12/5; 23/10; 12/5
META; english/league-1/rotherham-v-scunthorpe; 2017-10-11 02:22:08 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Rotherham; 23/20; 23/20; 6/5; 6/5; 23/20; 43/40; 6/5; 11/10; 6/5; 6/5; 6/5; 6/5; 1; 6/5; 6/5; 6/5; 11/10; 15/13; 61/50; 15/13; 6/5; 6/5; 6/5; 23/20; ; 23/20; 10/9; 6/5
Draw; 12/5; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; 9/4; 23/10; 23/10; 23/10; 23/10; 5/2; 23/10; 23/10; 12/5; 40/17; 63/25; 12/5; 9/4; 12/5; 12/5; 47/20; ; 9/4; 23/10; 12/5
Scunthorpe; 23/10; 23/10; 9/4; 23/10; 23/10; 9/4; 23/10; 23/10; 9/4; 23/10; 23/10; 47/20; 13/5; 23/10; 23/10; 23/10; 23/10; 23/10; 61/25; 21/10; 9/4; 12/5; 23/10; 9/4; ; 12/5; 23/10; 12/5
META; english/league-1/rotherham-v-scunthorpe; 2017-10-11 10:22:37 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Rotherham; 23/20; 23/20; 6/5; 6/5; 23/20; 43/40; 6/5; 11/10; 6/5; 6/5; 6/5; 6/5; 1; 6/5; 6/5; 6/5; 11/10; 15/13; 61/50; 15/13; 6/5; 6/5; 6/5; 23/20; ; 23/20; 10/9; 6/5
Draw; 12/5; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; 9/4; 23/10; 23/10; 23/10; 23/10; 5/2; 23/10; 23/10; 12/5; 40/17; 63/25; 12/5; 9/4; 12/5; 12/5; 47/20; ; 9/4; 23/10; 12/5
Scunthorpe; 23/10; 12/5; 9/4; 23/10; 23/10; 9/4; 23/10; 23/10; 9/4; 23/10; 23/10; 47/20; 13/5; 23/10; 23/10; 23/10; 23/10; 23/10; 61/25; 21/10; 9/4; 12/5; 23/10; 9/4; ; 12/5; 23/10; 12/5
META; english/league-1/rotherham-v-scunthorpe; 2017-10-11 14:24:10 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Rotherham; 21/20; 23/20; 11/10; 11/10; 11/10; 43/40; 11/10; 11/10; 21/20; 23/20; 23/20; 23/20; 1; 11/10; 11/10; 11/10; 11/10; 21/20; 28/25; 15/13; 21/20; 11/10; 23/20; 11/10; ; 10/9; 21/20; 10/9
Draw; 5/2; 23/10; 23/10; 9/4; 12/5; 23/10; 12/5; 12/5; 40/17; 23/10; 23/10; 23/10; 23/10; 5/2; 12/5; 12/5; 12/5; 27/11; 64/25; 12/5; 40/17; 12/5; 5/2; 47/20; ; 23/10; 23/10; 5/2
Scunthorpe; 12/5; 12/5; 12/5; 9/4; 12/5; 9/4; 12/5; 12/5; 28/11; 12/5; 5/2; 12/5; 13/5; 5/2; 12/5; 5/2; 23/10; 5/2; 133/50; 21/10; 28/11; 5/2; 12/5; 12/5; ; 12/5; 12/5; 27/10
META; english/league-1/rotherham-v-scunthorpe; 2017-10-11 18:22:07 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Rotherham; 21/20; 11/10; 11/10; 11/10; 11/10; 43/40; 11/10; 11/10; 21/20; 23/20; 23/20; 23/20; 1; 11/10; ; 11/10; 11/10; 21/20; 28/25; 10/9; 21/20; 11/10; 23/20; 11/10; ; 10/9; 21/20; 10/9
Draw; 5/2; 12/5; 23/10; 9/4; 12/5; 23/10; 12/5; 12/5; 40/17; 23/10; 23/10; 23/10; 23/10; 5/2; ; 12/5; 12/5; 27/11; 64/25; 5/2; 40/17; 12/5; 5/2; 47/20; ; 23/10; 23/10; 5/2
Scunthorpe; 12/5; 12/5; 12/5; 9/4; 5/2; 9/4; 12/5; 12/5; 28/11; 12/5; 5/2; 49/20; 13/5; 5/2; ; 5/2; 23/10; 5/2; 133/50; 9/4; 28/11; 5/2; 12/5; 12/5; ; 12/5; 12/5; 27/10
META; english/league-1/rotherham-v-scunthorpe; 2017-10-11 22:22:55 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Rotherham; 21/20; 11/10; 11/10; 11/10; 11/10; 43/40; 11/10; 11/10; 21/20; 23/20; 23/20; 23/20; 1; 11/10; 11/10; 11/10; 11/10; 21/20; 28/25; 10/9; 21/20; 11/10; 23/20; 11/10; ; 10/9; 10/9; 23/20
Draw; 5/2; 12/5; 23/10; 9/4; 12/5; 23/10; 12/5; 12/5; 40/17; 23/10; 23/10; 23/10; 23/10; 5/2; 12/5; 12/5; 12/5; 27/11; 64/25; 5/2; 40/17; 12/5; 5/2; 47/20; ; 23/10; 23/10; 5/2
Scunthorpe; 12/5; 12/5; 12/5; 9/4; 5/2; 9/4; 12/5; 12/5; 28/11; 12/5; 5/2; 49/20; 13/5; 5/2; 12/5; 5/2; 23/10; 5/2; 133/50; 9/4; 28/11; 5/2; 12/5; 12/5; ; 12/5; 23/10; 27/10
META; english/league-1/rotherham-v-scunthorpe; 2017-10-12 02:23:30 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Rotherham; 21/20; 11/10; 11/10; 11/10; 11/10; 43/40; 11/10; 11/10; 21/20; 23/20; 23/20; 23/20; 1; 11/10; 11/10; 11/10; 11/10; 21/20; 28/25; 10/9; 21/20; 11/10; 23/20; 11/10; ; 10/9; 10/9; 23/20
Draw; 5/2; 12/5; 23/10; 9/4; 12/5; 23/10; 12/5; 12/5; 40/17; 23/10; 23/10; 23/10; 23/10; 5/2; 12/5; 12/5; 12/5; 27/11; 64/25; 5/2; 40/17; 12/5; 5/2; 47/20; ; 23/10; 23/10; 5/2
Scunthorpe; 12/5; 12/5; 12/5; 9/4; 5/2; 9/4; 12/5; 12/5; 28/11; 12/5; 5/2; 49/20; 13/5; 5/2; 12/5; 5/2; 23/10; 5/2; 133/50; 9/4; 28/11; 5/2; 12/5; 12/5; ; 12/5; 12/5; 27/10
META; english/league-1/rotherham-v-scunthorpe; 2017-10-12 14:23:14 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Rotherham; 19/20; 21/20; 21/20; 11/10; 21/20; 43/40; 21/20; 1; 21/20; 21/20; 11/10; 21/20; 1; 11/10; 1; 21/20; 11/10; 1; 27/25; 21/20; 21/20; 21/20; 21/20; 21/20; 1; ; 1; 21/20; 21/20
Draw; 5/2; 12/5; 23/10; 9/4; 5/2; 23/10; 12/5; 12/5; 40/17; 12/5; 9/4; 47/20; 23/10; 5/2; 12/5; 12/5; 12/5; 12/5; 127/50; 5/2; 40/17; 5/2; 5/2; 5/2; 12/5; ; 23/10; 23/10; 5/2
Scunthorpe; 13/5; 13/5; 13/5; 9/4; 5/2; 9/4; 13/5; 5/2; 28/11; 27/10; 13/5; 27/10; 13/5; 13/5; 11/4; 13/5; 23/10; 45/17; 141/50; 40/17; 28/11; 13/5; 13/5; 53/20; 45/17; ; 12/5; 12/5; 14/5
META; english/league-1/rotherham-v-scunthorpe; 2017-10-12 18:22:38 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Rotherham; 19/20; 21/20; 21/20; 11/10; 11/10; 43/40; 21/20; 1; 21/20; 21/20; 21/20; 21/20; 1; 11/10; 1; 21/20; 21/20; 1; 27/25; 1; 21/20; 21/20; 21/20; 21/20; 1; ; 1; 21/20; 21/20
Draw; 5/2; 12/5; 12/5; 9/4; 23/10; 23/10; 12/5; 12/5; 40/17; 12/5; 23/10; 12/5; 23/10; 5/2; 12/5; 12/5; 12/5; 12/5; 64/25; 23/10; 40/17; 5/2; 5/2; 5/2; 27/11; ; 12/5; 23/10; 5/2
Scunthorpe; 13/5; 13/5; 13/5; 9/4; 13/5; 9/4; 13/5; 5/2; 28/11; 27/10; 11/4; 27/10; 13/5; 13/5; 11/4; 13/5; 5/2; 13/5; 139/50; 11/4; 28/11; 13/5; 13/5; 53/20; 45/17; ; 5/2; 5/2; 11/4
META; english/league-1/rotherham-v-scunthorpe; 2017-10-12 22:23:17 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Rotherham; 19/20; 1; 1; 1; 1; 43/40; 21/20; 1; 21/20; 1; 21/20; 1; 1; 1; 1; 1; 21/20; 1; 103/100; 1; 21/20; 21/20; 1; 1; 1; ; 1; 1; 1
Draw; 5/2; 12/5; 12/5; 23/10; 12/5; 23/10; 12/5; 12/5; 40/17; 12/5; 23/10; 12/5; 23/10; 5/2; 12/5; 5/2; 12/5; 27/11; 131/50; 23/10; 40/17; 5/2; 5/2; 5/2; 27/11; ; 23/10; 12/5; 5/2
Scunthorpe; 13/5; 13/5; 27/10; 5/2; 11/4; 9/4; 11/4; 11/4; 28/11; 11/4; 11/4; 27/10; 13/5; 14/5; 11/4; 13/5; 5/2; 27/10; 29/10; 11/4; 28/11; 14/5; 27/10; 11/4; 11/4; ; 13/5; 13/5; 14/5
META; english/league-1/rotherham-v-scunthorpe; 2017-10-13 02:22:53 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Rotherham; 19/20; 1; 1; 1; 1; 43/40; 1; 1; 21/20; 1; 1; 1; 1; 1; 1; 1; 21/20; 1; 103/100; 1; 21/20; 21/20; 1; 1; 1; ; 1; 1; 1
Draw; 5/2; 12/5; 12/5; 23/10; 12/5; 23/10; 12/5; 12/5; 40/17; 12/5; 23/10; 12/5; 23/10; 5/2; 12/5; 5/2; 12/5; 27/11; 131/50; 23/10; 40/17; 5/2; 5/2; 5/2; 27/11; ; 13/5; 12/5; 5/2
Scunthorpe; 13/5; 13/5; 27/10; 5/2; 11/4; 9/4; 11/4; 11/4; 28/11; 11/4; 14/5; 27/10; 13/5; 14/5; 11/4; 13/5; 5/2; 27/10; 29/10; 11/4; 28/11; 14/5; 27/10; 11/4; 11/4; ; 13/5; 13/5; 14/5
META; english/league-1/rotherham-v-scunthorpe; 2017-10-13 10:24:09 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Rotherham; 21/20; 1; 1; 1; 1; 43/40; 1; 1; 21/20; 1; 1; 1; 1; 1; 1; 1; 21/20; 1; 103/100; 1; 21/20; 21/20; 21/20; 1; 1; ; 1; 1; 1
Draw; 13/5; 12/5; 12/5; 23/10; 12/5; 23/10; 12/5; 12/5; 40/17; 12/5; 23/10; 12/5; 23/10; 5/2; 12/5; 12/5; 12/5; 27/11; 13/5; 23/10; 40/17; 5/2; 12/5; 5/2; 27/11; ; 5/2; 12/5; 12/5
Scunthorpe; 29/10; 13/5; 27/10; 5/2; 11/4; 9/4; 11/4; 11/4; 28/11; 11/4; 14/5; 27/10; 13/5; 14/5; 11/4; 11/4; 5/2; 27/10; 73/25; 11/4; 28/11; 14/5; 11/4; 11/4; 11/4; ; 13/5; 13/5; 13/5
META; english/league-1/rotherham-v-scunthorpe; 2017-10-13 14:25:04 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Rotherham; 21/20; 1; 1; 21/20; 1; 43/40; 1; 10/11; 21/20; 21/20; 1; 21/20; 1; 21/20; 1; 1; 21/20; 1; 103/100; 1; 21/20; 21/20; 21/20; 1; 1; ; 1; 1; 1
Draw; 13/5; 12/5; 12/5; 12/5; 12/5; 23/10; 12/5; 12/5; 40/17; 12/5; 23/10; 12/5; 23/10; 13/5; 12/5; 12/5; 12/5; 27/11; 13/5; 23/10; 40/17; 5/2; 13/5; 5/2; 27/11; ; 5/2; 12/5; 5/2
Scunthorpe; 29/10; 13/5; 27/10; 13/5; 11/4; 9/4; 11/4; 11/4; 28/11; 27/10; 14/5; 27/10; 13/5; 29/10; 11/4; 13/5; 5/2; 27/10; 73/25; 11/4; 28/11; 14/5; 27/10; 11/4; 11/4; ; 13/5; 13/5; 14/5
META; english/league-1/rotherham-v-scunthorpe; 2017-10-13 18:23:01 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Rotherham; 19/20; 1; 19/20; 1; 19/20; 43/40; 20/21; 10/11; 10/11; 19/20; 20/21; 19/20; 1; 1; 19/20; 19/20; 21/20; 10/11; 103/100; 22/23; 10/11; 10/11; 20/21; 19/20; 10/11; ; 20/21; 20/21; 20/21
Draw; 11/4; 12/5; 12/5; 12/5; 5/2; 23/10; 5/2; 12/5; 27/11; 5/2; 23/10; 49/20; 23/10; 13/5; 5/2; 5/2; 12/5; 5/2; 13/5; 28/11; 27/11; 5/2; 11/4; 51/20; 28/11; ; 5/2; 5/2; 13/5
Scunthorpe; 16/5; 13/5; 14/5; 11/4; 11/4; 9/4; 14/5; 11/4; 3; 14/5; 3; 14/5; 13/5; 31/10; 14/5; 14/5; 5/2; 56/19; 73/25; 13/5; 3; 3; 14/5; 29/10; 56/19; ; 14/5; 11/4; 3
META; english/league-1/rotherham-v-scunthorpe; 2017-10-13 22:24:00 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Rotherham; 19/20; 19/20; 19/20; 1; 19/20; 43/40; 20/21; 10/11; 10/11; 19/20; 20/21; 19/20; 1; 1; 19/20; 19/20; 19/20; 10/11; 24/25; 22/23; 10/11; 10/11; 20/21; 19/20; 10/11; ; 20/21; 20/21; 20/21
Draw; 11/4; 5/2; 12/5; 12/5; 5/2; 23/10; 5/2; 12/5; 27/11; 5/2; 23/10; 49/20; 23/10; 13/5; 5/2; 5/2; 12/5; 5/2; 67/25; 28/11; 27/11; 5/2; 11/4; 51/20; 28/11; ; 5/2; 13/5; 13/5
