META; english/league-1/shrewsbury-v-charlton; 2018-04-14 22:20:02 GMT+3; 2018-04-17 19:45; Nothing; Xlenovo
Shrewsbury; 11/10; 23/20; 11/10; 1; 23/20; 11/10; 23/20; 4/6
Draw; 12/5; 11/5; 23/10; 23/10; 23/10; 23/10; 23/10; 19/10
Charlton; 12/5; 23/10; 21/10; 5/2; 5/2; 12/5; 5/2; 2
META; english/league-1/shrewsbury-v-charlton; 2018-04-15 02:20:21 GMT+3; 2018-04-17 19:45; Nothing; Xlenovo
Shrewsbury; 11/10; 23/20; 11/10; 1; 23/20; 23/20; 11/10; 11/10; 23/20; 11/10; 5/6
Draw; 12/5; 11/5; 23/10; 23/10; 23/10; 9/4; 23/10; 12/5; 23/10; 12/5; 19/10
Charlton; 12/5; 23/10; 21/10; 5/2; 5/2; 5/2; 12/5; 12/5; 5/2; 12/5; 6/5
META; english/league-1/shrewsbury-v-charlton; 2018-04-15 10:20:22 GMT+3; 2018-04-17 19:45; Nothing; Xlenovo
Shrewsbury; 21/20; 23/20; 21/20; 1; 11/10; 23/20; 11/10; 11/10; 11/10; 11/10; 11/10; 21/20; 11/10; 8/11
Draw; 23/10; 11/5; 21/10; 9/4; 40/17; 23/10; 21/10; 43/20; 9/4; 23/10; 40/17; 12/5; 23/10; 19/10
Charlton; 13/5; 23/10; 13/5; 13/5; 40/17; 5/2; 11/4; 11/4; 13/5; 28/11; 40/17; 11/4; 28/11; 11/5
META; english/league-1/shrewsbury-v-charlton; 2018-04-15 14:21:03 GMT+3; 2018-04-17 19:45; Nothing; Xlenovo
Shrewsbury; 21/20; 23/20; 21/20; 29/25; 1; 11/10; 21/20; 21/20; 11/10; 11/10; 11/10; 11/10; 21/20; 24/23; 11/10; 11/10; 11/10; 4/5; 20/21
Draw; 23/10; 11/5; 21/10; 49/20; 12/5; 40/17; 12/5; 11/5; 43/20; 23/10; 23/10; 23/10; 9/4; 23/10; 40/17; 12/5; 23/10; 19/10; 21/10
Charlton; 13/5; 23/10; 13/5; 133/50; 13/5; 40/17; 13/5; 14/5; 14/5; 5/2; 13/5; 28/11; 13/5; 27/11; 40/17; 13/5; 28/11; 11/5; 23/10
META; english/league-1/shrewsbury-v-charlton; 2018-04-15 18:20:37 GMT+3; 2018-04-17 19:45; Nothing; Xlenovo
Shrewsbury; 21/20; 6/5; 21/20; 29/25; 11/10; 1; 11/10; 21/20; 11/10; 19/20; 23/20; 11/10; 11/10; 11/10; 1; 13/12; 11/10; 11/10; 11/10; 1; 21/20
Draw; 23/10; 21/10; 21/10; 61/25; 12/5; 9/4; 40/17; 12/5; 9/4; 23/10; 43/20; 23/10; 9/4; 23/10; 11/5; 23/10; 40/17; 12/5; 23/10; 21/10; 21/10
Charlton; 13/5; 12/5; 13/5; 67/25; 14/5; 13/5; 40/17; 13/5; 13/5; 14/5; 27/10; 5/2; 13/5; 5/2; 29/10; 40/17; 40/17; 13/5; 5/2; 5/2; 9/4
META; english/league-1/shrewsbury-v-charlton; 2018-04-15 22:20:46 GMT+3; 2018-04-17 19:45; Nothing; Xlenovo
Shrewsbury; 21/20; 6/5; 21/20; 6/5; 11/10; 1; 11/10; 21/20; 11/10; 19/20; 23/20; 11/10; 11/10; 11/10; 1; 13/12; 11/10; 11/10; 11/10; 21/20; 1; 21/20
Draw; 23/10; 21/10; 21/10; 121/50; 12/5; 9/4; 40/17; 12/5; 9/4; 23/10; 43/20; 23/10; 9/4; 23/10; 11/5; 23/10; 40/17; 12/5; 23/10; 21/10; 11/5; 21/10
Charlton; 13/5; 12/5; 13/5; 129/50; 14/5; 13/5; 40/17; 13/5; 13/5; 14/5; 27/10; 5/2; 13/5; 5/2; 29/10; 40/17; 40/17; 13/5; 5/2; 13/5; 5/2; 9/4
META; english/league-1/shrewsbury-v-charlton; 2018-04-16 02:20:30 GMT+3; 2018-04-17 19:45; Nothing; Xlenovo
Shrewsbury; 21/20; 6/5; 23/20; 21/20; 23/20; 11/10; 1; 11/10; 23/20; 11/10; 11/10; 19/20; 23/20; 11/10; 11/10; 11/10; 1; 13/12; 11/10; 11/10; 11/10; 21/20; 21/20; 20/21; 10/9
Draw; 23/10; 21/10; 21/10; 21/10; 59/25; 12/5; 9/4; 40/17; 21/10; 23/10; 9/4; 23/10; 43/20; 23/10; 9/4; 9/4; 11/5; 23/10; 40/17; 23/10; 23/10; 11/5; 11/5; 19/10; 23/10
Charlton; 13/5; 12/5; 13/5; 13/5; 14/5; 14/5; 13/5; 40/17; 27/10; 13/5; 13/5; 14/5; 27/10; 5/2; 13/5; 13/5; 29/10; 40/17; 40/17; 27/10; 13/5; 13/5; 5/2; 23/10; 11/4
META; english/league-1/shrewsbury-v-charlton; 2018-04-16 10:20:31 GMT+3; 2018-04-17 19:45; Nothing; Xlenovo
Shrewsbury; 23/20; 11/10; 23/20; 21/20; 29/25; 11/10; 11/10; 1; 11/10; 23/20; 11/10; 11/10; 19/20; 23/20; 11/10; 11/10; 11/10; 1; 13/12; 11/10; 11/10; 11/10; 11/10; 21/20; 21/20; 10/9
Draw; 23/10; 11/5; 21/10; 21/10; 117/50; 12/5; 11/5; 9/4; 40/17; 21/10; 23/10; 9/4; 23/10; 43/20; 23/10; 11/5; 9/4; 11/5; 23/10; 40/17; 23/10; 9/4; 9/4; 11/5; 21/10; 23/10
Charlton; 29/10; 11/4; 13/5; 13/5; 14/5; 14/5; 13/5; 13/5; 40/17; 27/10; 13/5; 13/5; 14/5; 27/10; 5/2; 13/5; 13/5; 29/10; 40/17; 40/17; 27/10; 45/17; 13/5; 13/5; 23/10; 11/4
META; english/league-1/shrewsbury-v-charlton; 2018-04-16 14:21:06 GMT+3; 2018-04-17 19:45; Nothing; Xlenovo
Shrewsbury; 23/20; 11/10; 23/20; 23/20; 29/25; 11/10; 11/10; 1; 11/10; 23/20; 11/10; 11/10; 19/20; 23/20; 23/20; 11/10; 11/10; 1; 13/12; 11/10; 11/10; 11/10; 11/10; 21/20; 21/20; 10/9; 10/9
Draw; 23/10; 21/10; 21/10; 11/5; 121/50; 23/10; 9/4; 9/4; 23/10; 21/10; 9/4; 21/10; 11/5; 43/20; 23/10; 11/5; 9/4; 11/5; 9/4; 23/10; 23/10; 9/4; 9/4; 11/5; 23/10; 23/10; 23/10
Charlton; 27/10; 13/5; 27/10; 11/4; 27/10; 11/4; 5/2; 13/5; 27/11; 27/10; 5/2; 11/4; 5/2; 14/5; 5/2; 13/5; 5/2; 12/5; 27/11; 27/11; 27/10; 5/2; 13/5; 27/10; 11/4; 27/10; 27/10
META; english/league-1/shrewsbury-v-charlton; 2018-04-17 22:21:32 GMT+3; 2018-04-17 19:45; In Play; Xlenovo
Shrewsbury; 11/8; 11/8; 11/8; 7/5; 129/100; 7/5; 13/10; 6/5; 23/18; 5/4; 11/8; 11/8; 29/20; 13/10; 7/5; 13/10; 13/10; 15/11; 23/18; 23/17; 6/4; 6/4; 7/5; 7/5
Draw; 13/8; 6/4; 6/4; 6/4; 107/50; 6/4; 17/10; 6/4; 9/5; 13/8; 29/20; 8/5; 29/20; 6/4; 6/4; 24/13; 17/11; 53/35; 9/5; 7/4; 6/4; 13/8; 13/8; 6/4
Charlton; 11/4; 5/2; 29/10; 3; 121/50; 31/10; 13/5; 16/5; 28/11; 5/2; 11/4; 3; 31/10; 11/4; 13/5; 27/11; 27/10; 13/5; 28/11; 13/5; 14/5; 14/5; 5/2; 14/5
META; english/league-1/shrewsbury-v-charlton; 2018-05-11 02:18:13 GMT+3; 2018-05-13 17:15; Nothing; Xlenovo
Shrewsbury; 13/10; 7/5; 11/8; 13/10; 11/8; 13/10; 11/8; 7/5; 10/11; 5/4
Charlton; 9/4; 2; 7/4; 21/10; 21/10; 21/10; 2; 85/40; 9/5; 2
Draw; 21/10; 21/10; 11/5; 21/10; 11/5; 9/4; 11/5; 11/5; 19/10; 2
META; english/league-1/shrewsbury-v-charlton; 2018-05-11 10:18:13 GMT+3; 2018-05-13 17:15; Nothing; Xlenovo
Shrewsbury; 13/10; 7/5; 7/5; 141/00; 7/5; 13/10; 11/8; 13/10; 13/10; 11/8; 13/10; 11/8; 13/10; 5/4; 11/8
Draw; 21/10; 2; 21/10; 111/0; 9/4; 21/10; 21/10; 9/4; 11/5; 21/10; 21/10; 85/40; 28/13; 2; 
Charlton; 9/4; 11/5; 21/10; 117/0; 9/4; 21/10; 11/5; 21/10; 11/5; 11/5; 9/4; 11/5; 9/4; 2; 
META; english/league-1/shrewsbury-v-charlton; 2018-05-11 14:19:11 GMT+3; 2018-05-13 17:15; Nothing; Xlenovo
Shrewsbury; 11/10; 13/10; 5/4; 7/5; 121/00; 13/10; 6/5; 15/13; 5/4; 5/4; 5/4; 5/4; 13/10; 5/4; 5/4; 15/13; 21/20; 22/19; 8/7; 6/5; 15/13; 6/5; 11/8
Draw; 11/5; 21/10; 2; 21/10; 59/25; 21/10; 2; 11/5; 21/10; 21/10; 11/5; 11/5; 41/20; 21/10; 21/10; 11/5; 21/10; 9/4; 28/13; 11/5; 11/5; 19/10; 21/10
Charlton; 13/5; 11/5; 5/2; 21/10; 131/0; 5/2; 12/5; 45/17; 5/2; 12/5; 23/10; 9/4; 12/5; 12/5; 12/5; 5/2; 5/2; 40/17; 13/5; 5/2; 5/2; 23/10; 23/10
META; english/league-1/shrewsbury-v-charlton; 2018-05-11 18:19:00 GMT+3; 2018-05-13 17:15; Nothing; Xlenovo
Shrewsbury; 6/5; 11/8; 11/8; 5/4; 141/00; 11/8; 13/10; 13/10; 27/20; 13/10; 11/8; 11/8; 11/8; 13/10; 13/10; 13/10; 6/5; 24/19; 23/18; 13/10; 13/10; 13/10; 5/4; 6/5; 11/8
Draw; 11/5; 21/10; 2; 21/10; 9/4; 21/10; 2; 9/4; 2; 21/10; 21/10; 11/5; 41/20; 11/5; 21/10; 28/13; 2; 9/4; 11/5; 9/4; 28/13; 21/10; 19/10; 9/5; 2
Charlton; 12/5; 11/5; 11/5; 12/5; 23/10; 12/5; 23/10; 9/4; 21/10; 23/10; 11/5; 21/10; 11/5; 11/5; 9/4; 11/5; 11/5; 21/10; 11/5; 11/5; 11/5; 21/10; 21/10; 17/10; 2
META; english/league-1/shrewsbury-v-charlton; 2018-05-11 22:18:46 GMT+3; 2018-05-13 17:15; Nothing; Xlenovo
Shrewsbury; 6/5; 11/8; 11/8; 5/4; 141/00; 11/8; 13/10; 13/10; 11/8; 13/10; 11/8; 5/4; 11/8; 13/10; 13/10; 13/10; 6/5; 24/19; 23/18; 13/10; 13/10; 13/10; 13/10; 6/5; 7/5
Draw; 11/5; 21/10; 2; 21/10; 9/4; 21/10; 2; 9/4; 21/10; 21/10; 21/10; 11/5; 41/20; 11/5; 21/10; 28/13; 2; 9/4; 11/5; 9/4; 11/5; 21/10; 19/10; 9/5; 2
Charlton; 12/5; 11/5; 11/5; 12/5; 23/10; 12/5; 23/10; 9/4; 11/5; 23/10; 11/5; 5/2; 11/5; 11/5; 9/4; 9/4; 11/5; 21/10; 11/5; 11/5; 9/4; 21/10; 21/10; 17/10; 2
META; english/league-1/shrewsbury-v-charlton; 2018-05-12 02:18:48 GMT+3; 2018-05-13 17:15; Nothing; Xlenovo
Shrewsbury; 6/5; 11/8; 11/8; 5/4; 141/00; 11/8; 13/10; 13/10; 11/8; 13/10; 7/5; 5/4; 11/8; 13/10; 13/10; 13/10; 6/5; 24/19; 23/18; 13/10; 13/10; 13/10; 13/10; 6/5; 27/20; 11/8
Draw; 11/5; 21/10; 2; 21/10; 9/4; 21/10; 2; 9/4; 21/10; 21/10; 2; 11/5; 41/20; 11/5; 21/10; 28/13; 2; 9/4; 11/5; 9/4; 11/5; 21/10; 19/10; 9/5; 21/10; 2
Charlton; 12/5; 11/5; 11/5; 12/5; 23/10; 12/5; 23/10; 9/4; 11/5; 23/10; 11/5; 5/2; 11/5; 11/5; 9/4; 9/4; 11/5; 21/10; 11/5; 11/5; 9/4; 21/10; 11/5; 17/10; 11/5; 2
META; english/league-1/shrewsbury-v-charlton; 2018-05-12 10:19:01 GMT+3; 2018-05-13 17:15; Nothing; Xlenovo
Shrewsbury; 11/8; 7/5; 11/8; 5/4; 141/00; 11/8; 13/10; 13/10; 11/8; 13/10; 13/10; 5/4; 11/8; 13/10; 13/10; 13/10; 6/5; 24/19; 23/18; 13/10; 23/17; 13/10; 13/10; 6/5; 27/20; 11/8
Draw; 11/5; 21/10; 2; 21/10; 9/4; 21/10; 2; 9/4; 21/10; 21/10; 11/5; 11/5; 41/20; 11/5; 21/10; 28/13; 2; 9/4; 11/5; 9/4; 28/13; 21/10; 19/10; 9/5; 21/10; 
Charlton; 12/5; 23/10; 11/5; 12/5; 23/10; 12/5; 23/10; 9/4; 11/5; 23/10; 11/5; 5/2; 11/5; 11/5; 9/4; 11/5; 11/5; 21/10; 11/5; 11/5; 11/5; 11/5; 9/4; 17/10; 11/5; 
META; english/league-1/shrewsbury-v-charlton; 2018-05-12 14:19:12 GMT+3; 2018-05-13 17:15; Nothing; Xlenovo
Shrewsbury; 11/8; 7/5; 11/8; 5/4; 36/25; 7/5; 13/10; 7/5; 7/5; 7/5; 7/5; 5/4; 11/8; 13/10; 11/8; 23/17; 6/5; 23/18; 11/8; 11/8; 23/17; 11/8; 7/5; 11/8; 11/8; 7/5
Draw; 11/5; 21/10; 2; 21/10; 109/0; 21/10; 2; 21/10; 2; 21/10; 19/10; 11/5; 2; 11/5; 2; 39/19; 2; 11/5; 39/19; 11/5; 21/10; 2; 19/10; 19/10; 21/10; 9/5
Charlton; 5/2; 23/10; 11/5; 12/5; 58/25; 12/5; 23/10; 9/4; 9/4; 12/5; 23/10; 5/2; 9/4; 11/5; 23/10; 11/5; 11/5; 28/13; 11/5; 9/4; 11/5; 11/5; 9/4; 11/5; 11/5; 21/10
META; english/league-1/shrewsbury-v-charlton; 2018-05-12 18:18:23 GMT+3; 2018-05-13 17:15; Nothing; Xlenovo
Shrewsbury; 29/20; 7/5; 7/5; 5/4; 36/25; 7/5; 11/8; 13/10; 7/5; 7/5; 7/5; 7/5; 5/4; 7/5; 7/5; 11/8; 23/17; 6/5; 39/29; 11/8; 7/5; 7/5; 11/8; 7/5; 11/8; 11/8; 7/5
Draw; 21/10; 21/10; 19/10; 21/10; 109/0; 21/10; 2; 21/10; 2; 21/10; 19/10; 11/5; 39/20; 21/10; 2; 39/19; 2; 21/10; 39/19; 21/10; 39/19; 2; 2; 21/10; 19/10; ; 
Charlton; 12/5; 23/10; 9/4; 12/5; 58/25; 23/10; 11/5; 9/4; 9/4; 9/4; 12/5; 23/10; 5/2; 9/4; 21/10; 23/10; 11/5; 11/5; 21/10; 11/5; 23/10; 11/5; 11/5; 2; 21/10; 11/5; 11/5
META; english/league-1/shrewsbury-v-charlton; 2018-05-12 22:16:43 GMT+3; 2018-05-13 17:15; Nothing; Xlenovo
Shrewsbury; 29/20; 7/5; 7/5; 5/4; 36/25; 7/5; 11/8; 13/10; 7/5; 7/5; 7/5; 7/5; 5/4; 7/5; 7/5; 11/8; 23/17; 6/5; 39/29; 11/8; 7/5; 7/5; 11/8; 7/5; 5/4; 11/8; 7/5
Draw; 21/10; 2; 19/10; 21/10; 109/0; 21/10; 2; 21/10; 2; 21/10; 19/10; 11/5; 39/20; 21/10; 2; 39/19; 2; 39/19; 39/19; 21/10; 39/19; 2; 19/10; 21/10; 2; ; 
Charlton; 12/5; 12/5; 9/4; 12/5; 58/25; 23/10; 11/5; 9/4; 9/4; 9/4; 12/5; 23/10; 5/2; 9/4; 21/10; 23/10; 11/5; 11/5; 21/10; 11/5; 23/10; 11/5; 11/5; 11/5; 19/10; 11/5; 11/5
META; english/league-1/shrewsbury-v-charlton; 2018-05-13 02:16:34 GMT+3; 2018-05-13 17:15; Nothing; Xlenovo
