META; english/league-2/mansfield-v-barnet; 2018-01-28 02:21:52 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Mansfield; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Barnet; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
META; english/league-2/mansfield-v-barnet; 2018-01-28 10:21:45 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Mansfield; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Barnet; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
META; english/league-2/mansfield-v-barnet; 2018-01-28 14:22:46 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Mansfield; 4/6; 4/5; ; ; 3/4; 7/10; 4/6; ; ; ; 7/10; ; ; ; ; ; ; 11/17; ; ; ; ; 7/10; 13/20; 11/17; ; 8/13; ; 
Barnet; 4; 4; 4; 19/5; 22/5; 9/2; ; ; 39/10; 4; 4; 4; ; 4; 4; 4; 4; 4; 4; 62/17; 39/10; 4; 4; 15/4; 77/19; ; ; 4; 
META; english/league-2/mansfield-v-barnet; 2018-01-31 22:21:27 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Mansfield; 13/20; 7/10; 7/10; 7/10; 18/25; 8/11; ; 4/6; 4/6; 7/10; 7/10; 8/11; ; 7/10; 8/11; 7/10; 11/17; 9/13; 11/17; 5/7; 4/6; 4/6; 7/10; 7/10; ; ; ; 8/13; 
Draw; 14/5; 13/5; 13/5; 11/4; 143/50; 14/5; ; 13/5; 37/13; 13/5; 13/5; 5/2; ; 49/20; 13/5; 13/5; 11/4; 45/17; 11/4; 27/10; 37/13; 13/5; 14/5; 53/20; 27/10; ; ; 23/10; 
Barnet; 4; 4; 4; 19/5; 22/5; 9/2; ; 4; 39/10; 4; 4; 4; ; 4; 4; 4; 4; 4; 4; 62/17; 39/10; 4; 4; 15/4; 77/19; ; ; 7/2; 
META; english/league-2/mansfield-v-barnet; 2018-02-01 02:20:46 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Mansfield; 13/20; 7/10; 7/10; 7/10; 18/25; 4/6; ; 4/6; 4/6; 7/10; 7/10; 8/11; ; 7/10; 8/11; 7/10; 9/13; 11/17; 5/7; 4/6; 4/6; 7/10; 7/10; ; ; ; 8/13; 
Draw; 14/5; 13/5; 13/5; 11/4; 143/50; 11/4; ; 13/5; 37/13; 13/5; 13/5; 5/2; ; 49/20; 13/5; 13/5; 45/17; 11/4; 27/10; 37/13; 13/5; 27/10; 53/20; 27/10; ; ; 13/5; 
Barnet; 4; 4; 4; 19/5; 22/5; 9/2; ; 4; 39/10; 4; ; 4; ; 4; 4; 4; 77/19; 4; 62/17; 39/10; 4; 21/5; 15/4; 77/19; ; ; 7/2; 
META; english/league-2/mansfield-v-barnet; 2018-02-01 10:20:54 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Mansfield; 13/20; 7/10; 7/10; 7/10; 18/25; 4/6; ; 4/6; 4/6; 7/10; 7/10; 8/11; ; 7/10; 8/11; 7/10; 9/13; 11/17; 5/7; 4/6; 4/6; 7/10; 7/10; ; ; ; ; 
Draw; 14/5; 13/5; 13/5; 11/4; 143/50; 11/4; ; 13/5; 37/13; 13/5; 13/5; 5/2; ; 49/20; 13/5; 13/5; 27/10; 11/4; 27/10; 37/13; 13/5; 27/10; 53/20; 27/10; ; ; ; 
Barnet; 4; 4; 4; 19/5; 22/5; 9/2; ; 4; 39/10; 4; ; 4; ; 4; 4; 4; 4; 4; 62/17; 39/10; 4; 21/5; 15/4; 77/19; ; ; 7/2; 
META; english/league-2/mansfield-v-barnet; 2018-02-01 14:21:27 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Mansfield; 13/20; 7/10; 7/10; 7/10; 18/25; 4/6; ; 4/6; 4/6; 7/10; 7/10; 8/11; ; 7/10; 8/11; 7/10; ; 11/17; 5/7; 4/6; 4/6; 7/10; 7/10; ; ; ; 4/6; 8/11
Draw; 14/5; 13/5; 13/5; 11/4; 143/50; 11/4; ; 13/5; 37/13; 13/5; 13/5; 5/2; ; 49/20; 13/5; 13/5; 45/17; 11/4; 27/10; 37/13; 13/5; 14/5; 53/20; 27/10; ; ; 27/10; 11/4
Barnet; 4; 4; 4; 19/5; 22/5; 9/2; ; 4; 39/10; 4; ; 4; ; 4; 4; 4; 4; 4; 62/17; 39/10; 4; 4; 15/4; 77/19; ; ; 4; 4
META; english/league-2/mansfield-v-barnet; 2018-02-01 18:20:50 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Mansfield; 13/20; 7/10; 7/10; 7/10; 18/25; 4/6; ; 4/6; 4/6; 7/10; 7/10; 7/10; ; 7/10; 8/11; 7/10; ; 11/17; 5/7; 4/6; 4/6; 7/10; 7/10; ; ; ; 4/7; 8/11
Draw; 14/5; 13/5; 5/2; 11/4; 69/25; 29/10; ; 11/4; 37/13; 5/2; 13/5; 13/5; ; 49/20; 13/5; 13/5; 13/5; 11/4; 27/10; 37/13; 13/5; 14/5; 53/20; 45/17; ; ; 13/5; 27/10
Barnet; 4; 17/4; 17/4; 19/5; 23/5; 4; ; 4; 39/10; 17/4; ; 4; ; 4; 4; 4; 54/13; 4; 62/17; 39/10; 17/4; 4; 17/4; 54/13; ; ; 7/2; 21/5
META; english/league-2/mansfield-v-barnet; 2018-02-01 22:20:47 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Mansfield; 13/20; 7/10; 7/10; 7/10; 18/25; 4/6; ; 4/6; 4/6; 7/10; 7/10; 7/10; ; 7/10; 8/11; 7/10; ; 11/17; 5/7; 4/6; 4/6; 7/10; 7/10; ; ; ; 4/6; 8/11
Draw; 14/5; 13/5; 5/2; 11/4; 69/25; 29/10; ; 11/4; 37/13; 5/2; 13/5; 13/5; ; 49/20; 13/5; 13/5; 13/5; 11/4; 27/10; 37/13; 13/5; 14/5; 53/20; 45/17; ; ; 5/2; 27/10
Barnet; 4; 17/4; 17/4; 19/5; 23/5; 4; ; 4; 39/10; 17/4; ; 4; ; 4; 4; 4; 54/13; 4; 62/17; 39/10; 17/4; 4; 17/4; 54/13; ; ; 4; 21/5
META; english/league-2/mansfield-v-barnet; 2018-02-02 02:20:43 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Mansfield; 13/20; 7/10; 7/10; 7/10; 18/25; 4/6; ; 4/6; 4/6; 7/10; 7/10; 7/10; ; 7/10; 8/11; 7/10; ; 11/17; 5/7; 4/6; 4/6; 7/10; 7/10; ; ; ; 4/6; 8/11
Draw; 14/5; 13/5; 5/2; 11/4; 141/50; 29/10; ; 11/4; 37/13; 5/2; 13/5; 13/5; ; 49/20; 13/5; 13/5; 45/17; 11/4; 27/10; 37/13; 13/5; 14/5; 53/20; 45/17; ; ; 5/2; 11/4
Barnet; 4; 17/4; 17/4; 19/5; 9/2; 4; ; 4; 39/10; 17/4; ; 4; ; 4; 4; 4; 54/13; 4; 62/17; 39/10; 17/4; 4; 17/4; 21/5; ; ; 7/2; 21/5
META; english/league-2/mansfield-v-barnet; 2018-02-02 10:20:53 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Mansfield; 3/4; 7/10; 7/10; 7/10; 71/100; 4/6; ; 4/6; 4/6; 7/10; 7/10; 7/10; ; 7/10; 8/11; 7/10; 9/13; 11/17; 5/7; 4/6; 4/6; 7/10; 7/10; ; ; ; 4/6; 8/11
Draw; 14/5; 13/5; 5/2; 11/4; 141/50; 29/10; ; 11/4; 37/13; 5/2; 13/5; 13/5; ; 49/20; 13/5; 13/5; 13/5; 11/4; 27/10; 37/13; 13/5; 14/5; 53/20; 45/17; ; ; 5/2; 11/4
Barnet; 17/4; 17/4; 17/4; 19/5; 23/5; 4; ; 4; 39/10; 17/4; ; 4; ; 4; 4; 4; 54/13; 4; 62/17; 39/10; 17/4; 4; 17/4; 21/5; ; ; 4; 21/5
META; english/league-2/mansfield-v-barnet; 2018-02-02 14:21:44 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Mansfield; 3/4; 7/10; 8/11; 8/11; 18/25; 8/11; ; 4/6; 4/6; 8/11; 7/10; 8/11; ; 7/10; 8/11; 7/10; 9/13; 11/17; 5/7; 4/6; 4/6; 3/4; 7/10; 5/7; ; ; 4/6; 4/6
Draw; 14/5; 13/5; 13/5; 5/2; 73/25; 3; ; 11/4; 37/13; 13/5; 13/5; 5/2; ; 12/5; 13/5; 5/2; 45/17; 11/4; 27/10; 37/13; 13/5; 14/5; 53/20; 27/10; ; ; 14/5; 14/5
Barnet; 17/4; 17/4; 4; 4; 43/10; 9/2; ; 4; 39/10; 4; ; 4; ; 4; 4; 4; 4; 4; 62/17; 39/10; 4; 4; 17/4; 4; ; ; 4; 21/5
META; english/league-2/mansfield-v-barnet; 2018-02-02 22:21:30 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Mansfield; 3/4; 8/11; 8/11; 8/11; 18/25; 8/11; ; 4/6; 4/6; 8/11; 7/10; 3/4; 8/11; 7/10; 8/11; 7/10; 9/13; 11/17; 8/11; 4/6; 4/6; 3/4; 7/10; 9/13; ; ; 8/11; 4/6
Draw; 14/5; 13/5; 5/2; 5/2; 141/50; 29/10; ; 13/5; 37/13; 5/2; 13/5; 12/5; 13/5; 12/5; 13/5; 13/5; 13/5; 11/4; 27/10; 37/13; 13/5; 14/5; 53/20; 45/17; ; ; 11/4; 11/4
Barnet; 17/4; 4; 21/5; 4; 9/2; 9/2; ; 4; 39/10; 21/5; ; 4; 4; 4; 4; 4; 41/10; 4; 7/2; 39/10; 17/4; 4; 17/4; 54/13; ; ; 21/5; 21/5
META; english/league-2/mansfield-v-barnet; 2018-02-03 02:21:02 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Mansfield; 3/4; 8/11; 8/11; 8/11; 18/25; 8/11; ; 4/6; 4/6; 8/11; 7/10; 3/4; 8/11; 7/10; 8/11; 7/10; 9/13; 11/17; 8/11; 4/6; 4/6; 8/11; 7/10; 9/13; ; ; 8/11; 8/11
Draw; 14/5; 13/5; 5/2; 5/2; 141/50; 29/10; ; 13/5; 37/13; 5/2; 13/5; 12/5; 13/5; 12/5; 13/5; 13/5; 13/5; 11/4; 27/10; 37/13; 13/5; 14/5; 53/20; 45/17; ; ; 27/10; 11/4
Barnet; 17/4; 4; 21/5; 4; 9/2; 9/2; ; 4; 39/10; 21/5; ; 4; 4; 4; 4; 4; 54/13; 4; 7/2; 39/10; 17/4; 21/5; 17/4; 54/13; ; ; 21/5; 21/5
META; english/league-2/mansfield-v-barnet; 2018-02-03 10:21:14 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Mansfield; 3/4; 4/5; 8/11; 8/11; 39/50; 5/6; ; 8/11; 4/6; 5/6; 4/5; 5/6; 5/6; 4/5; 4/5; 8/11; 10/13; 13/18; 11/13; 7/9; 4/5; 17/20; 10/13; 9/13; ; ; 4/5; 8/11
Draw; 14/5; 5/2; 5/2; 5/2; 137/50; 27/10; ; 5/2; 37/13; 12/5; 5/2; 12/5; 5/2; 47/20; 5/2; 5/2; 5/2; 5/2; 28/11; 13/5; 13/5; 14/5; 13/5; 45/17; ; ; 5/2; 13/5
Barnet; 17/4; 7/2; 4; 4; 41/10; 4; ; 7/2; 39/10; 18/5; 18/5; 7/2; 10/3; 10/3; 7/2; 15/4; 37/10; 4; 58/19; 17/5; 7/2; 10/3; 15/4; 54/13; ; ; 7/2; 7/2
META; english/league-2/mansfield-v-barnet; 2018-02-03 14:22:16 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Mansfield; 4/5; 4/5; 4/5; 8/11; 19/25; 5/6; ; 8/11; 8/11; 4/5; 4/5; 5/6; 4/5; 4/5; 4/5; 8/11; 14/19; 13/18; 4/5; 8/11; 8/11; 5/6; 10/13; 9/13; ; ; 8/11; 8/11
Draw; 27/10; 5/2; 12/5; 5/2; 139/50; 27/10; ; 5/2; 27/11; 12/5; 5/2; 23/10; 5/2; 47/20; 5/2; 5/2; 28/11; 5/2; 13/5; 27/11; 13/5; 27/10; 13/5; 45/17; ; ; 5/2; 11/4
Barnet; 4; 18/5; 19/5; 4; 21/5; 4; ; 7/2; 39/10; 19/5; 19/5; 15/4; 7/2; 7/2; 7/2; 15/4; 50/13; 4; 13/4; 39/10; 7/2; 18/5; 15/4; 54/13; ; ; 4; 4
META; english/league-2/mansfield-v-barnet; 2018-02-03 18:21:19 GMT+2; 2018-02-03 15:00; In Play; Xlenovo
