META; english/premier-league/burnley-v-brighton; 2018-04-16 14:15:56 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Burnley; 9/10
Draw; 9/5
Brighton; 19/10
META; english/premier-league/burnley-v-brighton; 2018-04-16 18:15:56 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Burnley; 23/20; 5/4; 13/10; 13/10; 11/10; 5/4; 11/10; 6/5; 23/20; 5/4; 13/10; 5/4; 5/4; 5/4; 6/5; 6/5; 13/10; 5/4; 9/10
Draw; 9/4; 21/10; 21/10; 58/25; 19/10; 11/5; 15/8; 9/4; 21/10; 2; 41/20; 11/5; 11/5; 21/10; 39/19; 9/4; 85/40; 28/13; 9/5
Brighton; 12/5; 12/5; 23/10; 129/50; 23/10; 5/2; 23/10; 12/5; 5/2; 5/2; 12/5; 12/5; 5/2; 40/17; 28/13; 12/5; 13/5; 12/5; 19/10
META; english/premier-league/burnley-v-brighton; 2018-04-16 22:15:56 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Burnley; 23/20; 5/4; 13/10; 129/100; 11/10; 5/4; 11/10; 6/5; 23/20; 5/4; 13/10; 5/4; 5/4; 5/4; 6/5; 6/5; 13/10; 5/4; 9/10
Draw; 9/4; 21/10; 21/10; 117/50; 19/10; 21/10; 15/8; 9/4; 21/10; 2; 41/20; 11/5; 11/5; 21/10; 28/13; 9/4; 85/40; 28/13; 9/5
Brighton; 12/5; 12/5; 23/10; 129/50; 23/10; 5/2; 23/10; 12/5; 5/2; 5/2; 12/5; 12/5; 5/2; 40/17; 9/4; 12/5; 13/5; 12/5; 19/10
META; english/premier-league/burnley-v-brighton; 2018-04-17 02:15:52 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Burnley; 23/20; 5/4; 13/10; 129/100; 11/10; 5/4; 11/10; 6/5; 23/20; 5/4; 13/10; 5/4; 5/4; 5/4; 6/5; 6/5; 13/10; 5/4; 10/11
Draw; 9/4; 21/10; 21/10; 117/50; 19/10; 11/5; 15/8; 9/4; 21/10; 2; 41/20; 11/5; 11/5; 21/10; 28/13; 9/4; 85/40; 28/13; 9/5
Brighton; 12/5; 12/5; 23/10; 129/50; 23/10; 5/2; 23/10; 12/5; 5/2; 5/2; 12/5; 12/5; 5/2; 12/5; 9/4; 12/5; 13/5; 12/5; 19/10
META; english/premier-league/burnley-v-brighton; 2018-04-17 10:15:52 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Burnley; 23/20; 5/4; 13/10; 129/100; 11/10; 5/4; 11/10; 6/5; 23/20; 5/4; 13/10; 5/4; 5/4; 5/4; 6/5; 6/5; 13/10; 5/4; 20/21
Draw; 9/4; 21/10; 21/10; 117/50; 19/10; 11/5; 15/8; 9/4; 21/10; 2; 41/20; 11/5; 11/5; 21/10; 28/13; 9/4; 85/40; 28/13; 9/5
Brighton; 12/5; 12/5; 23/10; 129/50; 23/10; 5/2; 23/10; 12/5; 5/2; 5/2; 12/5; 12/5; 5/2; 12/5; 9/4; 12/5; 13/5; 12/5; 19/10
META; english/premier-league/burnley-v-brighton; 2018-04-17 14:15:54 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Burnley; 23/20; 5/4; 13/10; 129/100; 11/10; 5/4; 11/10; 6/5; 23/20; 5/4; 13/10; 5/4; 5/4; 5/4; 6/5; 6/5; 13/10; 5/4; 20/21
Draw; 9/4; 21/10; 21/10; 117/50; 19/10; 11/5; 15/8; 9/4; 21/10; 2; 41/20; 11/5; 11/5; 21/10; 28/13; 9/4; 85/40; 28/13; 9/5
Brighton; 12/5; 12/5; 23/10; 129/50; 23/10; 5/2; 23/10; 12/5; 5/2; 5/2; 12/5; 12/5; 5/2; 12/5; 9/4; 12/5; 13/5; 12/5; 19/10
META; english/premier-league/burnley-v-brighton; 2018-04-17 18:15:54 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Burnley; 23/20; 5/4; 13/10; 129/100; 11/10; 5/4; 11/10; 6/5; 23/20; 5/4; 13/10; 5/4; 5/4; 6/5; 6/5; 6/5; 5/4; 5/4; 20/21
Draw; 9/4; 21/10; 21/10; 117/50; 19/10; 11/5; 15/8; 9/4; 21/10; 2; 21/10; 11/5; 21/10; 21/10; 28/13; 9/4; 11/5; 28/13; 9/5
Brighton; 12/5; 12/5; 23/10; 129/50; 23/10; 12/5; 23/10; 12/5; 5/2; 5/2; 49/20; 12/5; 12/5; 12/5; 9/4; 12/5; 27/10; 12/5; 19/10
META; english/premier-league/burnley-v-brighton; 2018-04-17 22:15:54 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Burnley; 23/20; 5/4; 13/10; 13/10; 11/10; 5/4; 11/10; 6/5; 23/20; 5/4; 13/10; 5/4; 5/4; 6/5; 6/5; 5/4; 5/4; 20/21
Draw; 9/4; 21/10; 21/10; 23/10; 19/10; 21/10; 15/8; 9/4; 21/10; 2; 21/10; 11/5; 11/5; 21/10; 9/4; 11/5; 21/10; 9/5
Brighton; 12/5; 12/5; 23/10; 13/5; 5/2; 12/5; 5/2; 12/5; 5/2; 5/2; 49/20; 12/5; 5/2; 12/5; 12/5; 27/10; 12/5; 2
META; english/premier-league/burnley-v-brighton; 2018-04-18 02:15:50 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Burnley; 23/20; 5/4; 13/10; 129/100; 11/10; 5/4; 11/10; 6/5; 23/20; 5/4; 13/10; 5/4; 5/4; 6/5; 5/4; 6/5; 6/5; 5/4; 5/4; 20/21
Brighton; 12/5; 12/5; 23/10; 13/5; 12/5; 12/5; 12/5; 12/5; 5/2; 5/2; 49/20; 12/5; 5/2; 12/5; 5/2; 9/4; 12/5; 27/10; 12/5; 9/4
META; english/premier-league/burnley-v-brighton; 2018-04-19 18:15:47 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Burnley; 23/20; 6/5; 13/10; 129/100; 11/10; 5/4; 11/10; 6/5; 23/20; 5/4; 13/10; 5/4; 5/4; 6/5; 5/4; 6/5; 6/5; 5/4; 5/4; 1
Draw; 9/4; 11/5; 21/10; 58/25; 19/10; 21/10; 15/8; 9/4; 21/10; 2; 21/10; 11/5; 9/4; 21/10; 21/10; 28/13; 9/4; 11/5; 21/10; 9/5
Brighton; 12/5; 12/5; 23/10; 13/5; 12/5; 12/5; 12/5; 12/5; 5/2; 5/2; 49/20; 12/5; 5/2; 12/5; 5/2; 9/4; 12/5; 27/10; 12/5; 9/4
META; english/premier-league/burnley-v-brighton; 2018-04-19 22:15:48 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Burnley; 23/20; 6/5; 13/10; 13/10; 6/5; 5/4; 11/10; 6/5; 23/20; 5/4; 5/4; 5/4; 5/4; 6/5; 5/4; 6/5; 5/4; 5/4; 1
Draw; 9/4; 11/5; 21/10; 23/10; 21/10; 21/10; 2; 9/4; 21/10; 2; 41/20; 11/5; 11/5; 28/13; 21/10; 9/4; 11/5; 11/5; 9/5
Brighton; 12/5; 12/5; 23/10; 13/5; 27/10; 12/5; 5/2; 12/5; 5/2; 5/2; 5/2; 12/5; 5/2; 40/17; 5/2; 12/5; 27/10; 40/17; 9/4
META; english/premier-league/burnley-v-brighton; 2018-04-20 02:15:40 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Burnley; 23/20; 6/5; 13/10; 129/100; 6/5; 5/4; 11/10; 6/5; 23/20; 5/4; 5/4; 5/4; 5/4; 6/5; 5/4; 6/5; 6/5; 5/4; 5/4; 21/20
Draw; 9/4; 11/5; 21/10; 58/25; 21/10; 21/10; 15/8; 9/4; 21/10; 2; 41/20; 11/5; 9/4; 21/10; 21/10; 28/13; 9/4; 11/5; 21/10; 9/5
Brighton; 12/5; 12/5; 23/10; 13/5; 27/10; 12/5; 5/2; 12/5; 5/2; 5/2; 5/2; 12/5; 5/2; 12/5; 5/2; 9/4; 12/5; 27/10; 12/5; 9/4
META; english/premier-league/burnley-v-brighton; 2018-04-20 10:15:40 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Burnley; 23/20; 6/5; 13/10; 129/100; 6/5; 5/4; 11/10; 6/5; 23/20; 5/4; 5/4; 5/4; 5/4; 6/5; 5/4; 6/5; 6/5; 5/4; 5/4; 11/10
Draw; 9/4; 11/5; 21/10; 58/25; 21/10; 21/10; 2; 9/4; 21/10; 2; 41/20; 11/5; 9/4; 21/10; 21/10; 28/13; 9/4; 11/5; 21/10; 9/5
Brighton; 12/5; 12/5; 23/10; 13/5; 27/10; 12/5; 5/2; 12/5; 5/2; 5/2; 5/2; 12/5; 5/2; 12/5; 5/2; 9/4; 12/5; 27/10; 27/11; 9/4
META; english/premier-league/burnley-v-brighton; 2018-04-20 14:15:41 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Burnley; 23/20; 6/5; 13/10; 129/100; 6/5; 5/4; 11/10; 6/5; 23/20; 5/4; 5/4; 5/4; 5/4; 6/5; 5/4; 6/5; 6/5; 5/4; 5/4; 23/20
Draw; 9/4; 2; 21/10; 58/25; 21/10; 21/10; 2; 9/4; 21/10; 2; 41/20; 11/5; 11/5; 21/10; 21/10; 28/13; 9/4; 11/5; 21/10; 9/5
Brighton; 12/5; 12/5; 23/10; 13/5; 27/10; 12/5; 5/2; 12/5; 5/2; 5/2; 5/2; 12/5; 5/2; 12/5; 5/2; 9/4; 12/5; 27/10; 27/11; 9/4
META; english/premier-league/burnley-v-brighton; 2018-04-20 18:15:42 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Burnley; 23/20; 6/5; 13/10; 129/100; 6/5; 5/4; 11/10; 6/5; 23/20; 5/4; 5/4; 5/4; 5/4; 6/5; 5/4; 6/5; 6/5; 5/4; 5/4; 23/20
Draw; 9/4; 2; 21/10; 58/25; 21/10; 21/10; 2; 9/4; 21/10; 2; 41/20; 11/5; 11/5; 28/13; 21/10; 28/13; 9/4; 11/5; 11/5; 9/5
Brighton; 12/5; 12/5; 23/10; 13/5; 27/10; 12/5; 5/2; 12/5; 5/2; 5/2; 5/2; 12/5; 5/2; 40/17; 5/2; 9/4; 12/5; 27/10; 40/17; 11/5
META; english/premier-league/burnley-v-brighton; 2018-04-20 22:15:44 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Burnley; 23/20; 6/5; 13/10; 129/00; 6/5; 5/4; 11/10; 6/5; 23/20; 5/4; 5/4; 5/4; 5/4; 6/5; 5/4; 6/5; 6/5; 5/4; 5/4; 11/10
Draw; 9/4; 2; 21/10; 58/25; 21/10; 21/10; 2; 9/4; 21/10; 2; 41/20; 11/5; 11/5; 28/13; 21/10; 28/13; 9/4; 11/5; 11/5; 2
Brighton; 12/5; 12/5; 23/10; 13/5; 27/10; 12/5; 5/2; 12/5; 5/2; 5/2; 5/2; 12/5; 5/2; 40/17; 5/2; 9/4; 12/5; 27/10; 40/17; 9/4
META; english/premier-league/burnley-v-brighton; 2018-04-21 02:15:40 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Burnley; 23/20; 6/5; 13/10; 129/00; 6/5; 5/4; 11/10; 6/5; 23/20; 5/4; 5/4; 5/4; 5/4; 6/5; 5/4; 6/5; 6/5; 5/4; 5/4; 11/10
Draw; 9/4; 2; 21/10; 58/25; 21/10; 21/10; 2; 9/4; 21/10; 2; 41/20; 11/5; 11/5; 21/10; 21/10; 28/13; 9/4; 11/5; 21/10; 2
Brighton; 12/5; 12/5; 23/10; 13/5; 27/10; 12/5; 5/2; 12/5; 5/2; 5/2; 5/2; 12/5; 5/2; 12/5; 5/2; 9/4; 12/5; 27/10; 27/11; 23/10
META; english/premier-league/burnley-v-brighton; 2018-04-21 10:15:42 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Burnley; 23/20; 6/5; 13/10; 129/00; 6/5; 5/4; 11/10; 6/5; 23/20; 5/4; 5/4; 5/4; 5/4; 6/5; 5/4; 6/5; 6/5; 5/4; 5/4; 11/10
Draw; 9/4; 2; 21/10; 57/25; 11/5; 21/10; 2; 9/4; 21/10; 2; 41/20; 11/5; 11/5; 21/10; 21/10; 28/13; 9/4; 11/5; 21/10; 2
Brighton; 12/5; 12/5; 23/10; 53/20; 5/2; 12/5; 5/2; 12/5; 5/2; 5/2; 5/2; 12/5; 5/2; 12/5; 5/2; 9/4; 12/5; 27/10; 27/11; 9/4
META; english/premier-league/burnley-v-brighton; 2018-04-21 14:15:45 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Burnley; 23/20; 6/5; 13/10; 129/00; 6/5; 5/4; 11/10; 6/5; 23/20; 5/4; 5/4; 5/4; 5/4; 6/5; 5/4; 6/5; 6/5; 5/4; 5/4; 11/10
Draw; 9/4; 2; 21/10; 58/25; 21/10; 21/10; 2; 9/4; 21/10; 2; 41/20; 11/5; 11/5; 21/10; 21/10; 28/13; 9/4; 11/5; 21/10; 21/10
Brighton; 12/5; 12/5; 23/10; 13/5; 27/10; 12/5; 5/2; 12/5; 5/2; 5/2; 5/2; 12/5; 5/2; 12/5; 5/2; 9/4; 12/5; 27/10; 27/11; 23/10
META; english/premier-league/burnley-v-brighton; 2018-04-21 18:15:39 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Burnley; 23/20; 6/5; 13/10; 129/00; 6/5; 5/4; 11/10; 6/5; 23/20; 5/4; 13/10; 5/4; 5/4; 5/4; 6/5; 5/4; 6/5; 6/5; 5/4; 6/5; 
Draw; 9/4; 2; 21/10; 117/0; 21/10; 11/5; 2; 9/4; 21/10; 2; 9/4; 41/20; 11/5; 11/5; 21/10; 21/10; 28/13; 9/4; 11/5; 28/13; 
Brighton; 12/5; 12/5; 23/10; 129/0; 27/10; 12/5; 5/2; 12/5; 5/2; 5/2; 12/5; 5/2; 12/5; 5/2; 27/11; 5/2; 9/4; 12/5; 27/10; 27/11; 11/5
META; english/premier-league/burnley-v-brighton; 2018-04-21 22:15:35 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Burnley; 23/20; 6/5; 13/10; 129/00; 6/5; 11/10; 6/5; 23/20; 5/4; 13/10; 5/4; 5/4; 5/4; 6/5; 5/4; 6/5; 6/5; 5/4; 6/5; 23/20; 
Draw; 9/4; 2; 21/10; 117/0; 21/10; 2; 9/4; 21/10; 2; 9/4; 41/20; 11/5; 11/5; 28/13; 21/10; 28/13; 9/4; 11/5; 28/13; 2; 
Brighton; 12/5; 12/5; 23/10; 129/0; 27/10; 12/5; 5/2; 12/5; 5/2; 5/2; 12/5; 5/2; 12/5; 5/2; 12/5; 5/2; 9/4; 12/5; 27/10; 27/11; 12/5
META; english/premier-league/burnley-v-brighton; 2018-04-22 02:15:33 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Burnley; 23/20; 6/5; 13/10; 129/00; 6/5; 11/10; 6/5; 23/20; 5/4; 13/10; 5/4; 5/4; 5/4; 6/5; 5/4; 6/5; 6/5; 5/4; 6/5; 23/20; 
Draw; 9/4; 2; 21/10; 117/0; 21/10; 2; 9/4; 21/10; 2; 9/4; 41/20; 11/5; 11/5; 28/13; 21/10; 28/13; 9/4; 11/5; 28/13; 2; 
Brighton; 12/5; 12/5; 23/10; 129/0; 27/10; 12/5; 5/2; 12/5; 5/2; 5/2; 12/5; 5/2; 12/5; 5/2; 12/5; 5/2; 9/4; 12/5; 27/10; 27/11; 13/5
META; english/premier-league/burnley-v-brighton; 2018-04-22 10:15:34 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Burnley; 23/20; 6/5; 5/4; 129/00; 6/5; 11/10; 6/5; 23/20; 5/4; 13/10; 5/4; 5/4; 5/4; 6/5; 5/4; 6/5; 6/5; 5/4; 6/5; 23/20; 5/4
Draw; 9/4; 2; 21/10; 117/0; 21/10; 11/5; 2; 9/4; 21/10; 2; 9/4; 41/20; 11/5; 11/5; 28/13; 21/10; 28/13; 9/4; 11/5; 28/13; 2
Brighton; 12/5; 12/5; 12/5; 129/0; 27/10; 12/5; 5/2; 12/5; 5/2; 5/2; 12/5; 5/2; 12/5; 5/2; 12/5; 5/2; 9/4; 12/5; 27/10; 27/11; 12/5
META; english/premier-league/burnley-v-brighton; 2018-04-22 14:15:35 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Burnley; 23/20; 6/5; 5/4; 129/00; 6/5; 5/4; 11/10; 6/5; 23/20; 5/4; 13/10; 5/4; 5/4; 5/4; 6/5; 5/4; 6/5; 6/5; 5/4; 6/5; 11/10; 5/4
Draw; 9/4; 2; 21/10; 117/0; 21/10; 11/5; 2; 9/4; 21/10; 2; 9/4; 41/20; 11/5; 11/5; 28/13; 21/10; 28/13; 9/4; 11/5; 28/13; 2; 
Brighton; 12/5; 12/5; 12/5; 129/0; 27/10; 12/5; 5/2; 12/5; 5/2; 5/2; 12/5; 5/2; 12/5; 5/2; 12/5; 5/2; 9/4; 12/5; 27/10; 27/11; 13/5; 
