META; english/premier-league/brighton-v-tottenham; 2018-04-02 14:16:40 GMT+3; 2018-04-17 19:45; Nothing; Xlenovo
Draw; 15/4; 16/5; 21/5; 15/4; 16/5; 13/4; 18/5; 7/2; 7/2; 38/11; 13/4; 15/4; 7/2; 13/5
Brighton; 7; 13/2; 79/10; 7; 13/2; 8; 13/2; 13/2; 6; 13/2; 11/2; ; ; 
META; english/premier-league/brighton-v-tottenham; 2018-04-08 18:16:07 GMT+3; 2018-04-17 19:45; Nothing; Xlenovo
Tottenham; 4/11; 4/9; 41/100; 2/5; 4/11; 4/9; 2/5; 2/5; 4/9; 7/17; 4/9; 2/5; 7/17; 1/3
Draw; 15/4; 16/5; 21/5; 15/4; 16/5; 13/4; 18/5; 7/2; 7/2; 38/11; 13/4; 15/4; 7/2; 13/5
Brighton; 7; 13/2; 79/10; 7; 13/2; 8; 13/2; 13/2; 6; 13/2; 11/2; ; ; 
META; english/premier-league/brighton-v-tottenham; 2018-04-08 22:16:01 GMT+3; 2018-04-17 19:45; Nothing; Xlenovo
Tottenham; 4/11; 4/9; 41/100; 2/5; 1/3; 3/8; 4/11; 2/5; 4/9; 2/5; 10/29; 3/8; 2/5; 2/5; 1/3
Draw; 15/4; 16/5; 21/5; 15/4; 7/2; 7/2; 18/5; 7/2; 7/2; 7/2; 62/17; 7/2; 15/4; 39/11; 27/10
Brighton; 7; 13/2; 79/10; 7; 15/2; 15/2; 15/2; 13/2; 13/2; 61/10; 7; 27/4; 11/2; ; 
META; english/premier-league/brighton-v-tottenham; 2018-04-09 02:16:02 GMT+3; 2018-04-17 19:45; Nothing; Xlenovo
Tottenham; 4/11; 4/9; 41/100; 2/5; 1/3; 3/8; 4/11; 2/5; 4/9; 2/5; 10/29; 3/8; 2/5; 2/5; 1/3
Draw; 15/4; 16/5; 21/5; 15/4; 7/2; 7/2; 18/5; 7/2; 7/2; 7/2; 62/17; 7/2; 15/4; 39/11; 3
Brighton; 7; 13/2; 79/10; 7; 15/2; 15/2; 15/2; 13/2; 13/2; 61/10; 7; 27/4; 29/5; ; 
META; english/premier-league/brighton-v-tottenham; 2018-04-09 10:16:02 GMT+3; 2018-04-17 19:45; Nothing; Xlenovo
Tottenham; 4/11; 4/9; 41/100; 2/5; 1/3; 3/8; 4/11; 2/5; 4/9; 2/5; 10/29; 3/8; 2/5; 1/3; 
Draw; 15/4; 16/5; 21/5; 15/4; 7/2; 7/2; 18/5; 7/2; 7/2; 7/2; 62/17; 7/2; 18/5; 39/11; 3
Brighton; 7; 13/2; 79/10; 7; 15/2; 15/2; 15/2; 13/2; 13/2; 61/10; 7; 27/4; 29/5; ; 
META; english/premier-league/brighton-v-tottenham; 2018-04-09 14:16:05 GMT+3; 2018-04-17 19:45; Nothing; Xlenovo
Tottenham; 4/11; 4/9; 2/5; 41/100; 4/11; 2/5; 1/3; 3/8; 4/11; 2/5; 2/5; 4/9; 7/18; 10/29; 3/8; 2/5; 1/3; 
Draw; 15/4; 16/5; 7/2; 21/5; 18/5; 15/4; 7/2; 7/2; 18/5; 7/2; 18/5; 7/2; 39/11; 62/17; 7/2; 15/4; 39/11; 3
Brighton; 7; 13/2; 7; 79/10; 8; 7; 15/2; 15/2; 15/2; 7; 13/2; 27/4; 61/10; 7; 27/4; 29/5; ; 
META; english/premier-league/brighton-v-tottenham; 2018-04-09 18:16:03 GMT+3; 2018-04-17 19:45; Nothing; Xlenovo
Tottenham; 4/11; 4/9; 2/5; 41/100; 4/11; 2/5; 1/3; 3/8; 4/11; 4/11; 2/5; 2/5; 4/9; 7/19; 10/29; 3/8; 3/8; 3/10; 
Draw; 15/4; 16/5; 7/2; 21/5; 18/5; 15/4; 7/2; 7/2; 18/5; 19/5; 7/2; 18/5; 7/2; 37/10; 62/17; 7/2; 18/5; 15/4; 3
Brighton; 7; 13/2; 7; 79/10; 8; 7; 15/2; 7; 15/2; 15/2; 7; 13/2; 7; 61/10; 7; 29/5; ; ; 
META; english/premier-league/brighton-v-tottenham; 2018-04-09 22:16:02 GMT+3; 2018-04-17 19:45; Nothing; Xlenovo
Tottenham; 4/11; 4/9; 2/5; 41/100; 4/11; 4/11; 1/3; 3/8; 4/11; 4/11; 2/5; 2/5; 4/9; 7/19; 4/11; 3/8; 7/19; 3/10; 
Draw; 15/4; 16/5; 7/2; 21/5; 18/5; 15/4; 7/2; 7/2; 18/5; 18/5; 7/2; 18/5; 7/2; 37/10; 18/5; 7/2; 18/5; 37/10; 3
Brighton; 7; 13/2; 7; 79/10; 8; 15/2; 7; 15/2; 7; 15/2; 7; 13/2; 7; 29/5; 7; 28/5; ; ; 
META; english/premier-league/brighton-v-tottenham; 2018-04-10 02:16:01 GMT+3; 2018-04-17 19:45; Nothing; Xlenovo
Tottenham; 4/11; 4/9; 2/5; 41/100; 4/11; 4/11; 1/3; 3/8; 4/11; 4/11; 2/5; 2/5; 4/9; 2/5; 7/19; 4/11; 3/8; 7/19; 3/10; 
Draw; 15/4; 16/5; 7/2; 21/5; 18/5; 15/4; 7/2; 7/2; 18/5; 18/5; 7/2; 18/5; 7/2; 7/2; 37/10; 18/5; 7/2; 15/4; 37/10; 3
Brighton; 7; 13/2; 7; 79/10; 8; 15/2; 7; 15/2; 7; 15/2; 7; 13/2; 7; 29/5; 7; 21/10; ; ; ; 
META; english/premier-league/brighton-v-tottenham; 2018-04-10 10:16:02 GMT+3; 2018-04-17 19:45; Nothing; Xlenovo
Tottenham; 4/11; 4/11; 2/5; 21/50; 4/11; 2/5; 1/3; 3/8; 2/5; 4/11; 2/5; 2/5; 4/9; 4/11; 3/8; 4/11; 3/8; 3/8; 2/7; 
Draw; 15/4; 18/5; 7/2; 41/10; 18/5; 15/4; 7/2; 7/2; 7/2; 18/5; 7/2; 18/5; 7/2; 15/4; 62/17; 18/5; 7/2; 15/4; 37/10; 14/5
Brighton; 7; 7; 77/10; 8; 7; 15/2; 7; 15/2; 7; 13/2; 7; 29/5; 7; 21/10; ; ; ; ; ; 
META; english/premier-league/brighton-v-tottenham; 2018-04-10 14:16:03 GMT+3; 2018-04-17 19:45; Nothing; Xlenovo
Tottenham; 4/11; 4/11; 2/5; 21/50; 4/11; 2/5; 1/3; 3/8; 2/5; 4/11; 2/5; 2/5; 4/9; 4/11; 3/8; 4/11; 3/8; 3/8; 3/10; 
Draw; 15/4; 18/5; 7/2; 41/10; 18/5; 15/4; 7/2; 7/2; 7/2; 18/5; 7/2; 18/5; 7/2; 15/4; 62/17; 18/5; 7/2; 15/4; 37/10; 1/50
Brighton; 7; 7; 39/5; 8; 7; 15/2; 7; 15/2; 7; 13/2; 7; 29/5; 7; 11/2; ; ; ; ; ; 
META; english/premier-league/brighton-v-tottenham; 2018-04-10 18:16:04 GMT+3; 2018-04-17 19:45; Nothing; Xlenovo
Tottenham; 4/11; 4/11; 2/5; 21/50; 4/11; 2/5; 1/3; 3/8; 2/5; 4/11; 2/5; 2/5; 4/9; 4/11; 3/8; 4/11; 3/8; 3/8; 3/10; 
Draw; 15/4; 18/5; 7/2; 41/10; 18/5; 15/4; 7/2; 7/2; 7/2; 18/5; 7/2; 18/5; 7/2; 15/4; 62/17; 18/5; 7/2; 15/4; 37/10; 1/50
Brighton; 7; 7; 39/5; 8; 7; 15/2; 7; 15/2; 7; 13/2; 7; 29/5; 7; 7; ; ; ; ; ; 
META; english/premier-league/brighton-v-tottenham; 2018-04-10 22:16:05 GMT+3; 2018-04-17 19:45; Nothing; Xlenovo
Tottenham; 4/11; 4/11; 2/5; 21/50; 4/11; 2/5; 1/3; 3/8; 2/5; 4/11; 2/5; 2/5; 4/9; 4/11; 3/8; 4/11; 3/8; 3/8; 3/10; 
Draw; 15/4; 18/5; 7/2; 41/10; 18/5; 15/4; 7/2; 7/2; 7/2; 18/5; 7/2; 18/5; 7/2; 15/4; 62/17; 18/5; 7/2; 15/4; 37/10; 1/50
Brighton; 7; 7; 39/5; 8; 7; 15/2; 7; 15/2; 7; 13/2; 7; 29/5; 7; 7; ; ; ; ; ; 
META; english/premier-league/brighton-v-tottenham; 2018-04-11 02:15:56 GMT+3; 2018-04-17 19:45; Nothing; Xlenovo
Tottenham; 4/11; 4/11; 2/5; 21/50; 4/11; 2/5; 1/3; 3/8; 2/5; 4/11; 2/5; 2/5; 4/9; 4/11; 3/8; 4/11; 3/8; 3/8; 4/11; 
Draw; 15/4; 18/5; 7/2; 41/10; 18/5; 15/4; 7/2; 7/2; 7/2; 18/5; 7/2; 18/5; 7/2; 15/4; 62/17; 18/5; 7/2; 15/4; 37/10; 1/50
Brighton; 7; 7; 39/5; 8; 7; 15/2; 7; 15/2; 7; 13/2; 7; 27/4; 29/5; 7; 11/2; ; ; ; ; 
META; english/premier-league/brighton-v-tottenham; 2018-04-11 10:15:56 GMT+3; 2018-04-17 19:45; Nothing; Xlenovo
Tottenham; 4/11; 4/11; 2/5; 21/50; 4/11; 2/5; 1/3; 3/8; 2/5; 4/11; 2/5; 2/5; 4/9; 4/11; 7/19; 4/11; 3/8; 3/8; 4/11; 2/5; 
Draw; 15/4; 18/5; 7/2; 41/10; 18/5; 15/4; 7/2; 7/2; 7/2; 18/5; 7/2; 18/5; 7/2; 15/4; 37/10; 18/5; 7/2; 15/4; 15/4; 3; 7/2
Brighton; 7; 7; 39/5; 8; 7; 15/2; 7; 15/2; 7; 13/2; 7; 29/5; 7; 11/2; 37/5; ; ; ; ; ; 
META; english/premier-league/brighton-v-tottenham; 2018-04-11 14:15:59 GMT+3; 2018-04-17 19:45; Nothing; Xlenovo
Tottenham; 4/11; 4/11; 2/5; 21/50; 4/11; 2/5; 1/3; 3/8; 2/5; 4/11; 2/5; 2/5; 4/9; 4/11; 3/8; 4/11; 3/8; 3/8; 4/11; 2/5; 
Draw; 15/4; 18/5; 7/2; 41/10; 18/5; 15/4; 7/2; 7/2; 7/2; 18/5; 7/2; 18/5; 7/2; 15/4; 62/17; 18/5; 7/2; 15/4; 37/10; 3; 7/2
Brighton; 7; 7; 39/5; 8; 7; 15/2; 7; 15/2; 7; 13/2; 7; 27/4; 29/5; 7; 11/2; 37/5; ; ; ; ; 
META; english/premier-league/brighton-v-tottenham; 2018-04-11 18:15:58 GMT+3; 2018-04-17 19:45; Nothing; Xlenovo
Tottenham; 4/11; 4/11; 2/5; 21/50; 4/11; 2/5; 1/3; 3/8; 2/5; 4/11; 2/5; 2/5; 4/9; 4/11; 3/8; 4/11; 3/8; 3/8; 4/11; 2/5; 
Draw; 15/4; 18/5; 7/2; 41/10; 18/5; 15/4; 7/2; 7/2; 7/2; 18/5; 7/2; 18/5; 7/2; 15/4; 62/17; 18/5; 7/2; 15/4; 37/10; 3; 7/2
Brighton; 7; 7; 39/5; 8; 7; 15/2; 7; 15/2; 7; 13/2; 7; 27/4; 29/5; 7; 11/2; 37/5; ; ; ; ; 
META; english/premier-league/brighton-v-tottenham; 2018-04-11 22:15:56 GMT+3; 2018-04-17 19:45; Nothing; Xlenovo
Tottenham; 4/11; 4/11; 2/5; 21/50; 2/5; 1/3; 3/8; 2/5; 2/5; 2/5; 4/9; 4/11; 3/8; 4/11; 3/8; 4/11; 3/8; 4/11; 2/5; ; 
Draw; 15/4; 18/5; 7/2; 41/10; 15/4; 15/4; 7/2; 7/2; 7/2; 19/5; 7/2; 18/5; 7/2; 15/4; 62/17; 18/5; 7/2; 4; 37/10; 7/2; 7/2
Brighton; 7; 7; 39/5; 7; 13/2; 15/2; 7; 15/2; 7; 13/2; 7; 27/4; 29/5; 7; 7; 28/5; 37/5; ; ; ; 
META; english/premier-league/brighton-v-tottenham; 2018-04-12 02:15:50 GMT+3; 2018-04-17 19:45; Nothing; Xlenovo
Tottenham; 4/11; 4/11; 2/5; 21/50; 2/5; 1/3; 3/8; 2/5; 2/5; 2/5; 4/9; 4/11; 3/8; 4/11; 3/8; 4/11; 3/8; 4/11; 2/5; ; 
Draw; 15/4; 18/5; 7/2; 41/10; 15/4; 15/4; 7/2; 7/2; 7/2; 19/5; 7/2; 18/5; 7/2; 15/4; 62/17; 18/5; 7/2; 4; 37/10; 7/2; 7/2
Brighton; 7; 7; 39/5; 7; 13/2; 15/2; 7; 7; 13/2; 7; 27/4; 29/5; 7; 7; 31/5; 37/5; ; ; ; ; 
META; english/premier-league/brighton-v-tottenham; 2018-04-12 10:15:49 GMT+3; 2018-04-17 19:45; Nothing; Xlenovo
Tottenham; 4/11; 4/11; 2/5; 21/50; 2/5; 1/3; 3/8; 2/5; 2/5; 2/5; 4/9; 4/11; 7/19; 4/11; 3/8; 4/11; 3/8; 2/5; 2/5; ; 
Draw; 15/4; 18/5; 7/2; 41/10; 15/4; 15/4; 7/2; 7/2; 7/2; 19/5; 7/2; 18/5; 7/2; 15/4; 37/10; 18/5; 7/2; 4; 15/4; 7/2; 7/2
Brighton; 7; 7; 39/5; 7; 13/2; 15/2; 7; 7; 13/2; 7; 29/5; 7; 7; 23/10; 37/5; ; ; ; ; ; 
META; english/premier-league/brighton-v-tottenham; 2018-04-12 14:15:52 GMT+3; 2018-04-17 19:45; Nothing; Xlenovo
Tottenham; 4/11; 4/11; 2/5; 21/50; 2/5; 1/3; 3/8; 2/5; 2/5; 2/5; 4/9; 4/11; 3/8; 4/11; 3/8; 4/11; 3/8; 2/5; 2/5; ; 
Draw; 15/4; 18/5; 7/2; 41/10; 15/4; 15/4; 7/2; 7/2; 7/2; 19/5; 7/2; 18/5; 7/2; 15/4; 62/17; 18/5; 7/2; 4; 37/10; 7/2; 10/3
Brighton; 7; 7; 39/5; 7; 13/2; 15/2; 7; 7; 13/2; 7; 29/5; 7; 7; 12/5; 31/5; ; ; ; ; ; 
META; english/premier-league/brighton-v-tottenham; 2018-04-12 18:15:51 GMT+3; 2018-04-17 19:45; Nothing; Xlenovo
Tottenham; 4/11; 4/11; 2/5; 9/20; 2/5; 1/3; 3/8; 2/5; 2/5; 4/9; 4/9; 4/11; 7/18; 4/11; 3/8; 2/5; 7/18; 4/9; ; ; 
Draw; 15/4; 18/5; 7/2; 79/20; 15/4; 15/4; 7/2; 7/2; 17/5; 19/5; 7/2; 7/2; 7/2; 15/4; 18/5; 18/5; 7/2; 19/5; 18/5; 1/10; 7/2
Brighton; 7; 7; 71/10; 7; 13/2; 15/2; 13/2; 7; 13/2; 7; 13/2; 7; 13/2; 29/5; 7; 27/4; 6; 34/5; ; ; 
META; english/premier-league/brighton-v-tottenham; 2018-04-12 22:15:51 GMT+3; 2018-04-17 19:45; Nothing; Xlenovo
Tottenham; 4/11; 4/11; 2/5; 9/20; 2/5; 1/3; 3/8; 2/5; 2/5; 4/9; 4/9; 4/11; 2/5; 4/11; 3/8; 2/5; 7/17; 4/9; ; ; 
Draw; 15/4; 18/5; 7/2; 79/20; 15/4; 15/4; 7/2; 7/2; 17/5; 19/5; 7/2; 7/2; 7/2; 15/4; 62/17; 18/5; 7/2; 19/5; 37/10; 1/10; 7/2
Brighton; 7; 7; 71/10; 7; 13/2; 15/2; 13/2; 7; 13/2; 7; 13/2; 7; 27/4; 29/5; 7; 27/4; 28/5; 34/5; ; ; 
META; english/premier-league/brighton-v-tottenham; 2018-04-13 02:15:36 GMT+3; 2018-04-17 19:45; Nothing; Xlenovo
Tottenham; 4/11; 4/11; 2/5; 9/20; 2/5; 1/3; 3/8; 2/5; 2/5; 4/9; 4/9; 4/11; 2/5; 4/11; 3/8; 2/5; 7/17; 2/5; 4/9; ; 
Draw; 15/4; 18/5; 7/2; 79/20; 15/4; 15/4; 7/2; 7/2; 17/5; 19/5; 7/2; 7/2; 7/2; 15/4; 62/17; 18/5; 7/2; 19/5; 37/10; 7/2; 7/2
Brighton; 7; 7; 71/10; 7; 13/2; 15/2; 13/2; 7; 13/2; 7; 13/2; 7; 27/4; 29/5; 7; 27/4; 29/5; 34/5; ; ; 
META; english/premier-league/brighton-v-tottenham; 2018-04-13 10:15:37 GMT+3; 2018-04-17 19:45; Nothing; Xlenovo
Tottenham; 4/11; 4/11; 2/5; 9/20; 2/5; 1/3; 3/8; 2/5; 2/5; 4/9; 4/9; 4/11; 2/5; 4/11; 3/8; 2/5; 7/17; 2/5; 4/9; ; 
Draw; 15/4; 18/5; 7/2; 79/20; 15/4; 15/4; 7/2; 7/2; 17/5; 19/5; 7/2; 7/2; 7/2; 15/4; 62/17; 18/5; 7/2; 19/5; 37/10; 1/9; 7/2
Brighton; 7; 7; 71/10; 7; 13/2; 15/2; 13/2; 7; 13/2; 7; 13/2; 7; 27/4; 29/5; 7; 27/4; 3; 34/5; ; ; 
META; english/premier-league/brighton-v-tottenham; 2018-04-13 14:15:47 GMT+3; 2018-04-17 19:45; Nothing; Xlenovo
Tottenham; 4/11; 4/11; 2/5; 9/20; 2/5; 1/3; 3/8; 2/5; 2/5; 4/9; 4/9; 4/11; 5/12; 4/11; 3/8; 4/9; 5/12; 4/9; 4/9; ; 
