META; english/non-league/national-league/chester-v-torquay; 2018-03-24 22:34:13 GMT+2; 2018-03-30 15:00; Nothing; Xlenovo
Torquay; 1/50; 7/5
Chester; 1/50; 6/4
Draw; 1/100; 12/5
META; english/non-league/national-league/chester-v-torquay; 2018-03-25 02:35:22 GMT+2; 2018-03-30 15:00; Nothing; Xlenovo
Chester; 8/5; 1/50; 6/4
Draw; 12/5; 1/100; 12/5
Torquay; 3/2; 1/50; 7/5
META; english/non-league/national-league/chester-v-torquay; 2018-03-25 10:35:11 GMT+2; 2018-03-30 15:00; Nothing; Xlenovo
Chester; 8/5; 1/50; 6/4
Draw; 12/5; 1/100; 12/5
Torquay; 3/2; 1/50; 7/5
META; english/non-league/national-league/chester-v-torquay; 2018-03-25 14:36:46 GMT+2; 2018-03-30 15:00; Nothing; Xlenovo
Torquay; 6/4; 3/2; 6/4; 29/20; 7/5; 6/4; 6/4; 6/5; 7/5
Chester; 7/4; 8/5; 17/10; 17/10; 8/5; 7/4; 7/4; 11/8; 6/4
Draw; 23/10; 12/5; 9/4; 23/10; 9/4; 12/5; 23/10; 7/4; 12/5
META; english/non-league/national-league/chester-v-torquay; 2018-03-25 18:36:37 GMT+2; 2018-03-30 15:00; Nothing; Xlenovo
Torquay; 6/4; 3/2; 163/00; 6/4; 6/4; 29/20; 7/5; 7/5; 31/20; 6/4; 16/11; 10/9; 6/4
Chester; 7/4; 8/5; 91/50; 17/10; 17/10; 13/8; 8/5; 28/17; 7/4; 7/4; 17/10; 13/8; 7/4
Draw; 23/10; 12/5; 61/25; 9/4; 11/5; 21/10; 11/5; 11/5; 23/10; 23/10; 11/5; 7/4; 23/10
META; english/non-league/national-league/chester-v-torquay; 2018-03-25 22:36:31 GMT+2; 2018-03-30 15:00; Nothing; Xlenovo
Torquay; 6/4; 3/2; 163/00; 6/4; 29/20; 29/20; 7/5; 7/5; 6/4; 6/4; 16/11; 10/9; 6/4
Chester; 7/4; 8/5; 91/50; 17/10; 9/5; 13/8; 8/5; 28/17; 9/5; 7/4; 17/10; 13/8; 7/4
Draw; 23/10; 12/5; 61/25; 9/4; 11/5; 21/10; 11/5; 11/5; 23/10; 23/10; 11/5; 17/10; 23/10
META; english/non-league/national-league/chester-v-torquay; 2018-03-26 02:36:26 GMT+2; 2018-03-30 15:00; Nothing; Xlenovo
Torquay; 6/4; 3/2; 163/00; 6/4; 29/20; 29/20; 7/5; 7/5; 6/4; 6/4; 16/11; 10/9; 6/4
Chester; 7/4; 8/5; 91/50; 17/10; 9/5; 13/8; 8/5; 28/17; 7/4; 7/4; 17/10; 13/8; 7/4
Draw; 23/10; 12/5; 61/25; 9/4; 11/5; 21/10; 11/5; 11/5; 12/5; 23/10; 11/5; 17/10; 23/10
META; english/non-league/national-league/chester-v-torquay; 2018-03-26 10:36:32 GMT+2; 2018-03-30 15:00; Nothing; Xlenovo
Torquay; 6/4; 3/2; 163/00; 6/4; 10/7; 6/4; 7/5; 7/5; 7/5; 16/11; 10/7; 6/4; 6/4; 7/5; 6/5; 6/4
Chester; 7/4; 8/5; 91/50; 17/10; 17/10; 17/10; 8/5; 8/5; 28/17; 17/10; 17/10; 7/4; 7/4; 17/10; 7/5; 7/4
Draw; 23/10; 12/5; 61/25; 9/4; 9/4; 9/4; 11/5; 11/5; 11/5; 11/5; 9/4; 12/5; 23/10; 9/4; 9/5; 23/10
META; english/non-league/national-league/chester-v-torquay; 2018-03-26 14:36:36 GMT+2; 2018-03-30 15:00; Nothing; Xlenovo
Torquay; 6/4; 3/2; 163/00; 6/4; 10/7; 6/4; 6/4; 7/5; 7/5; 7/5; 16/11; 10/7; 6/4; 6/4; 7/5; 6/5; 6/4
Chester; 7/4; 8/5; 91/50; 17/10; 17/10; 33/20; 17/10; 8/5; 8/5; 28/17; 17/10; 17/10; 7/4; 7/4; 17/10; 7/5; 7/4
Draw; 23/10; 12/5; 61/25; 9/4; 9/4; 11/5; 9/4; 11/5; 11/5; 9/4; 11/5; 9/4; 12/5; 23/10; 9/4; 9/5; 23/10
META; english/non-league/national-league/chester-v-torquay; 2018-03-26 18:36:36 GMT+2; 2018-03-30 15:00; Nothing; Xlenovo
Torquay; 31/20; 13/8; 8/5; 13/8; 43/25; 8/5; 10/7; 8/5; 8/5; 31/20; 8/5; 17/10; 6/4; 17/11; 16/11; 20/13; 10/7; 13/8; 8/5; 17/11; 6/4; 7/5; 13/8
Chester; 17/10; 17/10; 17/10; 89/50; 13/8; 17/10; 33/20; 13/8; 13/8; 33/20; 13/8; 8/5; 8/5; 17/10; 31/21; 17/10; 17/10; 33/20; 28/17; 13/8; 6/4; 7/4; 
Draw; 23/10; 9/4; 21/10; 9/4; 47/20; 21/10; 9/4; 21/10; 11/5; 19/10; 21/10; 21/10; 21/10; 11/5; 11/5; 23/10; 9/4; 9/4; 11/5; 11/5; 19/10; 19/10; 23/10
META; english/non-league/national-league/chester-v-torquay; 2018-03-26 22:36:34 GMT+2; 2018-03-30 15:00; Nothing; Xlenovo
Torquay; 31/20; 13/8; 8/5; 13/8; 43/25; 6/4; 8/5; 10/7; 8/5; 8/5; 31/20; 8/5; 17/10; 6/4; 17/11; 16/11; 20/13; 10/7; 13/8; 8/5; 17/11; 4/9; 7/5; 13/8
Chester; 17/10; 17/10; 13/8; 17/10; 89/50; 8/5; 17/10; 17/10; 13/8; 17/10; 13/8; 33/20; 13/8; 8/5; 17/10; 8/5; 17/10; 17/10; 33/20; 28/17; 13/8; 6/4; 7/4; 
Draw; 23/10; 9/4; 21/10; 9/4; 47/20; 21/10; 11/5; 9/4; 21/10; 21/10; 19/10; 21/10; 21/10; 2; 9/4; 11/5; 23/10; 9/4; 9/4; 11/5; 9/4; 19/10; 19/10; 23/10
META; english/non-league/national-league/chester-v-torquay; 2018-03-28 10:36:37 GMT+2; 2018-03-30 15:00; Nothing; Xlenovo
Torquay; 31/20; 13/8; 8/5; 13/8; 43/25; 6/4; 8/5; 10/7; 8/5; 8/5; 31/20; 8/5; 17/10; 6/4; 17/11; 16/11; 8/5; 10/7; 13/8; 8/5; 8/5; 8/5; 13/8
Chester; 17/10; 17/10; 13/8; 17/10; 89/50; 8/5; 17/10; 17/10; 13/8; 17/10; 13/8; 33/20; 17/10; 8/5; 17/10; 8/5; 17/10; 17/10; 33/20; 28/17; 7/5; 7/4; 
Draw; 23/10; 9/4; 21/10; 9/4; 47/20; 21/10; 11/5; 9/4; 21/10; 21/10; 19/10; 21/10; 23/10; 2; 9/4; 11/5; 23/10; 9/4; 9/4; 11/5; 9/4; 19/10; 23/10
META; english/non-league/national-league/chester-v-torquay; 2018-03-28 14:36:57 GMT+2; 2018-03-30 15:00; Nothing; Xlenovo
Torquay; 31/20; 13/8; 8/5; 13/8; 43/25; 6/4; 8/5; 10/7; 8/5; 8/5; 31/20; 8/5; 17/10; 6/4; 17/11; 16/11; 8/5; 10/7; 13/8; 8/5; 8/5; 8/5
Chester; 17/10; 17/10; 13/8; 17/10; 89/50; 8/5; 17/10; 17/10; 13/8; 17/10; 13/8; 33/20; 17/10; 8/5; 17/10; 8/5; 17/10; 17/10; 33/20; 28/17; 7/5; 
Draw; 23/10; 9/4; 21/10; 9/4; 47/20; 21/10; 11/5; 9/4; 21/10; 21/10; 19/10; 21/10; 23/10; 2; 9/4; 11/5; 23/10; 9/4; 9/4; 11/5; 9/4; 19/10
META; english/non-league/national-league/chester-v-torquay; 2018-03-28 18:36:54 GMT+2; 2018-03-30 15:00; Nothing; Xlenovo
Torquay; 31/20; 13/8; 13/8; 13/8; 43/25; 6/4; 8/5; 10/7; 13/8; 8/5; 31/20; 8/5; 17/10; 6/4; 8/5; 16/11; 13/8; 10/7; 13/8; 8/5; 8/5; 13/8; 13/8
Chester; 17/10; 17/10; 13/8; 17/10; 89/50; 8/5; 17/10; 17/10; 13/8; 17/10; 13/8; 33/20; 17/10; 8/5; 17/10; 13/8; 17/10; 17/10; 33/20; 28/17; 6/4; 17/10; 
Draw; 23/10; 9/4; 21/10; 9/4; 47/20; 21/10; 11/5; 9/4; 21/10; 21/10; 19/10; 21/10; 23/10; 2; 11/5; 11/5; 11/5; 9/4; 9/4; 11/5; 9/4; 19/10; 19/10
META; english/non-league/national-league/chester-v-torquay; 2018-03-28 22:36:47 GMT+2; 2018-03-30 15:00; Nothing; Xlenovo
Torquay; 31/20; 13/8; 13/8; 13/8; 43/25; 6/4; 8/5; 10/7; 13/8; 8/5; 31/20; 8/5; 17/10; 6/4; 17/11; 16/11; 13/8; 10/7; 13/8; 8/5; 8/5; 13/8; 6/4
Chester; 17/10; 17/10; 13/8; 17/10; 89/50; 8/5; 17/10; 17/10; 13/8; 13/8; 13/8; 33/20; 17/10; 8/5; 17/10; 13/8; 17/10; 17/10; 33/20; 28/17; 13/8; 13/8; 
Draw; 23/10; 9/4; 21/10; 9/4; 47/20; 21/10; 11/5; 9/4; 21/10; 11/5; 19/10; 21/10; 23/10; 21/10; 9/4; 11/5; 11/5; 9/4; 9/4; 11/5; 9/4; 2; 19/10
META; english/non-league/national-league/chester-v-torquay; 2018-03-29 02:36:52 GMT+2; 2018-03-30 15:00; Nothing; Xlenovo
Torquay; 31/20; 13/8; 13/8; 13/8; 43/25; 6/4; 8/5; 10/7; 13/8; 8/5; 31/20; 8/5; 17/10; 6/4; 17/11; 16/11; 13/8; 10/7; 13/8; 8/5; 8/5; 13/8; 8/5
Chester; 17/10; 17/10; 13/8; 17/10; 89/50; 8/5; 17/10; 17/10; 13/8; 13/8; 13/8; 33/20; 17/10; 8/5; 17/10; 13/8; 17/10; 17/10; 33/20; 28/17; 13/8; 13/8; 
Draw; 23/10; 9/4; 21/10; 9/4; 47/20; 21/10; 11/5; 9/4; 21/10; 11/5; 19/10; 21/10; 23/10; 21/10; 9/4; 11/5; 11/5; 9/4; 9/4; 11/5; 9/4; 2; 
META; english/non-league/national-league/chester-v-torquay; 2018-03-29 10:36:55 GMT+2; 2018-03-30 15:00; Nothing; Xlenovo
Torquay; 31/20; 13/8; 13/8; 13/8; 43/25; 6/4; 8/5; 10/7; 13/8; 8/5; 31/20; 8/5; 17/10; 6/4; 17/11; 16/11; 13/8; 10/7; 13/8; 8/5; 8/5; 13/8; 8/5
Chester; 17/10; 17/10; 13/8; 17/10; 89/50; 8/5; 17/10; 17/10; 13/8; 13/8; 13/8; 33/20; 17/10; 8/5; 17/10; 13/8; 17/10; 17/10; 33/20; 17/10; 13/8; 13/8; 
Draw; 23/10; 9/4; 21/10; 9/4; 47/20; 21/10; 11/5; 9/4; 21/10; 11/5; 19/10; 21/10; 23/10; 21/10; 11/5; 11/5; 11/5; 9/4; 9/4; 11/5; 9/4; 2; 
META; english/non-league/national-league/chester-v-torquay; 2018-03-29 14:37:07 GMT+2; 2018-03-30 15:00; Nothing; Xlenovo
Torquay; 31/20; 13/8; 13/8; 13/8; 43/25; 6/4; 8/5; 10/7; 13/8; 8/5; 31/20; 8/5; 17/10; 6/4; 17/11; 16/11; 13/8; 10/7; 13/8; 8/5; 8/5; 13/8; 13/8; 13/8
Chester; 17/10; 17/10; 13/8; 17/10; 89/50; 8/5; 17/10; 17/10; 13/8; 13/8; 13/8; 33/20; 17/10; 8/5; 17/10; 13/8; 17/10; 17/10; 33/20; 28/17; 13/8; 17/10; 7/4; 
Draw; 23/10; 9/4; 21/10; 9/4; 47/20; 21/10; 11/5; 9/4; 21/10; 11/5; 19/10; 21/10; 23/10; 21/10; 9/4; 11/5; 11/5; 9/4; 9/4; 11/5; 9/4; 2; 23/10; 
META; english/non-league/national-league/chester-v-torquay; 2018-03-29 18:25:02 GMT+3; 2018-03-30 15:00; Nothing; Xlenovo
Torquay; 31/20; 13/8; 13/8; 13/8; 43/25; 6/4; 8/5; 10/7; 13/8; 8/5; 31/20; 8/5; 17/10; 6/4; 17/11; 16/11; 13/8; 10/7; 13/8; 8/5; 8/5; 13/8; 17/10; 13/8
Chester; 17/10; 17/10; 13/8; 17/10; 89/50; 8/5; 17/10; 17/10; 13/8; 13/8; 13/8; 33/20; 17/10; 8/5; 17/10; 13/8; 17/10; 17/10; 33/20; 28/17; 13/8; 17/10; 7/4; 
Draw; 23/10; 9/4; 21/10; 9/4; 47/20; 21/10; 11/5; 9/4; 21/10; 11/5; 19/10; 21/10; 23/10; 21/10; 9/4; 11/5; 11/5; 9/4; 9/4; 11/5; 9/4; 2; 21/10; 23/10
META; english/non-league/national-league/chester-v-torquay; 2018-03-29 22:24:56 GMT+3; 2018-03-30 15:00; Nothing; Xlenovo
Torquay; 31/20; 13/8; 13/8; 13/8; 43/25; 6/4; 8/5; 10/7; 13/8; 8/5; 31/20; 8/5; 17/10; 6/4; 17/11; 16/11; 13/8; 10/7; 13/8; 8/5; 8/5; 13/8; 13/8; 13/8
Chester; 17/10; 17/10; 13/8; 17/10; 89/50; 8/5; 17/10; 17/10; 13/8; 17/10; 13/8; 33/20; 17/10; 8/5; 17/10; 13/8; 17/10; 17/10; 33/20; 28/17; 13/8; 17/10; 17/10; 
Draw; 23/10; 9/4; 21/10; 9/4; 47/20; 21/10; 11/5; 9/4; 21/10; 21/10; 19/10; 21/10; 23/10; 2; 9/4; 11/5; 11/5; 9/4; 9/4; 11/5; 9/4; 2; 21/10; 21/10
META; english/non-league/national-league/chester-v-torquay; 2018-03-30 02:24:37 GMT+3; 2018-03-30 15:00; Nothing; Xlenovo
Torquay; 31/20; 13/8; 13/8; 13/8; 43/25; 6/4; 8/5; 10/7; 13/8; 8/5; 31/20; 8/5; 17/10; 6/4; 8/5; 16/11; 13/8; 10/7; 13/8; 8/5; 8/5; 13/8; 13/8; 13/8
Chester; 17/10; 17/10; 13/8; 17/10; 89/50; 8/5; 17/10; 17/10; 13/8; 17/10; 13/8; 33/20; 17/10; 8/5; 17/10; 13/8; 17/10; 17/10; 33/20; 28/17; 13/8; 17/10; 7/4; 
Draw; 23/10; 9/4; 21/10; 9/4; 47/20; 21/10; 11/5; 9/4; 21/10; 21/10; 19/10; 21/10; 23/10; 2; 11/5; 11/5; 11/5; 9/4; 9/4; 11/5; 9/4; 2; 21/10; 23/10
META; english/non-league/national-league/chester-v-torquay; 2018-03-30 10:24:41 GMT+3; 2018-03-30 15:00; Nothing; Xlenovo
Torquay; 31/20; 13/8; 8/5; 13/8; 43/25; 6/4; 8/5; 8/5; 8/5; 8/5; 6/4; 31/20; 17/10; 6/4; 8/5; 16/11; 8/5; 8/5; 8/5; 8/5; 8/5; 13/8; 13/8; 
Chester; 17/10; 17/10; 33/20; 17/10; 89/50; 8/5; 17/10; 13/8; 33/20; 17/10; 8/5; 33/20; 17/10; 8/5; 17/10; 5/3; 13/8; 17/10; 33/20; 28/17; 17/10; 7/4; ; 
Draw; 23/10; 9/4; 21/10; 9/4; 47/20; 21/10; 11/5; 28/13; 21/10; 21/10; 21/10; 21/10; 23/10; 21/10; 11/5; 11/5; 11/5; 28/13; 9/4; 11/5; 9/4; 21/10; 21/10; 23/10
META; english/non-league/national-league/chester-v-torquay; 2018-03-30 14:24:57 GMT+3; 2018-03-30 15:00; Nothing; Xlenovo
Torquay; 7/5; 6/4; 6/4; 6/4; 159/100; 29/20; 6/4; 8/5; 6/4; 6/4; 11/8; 6/4; 6/4; 7/5; 6/4; 16/11; 31/21; 8/5; 6/4; 31/20; 8/5; 6/4; 13/8; 6/4
Chester; 15/8; 9/5; 7/4; 15/8; 193/100; 17/10; 7/4; 13/8; 9/5; 7/4; 17/10; 7/4; 15/8; 17/10; 7/4; 17/10; 9/5; 13/8; 15/8; 7/4; 28/17; 9/5; 15/8; 19/10
Draw; 23/10; 9/4; 21/10; 11/5; 47/20; 21/10; 11/5; 28/13; 21/10; 11/5; 11/5; 21/10; 12/5; 21/10; 11/5; 11/5; 11/5; 28/13; 9/4; 11/5; 9/4; 21/10; 9/4; 23/10
META; english/non-league/national-league/chester-v-torquay; 2018-03-30 18:24:44 GMT+3; 2018-03-30 15:00; In Play; Xlenovo
Torquay; 1/33; 1/22; 1/66; 33/100; 1/41; 1/25; 2/5; 3/10; 1/3; 30/100; 5/18; 1/41; 1/50; 6/17; 
Draw; 14; 14; 14; 71/20; 16; 16; 10/3; 31/10; 3; 12; 13/4; 12; 14; 56/19; 
Chester; 66; 66; 35; 25/2; 75; 70; 12; 14; 11; 11; 50; 51/4; 25; 90; 41/4
