META; english/non-league/national-league/dover-v-macclesfield; 2018-03-11 02:22:15 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Draw; 5/2; 12/5; 68/25; 12/5; 12/5; 12/5; 5/2; 5/2; 51/20; 13/5
META; english/non-league/national-league/dover-v-macclesfield; 2018-03-12 14:23:48 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Dover; 6/5; 13/10; 5/4; 131/00; 5/4; 5/4; 13/10; 6/5; 13/10; 6/5; 15/13; 13/10; 13/10; 5/4; 6/5; 5/4
Macclesfield; 21/10; 15/8; 21/10; 109/0; 15/8; 21/10; 2; 19/10; 2; 37/19; 17/10; 21/10; 2; 21/10; ; 
Draw; 5/2; 12/5; 21/10; 13/5; 23/10; 21/10; 9/4; 11/5; 12/5; 9/4; 23/10; 5/2; 23/10; 12/5; 40/17; 5/2
META; english/non-league/national-league/dover-v-macclesfield; 2018-03-12 18:23:50 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Dover; 11/8; 11/8; 6/4; 6/5; 37/25; 11/8; 6/4; 29/20; 7/5; 7/5; 11/8; 23/17; 13/10; 24/17; 31/20; 29/20; 23/17; 1/50; 7/5
Macclesfield; 15/8; 2; 17/10; 17/10; 49/25; 9/5; 17/10; 7/4; 17/10; 7/4; 7/4; 7/4; 17/10; 27/17; 7/4; 9/5; 7/4; 1/50; 19/10
Draw; 12/5; 23/10; 21/10; 23/10; 63/25; 23/10; 21/10; 9/4; 21/10; 12/5; 11/5; 9/4; 5/2; 40/17; 23/10; 23/10; 23/10; 1/100; 12/5
META; english/non-league/national-league/dover-v-macclesfield; 2018-03-12 22:23:50 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Dover; 11/8; 11/8; 6/4; 6/5; 37/25; 11/8; 6/4; 29/20; 6/4; 7/5; 11/8; 23/17; 13/10; 24/17; 31/20; 29/20; 23/17; 1/7; 7/5
Macclesfield; 15/8; 2; 17/10; 17/10; 49/25; 9/5; 17/10; 7/4; 17/10; 7/4; 7/4; 7/4; 17/10; 27/17; 7/4; 9/5; 7/4; 1/7; 19/10
Draw; 12/5; 23/10; 21/10; 23/10; 63/25; 9/4; 21/10; 9/4; 2; 12/5; 21/10; 9/4; 5/2; 40/17; 23/10; 23/10; 23/10; 2/13; 12/5
META; english/non-league/national-league/dover-v-macclesfield; 2018-03-13 02:23:42 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Dover; 11/8; 11/8; 6/4; 6/5; 37/25; 11/8; 6/4; 29/20; 6/4; 7/5; 11/8; 13/10; 13/10; 24/17; 31/20; 29/20; 23/17; 1/7; 7/5
Macclesfield; 15/8; 2; 17/10; 17/10; 49/25; 9/5; 17/10; 7/4; 17/10; 7/4; 7/4; 7/4; 17/10; 27/17; 7/4; 9/5; 7/4; 1/7; 19/10
Draw; 12/5; 23/10; 21/10; 23/10; 63/25; 9/4; 21/10; 9/4; 2; 12/5; 21/10; 9/4; 5/2; 40/17; 23/10; 23/10; 23/10; 1/4; 12/5
META; english/non-league/national-league/dover-v-macclesfield; 2018-03-13 10:23:56 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Dover; 6/4; 8/5; 8/5; 6/5; 7/4; 8/5; 23/17; 8/5; 6/4; 31/20; 13/8; 6/4; 6/4; 13/10; 22/15; 23/17; 13/8; 8/5; 6/4; 1/7; 17/10
Macclesfield; 17/10; 13/8; 33/20; 17/10; 179/00; 13/8; 7/4; 33/20; 17/10; 8/5; 17/10; 8/5; 8/5; 17/10; 23/15; 7/4; 17/10; 17/10; 28/17; 1/7; 7/4
Draw; 12/5; 23/10; 2; 23/10; 23/10; 21/10; 40/17; 2; 11/5; 2; 21/10; 21/10; 28/13; 5/2; 40/17; 40/17; 9/4; 11/5; 28/13; 1/4; 9/4
META; english/non-league/national-league/dover-v-macclesfield; 2018-03-13 14:24:17 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Dover; 6/4; 8/5; 8/5; 8/5; 7/4; 8/5; 23/17; 8/5; 6/4; 31/20; 13/8; 6/4; 6/4; 13/10; 31/21; 23/17; 13/8; 8/5; 17/11; 1/7; 17/10
Macclesfield; 17/10; 13/8; 33/20; 17/10; 179/00; 13/8; 7/4; 33/20; 17/10; 8/5; 17/10; 8/5; 8/5; 17/10; 20/13; 7/4; 17/10; 17/10; 8/5; 1/7; 7/4
Draw; 12/5; 23/10; 2; 23/10; 21/10; 40/17; 2; 11/5; 2; 21/10; 21/10; 28/13; 5/2; 23/10; 40/17; 9/4; 11/5; 28/13; 1/4; 9/4; 
META; english/non-league/national-league/dover-v-macclesfield; 2018-03-13 18:24:14 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Dover; 6/4; 13/8; 13/8; 8/5; 7/4; 6/4; 8/5; 16/11; 13/8; 6/4; 31/20; 13/8; 6/4; 17/11; 17/11; 31/21; 16/11; 13/8; 8/5; 17/11; 1/7; 17/10
Macclesfield; 17/10; 13/8; 33/20; 17/10; 179/00; 13/8; 13/8; 13/8; 33/20; 17/10; 8/5; 17/10; 28/17; 17/10; 20/13; 13/8; 17/10; 17/10; 28/17; 1/7; 7/4; 
Draw; 12/5; 9/4; 2; 23/10; 21/10; 21/10; 40/17; 2; 11/5; 2; 21/10; 2; 28/13; 21/10; 23/10; 40/17; 9/4; 11/5; 11/5; 1/4; 9/4; 
META; english/non-league/national-league/dover-v-macclesfield; 2018-03-13 22:24:00 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Dover; 6/4; 13/8; 13/8; 8/5; 7/4; 8/5; 16/11; 13/8; 6/4; 31/20; 13/8; 6/4; 17/11; 17/11; 31/21; 16/11; 13/8; 8/5; 17/11; 1/50; 17/10
Macclesfield; 17/10; 13/8; 33/20; 17/10; 179/00; 13/8; 13/8; 33/20; 17/10; 8/5; 17/10; 28/17; 17/10; 20/13; 13/8; 17/10; 17/10; 28/17; 1/50; 7/4; 
Draw; 12/5; 9/4; 2; 23/10; 21/10; 40/17; 2; 11/5; 2; 21/10; 2; 28/13; 21/10; 23/10; 40/17; 9/4; 11/5; 11/5; 1/4; 9/4; 
META; english/non-league/national-league/dover-v-macclesfield; 2018-03-14 02:22:34 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Dover; 6/4; 13/8; 13/8; 8/5; 7/4; 8/5; 16/11; 13/8; 6/4; 31/20; 13/8; 6/4; 17/11; 17/11; 31/21; 16/11; 13/8; 8/5; 8/5; 1/50; 17/10
Macclesfield; 17/10; 13/8; 33/20; 17/10; 179/00; 13/8; 13/8; 33/20; 17/10; 8/5; 17/10; 8/5; 17/10; 20/13; 13/8; 17/10; 17/10; 28/17; 1/50; 7/4; 
Draw; 12/5; 9/4; 2; 23/10; 21/10; 40/17; 2; 11/5; 2; 21/10; 2; 28/13; 21/10; 23/10; 40/17; 9/4; 11/5; 28/13; 1/4; 9/4; 
META; english/non-league/national-league/dover-v-macclesfield; 2018-03-14 10:22:44 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Dover; 6/4; 13/8; 13/8; 8/5; 7/4; 6/4; 8/5; 16/11; 13/8; 8/5; 31/20; 13/8; 6/4; 17/11; 17/11; 31/21; 16/11; 13/8; 33/20; 8/5; 1/33; 7/4
Macclesfield; 17/10; 13/8; 13/8; 17/10; 179/00; 13/8; 13/8; 13/8; 13/8; 13/8; 8/5; 17/10; 8/5; 17/10; 20/13; 13/8; 17/10; 33/20; 8/5; 1/33; 17/10; 
Draw; 12/5; 9/4; 2; 23/10; 21/10; 21/10; 40/17; 2; 11/5; 2; 21/10; 21/10; 28/13; 21/10; 23/10; 40/17; 9/4; 11/5; 11/5; 1/4; 9/4; 
META; english/non-league/national-league/dover-v-macclesfield; 2018-03-14 14:23:09 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Dover; 6/4; 13/8; 13/8; 8/5; 7/4; 8/5; 16/11; 13/8; 13/8; 13/8; 13/8; 8/5; 17/11; 17/11; 31/21; 16/11; 13/8; 33/20; 8/5; 1/100; 7/4
Macclesfield; 17/10; 13/8; 13/8; 17/10; 179/00; 13/8; 13/8; 13/8; 13/8; 31/20; 17/10; 8/5; 17/10; 20/13; 13/8; 17/10; 33/20; 8/5; 1/100; 17/10; 
Draw; 12/5; 9/4; 2; 23/10; 21/10; 40/17; 2; 21/10; 2; 21/10; 2; 28/13; 21/10; 23/10; 40/17; 9/4; 11/5; 11/5; 2/9; 9/4; 
META; english/non-league/national-league/dover-v-macclesfield; 2018-03-14 18:22:55 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Dover; 6/4; 13/8; 13/8; 8/5; 7/4; 13/8; 16/11; 13/8; 13/8; 13/8; 8/5; 13/8; 8/5; 8/5; 17/11; 31/21; 16/11; 13/8; 33/20; 8/5; 27/20; 6/4; 7/4
Macclesfield; 17/10; 13/8; 13/8; 17/10; 179/00; 13/8; 13/8; 13/8; 13/8; 31/20; 33/20; 17/10; 28/17; 17/10; 20/13; 13/8; 17/10; 33/20; 28/17; 7/5; 6/4; 17/10; 
Draw; 12/5; 9/4; 2; 23/10; 21/10; 40/17; 2; 21/10; 2; 41/20; 21/10; 2; 21/10; 23/10; 40/17; 9/4; 11/5; 9/4; 9/5; 15/8; 9/4; ; 
META; english/non-league/national-league/dover-v-macclesfield; 2018-03-14 22:22:47 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Dover; 6/4; 13/8; 13/8; 8/5; 7/4; 13/8; 16/11; 13/8; 13/8; 13/8; 8/5; 13/8; 8/5; 8/5; 17/11; 31/21; 16/11; 13/8; 33/20; 8/5; 27/20; 6/4; 7/4
Macclesfield; 17/10; 13/8; 13/8; 17/10; 179/00; 13/8; 13/8; 13/8; 13/8; 31/20; 33/20; 17/10; 28/17; 17/10; 20/13; 13/8; 17/10; 33/20; 28/17; 7/5; 6/4; 17/10; 
Draw; 12/5; 9/4; 2; 23/10; 21/10; 40/17; 2; 21/10; 2; 41/20; 21/10; 2; 21/10; 23/10; 40/17; 9/4; 11/5; 9/4; 9/5; 15/8; 9/4; ; 
META; english/non-league/national-league/dover-v-macclesfield; 2018-03-15 02:22:50 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Dover; 6/4; 13/8; 13/8; 8/5; 7/4; 6/4; 13/8; 16/11; 13/8; 13/8; 6/4; 8/5; 13/8; 6/4; 8/5; 17/11; 31/21; 16/11; 13/8; 33/20; 28/17; 27/20; 6/4; 7/4
Macclesfield; 17/10; 13/8; 13/8; 17/10; 179/00; 13/8; 13/8; 13/8; 13/8; 13/8; 31/20; 33/20; 17/10; 28/17; 17/10; 20/13; 13/8; 17/10; 33/20; 28/17; 7/5; 6/4; 17/10; 
Draw; 12/5; 9/4; 2; 23/10; 21/10; 21/10; 40/17; 2; 21/10; 11/5; 41/20; 21/10; 21/10; 21/10; 23/10; 40/17; 9/4; 11/5; 11/5; 9/5; 15/8; 9/4; ; 
META; english/non-league/national-league/dover-v-macclesfield; 2018-03-15 10:22:34 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Dover; 6/4; 13/8; 13/8; 8/5; 7/4; 13/8; 16/11; 13/8; 13/8; 13/8; 8/5; 13/8; 8/5; 8/5; 17/11; 31/21; 16/11; 13/8; 33/20; 8/5; 27/20; 7/4
Macclesfield; 17/10; 13/8; 33/20; 17/10; 179/00; 13/8; 13/8; 33/20; 13/8; 31/20; 33/20; 17/10; 28/17; 17/10; 20/13; 13/8; 13/8; 33/20; 28/17; 7/5; 17/10; 
Draw; 12/5; 9/4; 2; 23/10; 21/10; 40/17; 2; 21/10; 2; 41/20; 21/10; 2; 21/10; 23/10; 40/17; 9/4; 11/5; 9/4; 9/5; 9/4; ; 
META; english/non-league/national-league/dover-v-macclesfield; 2018-03-15 14:23:09 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Dover; 6/4; 17/10; 13/8; 8/5; 7/4; 6/4; 13/8; 16/11; 13/8; 13/8; 13/8; 8/5; 13/8; 8/5; 8/5; 17/11; 31/21; 16/11; 13/8; 33/20; 28/17; 27/20; 6/4; 7/4
Macclesfield; 17/10; 13/8; 33/20; 17/10; 179/00; 13/8; 13/8; 13/8; 33/20; 13/8; 31/20; 33/20; 17/10; 8/5; 17/10; 20/13; 13/8; 13/8; 33/20; 28/17; 7/5; 6/4; 17/10; 
Draw; 12/5; 9/4; 2; 23/10; 21/10; 21/10; 40/17; 2; 21/10; 2; 41/20; 21/10; 2; 21/10; 23/10; 40/17; 9/4; 11/5; 11/5; 9/5; 19/10; 9/4; ; 
META; english/non-league/national-league/dover-v-macclesfield; 2018-03-15 18:22:54 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Dover; 6/4; 17/10; 33/20; 8/5; 7/4; 6/4; 13/8; 16/11; 33/20; 13/8; 13/8; 8/5; 13/8; 8/5; 8/5; 17/11; 31/21; 16/11; 13/8; 33/20; 8/5; 6/4; 13/8; 7/4
Macclesfield; 17/10; 13/8; 13/8; 17/10; 179/00; 13/8; 13/8; 13/8; 13/8; 13/8; 31/20; 33/20; 17/10; 28/17; 17/10; 20/13; 13/8; 17/10; 33/20; 28/17; 6/4; 6/4; 17/10; 
Draw; 12/5; 9/4; 2; 23/10; 21/10; 21/10; 40/17; 2; 21/10; 2; 41/20; 21/10; 2; 21/10; 23/10; 40/17; 9/4; 11/5; 11/5; 19/10; 19/10; 9/4; ; 
META; english/non-league/national-league/dover-v-macclesfield; 2018-03-15 22:22:26 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Dover; 6/4; 17/10; 33/20; 8/5; 7/4; 13/8; 16/11; 33/20; 13/8; 13/8; 8/5; 13/8; 8/5; 8/5; 17/11; 31/21; 16/11; 13/8; 33/20; 8/5; 13/8; 17/10; 7/4
Macclesfield; 17/10; 13/8; 13/8; 17/10; 179/00; 13/8; 13/8; 13/8; 13/8; 31/20; 33/20; 17/10; 28/17; 17/10; 20/13; 13/8; 17/10; 33/20; 28/17; 13/8; 13/8; 17/10; 
Draw; 12/5; 9/4; 2; 23/10; 21/10; 40/17; 2; 21/10; 2; 41/20; 21/10; 2; 11/5; 21/10; 23/10; 40/17; 9/4; 11/5; 11/5; 2; 21/10; 9/4; 
META; english/non-league/national-league/dover-v-macclesfield; 2018-03-16 02:22:01 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Dover; 6/4; 17/10; 33/20; 8/5; 7/4; 13/8; 16/11; 33/20; 13/8; 13/8; 8/5; 13/8; 8/5; 6/4; 17/11; 31/21; 16/11; 13/8; 33/20; 17/11; 13/8; 17/10; 7/4
Macclesfield; 17/10; 13/8; 13/8; 17/10; 179/00; 13/8; 13/8; 13/8; 13/8; 31/20; 33/20; 17/10; 28/17; 17/10; 20/13; 13/8; 17/10; 33/20; 17/10; 13/8; 13/8; 17/10; 
Draw; 12/5; 9/4; 2; 23/10; 21/10; 40/17; 2; 21/10; 2; 41/20; 21/10; 2; 23/10; 21/10; 23/10; 40/17; 9/4; 11/5; 23/10; 2; 21/10; 9/4; 
META; english/non-league/national-league/dover-v-macclesfield; 2018-03-16 10:22:07 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Macclesfield; 17/10; 13/8; 33/20; 17/10; 7/4; 13/8; 13/8; 33/20; 13/8; 31/20; 33/20; 17/10; 28/17; 17/10; 20/13; 13/8; 17/10; 33/20; 17/10; 13/8; 13/8; 17/10; 
Dover; 6/4; 13/8; 13/8; 8/5; 179/00; 13/8; 16/11; 13/8; 13/8; 31/20; 8/5; 13/8; 6/4; 6/4; 17/11; 31/21; 16/11; 13/8; 33/20; 17/11; 13/8; 17/10; 7/4
Draw; 12/5; 23/10; 2; 23/10; 21/10; 40/17; 2; 21/10; 21/10; 41/20; 21/10; 21/10; 23/10; 21/10; 23/10; 40/17; 11/5; 11/5; 23/10; 2; 21/10; 9/4; 
META; english/non-league/national-league/dover-v-macclesfield; 2018-03-16 14:23:21 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Macclesfield; 8/5; 13/8; 33/20; 17/10; 177/00; 13/8; 13/8; 33/20; 13/8; 31/20; 33/20; 17/10; 28/17; 17/10; 20/13; 13/8; 17/10; 33/20; 17/10; 13/8; 17/10; 17/10; 
Dover; 8/5; 17/10; 33/20; 8/5; 91/50; 13/8; 10/7; 33/20; 13/8; 8/5; 13/8; 17/10; 8/5; 6/4; 17/11; 31/21; 10/7; 13/8; 33/20; 17/11; 7/4; 7/4; 9/5
Draw; 12/5; 9/4; 2; 111/0; 21/10; 12/5; 2; 21/10; 2; 2; 23/10; 21/10; 23/10; 12/5; 11/5; 11/5; 23/10; 2; 21/10; ; ; ; 
META; english/non-league/national-league/dover-v-macclesfield; 2018-03-16 18:22:43 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Macclesfield; 8/5; 13/8; 33/20; 17/10; 177/00; 13/8; 8/5; 33/20; 13/8; 31/20; 33/20; 17/10; 28/17; 17/10; 13/8; 8/5; 17/10; 33/20; 17/10; 13/8; 17/10; 17/10; 
Dover; 8/5; 13/8; 13/8; 17/10; 91/50; 17/10; 13/8; 13/8; 13/8; 8/5; 13/8; 17/10; 8/5; 6/4; 17/11; 14/9; 13/8; 13/8; 17/10; 17/11; 17/10; 7/4; 9/5
Draw; 12/5; 9/4; 2; 21/10; 111/0; 21/10; 28/13; 2; 21/10; 2; 2; 23/10; 21/10; 40/17; 28/13; 11/5; 21/10; 23/10; 2; 21/10; ; ; 
META; english/non-league/national-league/dover-v-macclesfield; 2018-03-16 22:22:51 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Macclesfield; 8/5; 13/8; 33/20; 17/10; 87/50; 8/5; 13/8; 8/5; 33/20; 13/8; 31/20; 13/8; 17/10; 8/5; 17/10; 13/8; 8/5; 17/10; 33/20; 28/17; 8/5; 6/4; 17/10; 
Dover; 8/5; 13/8; 13/8; 17/10; 181/00; 8/5; 17/10; 13/8; 13/8; 13/8; 31/20; 8/5; 13/8; 8/5; 28/17; 17/11; 14/9; 13/8; 13/8; 17/10; 28/17; 13/8; 6/4; 7/4
Draw; 12/5; 9/4; 2; 21/10; 57/25; 21/10; 21/10; 28/13; 2; 21/10; 21/10; 41/20; 21/10; 2; 28/13; 21/10; 40/17; 28/13; 9/4; 21/10; 11/5; 2; 19/10; 9/4
META; english/non-league/national-league/dover-v-macclesfield; 2018-03-17 02:22:30 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Macclesfield; 8/5; 13/8; 33/20; 17/10; 87/50; 13/8; 13/8; 8/5; 33/20; 13/8; 31/20; 13/8; 17/10; 6/4; 8/5; 17/10; 13/8; 8/5; 17/10; 33/20; 28/17; 13/8; 13/8; 17/10
Dover; 8/5; 13/8; 13/8; 17/10; 181/00; 31/20; 17/10; 13/8; 13/8; 13/8; 31/20; 8/5; 13/8; 8/5; 28/17; 17/11; 14/9; 13/8; 13/8; 17/10; 28/17; 17/10; 17/10; 7/4
Draw; 12/5; 9/4; 2; 21/10; 57/25; 2; 21/10; 28/13; 2; 21/10; 21/10; 41/20; 21/10; 21/10; 28/13; 21/10; 40/17; 28/13; 9/4; 21/10; 11/5; 2; 21/10; 9/4
META; english/non-league/national-league/dover-v-macclesfield; 2018-03-17 10:22:36 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Macclesfield; 8/5; 13/8; 33/20; 17/10; 87/50; 13/8; 8/5; 33/20; 13/8; 8/5; 13/8; 17/10; 8/5; 8/5; 17/10; 13/8; 8/5; 17/10; 33/20; 28/17; 13/8; 13/8; 17/10
Dover; 8/5; 13/8; 13/8; 17/10; 181/00; 17/10; 8/5; 13/8; 13/8; 31/20; 13/8; 13/8; 6/4; 28/17; 17/11; 27/17; 8/5; 13/8; 17/10; 28/17; 7/4; 17/10; 7/4
Draw; 12/5; 23/10; 21/10; 21/10; 57/25; 11/5; 9/4; 21/10; 21/10; 2; 41/20; 21/10; 21/10; 28/13; 21/10; 23/10; 9/4; 9/4; 21/10; 11/5; 2; 21/10; 9/4
META; english/non-league/national-league/dover-v-macclesfield; 2018-03-17 14:22:53 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Macclesfield; 29/20; 7/5; 6/4; 8/5; 13/8; 6/4; 7/5; 6/4; 6/4; 29/20; 29/20; 8/5; 7/5; 16/11; 17/11; 52/35; 7/5; 31/20; 6/4; 16/11; 6/4; 6/4; 6/4
Dover; 9/5; 19/10; 7/4; 9/5; 19/10; 9/5; 9/5; 7/4; 7/4; 13/8; 9/5; 7/4; 17/10; 7/4; 17/10; 22/13; 9/5; 9/5; 37/20; 9/5; 9/5; 15/8; 
Draw; 23/10; 23/10; 2; 21/10; 117/0; 11/5; 2; 11/5; 21/10; 21/10; 11/5; 21/10; 11/5; 11/5; 11/5; 21/10; 9/4; 23/10; ; ; ; ; 
META; english/non-league/national-league/dover-v-macclesfield; 2018-03-17 18:22:30 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Dover; 1/16; 1/16; 1/12; 1/16; 2/15; 1/10; 1/10; 33/20; 1/11; 1/25; 1/12; 1/14
Draw; 10; 12; 15/2; 39/5; 17/2; 9; 11/5; 7; 29/4; 8; ; 
Macclesfield; 28; 50; 33; 25; 37/2; 28; 28; 6/4; 16; 33; 19; 22
