META; english/non-league/national-league/halifax-v-gateshead; 2018-03-31 18:22:44 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Gateshead; 17/10; 13/8; 8/5; 8/5; 28/17; 28/17; 5/6; 13/8
Draw; 9/4; 11/5; 2; 21/10; 11/5; 11/5; 23/20; 19/10
META; english/non-league/national-league/halifax-v-gateshead; 2018-04-09 10:24:16 GMT+3; 2018-04-12 19:45; Nothing; Xlenovo
Halifax; 8/5; 17/11; 8/5; 29/20; 6/4; 17/11; 17/11; 17/11; 13/10; 4/11
Gateshead; 17/10; 17/10; 13/8; 31/20; 8/5; 28/17; 17/10; 17/10; 7/5; 4/11
Draw; 9/4; 39/19; 11/5; 11/5; 21/10; 28/13; 39/19; 28/13; 9/5; 7/4
META; english/non-league/national-league/halifax-v-gateshead; 2018-04-09 14:24:34 GMT+3; 2018-04-12 19:45; Nothing; Xlenovo
Halifax; 8/5; 17/11; 8/5; 29/20; 6/4; 17/11; 17/11; 17/11; 6/5; 4/9
Gateshead; 17/10; 17/10; 17/10; 31/20; 8/5; 28/17; 17/10; 17/10; 13/8; 2/5
Draw; 9/4; 39/19; 21/10; 11/5; 21/10; 28/13; 39/19; 28/13; 2; 
META; english/non-league/national-league/halifax-v-gateshead; 2018-04-09 18:24:26 GMT+3; 2018-04-12 19:45; Nothing; Xlenovo
Halifax; 8/5; 43/25; 17/11; 6/4; 6/4; 6/4; 17/11; 17/11; 17/11; 23/20; 1/2
Gateshead; 17/10; 177/100; 17/10; 7/4; 8/5; 8/5; 28/17; 17/10; 17/10; 13/8; 8/15
Draw; 9/4; 59/25; 39/19; 21/10; 21/10; 21/10; 28/13; 39/19; 28/13; 13/8; 7/5
META; english/non-league/national-league/halifax-v-gateshead; 2018-04-09 22:24:27 GMT+3; 2018-04-12 19:45; Nothing; Xlenovo
Halifax; 8/5; 43/25; 17/11; 8/5; 6/4; 6/4; 17/11; 17/11; 8/5; 5/4; 4/6
Gateshead; 17/10; 177/100; 17/10; 17/10; 8/5; 8/5; 17/10; 17/10; 17/10; 13/8; 8/13
Draw; 9/4; 59/25; 39/19; 21/10; 21/10; 21/10; 28/13; 39/19; 11/5; 13/8; 17/10
META; english/non-league/national-league/halifax-v-gateshead; 2018-04-10 02:24:08 GMT+3; 2018-04-12 19:45; Nothing; Xlenovo
Halifax; 8/5; 43/25; 6/4; 17/11; 8/5; 6/4; 6/4; 17/11; 17/11; 8/5; 20/21; 13/8
Gateshead; 17/10; 177/100; 13/8; 17/10; 17/10; 8/5; 8/5; 17/10; 17/10; 17/10; 1; 13/8
Draw; 9/4; 59/25; 21/10; 39/19; 21/10; 21/10; 21/10; 28/13; 39/19; 11/5; 4/11; 19/10
META; english/non-league/national-league/halifax-v-gateshead; 2018-04-10 10:24:15 GMT+3; 2018-04-12 19:45; Nothing; Xlenovo
Halifax; 8/5; 43/25; 6/4; 17/11; 8/5; 6/4; 6/4; 17/11; 17/11; 8/5; 5/4; 13/10
Gateshead; 17/10; 177/100; 13/8; 17/10; 13/8; 8/5; 8/5; 17/10; 17/10; 17/10; 27/20; 11/8
Draw; 9/4; 59/25; 2; 39/19; 11/5; 21/10; 21/10; 28/13; 39/19; 11/5; 13/8; 13/8
META; english/non-league/national-league/halifax-v-gateshead; 2018-04-10 14:24:45 GMT+3; 2018-04-12 19:45; Nothing; Xlenovo
Halifax; 8/5; 43/25; 6/4; 17/11; 8/5; 6/4; 6/4; 17/11; 17/11; 8/5; 4/9; 1/3
Gateshead; 17/10; 177/100; 13/8; 17/10; 13/8; 8/5; 8/5; 17/10; 17/10; 17/10; 4/9; 1/3
Draw; 9/4; 59/25; 2; 39/19; 11/5; 21/10; 21/10; 28/13; 39/19; 11/5; 17/10; 6/5
META; english/non-league/national-league/halifax-v-gateshead; 2018-04-10 18:24:37 GMT+3; 2018-04-12 19:45; Nothing; Xlenovo
Halifax; 8/5; 43/25; 6/4; 17/11; 8/5; 6/4; 6/4; 17/11; 17/11; 8/5; 27/20; 13/8
Gateshead; 17/10; 177/100; 13/8; 17/10; 13/8; 8/5; 8/5; 17/10; 17/10; 17/10; 7/5; 13/8
Draw; 9/4; 59/25; 2; 39/19; 11/5; 21/10; 21/10; 28/13; 39/19; 11/5; 17/10; 19/10
META; english/non-league/national-league/halifax-v-gateshead; 2018-04-10 22:24:29 GMT+3; 2018-04-12 19:45; Nothing; Xlenovo
Halifax; 8/5; 43/25; 6/4; 17/11; 8/5; 6/4; 6/4; 17/11; 17/11; 8/5; 11/8; 20/21
Gateshead; 17/10; 177/100; 13/8; 17/10; 13/8; 8/5; 8/5; 17/10; 17/10; 17/10; 6/4; 21/20
Draw; 9/4; 59/25; 2; 39/19; 11/5; 21/10; 21/10; 28/13; 39/19; 11/5; 9/5; 13/8
META; english/non-league/national-league/halifax-v-gateshead; 2018-04-11 02:22:35 GMT+3; 2018-04-12 19:45; Nothing; Xlenovo
Halifax; 43/25; 6/4; 17/11; 13/8; 6/4; 6/4; 17/11; 17/11; 8/5; 11/8; 13/8
Gateshead; 177/100; 13/8; 17/10; 13/8; 8/5; 8/5; 17/10; 17/10; 17/10; 6/4; 13/8
Draw; 59/25; 2; 39/19; 21/10; 21/10; 21/10; 28/13; 39/19; 11/5; 19/10; 19/10
META; english/non-league/national-league/halifax-v-gateshead; 2018-04-11 10:22:43 GMT+3; 2018-04-12 19:45; Nothing; Xlenovo
Halifax; 43/25; 6/4; 17/11; 8/5; 6/4; 6/4; 17/11; 17/11; 8/5; 11/8; 13/8
Gateshead; 177/100; 13/8; 17/10; 17/10; 8/5; 8/5; 17/10; 17/10; 17/10; 6/4; 13/8
Draw; 59/25; 2; 39/19; 21/10; 21/10; 21/10; 28/13; 39/19; 11/5; 9/5; 19/10
META; english/non-league/national-league/halifax-v-gateshead; 2018-04-11 14:22:58 GMT+3; 2018-04-12 19:45; Nothing; Xlenovo
Halifax; 43/25; 6/4; 17/11; 8/5; 6/4; 13/8; 6/4; 17/11; 17/11; 8/5; 7/5; 7/5
Gateshead; 177/100; 13/8; 17/10; 17/10; 8/5; 13/8; 8/5; 17/10; 17/10; 17/10; 6/4; 6/4
Draw; 59/25; 2; 39/19; 21/10; 21/10; 9/4; 21/10; 28/13; 39/19; 11/5; 9/5; 6/4
META; english/non-league/national-league/halifax-v-gateshead; 2018-04-11 18:22:56 GMT+3; 2018-04-12 19:45; Nothing; Xlenovo
Halifax; 29/20; 38/25; 29/20; 17/11; 29/20; 29/20; 11/8; 29/20; 7/5; 11/8; 7/5; 4/3; 17/11; 16/11; 7/5; 13/10; 7/5
Gateshead; 9/5; 197/100; 9/5; 17/10; 9/5; 15/8; 7/4; 37/20; 15/8; 9/5; 24/13; 17/10; 17/10; 24/13; 13/8; 17/10; 13/10
Draw; 21/10; 121/50; 21/10; 39/19; 21/10; 21/10; 21/10; 21/10; 9/4; 21/10; 11/5; 23/10; 39/19; 9/4; 2; 19/10; 11/8
META; english/non-league/national-league/halifax-v-gateshead; 2018-04-11 22:22:42 GMT+3; 2018-04-12 19:45; Nothing; Xlenovo
Halifax; 29/20; 29/20; 38/25; 29/20; 17/11; 29/20; 29/20; 11/8; 29/20; 7/5; 11/8; 7/5; 23/17; 4/3; 17/11; 16/11; 7/5; 13/10; 6/4
Gateshead; 9/5; 9/5; 197/100; 9/5; 17/10; 9/5; 9/5; 7/4; 37/20; 15/8; 7/4; 24/13; 9/5; 17/10; 17/10; 24/13; 15/8; 17/10; 19/10
Draw; 21/10; 21/10; 121/50; 21/10; 39/19; 21/10; 11/5; 21/10; 21/10; 9/4; 21/10; 11/5; 9/4; 23/10; 39/19; 9/4; 2; 19/10; 23/10
META; english/non-league/national-league/halifax-v-gateshead; 2018-04-12 02:22:29 GMT+3; 2018-04-12 19:45; Nothing; Xlenovo
Halifax; 29/20; 29/20; 153/100; 29/20; 17/11; 29/20; 29/20; 11/8; 29/20; 7/5; 7/5; 7/5; 23/17; 4/3; 17/11; 16/11; 7/5; 6/4
Gateshead; 9/5; 9/5; 199/100; 9/5; 17/10; 9/5; 9/5; 7/4; 9/5; 15/8; 7/4; 24/13; 9/5; 17/10; 17/10; 24/13; 9/5; 19/10
Draw; 21/10; 21/10; 119/50; 21/10; 39/19; 21/10; 11/5; 21/10; 21/10; 9/4; 21/10; 11/5; 9/4; 23/10; 39/19; 9/4; 2; 23/10
META; english/non-league/national-league/halifax-v-gateshead; 2018-04-12 10:22:26 GMT+3; 2018-04-12 19:45; Nothing; Xlenovo
Halifax; 7/5; 29/20; 153/100; 11/8; 10/7; 7/5; 29/20; 7/5; 7/5; 7/5; 7/5; 7/5; 23/17; 23/17; 10/7; 7/5; 6/4; 13/10; 6/4
Gateshead; 15/8; 9/5; 199/100; 9/5; 24/13; 15/8; 9/5; 9/5; 37/20; 15/8; 7/4; 24/13; 9/5; 35/19; 24/13; 19/10; 19/10; 17/10; 19/10
Draw; 21/10; 21/10; 119/50; 21/10; 21/10; 21/10; 11/5; 2; 21/10; 9/4; 21/10; 11/5; 9/4; 27/11; 21/10; 9/4; 2; 19/10; 23/10
META; english/non-league/national-league/halifax-v-gateshead; 2018-04-12 14:22:47 GMT+3; 2018-04-12 19:45; Nothing; Xlenovo
Halifax; 7/5; 7/5; 29/20; 39/25; 11/8; 10/7; 7/5; 29/20; 7/5; 7/5; 7/5; 7/5; 7/5; 16/11; 25/18; 10/7; 29/20; 7/5; 6/4; 6/4; 6/4
Gateshead; 2; 15/8; 9/5; 41/20; 9/5; 24/13; 15/8; 9/5; 9/5; 37/20; 15/8; 9/5; 19/10; 9/5; 15/8; 24/13; 19/10; 19/10; 19/10; 9/5; 2
Draw; 11/5; 21/10; 21/10; 113/50; 21/10; 21/10; 21/10; 11/5; 2; 21/10; 9/4; 2; 28/13; 21/10; 23/10; 21/10; 9/4; 11/5; 21/10; 21/10; 9/4
META; english/non-league/national-league/halifax-v-gateshead; 2018-04-12 18:22:46 GMT+3; 2018-04-12 19:45; Nothing; Xlenovo
Halifax; 6/4; 7/5; 31/20; 29/20; 83/50; 29/20; 10/7; 31/20; 6/4; 6/4; 6/4; 8/5; 7/5; 6/4; 16/11; 23/15; 10/7; 6/4; 17/11; 8/5; 6/4; 13/8; 13/8
Gateshead; 9/5; 2; 17/10; 9/5; 47/25; 17/10; 37/19; 17/10; 7/4; 17/10; 17/10; 7/4; 7/4; 7/4; 9/5; 17/10; 37/19; 15/8; 9/5; 9/5; 9/5; 19/10; 9/5
Draw; 9/4; 21/10; 21/10; 23/10; 21/10; 37/19; 21/10; 11/5; 2; 21/10; 21/10; 21/10; 28/13; 21/10; 23/10; 37/19; 9/4; 11/5; 11/5; 21/10; 11/5; 9/4; 
META; english/non-league/national-league/halifax-v-gateshead; 2018-04-12 22:22:37 GMT+3; 2018-04-12 19:45; In Play; Xlenovo
Gateshead; 7/5; 5/4; 7/5; 7/5; 32/25; 5/4; 6/5; 7/5; 11/8; 7/5; 27/20; 13/10; 11/8; 5/4; 6/5; 39/29; 7/5; 5/4; 11/8; 7/5
Draw; 7/4; 13/8; 8/5; 17/10; 43/20; 9/5; 37/19; 8/5; 15/8; 17/10; 7/4; 7/4; 8/5; 19/10; 8/5; 19/11; 13/8; 19/10; 7/4; 9/5
Halifax; 5/2; 5/2; 5/2; 23/10; 61/25; 23/10; 5/2; 5/2; 5/2; 13/5; 49/20; 23/10; 5/2; 12/5; 27/10; 9/4; 5/2; 12/5; 13/5; 11/4
