META; english/league-2/lincoln-v-exeter; 2018-03-26 12:20:10 GMT+3; 2018-03-30 15:00; e70300-dr003
Lincoln; 8/11; 3/4; 4/5; 3/4; 79/100; 7/10; 8/11; 7/10; 3/4; 3/4; 3/4; 4/5; 3/4; 4/5; 4/5; 14/19; 13/18; 3/4; 7/10; 4/5; 10/13; 14/19; 4/7; 8/11
Draw; 13/5; 5/2; 12/5; 9/4; 139/50; 5/2; 5/2; 27/10; 12/5; 13/5; 5/2; 5/2; 23/10; 5/2; 5/2; 27/11; 13/5; 23/10; 27/10; 13/5; 49/20; 27/11; 11/5; 13/5
Exeter; 15/4; 19/5; 19/5; 15/4; 79/20; 15/4; 7/2; 39/10; 19/5; 19/5; 15/4; 15/4; 37/10; 7/2; 15/4; 39/11; 15/4; 17/5; 39/10; 15/4; 15/4; 18/5; 14/5; 7/2
META; english/league-2/lincoln-v-exeter; 2018-03-27 08:19:54 GMT+3; 2018-03-30 15:00; e70300-dr003
Lincoln; 8/11; 7/10; 3/4; 3/4; 39/50; 8/11; 7/10; 4/6; 3/4; 3/4; 8/11; 3/4; 9/10; 3/4; 7/10; 8/11; 5/7; 13/18; 14/19; 3/4; 8/11; 7/10; 14/19; 4/6; 4/7; 8/11; 8/11
Draw; 13/5; 5/2; 12/5; 9/4; 53/20; 13/5; 5/2; 5/2; 28/11; 12/5; 5/2; 5/2; 5/2; 23/10; 13/5; 5/2; 5/2; 13/5; 12/5; 28/11; 51/20; 5/2; 12/5; 23/10; 13/5; 13/5; 
Exeter; 4; 15/4; 15/4; 79/20; 4; 15/4; 7/2; 37/10; 19/5; 19/5; 7/2; 10/3; 37/10; 15/4; 15/4; 15/4; 15/4; 7/2; 37/10; 19/5; 4; 19/5; 7/2; 7/2; 7/2; 7/2; 
META; english/league-2/lincoln-v-exeter; 2018-03-29 15:19:06 GMT+3; 2018-03-30 15:00; e70300-dr003
Lincoln; 5/6; 3/4; 4/5; 4/5; 81/100; 4/5; 8/11; 8/11; 3/4; 4/5; 4/5; 4/5; 3/4; 3/4; 4/5; 4/5; 10/13; 13/18; 5/6; 3/4; 5/6; 10/13; 10/13; 8/11; 4/5; 4/5; 8/11
Draw; 13/5; 5/2; 12/5; 12/5; 67/25; 13/5; 5/2; 5/2; 28/11; 12/5; 5/2; 5/2; 5/2; 23/10; 13/5; 5/2; 5/2; 13/5; 12/5; 28/11; 5/2; 5/2; 12/5; 12/5; 13/5; 13/5; 
Exeter; 4; 15/4; 19/5; 79/20; 4; 15/4; 7/2; 37/10; 19/5; 19/5; 7/2; 10/3; 37/10; 15/4; 15/4; 15/4; 15/4; 33/10; 37/10; 19/5; 4; 19/5; 7/2; 7/2; 7/2; 7/2; 
META; english/league-2/lincoln-v-exeter; 2018-05-07 10:33:19 GMT+3; 2018-05-12 15:00; e70300-dr003
Lincoln; 5/6; 10/11; 4/5; 5/6; 87/00; 20/23; 4/5; 11/13; 4/5; 5/6; 20/23; 17/20; 5/6; 19/20; 17/20; 4/5; 11/13; 6/7; 11/13; 5/6; 4/5; 4/5; 5/6
Draw; 13/5; 5/2; 23/10; 12/5; 131/0; 5/2; 23/10; 27/11; 23/10; 5/2; 12/5; 5/2; 47/20; 5/2; 5/2; 12/5; 5/2; 27/11; 27/11; 13/5; 27/11; 9/4; 5/2
Exeter; 16/5; 3; 13/4; 29/10; 73/20; 7/2; 16/5; 33/10; 13/4; 10/3; 10/3; 16/5; 10/3; 14/5; 10/3; 13/4; 31/10; 31/10; 33/10; 17/5; 13/4; 3; 7/2
META; english/league-2/lincoln-v-exeter; 2018-05-08 08:12:48 GMT+3; 2018-05-12 15:00; e70300-dr003
Lincoln; 5/6; 17/20; 4/5; 5/6; 87/00; 20/23; 4/5; 5/6; 9/11; 4/5; 5/6; 20/23; 9/10; 4/5; 19/20; 17/20; 4/5; 11/13; 6/7; 9/11; 5/6; 4/5; 4/5; 5/6
Draw; 13/5; 5/2; 23/10; 12/5; 131/0; 5/2; 5/2; 12/5; 28/11; 23/10; 5/2; 12/5; 5/2; 47/20; 5/2; 5/2; 12/5; 5/2; 27/11; 5/2; 13/5; 27/11; 12/5; 5/2
Exeter; 16/5; 10/3; 13/4; 29/10; 73/20; 7/2; 10/3; 10/3; 7/2; 13/4; 10/3; 10/3; 3; 10/3; 14/5; 10/3; 13/4; 31/10; 31/10; 17/5; 17/5; 13/4; 3; 7/2
META; english/league-2/lincoln-v-exeter; 2018-05-09 10:12:54 GMT+3; 2018-05-12 15:00; e70300-dr003
Lincoln; 4/5; 4/5; 4/5; 5/6; 87/00; 20/23; 5/6; 5/6; 9/11; 4/5; 5/6; 20/23; 9/10; 4/5; 5/6; 5/6; 4/5; 11/13; 6/7; 9/11; 5/6; 4/5; 4/5; 4/5; 4/6; 5/6
Draw; 13/5; 12/5; 23/10; 12/5; 131/0; 5/2; 12/5; 28/11; 23/10; 5/2; 12/5; 5/2; 47/20; 12/5; 5/2; 27/11; 5/2; 27/11; 5/2; 13/5; 5/2; 12/5; 12/5; 11/5; 5/2; 
Exeter; 10/3; 10/3; 13/4; 29/10; 73/20; 7/2; 10/3; 10/3; 7/2; 13/4; 10/3; 10/3; 3; 10/3; 7/2; 10/3; 33/10; 31/10; 31/10; 17/5; 17/5; 57/17; 10/3; 3; 11/4; 7/2
META; english/league-2/lincoln-v-exeter; 2018-05-10 12:12:46 GMT+3; 2018-05-12 15:00; e70300-dr003
Lincoln; 4/5; 4/5; 5/6; 5/6; 87/00; 17/20; 4/5; 4/5; 4/5; 17/20; 4/5; 20/23; 9/10; 4/5; 5/6; 5/6; 4/5; 11/13; 16/19; 4/5; 5/6; 4/5; 4/5; 4/5; 4/5; 5/6; 5/6
Draw; 13/5; 5/2; 12/5; 12/5; 131/0; 13/5; 5/2; 13/5; 12/5; 13/5; 12/5; 5/2; 47/20; 12/5; 5/2; 5/2; 5/2; 27/11; 28/11; 13/5; 28/11; 5/2; 12/5; 12/5; 5/2; 23/10; 
Exeter; 10/3; 7/2; 17/5; 29/10; 73/20; 7/2; 10/3; 10/3; 7/2; 7/2; 10/3; 10/3; 3; 10/3; 7/2; 10/3; 17/5; 7/2; 41/13; 17/5; 17/5; 38/11; 7/2; 3; 10/3; 7/2; 3
META; english/league-2/lincoln-v-exeter; 2018-05-11 13:01:52 GMT+3; 2018-05-12 15:00; e70300-dr003
Lincoln; 5/6; 17/20; 17/20; 5/6; 87/00; 20/23; 4/5; 5/6; 4/5; 17/20; 5/6; 5/6; 9/10; 5/6; 5/6; 5/6; 4/5; 11/13; 13/15; 4/5; 9/10; 5/6; 4/5; 5/6; 4/5; 5/6; 5/6
Draw; 13/5; 13/5; 12/5; 12/5; 133/0; 13/5; 5/2; 13/5; 5/2; 5/2; 5/2; 5/2; 47/20; 13/5; 5/2; 5/2; 5/2; 27/11; 28/11; 13/5; 28/11; 5/2; 12/5; 5/2; 13/5; 13/5; 
Exeter; 4; 7/2; 10/3; 29/10; 18/5; 7/2; 10/3; 10/3; 7/2; 10/3; 10/3; 16/5; 3; 16/5; 16/5; 10/3; 17/5; 7/2; 58/19; 17/5; 17/5; 38/11; 10/3; 10/3; 3; 7/2; 7/2
META; english/league-2/lincoln-v-exeter; 2018-05-12 12:14:41 GMT+3; 2018-05-12 15:00; e70300-dr003
Lincoln; 17/20; 17/20; 5/6; 5/6; 43/50; 4/5; 5/6; 8/11; 3/4; 5/6; 4/5; 5/6; 17/20; 5/6; 4/5; 5/6; 4/5; 11/13; 11/13; 3/4; 17/20; 4/5; 4/5; 5/6; 5/6; 5/6; 5/6
Draw; 5/2; 5/2; 12/5; 12/5; 13/5; 13/5; 5/2; 5/2; 13/5; 23/10; 5/2; 23/10; 12/5; 23/10; 12/5; 12/5; 27/11; 5/2; 12/5; 28/11; 13/5; 5/2; 5/2; 12/5; 12/5; 5/2; 5/2
Exeter; 4; 18/5; 7/2; 7/2; 15/4; 18/5; 7/2; 7/2; 15/4; 17/5; 18/5; 7/2; 10/3; 10/3; 15/4; 7/2; 39/11; 7/2; 13/4; 18/5; 18/5; 18/5; 7/2; 7/2; 7/2; 4; 
