META; english/championship/brentford-v-cardiff; 2018-02-27 18:17:20 GMT+2; 2018-03-03 15:00; e70300-dr003
Brentford; 5/4; 13/10; 13/10; 11/8; 27/20; 6/5; 13/10; 11/10; ; 13/10; 13/10; 13/10; ; 27/20; 13/10; 13/10; 5/4; 5/4; 11/9; 5/4; 11/8; 13/10; 5/4; ; 5/4; 5/4; 
Cardiff; 11/5; 2; 2; 19/10; 56/25; 23/10; 21/10; 21/10; ; 2; 21/10; 2; ; 41/20; 11/5; 2; 39/19; 2; 9/5; 28/13; 2; 21/10; 39/19; ; 19/10; 19/10; 
Draw; 23/10; 12/5; 23/10; 12/5; 5/2; 5/2; 23/10; 23/10; 40/17; 23/10; 23/10; 23/10; ; 12/5; 23/10; 12/5; 23/10; 12/5; 12/5; 23/10; 12/5; 47/20; 23/10; ; 23/10; 23/10; 
META; english/championship/brentford-v-cardiff; 2018-03-01 15:59:36 GMT+2; ; e70300-dr003
Brentford l l d w w l; 13/10; 7/5; 27/20; 13/10; 143/100; 6/5; 11/8; 11/10; 13/10; 11/8; 11/8; 13/10; 6/5; 11/8; 7/5; 11/8; 13/10; 5/4; 26/19; 13/10; 11/8; 27/20; 13/10; 27/20; 11/8
Cardiff w d w w w w; 21/10; 19/10; 19/10; 2; 21/10; 23/10; 2; 11/5; 21/10; 2; 2; 21/10; 2; 2; 2; 37/19; 39/19; 2; 39/19; 19/10; ; ; ; ; 
Draw; 23/10; 12/5; 23/10; 12/5; 5/2; 5/2; 23/10; 12/5; 40/17; 23/10; 12/5; 23/10; 5/2; 12/5; 23/10; 23/10; 9/4; 12/5; 27/11; 23/10; 12/5; 47/20; 23/10; 23/10; 12/5
META; english/championship/brentford-v-cardiff; 2018-03-02 01:00:59 GMT+2; 2018-03-03 15:00; e70300-dr003
Brentford; 7/5; 7/5; 7/5; 13/10; 6/4; 6/5; 7/5; 11/10; 7/5; 7/5; 11/8; 7/5; 6/5; 7/5; 6/4; 11/8; 5/4; 24/17; 11/8; 6/4; 7/5; 23/17; 7/5; 11/8; 11/8; 
META; english/championship/brentford-v-cardiff; 2018-03-02 05:01:01 GMT+2; 2018-03-03 15:00; e70300-dr003
Brentford; 7/5; 7/5; 7/5; 13/10; 6/4; 6/5; 7/5; 11/10; 7/5; 7/5; 11/8; 7/5; 6/5; 29/20; 6/4; 11/8; 5/4; 11/8; 11/8; 6/4; 7/5; 23/17; 11/8; 27/20; 13/10; 
Cardiff; 19/10; 19/10; 15/8; 2; 199/100; 23/10; 19/10; 11/5; 2; 15/8; 2; 15/8; 21/10; 19/10; 15/8; 19/10; 19/10; 2; 15/8; 37/19; 19/10; 19/10; 19/10; 19/10; 19/10; 9/5
Draw; 23/10; 12/5; 23/10; 12/5; 5/2; 5/2; 23/10; 12/5; 12/5; 12/5; 12/5; 12/5; 5/2; 12/5; 23/10; 12/5; 9/4; 12/5; 5/2; 40/17; 5/2; 5/2; 23/10; 23/10; 11/5; 9/4
META; english/championship/brentford-v-cardiff; 2018-03-02 07:01:00 GMT+2; 2018-03-03 15:00; e70300-dr003
Brentford; 6/4; 7/5; 7/5; 13/10; 6/4; 6/5; 7/5; 11/10; 7/5; 7/5; 11/8; 7/5; 6/5; 29/20; 6/4; 7/5; 5/4; 11/8; 11/8; 6/4; 7/5; 23/17; 11/8; 11/8; 13/10; 
Cardiff; 2; 19/10; 15/8; 2; 199/100; 23/10; 15/8; 11/5; 2; 15/8; 2; 15/8; 21/10; 19/10; 15/8; 19/10; 24/13; 2; 15/8; 37/19; 19/10; 19/10; 19/10; 19/10; 19/10; 9/5
Draw; 12/5; 12/5; 23/10; 12/5; 5/2; 5/2; 23/10; 12/5; 12/5; 12/5; 12/5; 12/5; 5/2; 12/5; 23/10; 12/5; 9/4; 12/5; 5/2; 40/17; 5/2; 5/2; 23/10; 23/10; 21/10; 9/4
META; english/championship/brentford-v-cardiff; 2018-03-02 08:20:48 GMT+2; 2018-03-03 15:00; e70300-dr003
Brentford; 6/4; 7/5; 7/5; 13/10; 6/4; 6/5; 7/5; 11/10; 7/5; 7/5; 11/8; 7/5; 6/5; 7/5; 6/4; 7/5; 5/4; 11/8; 11/8; 6/4; 7/5; 23/17; 11/8; 11/8; 13/10; 
Cardiff; 2; 19/10; 15/8; 2; 199/100; 23/10; 15/8; 11/5; 2; 15/8; 2; 15/8; 21/10; 19/10; 15/8; 19/10; 24/13; 2; 19/10; 37/19; 19/10; 19/10; 19/10; 19/10; 19/10; 9/5
Draw; 12/5; 12/5; 23/10; 12/5; 5/2; 5/2; 23/10; 12/5; 12/5; 12/5; 12/5; 12/5; 5/2; 12/5; 23/10; 12/5; 9/4; 12/5; 27/11; 40/17; 12/5; 5/2; 23/10; 23/10; 11/5; 9/4
META; english/championship/brentford-v-cardiff; 2018-03-02 09:01:00 GMT+2; 2018-03-03 15:00; e70300-dr003
Brentford; 6/4; 7/5; 7/5; 13/10; 6/4; 6/5; 7/5; 11/10; 7/5; 7/5; 11/8; 7/5; 6/5; 7/5; 6/4; 7/5; 5/4; 11/8; 11/8; 6/4; 7/5; 23/17; 11/8; 11/8; 13/10; 
Cardiff; 2; 19/10; 15/8; 2; 199/100; 23/10; 19/10; 11/5; 2; 15/8; 2; 15/8; 21/10; 19/10; 15/8; 19/10; 19/10; 2; 19/10; 37/19; 19/10; 19/10; 19/10; 19/10; 19/10; 9/5
Draw; 12/5; 12/5; 23/10; 12/5; 5/2; 5/2; 23/10; 12/5; 12/5; 12/5; 12/5; 12/5; 5/2; 12/5; 23/10; 12/5; 9/4; 12/5; 27/11; 40/17; 12/5; 5/2; 23/10; 23/10; 11/5; 9/4
META; english/championship/brentford-v-cardiff; 2018-03-02 13:59:57 GMT+2; 2018-03-03 15:00; e70300-dr003
Brentford; 6/4; 7/5; 11/8; 6/4; 6/4; 29/20; 7/5; 7/5; 7/5; 11/8; 11/8; 7/5; 6/5; 7/5; 6/4; 7/5; 23/17; 5/4; 15/11; 11/8; 29/20; 7/5; 7/5; 7/5; 13/10
Cardiff; 2; 19/10; 19/10; 9/5; 199/100; 2; 19/10; 15/8; 2; 19/10; 2; 15/8; 21/10; 39/20; 15/8; 15/8; 24/13; 2; 37/19; 37/19; 2; 24/13; 19/10; 19/10; 9/5
Draw; 12/5; 12/5; 23/10; 23/10; 5/2; 5/2; 23/10; 23/10; 12/5; 12/5; 12/5; 12/5; 5/2; 12/5; 23/10; 23/10; 23/10; 12/5; 27/11; 40/17; 12/5; 23/10; 23/10; 12/5; 9/4
META; english/championship/brentford-v-cardiff; 2018-03-02 16:19:35 GMT+2; 2018-03-03 15:00; e70300-dr003
Brentford; 7/5; 36/25; 29/20; 7/5; 7/5; 7/5; 11/8; 11/8; 6/5; 6/4; 11/8; 13/10; 5/4; 15/11; 11/8; 7/5; 23/17; 7/5; 7/5
Cardiff; 19/10; 41/20; 2; 15/8; 15/8; 2; 19/10; 2; 21/10; 15/8; 19/10; 19/10; 2; 21/10; 37/19; 19/10; 19/10; 2; 
Draw; 12/5; 127/50; 5/2; 23/10; 23/10; 12/5; 12/5; 12/5; 5/2; 23/10; 12/5; 40/17; 12/5; 23/10; 40/17; 5/2; 40/17; 9/4; 
META; english/championship/brentford-v-cardiff; 2018-03-02 18:52:37 GMT+2; 2018-03-03 15:00; e70300-dr003
Brentford; 11/8; 6/5; 5/4
Cardiff; 19/10; 21/10; 2
Draw; 12/5; 5/2; 12/5
META; english/championship/brentford-v-cardiff; 2018-03-03 12:19:08 GMT+2; 2018-03-03 15:00; e70300-dr003
Brentford; 5/4
Cardiff; 2
Draw; 12/5
META; english/championship/brentford-v-cardiff; 2018-03-12 10:26:09 GMT+2; 2018-03-13 19:45; e70300-dr003
Brentford; 6/5; 23/20; 23/20; 6/5; 61/50; 13/10; 6/5; 15/13; 6/5; 5/4; 23/20; 6/5; 6/5; 23/20; 6/5; 15/13; 11/10; 22/19; 15/13; 5/4; 23/20; 6/5; 23/20; 10/9; 10/9; 6/5
Cardiff; 12/5; 9/4; 11/5; 2; 121/0; 23/10; 11/5; 12/5; 11/5; 11/5; 23/10; 11/5; 9/4; 12/5; 11/5; 23/10; 12/5; 133/7; 40/17; 23/10; 9/4; 23/10; 23/10; 11/5; 21/10; 12/5
Draw; 13/5; 5/2; 12/5; 23/10; 13/5; 5/2; 23/10; 40/17; 12/5; 5/2; 12/5; 5/2; 49/20; 12/5; 12/5; 27/11; 23/10; 28/11; 23/10; 13/5; 5/2; 27/11; 23/10; 9/4; 11/5; 5/2
META; english/championship/brentford-v-cardiff; 2018-03-12 20:18:11 GMT+2; 2018-03-13 19:45; e70300-dr003
Brentford; 23/20; 23/20; 11/10; 6/5; 29/25; 13/10; 6/5; 15/13; 11/10; 23/20; 11/10; 23/20; 23/20; 21/20; 11/10; 11/10; 11/10; 12/11; 19/17; 23/20; 11/10; 11/10; 10/9; 23/20; 10/9; 10/9
Cardiff; 5/2; 9/4; 12/5; 2; 129/0; 23/10; 11/5; 12/5; 12/5; 12/5; 23/10; 23/10; 47/20; 5/2; 23/10; 27/11; 12/5; 12/5; 40/17; 5/2; 49/20; 27/11; 23/10; 12/5; 21/10; 13/5
Draw; 13/5; 12/5; 5/2; 23/10; 13/5; 5/2; 23/10; 27/11; 5/2; 13/5; 5/2; 5/2; 5/2; 13/5; 5/2; 27/11; 23/10; 13/5; 12/5; 13/5; 51/20; 5/2; 12/5; 5/2; 5/2; 13/5
META; english/championship/brentford-v-cardiff; 2018-03-13 12:20:53 GMT+2; 2018-03-13 19:45; e70300-dr003
Brentford; 11/8; 13/10; 27/20; 23/20; 139/00; 13/10; 11/8; 5/4; 13/10; 27/20; 13/10; 13/10; 13/10; 27/20; 5/4; 13/10; 23/17; 15/13; 17/13; 5/4; 13/10; 11/8; 23/17; 27/20; 11/8; 11/8; 11/8
Cardiff; 21/10; 21/10; 2; 21/10; 85/40; 11/5; 2; 21/10; 2; 21/10; 2; 2; 11/5; 2; 39/19; 11/5; 2; 39/19; 85/40; 2; 39/19; 2; 21/10; 15/8; 21/10; ; 
Draw; 5/2; 12/5; 5/2; 23/10; 51/20; 13/5; 12/5; 12/5; 27/11; 5/2; 5/2; 12/5; 12/5; 49/20; 12/5; 5/2; 12/5; 12/5; 28/11; 12/5; 5/2; 49/20; 27/11; 12/5; 5/2; 5/2; 5/2
META; english/championship/brentford-v-cardiff; 2018-03-13 20:18:44 GMT+2; 2018-03-13 19:45; e70300-dr003
Brentford; 29/20; 7/5; 7/5; 7/5; 37/25; 7/5; 7/5; 13/10; 11/8; 29/20; 7/5; 11/8; 7/5; 7/5; 11/8; 7/5; 7/5; 23/17; 11/8; 23/17; 29/20; 7/5; 7/5; 7/5; 7/5; 7/5; 7/5
Cardiff; 2; 19/10; 19/10; 2; 51/25; 21/10; 2; 15/8; 2; 19/10; 2; 9/5; 2; 15/8; 19/10; 19/10; 37/19; 2; 37/19; 37/19; 2; 39/20; 37/19; 19/10; 2; 2; 
Draw; 5/2; 5/2; 5/2; 11/5; 62/25; 13/5; 12/5; 12/5; 12/5; 5/2; 12/5; 13/5; 12/5; 49/20; 5/2; 5/2; 12/5; 12/5; 27/11; 40/17; 49/20; 12/5; 12/5; 12/5; 21/10; 5/2; 
