META; english/championship/sunderland-v-ipswich; 2018-01-28 02:21:08 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Sunderland; ; 6/5; ; ; ; ; ; ; 7/5; ; ; ; ; ; ; ; ; ; ; ; 7/5; ; 6/5; 27/20; ; ; 4/6; ; 
Ipswich; ; 11/5; ; ; ; ; ; ; 24/13; ; ; ; ; ; ; ; ; ; ; ; 24/13; ; 23/10; 39/20; ; ; 10/11; ; 
Draw; ; 12/5; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; 40/17; ; 12/5; 12/5; ; ; 9/5; ; 
META; english/championship/sunderland-v-ipswich; 2018-01-28 10:21:00 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Sunderland; ; 6/5; ; ; ; ; ; ; 7/5; ; ; ; ; ; ; ; ; ; ; ; 7/5; ; 6/5; 27/20; ; ; 4/6; ; 
Ipswich; ; 11/5; ; ; ; ; ; ; 24/13; ; ; ; ; ; ; ; ; ; ; ; 24/13; ; 23/10; 39/20; ; ; 10/11; ; 
Draw; ; 12/5; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; 40/17; ; 12/5; 12/5; ; ; 9/5; ; 
META; english/championship/sunderland-v-ipswich; 2018-01-28 14:21:28 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Sunderland; 11/10; 6/5; ; ; ; 13/10; 6/5; ; 15/13; ; 5/4; ; ; ; 11/8; 6/5; ; 11/10; ; ; 15/13; ; 23/20; 11/10; 11/10; ; 20/21; ; 
META; english/championship/sunderland-v-ipswich; 2018-01-29 02:20:11 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Sunderland; 11/10; 6/5; ; ; ; 5/4; 6/5; ; 11/10; ; 6/5; ; ; ; 11/8; 6/5; ; 11/10; ; ; 11/10; 11/10; 23/20; 11/10; 11/10; ; 8/11; ; 
Ipswich; 12/5; 11/5; ; ; ; 23/10; 23/10; ; 12/5; ; 9/4; ; ; ; 9/5; 23/10; ; 12/5; ; ; 40/17; 12/5; 12/5; 49/20; 12/5; ; 2; ; 
Draw; 12/5; 12/5; ; ; ; 23/10; 23/10; ; 12/5; ; 9/4; ; ; ; 12/5; 12/5; ; 12/5; ; ; 40/17; 5/2; 12/5; 12/5; 12/5; ; 9/5; ; 
META; english/championship/sunderland-v-ipswich; 2018-01-29 10:20:06 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Sunderland; 11/10; 6/5; ; ; ; 5/4; 6/5; ; 11/10; ; 6/5; ; ; ; 11/8; 6/5; 11/10; 11/10; 11/10; ; 11/10; 11/10; 23/20; 11/10; 11/10; ; 9/10; ; 
Ipswich; 12/5; 11/5; ; ; ; 23/10; 23/10; ; 12/5; ; 9/4; ; ; ; 9/5; 23/10; 12/5; 12/5; 12/5; ; 40/17; 12/5; 12/5; 49/20; 12/5; ; 9/5; ; 
Draw; 12/5; 12/5; ; ; ; 23/10; 23/10; ; 12/5; ; 9/4; ; ; ; 12/5; 12/5; 23/10; 12/5; 23/10; ; 40/17; 5/2; 12/5; 12/5; 12/5; ; 9/5; ; 
META; english/championship/sunderland-v-ipswich; 2018-01-29 14:20:47 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Sunderland; 11/10; 6/5; 6/5; ; 6/5; 6/5; 11/10; ; 11/10; 6/5; 23/20; ; ; 6/5; 11/10; 11/10; 11/10; 11/10; 11/10; ; 11/10; 6/5; 5/4; 23/20; 11/10; ; 9/10; ; 
Draw; 12/5; 23/10; 21/10; ; 49/20; 12/5; 23/10; ; 12/5; 21/10; 23/10; ; ; 11/5; 12/5; 23/10; 23/10; 12/5; 23/10; ; 40/17; 23/10; 23/10; 11/5; 12/5; ; 9/5; ; 
Ipswich; 12/5; 9/4; 5/2; ; 131/50; 12/5; 12/5; ; 12/5; 12/5; 12/5; ; ; 5/2; 23/10; 12/5; 12/5; 12/5; 12/5; ; 40/17; 5/2; 23/10; 51/20; 12/5; ; 11/5; ; 
META; english/championship/sunderland-v-ipswich; 2018-01-29 18:20:33 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Sunderland; 11/10; 6/5; 5/4; 5/4; 129/100; 6/5; 5/4; ; 11/10; 5/4; 6/5; ; ; 13/10; 5/4; 6/5; 11/10; 6/5; 11/10; 17/14; 11/10; 5/4; 5/4; 6/5; 6/5; ; 11/10; ; 
Draw; 12/5; 9/4; 21/10; 11/5; 58/25; 12/5; 11/5; ; 12/5; 11/5; 23/10; ; ; 43/20; 11/5; 9/4; 23/10; 11/5; 23/10; 9/4; 40/17; 9/4; 23/10; 11/5; 11/5; ; 9/5; ; 
Ipswich; 12/5; 23/10; 23/10; 23/10; 127/50; 12/5; 12/5; ; 12/5; 23/10; 23/10; ; ; 47/20; 12/5; 12/5; 12/5; 40/17; 12/5; 11/5; 40/17; 12/5; 23/10; 12/5; 40/17; ; 9/4; ; 
META; english/championship/sunderland-v-ipswich; 2018-01-29 22:20:40 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Sunderland; 11/10; 5/4; 5/4; 5/4; 13/10; 5/4; 5/4; ; 11/10; 5/4; 6/5; ; ; 27/20; 5/4; 5/4; 11/10; 6/5; 11/10; 17/14; 11/10; 5/4; 5/4; 6/5; 6/5; ; 10/9; ; 
Draw; 12/5; 9/4; 21/10; 11/5; 58/25; 23/10; 11/5; ; 12/5; 11/5; 23/10; ; ; 43/20; 11/5; ; 23/10; 11/5; 23/10; 9/4; 40/17; 9/4; 23/10; 11/5; 11/5; ; 9/5; ; 
Ipswich; 12/5; 21/10; 23/10; 23/10; 63/25; 12/5; 23/10; ; 12/5; 23/10; 23/10; ; ; 9/4; 12/5; 23/10; 12/5; 23/10; 12/5; 11/5; 40/17; 12/5; 23/10; 12/5; 40/17; ; 9/4; ; 
META; english/championship/sunderland-v-ipswich; 2018-01-30 02:20:27 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Sunderland; 11/10; 13/10; 5/4; 5/4; 13/10; 5/4; 5/4; ; 11/10; 5/4; 6/5; ; ; 27/20; 5/4; 5/4; 11/10; 6/5; 11/10; 17/14; 11/10; 5/4; 5/4; 6/5; 6/5; ; 10/9; ; 
Draw; 12/5; 9/4; 21/10; 11/5; 58/25; 23/10; 11/5; ; 12/5; 11/5; 23/10; ; ; 43/20; 11/5; ; 23/10; 11/5; 23/10; 9/4; 40/17; 9/4; 23/10; 11/5; 11/5; ; 9/5; ; 
Ipswich; 12/5; 21/10; 23/10; 23/10; 63/25; 12/5; 23/10; ; 12/5; 23/10; 23/10; ; ; 9/4; 12/5; 23/10; 12/5; 23/10; 12/5; 11/5; 40/17; 12/5; 23/10; 12/5; 40/17; ; 9/4; ; 
META; english/championship/sunderland-v-ipswich; 2018-01-30 10:20:29 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Sunderland; 11/10; 13/10; 5/4; 5/4; 13/10; 5/4; 5/4; ; 11/10; 5/4; 6/5; ; ; 27/20; 5/4; 5/4; 11/10; 6/5; 11/10; 17/14; 11/10; 5/4; 5/4; 6/5; 6/5; ; 10/9; ; 
Draw; 12/5; 9/4; 21/10; 11/5; 58/25; 23/10; 11/5; ; 12/5; 11/5; 23/10; ; ; 43/20; 11/5; ; 23/10; 11/5; 23/10; 9/4; 40/17; 9/4; 23/10; 11/5; 11/5; ; 9/5; ; 
Ipswich; 12/5; 21/10; 23/10; 23/10; 63/25; 12/5; 23/10; ; 12/5; 23/10; 23/10; ; ; 9/4; 12/5; 23/10; 12/5; 23/10; 12/5; 11/5; 40/17; 12/5; 23/10; 12/5; 40/17; ; 9/4; ; 
META; english/championship/sunderland-v-ipswich; 2018-01-30 14:20:46 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Sunderland; 11/10; 5/4; 5/4; 5/4; 13/10; 5/4; 6/5; ; 11/10; 5/4; 6/5; ; ; 13/10; 5/4; 6/5; 11/10; 6/5; 11/10; 17/14; 11/10; 5/4; 5/4; 6/5; 6/5; ; 23/20; ; 
Draw; 12/5; 23/10; 21/10; 11/5; 58/25; 23/10; 11/5; ; 12/5; 11/5; 23/10; ; ; 43/20; 11/5; 23/10; 23/10; 11/5; 23/10; 23/10; 40/17; 9/4; 23/10; 11/5; 9/4; ; 21/10; ; 
Ipswich; 12/5; 9/4; 23/10; 23/10; 63/25; 12/5; 23/10; ; 12/5; 23/10; 23/10; ; ; 9/4; 12/5; 12/5; 12/5; 23/10; 12/5; 11/5; 40/17; 12/5; 23/10; 12/5; 40/17; ; 9/4; ; 
META; english/championship/sunderland-v-ipswich; 2018-01-30 18:20:40 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Sunderland; 11/10; 5/4; 5/4; 5/4; 13/10; 5/4; 5/4; ; 6/5; 5/4; 6/5; ; ; 13/10; 5/4; 5/4; 11/10; 5/4; 11/10; 14/11; 6/5; 5/4; 5/4; 6/5; 5/4; ; 23/20; ; 
Draw; 12/5; 23/10; 21/10; 11/5; 58/25; 23/10; 11/5; ; 11/5; 11/5; 23/10; ; ; 43/20; 11/5; 23/10; 23/10; 11/5; 23/10; 23/10; 11/5; 9/4; 23/10; 11/5; 9/4; ; 21/10; ; 
Ipswich; 12/5; 9/4; 23/10; 23/10; 63/25; 12/5; 23/10; ; 12/5; 23/10; 23/10; ; ; 9/4; 12/5; 23/10; 12/5; 40/17; 12/5; 9/4; 40/17; 12/5; 23/10; 12/5; 40/17; ; 11/5; ; 
META; english/championship/sunderland-v-ipswich; 2018-01-30 22:20:47 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Sunderland; 11/10; 5/4; 5/4; 5/4; 13/10; 5/4; 5/4; ; 6/5; 5/4; 6/5; ; ; 13/10; 5/4; 5/4; 11/10; 5/4; 11/10; 14/11; 6/5; 5/4; 5/4; 6/5; 5/4; ; 23/20; ; 5/4
Draw; 12/5; 23/10; 21/10; 11/5; 58/25; 23/10; 11/5; ; 11/5; 11/5; 23/10; ; ; 43/20; 11/5; 23/10; 23/10; 11/5; 23/10; 23/10; 11/5; 9/4; 23/10; 11/5; 9/4; ; 21/10; ; 9/4
Ipswich; 12/5; 9/4; 23/10; 23/10; 63/25; 12/5; 23/10; ; 12/5; 23/10; 23/10; ; ; 9/4; 12/5; 23/10; 12/5; 40/17; 12/5; 9/4; 40/17; 12/5; 23/10; 12/5; 40/17; ; 9/4; ; 5/2
META; english/championship/sunderland-v-ipswich; 2018-01-31 02:20:08 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Sunderland; 11/10; 5/4; 5/4; 5/4; 133/100; 5/4; 5/4; ; 6/5; 13/10; 6/5; ; ; 13/10; 5/4; 5/4; 11/10; ; 11/10; 14/11; 6/5; 13/10; 5/4; 5/4; 5/4; ; 5/4; ; 13/10
Draw; 12/5; 23/10; 21/10; 11/5; ; 23/10; 11/5; ; 11/5; 21/10; 23/10; ; ; 43/20; 11/5; 9/4; 23/10; ; 23/10; 23/10; 11/5; 9/4; 23/10; ; 9/4; ; ; ; 11/5
Ipswich; 12/5; 9/4; 9/4; 23/10; 49/20; 12/5; 23/10; ; 12/5; ; 23/10; ; ; 9/4; 12/5; 12/5; 12/5; 23/10; 12/5; 9/4; 40/17; 23/10; 23/10; 23/10; 40/17; ; 11/5; ; 12/5
META; english/championship/sunderland-v-ipswich; 2018-01-31 10:20:16 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Sunderland; 11/10; 5/4; 5/4; 5/4; 33/25; 5/4; 5/4; ; 6/5; 13/10; 6/5; ; ; 13/10; 5/4; 5/4; 11/10; ; 11/10; 23/18; 6/5; 13/10; 5/4; 5/4; 5/4; ; 5/4; ; 13/10
Draw; 12/5; 23/10; 21/10; 11/5; ; 23/10; 11/5; ; 11/5; 11/5; 23/10; ; ; 43/20; 11/5; 9/4; 23/10; ; 23/10; 23/10; 11/5; 9/4; 23/10; ; 9/4; ; 21/10; ; 11/5
Ipswich; 12/5; 9/4; 9/4; 23/10; 123/50; 12/5; 23/10; ; 12/5; ; 23/10; ; ; 23/10; 12/5; 12/5; 12/5; 23/10; 12/5; 9/4; 40/17; 23/10; 23/10; 23/10; 40/17; ; 11/5; ; 12/5
META; english/championship/sunderland-v-ipswich; 2018-01-31 14:20:28 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Sunderland; 6/5; 5/4; 5/4; 5/4; 33/25; 13/10; 5/4; ; 6/5; 13/10; 6/5; ; ; 13/10; 13/10; 5/4; 11/10; ; 11/10; 23/18; 6/5; 13/10; 13/10; 5/4; 5/4; ; 6/5; 23/20; 7/5
Draw; 12/5; 23/10; 21/10; 11/5; ; 12/5; 11/5; ; 11/5; 11/5; 23/10; ; ; 43/20; 9/4; 11/5; 23/10; ; 23/10; 23/10; 11/5; 9/4; 23/10; ; 9/4; ; 11/5; 19/10; 11/5
Ipswich; 11/5; 9/4; 9/4; 23/10; 123/50; 5/2; 23/10; ; 12/5; ; 23/10; ; ; 23/10; 9/4; 9/4; 12/5; 23/10; 12/5; 9/4; 40/17; 23/10; 11/5; 23/10; 40/17; ; 23/10; 21/10; 11/5
META; english/championship/sunderland-v-ipswich; 2018-01-31 18:21:10 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Sunderland; 6/5; 13/10; 13/10; 5/4; 71/50; 13/10; 5/4; ; 6/5; 13/10; 6/5; ; ; 27/20; 13/10; 5/4; 11/10; 23/17; 11/10; 23/18; 6/5; 13/10; 13/10; 13/10; 23/17; ; 5/4; 5/4; 7/5
Draw; 12/5; 23/10; 21/10; 11/5; 23/10; 12/5; 11/5; ; 11/5; 21/10; 23/10; ; ; 43/20; 9/4; 11/5; 23/10; ; 23/10; 23/10; 11/5; 9/4; 23/10; ; 11/5; ; 11/5; 9/4; 11/5
Ipswich; 11/5; 21/10; 11/5; 23/10; 23/10; 12/5; 23/10; ; 12/5; 9/4; 23/10; ; ; 9/4; 9/4; 9/4; 12/5; 11/5; 12/5; 9/4; 40/17; 9/4; 11/5; 11/5; 11/5; ; 11/5; 21/10; 11/5
META; english/championship/sunderland-v-ipswich; 2018-01-31 22:20:23 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Sunderland; 6/5; 13/10; 23/17; 5/4; 71/50; 7/5; 13/10; ; 6/5; 27/20; 6/5; ; ; 11/8; 13/10; 13/10; 11/10; 23/17; 11/10; 23/17; 6/5; 13/10; 11/8; 13/10; 23/17; ; 13/10; 6/5; 7/5
Draw; 12/5; 23/10; 21/10; 11/5; 23/10; 23/10; 11/5; ; 11/5; 21/10; 23/10; ; ; 43/20; 9/4; 11/5; 23/10; ; 23/10; 23/10; 11/5; 9/4; 23/10; ; 11/5; ; 21/10; 19/10; 11/5
Ipswich; 11/5; 21/10; 21/10; 23/10; 23/10; 23/10; 11/5; ; 12/5; 11/5; 23/10; ; ; 43/20; 9/4; 11/5; 12/5; 11/5; 12/5; 21/10; 40/17; 9/4; 21/10; 11/5; 11/5; ; 21/10; 21/10; 11/5
META; english/championship/sunderland-v-ipswich; 2018-02-01 02:19:50 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Sunderland; 6/5; 13/10; 23/17; 5/4; 71/50; 13/10; 13/10; ; 6/5; 27/20; 13/10; ; ; 11/8; 13/10; 13/10; 23/17; 6/5; 23/17; 6/5; 13/10; 11/8; 13/10; 23/17; ; 5/4; 23/20; 7/5
Draw; 12/5; 23/10; 21/10; 11/5; 23/10; 9/4; 11/5; ; 11/5; 21/10; 11/5; ; ; 43/20; 9/4; 11/5; ; ; 23/10; 11/5; 9/4; 23/10; ; 11/5; ; 2; 19/10; 11/5
Ipswich; 11/5; 21/10; 21/10; 23/10; 23/10; 9/4; 11/5; ; 12/5; 11/5; 21/10; ; ; 43/20; 9/4; 11/5; 11/5; 11/5; 21/10; 40/17; 9/4; 21/10; 11/5; 11/5; ; 2; 21/10; 11/5
META; english/championship/sunderland-v-ipswich; 2018-02-01 10:19:57 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Sunderland; 13/10; 11/8; 23/17; 5/4; 143/100; 13/10; ; ; 6/5; 27/20; 13/10; ; ; 11/8; 13/10; 13/10; 23/17; 6/5; 23/17; 6/5; 13/10; 11/8; 13/10; 23/17; ; 5/4; 6/5; 7/5
Draw; 12/5; 23/10; 21/10; 11/5; 23/10; 9/4; ; ; 11/5; 21/10; 11/5; ; ; 43/20; 9/4; 11/5; ; ; 23/10; 11/5; 9/4; 23/10; ; 11/5; ; 21/10; 19/10; 11/5
Ipswich; 2; 2; 21/10; 23/10; 113/50; 9/4; ; ; 12/5; 11/5; 21/10; ; ; 43/20; 9/4; 21/10; 28/13; 11/5; 21/10; 40/17; 9/4; 21/10; 11/5; 11/5; ; 2; 21/10; 11/5
META; english/championship/sunderland-v-ipswich; 2018-02-01 14:20:33 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Sunderland; 13/10; 11/8; 23/17; 5/4; 71/50; 13/10; ; ; 6/5; 27/20; 13/10; ; ; 11/8; 13/10; 13/10; 23/17; 6/5; 23/17; 6/5; 13/10; 11/8; 13/10; 23/17; ; 5/4; 13/10; 11/8
Draw; 12/5; 23/10; 21/10; 11/5; 23/10; 9/4; ; ; 11/5; 21/10; 11/5; ; ; 43/20; 9/4; 11/5; 11/5; ; 23/10; 11/5; 9/4; 23/10; ; 11/5; ; 21/10; 19/10; 11/5
Ipswich; 2; 2; 21/10; 23/10; 57/25; 9/4; ; ; 12/5; 11/5; 21/10; ; ; 43/20; 9/4; 21/10; 11/5; 11/5; 21/10; 40/17; 9/4; 21/10; 11/5; 11/5; ; 21/10; 21/10; 11/5
META; english/championship/sunderland-v-ipswich; 2018-02-01 18:19:57 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Sunderland; 13/10; 11/8; 16/11; 5/4; 157/100; 29/20; ; ; 7/5; 29/20; 29/20; ; 7/5; 6/4; 7/5; 11/8; 16/11; 6/5; 19/13; 23/17; 6/4; 6/4; 6/4; 16/11; ; 11/8; 7/5; 6/4
Ipswich; 2; 2; 2; 23/10; 101/50; 21/10; ; ; 28/13; 2; 2; ; 2; 2; 21/10; 2; 2; 11/5; 37/19; 21/10; 2; 2; 2; 2; ; 19/10; 19/10; 2
Draw; 12/5; 23/10; 21/10; 11/5; 58/25; 11/5; ; ; 9/4; 21/10; 21/10; ; 11/5; 43/20; 11/5; 11/5; 11/5; ; 9/4; 11/5; 9/4; 12/5; ; 11/5; ; 2; 2; 9/4
META; english/championship/sunderland-v-ipswich; 2018-02-01 22:19:53 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Sunderland; 29/20; 7/5; 16/11; 11/8; 79/50; 29/20; ; ; 7/5; 6/4; 29/20; ; 6/4; 6/4; 7/5; 7/5; 6/4; 13/10; 19/13; 23/17; 6/4; 6/4; 6/4; 6/4; ; 6/4; 7/5; 6/4
Ipswich; 7/4; 19/10; 19/10; 21/10; 101/50; 21/10; ; ; 28/13; 2; 2; ; 2; 39/20; 21/10; 19/10; 37/19; 2; 37/19; 21/10; 2; 2; 2; 37/19; ; 19/10; 19/10; 2
Draw; 12/5; ; 21/10; 11/5; 58/25; 11/5; ; ; 9/4; 21/10; 21/10; ; 11/5; 43/20; 11/5; 11/5; 11/5; ; 9/4; 11/5; 9/4; 12/5; ; 11/5; ; 21/10; 2; 9/4
META; english/championship/sunderland-v-ipswich; 2018-02-02 02:19:51 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Sunderland; 6/4; 7/5; 16/11; 11/8; 79/50; 6/4; ; ; 7/5; 6/4; 29/20; ; 6/4; 6/4; 7/5; 7/5; 6/4; 13/10; 19/13; 23/17; 6/4; 31/20; 6/4; 6/4; ; 6/4; 7/5; 6/4
Ipswich; 21/10; 19/10; 19/10; 21/10; 51/25; 2; ; ; 28/13; 2; 2; ; 2; 39/20; 21/10; 2; 37/19; 2; 37/19; 21/10; 2; 2; 2; 2; ; 19/10; 19/10; 2
Draw; 23/10; ; 21/10; 11/5; 23/10; 21/10; ; ; 9/4; 21/10; 21/10; ; 11/5; 43/20; 11/5; 21/10; 28/13; ; 9/4; 11/5; 9/4; 23/10; ; 11/5; ; 21/10; 2; 9/4
META; english/championship/sunderland-v-ipswich; 2018-02-02 10:19:59 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Sunderland; 6/4; 7/5; 16/11; 11/8; 79/50; 31/20; ; ; 7/5; 6/4; 29/20; ; 6/4; 6/4; 7/5; 7/5; 6/4; 13/10; 19/13; 23/17; 6/4; 31/20; 6/4; 6/4; ; 6/4; 6/4; 6/4
Ipswich; 21/10; 19/10; 19/10; 21/10; 51/25; 21/10; ; ; 28/13; 2; 2; ; 2; 39/20; 21/10; 2; 37/19; 2; 37/19; 21/10; 2; 2; 2; 2; ; 19/10; 2; 2
Draw; 23/10; ; 21/10; 11/5; 23/10; 9/4; ; ; 9/4; 21/10; 21/10; ; 11/5; 43/20; 11/5; 21/10; 28/13; ; 9/4; 11/5; 9/4; 23/10; ; 11/5; ; 21/10; 21/10; 9/4
META; english/championship/sunderland-v-ipswich; 2018-02-02 14:20:49 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Sunderland; 6/4; 7/5; 16/11; 6/4; 79/50; 31/20; ; ; 7/5; 6/4; 29/20; ; 6/4; 6/4; 7/5; 7/5; 6/4; 13/10; 19/13; 23/17; 6/4; 31/20; 6/4; 6/4; ; 6/4; 6/4; 6/4
Ipswich; 21/10; 19/10; 19/10; 2; 51/25; 21/10; ; ; 28/13; 2; 2; ; 2; 39/20; 21/10; 2; 37/19; 2; 37/19; 21/10; 2; 2; 2; 2; ; 19/10; 2; 2
Draw; 23/10; ; 21/10; 21/10; 23/10; 9/4; ; ; 9/4; 21/10; 21/10; ; 11/5; 43/20; 11/5; 21/10; 28/13; ; 9/4; 11/5; 9/4; 23/10; ; 11/5; ; 21/10; 9/4; 9/4
META; english/championship/sunderland-v-ipswich; 2018-02-02 22:20:34 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Sunderland; 31/20; 7/5; 16/11; 6/4; 159/100; 31/20; ; ; 6/4; 6/4; 8/5; ; 7/5; 6/4; 8/5; 6/4; 6/4; 13/10; 19/13; 31/21; 6/4; 31/20; 6/4; 17/11; ; 6/4; 6/4; 6/4
Ipswich; 2; 19/10; 19/10; 2; 101/50; 21/10; ; ; 37/19; 2; 19/10; ; 2; 39/20; 19/10; 19/10; 37/19; 2; 27/14; 19/10; 2; 2; 2; 37/19; ; 19/10; 2; 2
Draw; 23/10; 23/10; 21/10; 21/10; 23/10; 9/4; ; ; 9/4; 11/5; 11/5; ; 11/5; ; 21/10; 21/10; 11/5; ; 23/10; 11/5; 9/4; 23/10; ; 11/5; ; 21/10; 9/4; 9/4
META; english/championship/sunderland-v-ipswich; 2018-02-03 02:20:09 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Sunderland; 31/20; 7/5; 6/4; 6/4; 159/100; 31/20; ; ; 6/4; 6/4; 6/4; ; 6/4; 6/4; 8/5; 6/4; 6/4; 13/10; 19/13; 31/21; 6/4; 31/20; 6/4; 6/4; ; 6/4; 6/4; 13/8
Ipswich; 2; 19/10; 19/10; 2; 101/50; 2; ; ; 37/19; 19/10; 2; ; 2; 39/20; 19/10; 19/10; 37/19; 2; 27/14; 19/10; 2; 2; 2; 37/19; ; 19/10; 2; 2
Draw; 23/10; 23/10; 21/10; 21/10; 23/10; 9/4; ; ; 9/4; 21/10; 11/5; ; 11/5; ; 21/10; 21/10; 28/13; ; 23/10; 11/5; 9/4; 23/10; ; 11/5; ; 21/10; 11/5; 9/4
META; english/championship/sunderland-v-ipswich; 2018-02-03 10:20:20 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Sunderland; 11/8; 13/10; 26/19; 13/10; 34/25; ; ; ; 6/4; 11/8; 7/5; ; 13/10; 27/20; 11/8; 13/10; 13/10; 13/10; 4/3; 5/4; 13/10; 7/5; 11/8; 6/4; ; 11/8; 11/8; 27/20
Draw; 9/4; 11/5; 9/4; 11/5; 58/25; ; ; ; 9/4; 9/4; 11/5; ; 11/5; 11/5; 9/4; 21/10; 11/5; ; 9/4; 9/4; 9/4; 23/10; ; 11/5; ; 21/10; 11/5; 23/10
