META; english/championship/norwich-v-aston-villa; 2018-03-31 22:20:52 GMT+3; 2018-04-07 12:30; Nothing; Xlenovo
Norwich; 6/4; 6/4; 31/20; 6/4; 8/5; 31/20; 6/4; 6/4; 6/4; 31/20; 29/20; 6/4; 13/8; 8/5; 6/4; 17/11; 6/4; 31/21; 6/4; 31/20; 31/20; 17/11; 6/4
Aston Villa; 7/4; 15/8; 15/8; 15/8; 2; 15/8; 15/8; 9/5; 9/5; 9/5; 9/5; 9/5; 37/20; 19/10; 15/8; 24/13; 9/5; 5/3; 9/5; 15/8; 9/5; 19/10; 19/10
Draw; 23/10; 9/4; 21/10; 11/5; 23/10; 9/4; 11/5; 21/10; 23/10; 21/10; 23/10; 9/4; 43/20; 21/10; 23/10; 11/5; 11/5; 23/10; 9/4; 9/4; 11/5; 9/4; 9/4
META; english/championship/norwich-v-aston-villa; 2018-04-03 10:21:17 GMT+3; 2018-04-07 12:30; Nothing; Xlenovo
Norwich; 6/4; 6/4; 31/20; 6/4; 8/5; 31/20; 6/4; 6/4; 6/4; 31/20; 29/20; 6/4; 13/8; 8/5; 6/4; 17/11; 6/4; 31/21; 6/4; 31/20; 31/20; 17/11; 7/5; 6/4
Aston Villa; 7/4; 15/8; 15/8; 15/8; 2; 15/8; 15/8; 9/5; 9/5; 9/5; 9/5; 9/5; 37/20; 19/10; 15/8; 24/13; 9/5; 5/3; 9/5; 15/8; 9/5; 19/10; 7/4; 19/10
Draw; 23/10; 9/4; 21/10; 11/5; 23/10; 9/4; 11/5; 21/10; 23/10; 21/10; 23/10; 9/4; 43/20; 23/10; 23/10; 11/5; 11/5; 23/10; 9/4; 9/4; 11/5; 9/4; 2; 9/4
META; english/championship/norwich-v-aston-villa; 2018-04-03 14:21:24 GMT+3; 2018-04-07 12:30; Nothing; Xlenovo
Norwich; 6/4; 6/4; 6/4; 8/5; 31/20; 6/4; 6/4; 6/4; 29/20; 6/4; 13/8; 8/5; 6/4; 17/11; 6/4; 31/21; 6/4; 31/20; 31/20; 17/11; 7/5; 6/4; 6/4
Aston Villa; 7/4; 15/8; 15/8; 2; 19/10; 15/8; 9/5; 9/5; 9/5; 9/5; 37/20; 19/10; 15/8; 24/13; 9/5; 5/3; 9/5; 15/8; 9/5; 19/10; 13/8; 17/10; 19/10
Draw; 23/10; 9/4; 11/5; 23/10; 11/5; 11/5; 21/10; 23/10; 23/10; 9/4; 43/20; 23/10; 23/10; 11/5; 11/5; 23/10; 9/4; 9/4; 11/5; 9/4; 2; 9/4; 
META; english/championship/norwich-v-aston-villa; 2018-04-03 18:21:27 GMT+3; 2018-04-07 12:30; Nothing; Xlenovo
Norwich; 6/4; 6/4; 31/20; 6/4; 8/5; 31/20; 6/4; 6/4; 6/4; 31/20; 29/20; 6/4; 13/8; 8/5; 6/4; 17/11; 6/4; 31/21; 6/4; 31/20; 31/20; 17/11; 7/5; 6/4; 6/4
Aston Villa; 7/4; 15/8; 15/8; 15/8; 2; 19/10; 15/8; 9/5; 9/5; 15/8; 9/5; 9/5; 37/20; 19/10; 15/8; 24/13; 9/5; 5/3; 9/5; 15/8; 9/5; 19/10; 9/5; 8/5; 19/10
Draw; 23/10; 9/4; 21/10; 11/5; 23/10; 11/5; 11/5; 21/10; 23/10; 21/10; 23/10; 9/4; 43/20; 23/10; 23/10; 11/5; 11/5; 23/10; 9/4; 9/4; 11/5; 9/4; 2; 9/4; 
META; english/championship/norwich-v-aston-villa; 2018-04-03 22:21:16 GMT+3; 2018-04-07 12:30; Nothing; Xlenovo
Norwich; 6/4; 6/4; 31/20; 6/4; 8/5; 31/20; 6/4; 6/4; 6/4; 31/20; 29/20; 6/4; 13/8; 8/5; 6/4; 17/11; 6/4; 31/21; 6/4; 31/20; 31/20; 17/11; 7/5; 6/4; 6/4
Aston Villa; 7/4; 15/8; 15/8; 15/8; 2; 19/10; 15/8; 9/5; 9/5; 15/8; 9/5; 9/5; 37/20; 19/10; 15/8; 24/13; 9/5; 5/3; 9/5; 15/8; 9/5; 19/10; 9/5; 7/4; 19/10
Draw; 23/10; 9/4; 21/10; 11/5; 23/10; 11/5; 11/5; 21/10; 23/10; 21/10; 23/10; 9/4; 43/20; 23/10; 23/10; 11/5; 11/5; 23/10; 9/4; 9/4; 11/5; 9/4; 19/10; 2; 9/4
META; english/championship/norwich-v-aston-villa; 2018-04-04 02:20:59 GMT+3; 2018-04-07 12:30; Nothing; Xlenovo
Norwich; 13/8; 6/4; 8/5; 6/4; 171/100; 9/5; 8/5; 7/4; 6/4; 13/8; 29/20; 13/8; 33/20; 17/10; 8/5; 28/17; 6/4; 31/21; 6/4; 8/5; 8/5; 28/17; 13/8; 7/5; 13/8
Aston Villa; 8/5; 15/8; 9/5; 15/8; 93/50; 13/8; 7/4; 8/5; 9/5; 9/5; 9/5; 9/5; 9/5; 15/8; 9/5; 7/4; 9/5; 5/3; 9/5; 9/5; 9/5; 7/4; 6/4; 13/8; 9/5
Draw; 23/10; 9/4; 21/10; 11/5; 58/25; 11/5; 11/5; 21/10; 23/10; 21/10; 23/10; 21/10; 43/20; 11/5; 9/4; 9/4; 11/5; 23/10; 9/4; 9/4; 11/5; 9/4; 2; 9/4; 
META; english/championship/norwich-v-aston-villa; 2018-04-04 10:20:58 GMT+3; 2018-04-07 12:30; Nothing; Xlenovo
Norwich; 13/8; 8/5; 8/5; 6/4; 171/100; 9/5; 8/5; 7/4; 6/4; 13/8; 29/20; 13/8; 33/20; 17/10; 8/5; 28/17; 6/4; 31/21; 6/4; 8/5; 8/5; 28/17; 13/8; 17/10; 13/8
Aston Villa; 8/5; 7/4; 9/5; 15/8; 93/50; 13/8; 7/4; 8/5; 9/5; 9/5; 9/5; 9/5; 9/5; 15/8; 9/5; 7/4; 9/5; 5/3; 9/5; 9/5; 9/5; 7/4; 6/4; 13/8; 9/5
Draw; 23/10; 9/4; 21/10; 11/5; 58/25; 11/5; 11/5; 21/10; 23/10; 21/10; 23/10; 21/10; 43/20; 11/5; 9/4; 9/4; 11/5; 23/10; 9/4; 9/4; 11/5; 9/4; 2; 9/4; 
META; english/championship/norwich-v-aston-villa; 2018-04-04 14:21:07 GMT+3; 2018-04-07 12:30; Nothing; Xlenovo
Norwich; 13/8; 13/8; 13/8; 6/4; 171/100; 9/5; 8/5; 7/4; 6/4; 33/20; 29/20; 13/8; 33/20; 17/10; 8/5; 28/17; 6/4; 31/21; 6/4; 13/8; 8/5; 28/17; 13/8; 17/10; 13/8
Aston Villa; 8/5; 17/10; 7/4; 15/8; 93/50; 13/8; 7/4; 8/5; 9/5; 7/4; 9/5; 9/5; 9/5; 15/8; 9/5; 7/4; 9/5; 5/3; 9/5; 7/4; 9/5; 7/4; 13/8; 13/8; 9/5
Draw; 23/10; 9/4; 21/10; 11/5; 58/25; 11/5; 11/5; 21/10; 23/10; 21/10; 23/10; 21/10; 43/20; 11/5; 9/4; 9/4; 11/5; 23/10; 9/4; 9/4; 11/5; 9/4; 2; 9/4; 
META; english/championship/norwich-v-aston-villa; 2018-04-04 18:21:08 GMT+3; 2018-04-07 12:30; Nothing; Xlenovo
Norwich; 13/8; 13/8; 33/20; 6/4; 173/100; 9/5; 13/8; 7/4; 6/4; 33/20; 17/10; 13/8; 33/20; 17/10; 8/5; 28/17; 6/4; 31/21; 6/4; 13/8; 8/5; 28/17; 13/8; 17/10; 17/10; 17/10
Aston Villa; 8/5; 17/10; 7/4; 15/8; 91/50; 13/8; 7/4; 8/5; 9/5; 7/4; 17/10; 9/5; 9/5; 15/8; 7/4; 7/4; 9/5; 5/3; 9/5; 7/4; 9/5; 7/4; 7/4; 9/5; 9/5; 9/5
Draw; 23/10; 9/4; 21/10; 11/5; 117/50; 11/5; 11/5; 21/10; 23/10; 21/10; 21/10; 21/10; 43/20; 11/5; 9/4; 9/4; 11/5; 23/10; 9/4; 9/4; 11/5; 9/4; 2; 9/4; 9/4; 
META; english/championship/norwich-v-aston-villa; 2018-04-04 22:21:17 GMT+3; 2018-04-07 12:30; Nothing; Xlenovo
Norwich; 13/8; 13/8; 17/10; 6/4; 87/50; 9/5; 13/8; 7/4; 6/4; 17/10; 17/10; 17/10; 13/8; 7/4; 17/10; 8/5; 28/17; 6/4; 17/11; 6/4; 17/10; 33/20; 17/10; 13/8; 17/10; 17/10; 17/10
Aston Villa; 13/8; 17/10; 17/10; 15/8; 91/50; 13/8; 7/4; 8/5; 9/5; 17/10; 17/10; 17/10; 17/10; 17/10; 15/8; 7/4; 17/10; 9/5; 27/17; 9/5; 17/10; 17/10; 7/4; 7/4; 9/5; 9/5; 9/5
Draw; 23/10; 9/4; 21/10; 11/5; 58/25; 11/5; 11/5; 21/10; 23/10; 21/10; 21/10; 21/10; 9/4; 43/20; 11/5; 9/4; 11/5; 11/5; 23/10; 9/4; 9/4; 11/5; 9/4; 2; 21/10; 9/4; 9/4
META; english/championship/norwich-v-aston-villa; 2018-04-05 02:21:16 GMT+3; 2018-04-07 12:30; Nothing; Xlenovo
Aston Villa; 13/8; 17/10; 33/20; 13/8; 43/25; 13/8; 13/8; 8/5; 9/5; 17/10; 17/10; 13/8; 13/8; 17/10; 7/4; 17/10; 28/17; 28/17; 17/11; 9/5; 13/8; 33/20; 28/17; 13/8; 6/4; 13/8; 17/10
Norwich; 13/8; 13/8; 17/10; 17/10; 46/25; 9/5; 17/10; 7/4; 6/4; 7/4; 17/10; 7/4; 17/10; 7/4; 7/4; 17/10; 17/10; 28/17; 8/5; 6/4; 7/4; 17/10; 7/4; 13/8; 13/8; 9/5; 9/5
Draw; 23/10; 9/4; 21/10; 11/5; 58/25; 11/5; 11/5; 21/10; 23/10; 21/10; 21/10; 21/10; 9/4; 43/20; 23/10; 9/4; 11/5; 11/5; 23/10; 9/4; 23/10; 11/5; 9/4; 21/10; 2; 9/4; 9/4
META; english/championship/norwich-v-aston-villa; 2018-04-05 10:21:13 GMT+3; 2018-04-07 12:30; Nothing; Xlenovo
Aston Villa; 13/8; 13/8; 33/20; 13/8; 43/25; 13/8; 13/8; 8/5; 9/5; 17/10; 17/10; 13/8; 13/8; 17/10; 7/4; 8/5; 28/17; 28/17; 17/11; 9/5; 13/8; 17/10; 13/8; 17/10; 13/8; 17/10
Norwich; 13/8; 17/10; 17/10; 17/10; 46/25; 9/5; 17/10; 7/4; 6/4; 7/4; 17/10; 7/4; 7/4; 7/4; 7/4; 7/4; 7/4; 28/17; 8/5; 6/4; 7/4; 7/4; 13/8; 17/10; 9/5; 9/5
Draw; 23/10; 9/4; 21/10; 11/5; 58/25; 11/5; 11/5; 21/10; 23/10; 21/10; 21/10; 21/10; 9/4; 43/20; 23/10; 9/4; 11/5; 11/5; 23/10; 9/4; 23/10; 9/4; 21/10; 11/5; 9/4; 9/4
META; english/championship/norwich-v-aston-villa; 2018-04-05 14:21:20 GMT+3; 2018-04-07 12:30; Nothing; Xlenovo
Aston Villa; 13/8; 13/8; 33/20; 13/8; 43/25; 13/8; 13/8; 8/5; 28/17; 17/10; 17/10; 13/8; 13/8; 17/10; 7/4; 8/5; 28/17; 28/17; 17/11; 28/17; 13/8; 28/17; 13/8; 17/10; 13/8; 17/10
Norwich; 13/8; 17/10; 17/10; 17/10; 46/25; 9/5; 7/4; 7/4; 17/10; 7/4; 17/10; 7/4; 17/10; 9/5; 7/4; 7/4; 7/4; 28/17; 8/5; 17/10; 7/4; 7/4; 13/8; 7/4; 9/5; 9/5
Draw; 23/10; 9/4; 21/10; 11/5; 58/25; 11/5; 11/5; 21/10; 11/5; 21/10; 21/10; 21/10; 9/4; 43/20; 23/10; 9/4; 11/5; 11/5; 23/10; 11/5; 23/10; 9/4; 21/10; 9/4; 9/4; 
META; english/championship/norwich-v-aston-villa; 2018-04-05 18:21:23 GMT+3; 2018-04-07 12:30; Nothing; Xlenovo
Aston Villa; 31/20; 13/8; 33/20; 13/8; 171/100; 13/8; 13/8; 8/5; 28/17; 33/20; 17/10; 13/8; 13/8; 17/10; 7/4; 8/5; 28/17; 28/17; 28/17; 8/5; 17/10; 28/17; 13/8; 13/8; 13/8; 13/8; 17/10
Norwich; 17/10; 17/10; 7/4; 17/10; 93/50; 9/5; 7/4; 7/4; 9/5; 7/4; 17/10; 7/4; 7/4; 7/4; 7/4; 7/4; 7/4; 28/17; 17/10; 7/4; 15/8; 7/4; 7/4; 7/4; 9/5; 9/5; 9/5
Draw; 23/10; 9/4; 21/10; 11/5; 58/25; 11/5; 11/5; 21/10; 9/4; 21/10; 21/10; 21/10; 11/5; 43/20; 23/10; 9/4; 11/5; 11/5; 23/10; 11/5; 23/10; 9/4; 11/5; 21/10; 11/5; 9/4; 9/4
META; english/championship/norwich-v-aston-villa; 2018-04-05 22:21:22 GMT+3; 2018-04-07 12:30; Nothing; Xlenovo
Aston Villa; 7/5; 6/4; 6/4; 13/8; 157/100; 13/8; 6/4; 8/5; 28/17; 6/4; 17/10; 29/20; 6/4; 31/20; 8/5; 6/4; 6/4; 17/11; 31/21; 8/5; 31/20; 6/4; 6/4; 6/4; 6/4; 17/10
Norwich; 15/8; 19/10; 19/10; 17/10; 101/50; 9/5; 15/8; 7/4; 9/5; 19/10; 9/5; 15/8; 15/8; 19/10; 19/10; 15/8; 9/5; 28/15; 7/4; 2; 19/10; 19/10; 19/10; 19/10; 2; 
Draw; 23/10; 11/5; 21/10; 11/5; 117/50; 11/5; 11/5; 21/10; 9/4; 21/10; 11/5; 9/4; 9/4; 21/10; 23/10; 9/4; 21/10; 40/17; 11/5; 23/10; 9/4; 21/10; 9/4; 9/4; ; 
META; english/championship/norwich-v-aston-villa; 2018-04-06 02:21:12 GMT+3; 2018-04-07 12:30; Nothing; Xlenovo
Aston Villa; 7/5; 6/4; 6/4; 13/8; 79/50; 13/8; 6/4; 8/5; 28/17; 6/4; 13/8; 29/20; 6/4; 31/20; 8/5; 6/4; 6/4; 17/11; 31/21; 8/5; 31/20; 17/11; 6/4; 6/4; 6/4; 13/8
Norwich; 15/8; 19/10; 19/10; 17/10; 2; 9/5; 15/8; 7/4; 9/5; 19/10; 15/8; 15/8; 15/8; 19/10; 19/10; 15/8; 9/5; 28/15; 7/4; 2; 19/10; 19/10; 19/10; 19/10; 2; 
Draw; 23/10; 11/5; 21/10; 11/5; 117/50; 11/5; 11/5; 21/10; 9/4; 21/10; 11/5; 9/4; 9/4; 21/10; 23/10; 9/4; 21/10; 40/17; 11/5; 23/10; 9/4; 21/10; 11/5; 9/4; 9/4; 
META; english/championship/norwich-v-aston-villa; 2018-04-06 10:21:21 GMT+3; 2018-04-07 12:30; Nothing; Xlenovo
Aston Villa; 8/5; 7/5; 6/4; 13/8; 13/8; 6/4; 8/5; 28/17; 6/4; 13/8; 29/20; 6/4; 31/20; 8/5; 6/4; 17/11; 17/11; 31/21; 8/5; 31/20; 17/11; 6/4; 6/4; 6/4; 8/5
Norwich; 2; 19/10; 19/10; 17/10; 9/5; 15/8; 7/4; 9/5; 19/10; 15/8; 15/8; 15/8; 19/10; 19/10; 15/8; 9/5; 28/15; 7/4; 2; 19/10; 19/10; 2; 19/10; 2; 
Draw; 9/4; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 9/4; 21/10; 11/5; 9/4; 9/4; 21/10; 23/10; 9/4; 21/10; 40/17; 11/5; 23/10; 9/4; 21/10; 11/5; 9/4; 9/4; 
META; english/championship/norwich-v-aston-villa; 2018-04-06 14:21:31 GMT+3; 2018-04-07 12:30; Nothing; Xlenovo
Aston Villa; 8/5; 7/5; 6/4; 13/8; 8/5; 17/10; 8/5; 8/5; 28/17; 6/4; 13/8; 29/20; 6/4; 31/20; 8/5; 6/4; 17/11; 17/11; 6/4; 8/5; 31/20; 17/11; 6/4; 8/5; 6/4; 13/8
Norwich; 2; 19/10; 19/10; 9/5; 51/25; 9/5; 19/10; 7/4; 9/5; 19/10; 15/8; 15/8; 15/8; 19/10; 19/10; 15/8; 9/5; 24/13; 7/4; 2; 19/10; 19/10; 2; 19/10; 2; 
Draw; 9/4; 9/4; 21/10; 21/10; 113/50; 11/5; 11/5; 21/10; 9/4; 21/10; 11/5; 9/4; 9/4; 21/10; 23/10; 11/5; 21/10; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 9/4; 9/4; 
META; english/championship/norwich-v-aston-villa; 2018-04-06 18:21:30 GMT+3; 2018-04-07 12:30; Nothing; Xlenovo
Aston Villa; 8/5; 7/5; 6/4; 13/8; 39/25; 6/4; 6/4; 7/5; 6/4; 6/4; 13/8; 29/20; 6/4; 6/4; 8/5; 6/4; 6/4; 17/11; 6/4; 31/21; 31/20; 6/4; 6/4; 6/4; 6/4; 8/5
Norwich; 2; 19/10; 19/10; 9/5; 51/25; 2; 19/10; 15/8; 37/19; 19/10; 15/8; 15/8; 15/8; 39/20; 19/10; 19/10; 19/10; 9/5; 2; 19/10; 2; 37/19; 19/10; 2; 2; 
Draw; 9/4; 9/4; 21/10; 21/10; 9/4; 11/5; 21/10; 9/4; 11/5; 11/5; 9/4; 9/4; 43/20; 23/10; 11/5; 21/10; 11/5; 11/5; 9/4; 9/4; 21/10; 9/4; 9/4; 9/4; ; 
META; english/championship/norwich-v-aston-villa; 2018-04-06 22:21:27 GMT+3; 2018-04-07 12:30; Nothing; Xlenovo
Aston Villa; 31/20; 7/5; 29/20; 6/4; 77/50; 6/4; 6/4; 7/5; 6/4; 29/20; 13/8; 29/20; 7/5; 29/20; 6/4; 6/4; 16/11; 17/11; 24/17; 31/21; 31/20; 16/11; 6/4; 6/4; 6/4; 6/4
Norwich; 21/10; 19/10; 2; 19/10; 52/25; 2; 15/8; 37/19; 2; 15/8; 15/8; 2; 21/10; 19/10; 2; 9/5; 133/67; 19/10; 2; 2; 21/10; 2; 21/10; ; ; 
Draw; 9/4; 9/4; 21/10; 21/10; 9/4; 11/5; 21/10; 9/4; 11/5; 11/5; 9/4; 9/4; 11/5; 9/4; 11/5; 21/10; 23/10; 11/5; 23/10; 9/4; 21/10; 9/4; 9/4; 9/4; ; 
META; english/championship/norwich-v-aston-villa; 2018-04-07 02:21:17 GMT+3; 2018-04-07 12:30; Nothing; Xlenovo
Aston Villa; 31/20; 7/5; 7/5; 6/4; 38/25; 6/4; 6/4; 7/5; 6/4; 7/5; 13/8; 29/20; 7/5; 29/20; 6/4; 6/4; 16/11; 17/11; 24/17; 31/21; 31/20; 16/11; 6/4; 6/4; 6/4; 6/4
Norwich; 21/10; 2; 19/10; 21/10; 2; 15/8; 37/19; 2; 15/8; 15/8; 2; 41/20; 21/10; 19/10; 2; 9/5; 133/67; 19/10; 2; 2; 2; 21/10; ; ; ; 
Draw; 9/4; 9/4; 21/10; 21/10; 58/25; 23/10; 11/5; 11/5; 9/4; 21/10; 11/5; 9/4; 9/4; 11/5; 9/4; 11/5; 9/4; 21/10; 23/10; 11/5; 23/10; 9/4; 21/10; 11/5; 23/10; 9/4
META; english/championship/norwich-v-aston-villa; 2018-04-07 10:21:16 GMT+3; 2018-04-07 12:30; Nothing; Xlenovo
Aston Villa; 13/8; 7/5; 31/20; 17/10; 17/10; 31/20; 8/5; 6/4; 6/4; 31/20; 13/8; 8/5; 8/5; 8/5; 8/5; 8/5; 8/5; 8/5; 17/11; 31/21; 13/8; 8/5; 13/8; 13/8; 13/8; 13/8
Norwich; 19/10; 2; 9/5; 17/10; 47/25; 19/10; 9/5; 15/8; 37/19; 9/5; 15/8; 15/8; 9/5; 37/20; 19/10; 9/5; 9/5; 24/13; 9/5; 19/10; 19/10; 24/13; 15/8; 19/10; 15/8; 19/10
Draw; 23/10; 9/4; 21/10; 21/10; 23/10; 9/4; 11/5; 21/10; 9/4; 21/10; 11/5; 21/10; 9/4; 11/5; 23/10; 21/10; 11/5; 11/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 11/5; 9/4
META; english/championship/norwich-v-aston-villa; 2018-04-07 14:21:33 GMT+3; 2018-04-07 12:30; Nothing; Xlenovo
Aston Villa; 6/4; 6/4; 29/20; 6/4; 31/20; 31/20; 6/4; 6/4; 6/4; 29/20; 8/5; 29/20; 6/4; 7/5; 6/4; 6/4; 7/5; 16/11; 15/11; 31/21; 29/20; 7/5; 7/5; 6/4; 6/4; 8/5
Norwich; 21/10; 9/5; 2; 41/20; 19/10; 2; 15/8; 37/19; 21/10; 19/10; 2; 15/8; 2; 19/10; 2; 39/19; 19/10; 85/40; 39/19; 19/10; 2; 21/10; 2; ; ; 
Draw; 23/10; 9/4; 21/10; 21/10; 117/50; 9/4; 9/4; 21/10; 9/4; 23/10; 9/4; 21/10; 9/4; 9/4; 12/5; 23/10; 23/10; 9/4; 40/17; 11/5; 23/10; 9/4; 9/4; 23/10; 9/4; 
