META; english/championship/millwall-v-brentford; 2018-03-03 22:21:26 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Millwall; 13/8; 13/8; 13/8; 43/25; 17/10; 13/8; 13/8; 7/4; 17/10; 13/8; 8/5; 33/20; 7/4; 8/5; 8/5; 17/10; 20/13; 7/4; 13/8; 33/20; 8/5; 8/5
Brentford; 13/8; 13/8; 8/5; 44/25; 13/8; 13/8; 8/5; 17/11; 17/10; 13/8; 17/10; 33/20; 13/8; 8/5; 8/5; 8/5; 53/35; 17/11; 13/8; 33/20; 8/5; 8/5
Draw; 9/4; 12/5; 12/5; 61/25; 23/10; 23/10; 9/4; 23/10; 12/5; 23/10; 23/10; 47/20; 9/4; 12/5; 9/4; 11/5; 5/2; 9/4; 5/2; 23/10; 23/10; 11/5
META; english/championship/millwall-v-brentford; 2018-03-07 14:21:05 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Millwall; 13/8; 13/8; 13/8; 43/25; 31/20; 13/8; 6/4; 7/4; 17/10; 13/8; 8/5; 33/20; 7/4; 8/5; 8/5; 28/17; 20/13; 7/4; 13/8; 33/20; 8/5; 7/5
Brentford; 13/8; 13/8; 8/5; 44/25; 9/5; 13/8; 7/4; 17/11; 17/10; 13/8; 17/10; 33/20; 13/8; 8/5; 8/5; 28/17; 53/35; 17/11; 13/8; 33/20; 8/5; 13/8
Draw; 9/4; 12/5; 12/5; 61/25; 23/10; 23/10; 9/4; 23/10; 12/5; 23/10; 23/10; 47/20; 9/4; 12/5; 9/4; 11/5; 5/2; 9/4; 5/2; 23/10; 23/10; 11/5
META; english/championship/millwall-v-brentford; 2018-03-07 18:21:18 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Millwall; 13/8; 13/8; 13/8; 83/50; 31/20; 8/5; 6/4; 8/5; 13/8; 8/5; 8/5; 8/5; 8/5; 8/5; 28/17; 31/21; 8/5; 8/5; 31/20; 8/5; 6/4; 6/4; 13/8
Brentford; 13/8; 13/8; 8/5; 183/00; 9/5; 17/10; 7/4; 28/17; 7/4; 17/10; 17/10; 7/4; 17/10; 17/10; 28/17; 11/7; 28/17; 17/10; 17/10; 7/4; 13/8; 17/10; 9/5
Draw; 9/4; 12/5; 12/5; 61/25; 23/10; 23/10; 9/4; 40/17; 12/5; 23/10; 47/20; 23/10; 23/10; 40/17; 11/5; 27/11; 23/10; 12/5; 47/20; 12/5; 11/5; 11/5; 12/5
META; english/championship/millwall-v-brentford; 2018-03-07 22:20:57 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Millwall; 13/8; 8/5; 13/8; 83/50; 31/20; 8/5; 6/4; 8/5; 13/8; 8/5; 8/5; 8/5; 8/5; 8/5; 28/17; 31/21; 8/5; 8/5; 31/20; 8/5; 6/4; 6/4; 13/8
Brentford; 13/8; 17/10; 8/5; 183/00; 9/5; 17/10; 7/4; 28/17; 7/4; 17/10; 17/10; 7/4; 17/10; 17/10; 28/17; 11/7; 28/17; 17/10; 17/10; 7/4; 13/8; 17/10; 9/5
Draw; 9/4; 23/10; 12/5; 61/25; 23/10; 23/10; 9/4; 40/17; 12/5; 23/10; 47/20; 23/10; 23/10; 40/17; 11/5; 27/11; 23/10; 12/5; 47/20; 12/5; 11/5; 11/5; 12/5
META; english/championship/millwall-v-brentford; 2018-03-08 02:20:48 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Millwall; 13/8; 8/5; 13/8; 83/50; 31/20; 8/5; 6/4; 8/5; 13/8; 8/5; 8/5; 8/5; 8/5; 8/5; 8/5; 31/21; 8/5; 8/5; 31/20; 8/5; 6/4; 6/4; 13/8
Brentford; 13/8; 17/10; 8/5; 183/00; 9/5; 17/10; 7/4; 28/17; 7/4; 17/10; 17/10; 7/4; 17/10; 17/10; 17/10; 11/7; 28/17; 17/10; 17/10; 7/4; 13/8; 13/8; 9/5
Draw; 9/4; 23/10; 12/5; 61/25; 23/10; 23/10; 9/4; 40/17; 12/5; 23/10; 47/20; 23/10; 23/10; 40/17; 11/5; 27/11; 23/10; 12/5; 47/20; 12/5; 11/5; 11/5; 12/5
META; english/championship/millwall-v-brentford; 2018-03-08 10:20:47 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Millwall; 13/8; 8/5; 13/8; 83/50; 31/20; 8/5; 6/4; 8/5; 13/8; 8/5; 8/5; 8/5; 8/5; 8/5; 8/5; 31/21; 8/5; 8/5; 31/20; 8/5; 6/4; 6/4; 13/8
Brentford; 13/8; 17/10; 8/5; 183/00; 9/5; 17/10; 7/4; 28/17; 7/4; 17/10; 17/10; 7/4; 17/10; 17/10; 17/10; 11/7; 28/17; 17/10; 17/10; 7/4; 13/8; 13/8; 9/5
Draw; 9/4; 23/10; 12/5; 61/25; 23/10; 23/10; 9/4; 40/17; 12/5; 23/10; 47/20; 23/10; 23/10; 40/17; 11/5; 27/11; 23/10; 12/5; 47/20; 40/17; 11/5; 21/10; 12/5
META; english/championship/millwall-v-brentford; 2018-03-08 14:21:02 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Millwall; 13/8; 6/4; 31/20; 13/8; 41/25; 13/8; 8/5; 6/4; 8/5; 31/20; 13/8; 8/5; 31/20; 8/5; 6/4; 17/11; 8/5; 31/21; 8/5; 31/20; 31/20; 8/5; 13/8; 6/4; 8/5
Brentford; 13/8; 17/10; 17/10; 8/5; 91/50; 15/8; 17/10; 7/4; 28/17; 17/10; 7/4; 17/10; 7/4; 7/4; 17/10; 17/10; 17/10; 11/7; 28/17; 17/10; 17/10; 7/4; 7/4; 9/5; 17/10
Draw; 9/4; 5/2; 23/10; 12/5; 62/25; 12/5; 23/10; 9/4; 40/17; 23/10; 12/5; 23/10; 47/20; 23/10; 12/5; 40/17; 11/5; 27/11; 23/10; 5/2; 47/20; 12/5; 11/5; 23/10; 12/5
META; english/championship/millwall-v-brentford; 2018-03-08 18:21:02 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Millwall; 13/8; 6/4; 31/20; 13/8; 41/25; 13/8; 8/5; 6/4; 17/11; 31/20; 13/8; 31/20; 31/20; 8/5; 6/4; 17/11; 8/5; 17/11; 17/11; 13/8; 31/20; 6/4; 6/4; 8/5
Brentford; 13/8; 17/10; 17/10; 8/5; 91/50; 15/8; 17/10; 7/4; 17/10; 17/10; 7/4; 17/10; 17/10; 7/4; 17/10; 17/10; 17/10; 17/10; 17/10; 7/4; 17/10; 17/10; 17/10; 7/4
Draw; 9/4; 5/2; 23/10; 12/5; 62/25; 12/5; 23/10; 9/4; 27/11; 12/5; 12/5; 12/5; 12/5; 23/10; 12/5; 40/17; 11/5; 27/11; 12/5; 5/2; 47/20; 9/4; 9/4; 12/5
META; english/championship/millwall-v-brentford; 2018-03-08 22:20:42 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Millwall; 13/8; 6/4; 31/20; 13/8; 167/00; 13/8; 8/5; 6/4; 17/11; 31/20; 8/5; 31/20; 31/20; 8/5; 6/4; 17/11; 8/5; 17/11; 17/11; 13/8; 31/20; 6/4; 8/5; 7/5; 13/8
Brentford; 13/8; 17/10; 17/10; 8/5; 179/00; 15/8; 17/10; 7/4; 17/10; 17/10; 7/4; 13/8; 17/10; 7/4; 17/10; 17/10; 17/10; 17/10; 17/10; 7/4; 17/10; 17/10; 7/4; 8/5; 7/4
Draw; 9/4; 5/2; 23/10; 12/5; 62/25; 12/5; 23/10; 9/4; 27/11; 12/5; 12/5; 5/2; 12/5; 23/10; 12/5; 40/17; 11/5; 27/11; 12/5; 5/2; 47/20; 9/4; 23/10; 21/10; 12/5
META; english/championship/millwall-v-brentford; 2018-03-09 02:20:53 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Millwall; 13/8; 6/4; 31/20; 13/8; 167/00; 13/8; 8/5; 6/4; 17/11; 31/20; 8/5; 31/20; 31/20; 8/5; 6/4; 17/11; 8/5; 17/11; 17/11; 13/8; 31/20; 6/4; 6/4; 7/5; 13/8
Brentford; 13/8; 17/10; 17/10; 8/5; 179/00; 15/8; 17/10; 7/4; 17/10; 17/10; 7/4; 13/8; 17/10; 7/4; 17/10; 17/10; 17/10; 17/10; 17/10; 7/4; 17/10; 17/10; 13/8; 13/8; 9/5
Draw; 9/4; 5/2; 23/10; 12/5; 62/25; 12/5; 23/10; 9/4; 27/11; 12/5; 12/5; 5/2; 12/5; 23/10; 12/5; 40/17; 11/5; 27/11; 12/5; 5/2; 47/20; 23/10; 11/5; 21/10; 12/5
META; english/championship/millwall-v-brentford; 2018-03-09 10:20:47 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Millwall; 17/10; 6/4; 31/20; 13/8; 167/00; 13/8; 8/5; 6/4; 17/11; 31/20; 8/5; 31/20; 31/20; 8/5; 6/4; 17/11; 8/5; 17/11; 17/11; 13/8; 31/20; 6/4; 6/4; 7/5; 13/8
Brentford; 9/5; 17/10; 17/10; 8/5; 179/00; 15/8; 17/10; 7/4; 17/10; 17/10; 7/4; 13/8; 17/10; 7/4; 17/10; 17/10; 17/10; 17/10; 17/10; 7/4; 17/10; 17/10; 13/8; 8/5; 9/5
Draw; 12/5; 5/2; 23/10; 12/5; 62/25; 12/5; 23/10; 9/4; 27/11; 12/5; 12/5; 5/2; 12/5; 23/10; 12/5; 40/17; 11/5; 27/11; 12/5; 5/2; 47/20; 23/10; 23/10; 21/10; 12/5
META; english/championship/millwall-v-brentford; 2018-03-09 14:21:05 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Millwall; 17/10; 6/4; 31/20; 13/8; 167/00; 13/8; 8/5; 6/4; 17/11; 31/20; 8/5; 31/20; 29/20; 31/20; 8/5; 6/4; 17/11; 8/5; 17/11; 17/11; 13/8; 31/20; 8/5; 13/8; 6/4; 7/5; 13/8
Brentford; 9/5; 17/10; 17/10; 7/4; 179/00; 9/5; 17/10; 17/10; 17/10; 17/10; 7/4; 13/8; 17/10; 17/10; 7/4; 17/10; 17/10; 17/10; 17/10; 17/10; 7/4; 17/10; 7/4; 17/10; 13/8; 8/5; 9/5
Draw; 12/5; 5/2; 23/10; 11/5; 62/25; 5/2; 23/10; 23/10; 27/11; 12/5; 12/5; 5/2; 5/2; 12/5; 23/10; 12/5; 40/17; 11/5; 27/11; 12/5; 12/5; 47/20; 12/5; 23/10; 23/10; 21/10; 12/5
META; english/championship/millwall-v-brentford; 2018-03-09 18:21:17 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Millwall; 17/10; 6/4; 31/20; 13/8; 83/50; 17/10; 8/5; 8/5; 17/11; 31/20; 13/8; 8/5; 29/20; 8/5; 6/4; 8/5; 17/11; 8/5; 8/5; 6/4; 13/8; 8/5; 8/5; 13/8; 6/4; 7/5; 13/8
Brentford; 9/5; 6/4; 33/20; 7/4; 177/00; 9/5; 17/10; 13/8; 7/4; 17/10; 7/4; 17/10; 17/10; 33/20; 7/4; 17/10; 17/10; 17/10; 17/10; 17/10; 7/4; 17/10; 7/4; 17/10; 17/10; 6/4; 7/4
Draw; 12/5; 5/2; 12/5; 11/5; 63/25; 5/2; 12/5; 23/10; 27/11; 12/5; 12/5; 23/10; 5/2; 12/5; 5/2; 23/10; 40/17; 11/5; 12/5; 12/5; 12/5; 49/20; 12/5; 23/10; 12/5; 21/10; 12/5
META; english/championship/millwall-v-brentford; 2018-03-09 22:21:07 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Millwall; 17/10; 6/4; 31/20; 8/5; 83/50; 17/10; 8/5; 8/5; 17/11; 31/20; 13/8; 8/5; 29/20; 8/5; 6/4; 6/4; 17/11; 8/5; 8/5; 6/4; 13/8; 8/5; 8/5; 13/8; 8/5; 6/4; 17/10
Brentford; 9/5; 6/4; 33/20; 13/8; 177/00; 9/5; 17/10; 13/8; 7/4; 17/10; 7/4; 17/10; 17/10; 33/20; 7/4; 17/10; 17/10; 17/10; 17/10; 17/10; 7/4; 17/10; 7/4; 17/10; 13/8; 6/4; 7/4
Draw; 12/5; 5/2; 12/5; 12/5; 63/25; 5/2; 12/5; 23/10; 27/11; 12/5; 12/5; 23/10; 5/2; 12/5; 5/2; 12/5; 40/17; 11/5; 12/5; 12/5; 5/2; 49/20; 12/5; 23/10; 23/10; 21/10; 12/5
META; english/championship/millwall-v-brentford; 2018-03-10 02:20:39 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Millwall; 17/10; 8/5; 31/20; 8/5; 83/50; 17/10; 8/5; 8/5; 17/11; 31/20; 13/8; 13/8; 29/20; 8/5; 6/4; 8/5; 17/11; 8/5; 8/5; 6/4; 17/10; 8/5; 8/5; 8/5; 13/8; 7/5; 17/10
Brentford; 9/5; 8/5; 33/20; 13/8; 177/100; 9/5; 17/10; 13/8; 7/4; 17/10; 7/4; 13/8; 17/10; 33/20; 7/4; 17/10; 17/10; 17/10; 17/10; 17/10; 17/10; 17/10; 7/4; 7/4; 17/10; 6/4; 7/4
Draw; 12/5; 12/5; 12/5; 12/5; 63/25; 5/2; 12/5; 23/10; 27/11; 12/5; 12/5; 23/10; 5/2; 12/5; 5/2; 23/10; 40/17; 11/5; 12/5; 12/5; 12/5; 49/20; 12/5; 23/10; 9/4; 21/10; 12/5
META; english/championship/millwall-v-brentford; 2018-03-10 10:20:47 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Millwall; 17/10; 6/4; 8/5; 8/5; 42/25; 17/10; 8/5; 8/5; 17/11; 8/5; 13/8; 31/20; 6/4; 8/5; 8/5; 6/4; 17/11; 8/5; 32/21; 6/4; 13/8; 8/5; 8/5; 13/8; 17/10; 7/5; 17/10
Brentford; 9/5; 13/8; 17/10; 13/8; 179/100; 9/5; 17/10; 13/8; 7/4; 7/4; 7/4; 13/8; 17/10; 33/20; 13/8; 17/10; 17/10; 17/10; 7/4; 17/10; 7/4; 17/10; 7/4; 7/4; 17/10; 6/4; 9/5
Draw; 12/5; 12/5; 5/2; 12/5; 123/50; 5/2; 12/5; 23/10; 27/11; 5/2; 12/5; 5/2; 5/2; 49/20; 5/2; 12/5; 40/17; 11/5; 12/5; 12/5; 5/2; 49/20; 12/5; 23/10; 23/10; 21/10; 12/5
META; english/championship/millwall-v-brentford; 2018-03-10 14:21:15 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Millwall; 17/10; 6/4; 8/5; 8/5; 169/00; 17/10; 13/8; 8/5; 8/5; 13/8; 13/8; 31/20; 8/5; 13/8; 8/5; 8/5; 17/11; 8/5; 19/12; 17/11; 13/8; 8/5; 13/8; 13/8; ; ; 
Brentford; 9/5; 13/8; 33/20; 13/8; 44/25; 9/5; 17/10; 13/8; 17/10; 17/10; 7/4; 13/8; 13/8; 13/8; 13/8; 17/10; 17/10; 17/10; 28/17; 28/17; 7/4; 17/10; 7/4; 17/10; 17/10; 6/4; 9/5
Draw; 12/5; 12/5; 12/5; 5/2; 5/2; 23/10; 27/11; 5/2; 12/5; 5/2; 5/2; 49/20; 5/2; 12/5; 40/17; 11/5; 5/2; 12/5; 5/2; 5/2; 12/5; 23/10; 12/5; 21/10; ; ; 
META; english/championship/millwall-v-brentford; 2018-03-10 18:20:58 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Millwall; 2/5; 4/11; 2/5; 8/5; 27/50; 1/2; 2/5; 4/11; 5/12; 4/9; 4/11; 4/9; 2/5; 2/5; 6/17; 2/5; 21/50; 2/5; 4/9; 4/9; 4/9; ; 
Draw; 3; 10/3; 3; 12/5; 63/20; 11/4; 16/5; 11/4; 56/19; 3; 11/4; 31/10; 14/5; 14/5; 3; 31/10; 31/10; 16/5; 58/19; 3; 10/3; 3; 14/5
Brentford; 9; 10; 15/2; 13/8; 27/5; 7; 17/2; 8; 15/2; 17/2; 8; 15/2; 7; 10; 9; 17/2; 37/4; 9; 44/5; 42/5; ; ; 
