META; english/championship/brentford-v-middlesbrough; 2018-03-11 02:20:09 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Brentford; 5/4; 23/17; 23/17; 5/4; 13/10; 21/20
Middlesbrough; 21/10; 2; 11/5; 21/10; 6/4; 
Draw; 12/5; 23/10; 9/4; 12/5; 47/20; 21/10
META; english/championship/brentford-v-middlesbrough; 2018-03-11 10:20:13 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Brentford; 5/4; 23/17; 23/17; 5/4; 13/10; 21/20; 20/21
Middlesbrough; 21/10; 2; 11/5; 21/10; 17/10; 7/5; 
Draw; 12/5; 23/10; 9/4; 12/5; 47/20; 21/10; 2/9
META; english/championship/brentford-v-middlesbrough; 2018-03-11 14:20:54 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Brentford; 6/5; 5/4; 27/20; 5/4; 6/5; 23/17; 23/17; 11/8; 13/10; 21/20; 13/10
Middlesbrough; 9/4; 21/10; 21/10; 11/5; 2; 2; 21/10; 11/8; 2; ; 
Draw; 23/10; 12/5; 11/5; 23/10; 11/5; 23/10; 9/4; 12/5; 9/4; 21/10; 21/10
META; english/championship/brentford-v-middlesbrough; 2018-03-11 18:20:25 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Brentford; 11/8; 11/8; 6/4; 6/4; 13/10; 23/17; 6/4; 7/5; 6/4; 7/5; 16/11; 23/17; 6/4; 29/20; 16/11; 10/9; 11/8
Middlesbrough; 2; 9/5; 15/8; 9/5; 2; 9/5; 2; 9/5; 2; 24/13; 2; 15/8; 19/10; 19/10; 7/5; 19/10; 
Draw; 9/4; 23/10; 11/5; 9/4; 11/5; 23/10; 21/10; 12/5; 23/10; 23/10; 9/4; 9/4; 23/10; 9/4; 9/4; 21/10; 9/4
META; english/championship/brentford-v-middlesbrough; 2018-03-11 22:20:10 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Brentford; 11/8; 11/8; 6/4; 7/5; 6/4; 13/10; 23/17; 6/4; 7/5; 6/4; 7/5; 16/11; 25/18; 23/17; 29/20; 29/20; 6/4; 27/20; 11/8
Middlesbrough; 2; 15/8; 19/10; 19/10; 9/5; 2; 9/5; 2; 9/5; 19/10; 24/13; 33/19; 2; 15/8; 19/10; 24/13; 7/4; 19/10; 
Draw; 9/4; 23/10; 11/5; 12/5; 9/4; 11/5; 23/10; 21/10; 12/5; 23/10; 9/4; 9/4; 40/17; 9/4; 12/5; 9/4; 9/4; 11/5; 9/4
META; english/championship/brentford-v-middlesbrough; 2018-03-12 02:20:35 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Brentford; 11/8; 7/5; 6/4; 7/5; 6/4; 13/10; 23/17; 6/4; 7/5; 6/4; 7/5; 16/11; 23/17; 25/18; 23/17; 29/20; 29/20; 6/4; 27/20; 11/8
Middlesbrough; 2; 19/10; 9/5; 19/10; 19/10; 9/5; 2; 9/5; 2; 9/5; 19/10; 24/13; 2; 33/19; 2; 15/8; 19/10; 24/13; 7/4; 15/8
Draw; 9/4; 9/4; 11/5; 12/5; 9/4; 11/5; 23/10; 21/10; 12/5; 23/10; 9/4; 9/4; 11/5; 40/17; 9/4; 12/5; 9/4; 9/4; 11/5; 11/5
META; english/championship/brentford-v-middlesbrough; 2018-03-12 10:20:30 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Brentford; 11/8; 7/5; 6/4; 7/5; 6/4; 13/10; 23/17; 6/4; 7/5; 6/4; 7/5; 16/11; 23/17; 25/18; 23/17; 29/20; 29/20; 16/11; 27/20; 11/8
Middlesbrough; 2; 19/10; 9/5; 19/10; 15/8; 9/5; 2; 9/5; 2; 19/10; 19/10; 24/13; 2; 33/19; 2; 15/8; 19/10; 19/10; 7/4; 15/8
Draw; 9/4; 9/4; 11/5; 12/5; 9/4; 11/5; 23/10; 21/10; 12/5; 11/5; 9/4; 11/5; 11/5; 40/17; 9/4; 12/5; 9/4; 9/4; 11/5; 11/5
META; english/championship/brentford-v-middlesbrough; 2018-03-12 14:21:06 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Brentford; 11/8; 11/8; 6/4; 7/5; 13/10; 7/5; 6/4; 6/4; 6/4; 31/20; 6/4; 7/5; 16/11; 23/17; 25/18; 7/5; 29/20; 29/20; 6/4; 27/20; 11/8; 
Middlesbrough; 2; 9/5; 19/10; 15/8; 9/5; 19/10; 9/5; 2; 19/10; 37/20; 9/5; 19/10; 24/13; 2; 33/19; 19/10; 15/8; 19/10; 24/13; 7/4; 19/10; 
Draw; 9/4; 23/10; 11/5; 12/5; 11/5; 11/5; 23/10; 21/10; 23/10; 11/5; 9/4; 12/5; 11/5; 9/4; 11/5; 40/17; 23/10; 12/5; 9/4; 9/4; 11/5; 9/4
META; english/championship/brentford-v-middlesbrough; 2018-03-12 18:21:10 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Brentford; 11/8; 11/8; 6/4; 29/20; 6/4; 7/5; 7/5; 29/20; 6/4; 29/20; 6/4; 31/20; 6/4; 7/5; 6/4; 23/17; 25/18; 7/5; 6/4; 29/20; 6/4; 11/8; 7/5; 6/4; 
Middlesbrough; 2; 15/8; 9/5; 19/10; 15/8; 15/8; 19/10; 15/8; 2; 19/10; 9/5; 37/20; 9/5; 19/10; 19/10; 2; 33/19; 19/10; 19/10; 19/10; 19/10; 7/4; 17/10; 19/10; 
Draw; 9/4; 23/10; 11/5; 21/10; 9/4; 11/5; 21/10; 23/10; 11/5; 23/10; 11/5; 12/5; 9/4; 12/5; 9/4; 9/4; 11/5; 40/17; 23/10; 23/10; 9/4; 23/10; 21/10; 2; 23/10
META; english/championship/brentford-v-middlesbrough; 2018-03-12 22:21:08 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Brentford; 11/8; 11/8; 6/4; 29/20; 38/25; 6/4; 7/5; 7/5; 29/20; 6/4; 29/20; 6/4; 31/20; 6/4; 7/5; 6/4; 23/17; 25/18; 7/5; 6/4; 29/20; 6/4; 11/8; 7/5; 6/4; 
META; english/championship/brentford-v-middlesbrough; 2018-03-14 10:20:38 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Brentford; 29/20; 7/5; 7/5; 29/20; 73/50; 6/4; 7/5; 7/5; 7/5; 7/5; 29/20; 29/20; 7/5; 6/4; 7/5; 7/5; 7/5; 23/17; 25/18; 7/5; 29/20; 7/5; 16/11; 7/5; 13/10; 7/5
Middlesbrough; 15/8; 19/10; 19/10; 9/5; 85/40; 19/10; 2; 15/8; 19/10; 2; 21/10; 19/10; 15/8; 39/20; 2; 19/10; 37/19; 2; 33/19; 19/10; 15/8; 39/20; 2; 7/4; 9/5; 21/10
Draw; 9/4; 12/5; 11/5; 21/10; 12/5; 9/4; 9/4; 21/10; 23/10; 9/4; 9/4; 11/5; 12/5; 11/5; 23/10; 9/4; 9/4; 11/5; 40/17; 23/10; 12/5; 9/4; 23/10; 21/10; 21/10; 23/10
META; english/championship/brentford-v-middlesbrough; 2018-03-14 14:20:59 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Brentford; 11/8; 7/5; 27/20; 29/20; 143/00; 13/10; 11/8; 6/5; 7/5; 27/20; 29/20; 11/8; 11/8; 11/8; 7/5; 7/5; 23/17; 23/17; 4/3; 7/5; 11/8; 27/20; 7/5; 6/5; 5/4; 11/8
Middlesbrough; 2; 19/10; 2; 9/5; 109/0; 9/4; 2; 21/10; 19/10; 2; 21/10; 2; 21/10; 2; 39/19; 2; 11/6; 19/10; 2; 21/10; 2; 15/8; 21/10; ; ; 
Draw; 9/4; 12/5; 9/4; 21/10; 12/5; 23/10; 9/4; 9/4; 23/10; 9/4; 9/4; 9/4; 12/5; 9/4; 23/10; 23/10; 23/10; 11/5; 40/17; 23/10; 12/5; 9/4; 23/10; 21/10; 21/10; 23/10
META; english/championship/brentford-v-middlesbrough; 2018-03-14 18:20:46 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Brentford; 11/8; 7/5; 11/8; 29/20; 29/20; 13/10; 7/5; 6/5; 7/5; 11/8; 7/5; 11/8; 7/5; 7/5; 7/5; 7/5; 7/5; 23/17; 4/3; 7/5; 11/8; 7/5; 7/5; 6/5; 5/4; 7/5
Middlesbrough; 2; 19/10; 2; 9/5; 54/25; 9/4; 2; 21/10; 19/10; 2; 21/10; 2; 2; 2; 2; 11/6; 19/10; 2; 39/20; 39/19; 2; 15/8; 21/10; ; ; 
Draw; 9/4; 12/5; 9/4; 21/10; 119/0; 23/10; 9/4; 9/4; 23/10; 9/4; 23/10; 9/4; 12/5; 9/4; 23/10; 23/10; 9/4; 11/5; 40/17; 23/10; 12/5; 9/4; 23/10; 2; 21/10; 23/10
META; english/championship/brentford-v-middlesbrough; 2018-03-14 22:20:36 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Brentford; 11/8; 7/5; 11/8; 29/20; 29/20; 13/10; 7/5; 6/5; 7/5; 11/8; 7/5; 11/8; 7/5; 29/20; 7/5; 7/5; 7/5; 23/17; 4/3; 7/5; 11/8; 7/5; 7/5; 5/4; 5/4; 7/5
Middlesbrough; 2; 19/10; 2; 9/5; 54/25; 9/4; 2; 21/10; 19/10; 2; 21/10; 2; 15/8; 2; 2; 2; 11/6; 19/10; 2; 39/20; 39/19; 2; 21/10; 21/10; ; 
Draw; 9/4; 12/5; 9/4; 21/10; 119/0; 23/10; 9/4; 9/4; 23/10; 9/4; 23/10; 9/4; 12/5; 9/4; 23/10; 23/10; 9/4; 11/5; 40/17; 23/10; 12/5; 9/4; 23/10; 21/10; 21/10; 23/10
META; english/championship/brentford-v-middlesbrough; 2018-03-15 02:20:45 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Brentford; 11/8; 7/5; 11/8; 29/20; 29/20; 13/10; 7/5; 6/5; 7/5; 11/8; 7/5; 11/8; 7/5; 29/20; 7/5; 7/5; 7/5; 23/17; 4/3; 7/5; 11/8; 7/5; 7/5; 5/4; 5/4; 7/5
Middlesbrough; 2; 19/10; 2; 9/5; 54/25; 23/10; 2; 21/10; 19/10; 2; 21/10; 2; 15/8; 2; 2; 2; 11/6; 19/10; 2; 39/20; 39/19; 9/5; 15/8; 21/10; ; 
Draw; 9/4; 12/5; 9/4; 21/10; 119/0; 12/5; 9/4; 9/4; 23/10; 9/4; 23/10; 9/4; 12/5; 9/4; 23/10; 23/10; 9/4; 11/5; 40/17; 23/10; 12/5; 9/4; 23/10; 21/10; 9/4; 23/10
META; english/championship/brentford-v-middlesbrough; 2018-03-15 10:20:31 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Brentford; 11/8; 7/5; 11/8; 29/20; 29/20; 13/10; 7/5; 6/5; 7/5; 11/8; 7/5; 11/8; 7/5; 29/20; 7/5; 7/5; 7/5; 23/17; 4/3; 7/5; 11/8; 7/5; 7/5; 13/10; 23/20; 7/5
Middlesbrough; 2; 19/10; 2; 9/5; 54/25; 23/10; 2; 21/10; 19/10; 2; 21/10; 2; 15/8; 2; 2; 2; 11/6; 19/10; 2; 39/20; 39/19; 9/5; 2; 21/10; ; 
Draw; 9/4; 12/5; 9/4; 21/10; 119/0; 12/5; 9/4; 9/4; 23/10; 9/4; 23/10; 9/4; 12/5; 9/4; 23/10; 23/10; 9/4; 11/5; 40/17; 23/10; 12/5; 9/4; 23/10; 21/10; 9/4; 23/10
META; english/championship/brentford-v-middlesbrough; 2018-03-15 14:20:52 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Brentford; 11/8; 7/5; 11/8; 11/8; 29/20; 13/10; 11/8; 6/5; 7/5; 11/8; 7/5; 11/8; 7/5; 29/20; 7/5; 7/5; 7/5; 23/17; 4/3; 7/5; 11/8; 7/5; 7/5; 5/4; 5/4; 7/5
Middlesbrough; 2; 19/10; 2; 54/25; 23/10; 2; 21/10; 19/10; 2; 21/10; 2; 2; 2; 2; 11/6; 19/10; 2; 39/20; 39/19; 19/10; 2; 21/10; ; ; ; 
Draw; 9/4; 12/5; 9/4; 9/4; 119/0; 12/5; 9/4; 9/4; 23/10; 9/4; 23/10; 9/4; 12/5; 9/4; 23/10; 23/10; 9/4; 11/5; 40/17; 23/10; 12/5; 9/4; 23/10; 21/10; 9/4; 23/10
META; english/championship/brentford-v-middlesbrough; 2018-03-15 18:20:42 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Brentford; 6/4; 7/5; 6/4; 11/8; 77/50; 7/5; 6/4; 13/10; 10/7; 6/4; 8/5; 6/4; 7/5; 31/20; 6/4; 7/5; 16/11; 23/17; 19/13; 7/5; 8/5; 29/20; 6/4; 7/5; 7/5; 7/5; 6/4
Middlesbrough; 15/8; 19/10; 9/5; 2; 11/5; 15/8; 2; 9/5; 19/10; 9/5; 7/4; 9/5; 19/10; 15/8; 19/10; 2; 28/17; 37/19; 19/10; 39/20; 19/10; 9/5; 15/8; 17/10; 2; ; 
Draw; 9/4; 12/5; 9/4; 9/4; 12/5; 12/5; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; 9/4; 23/10; 23/10; 11/5; 12/5; 9/4; 12/5; 47/20; 23/10; 9/4; 23/10; 2; 9/4
META; english/championship/brentford-v-middlesbrough; 2018-03-15 22:20:21 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Brentford; 7/5; 7/5; 29/20; 11/8; 149/00; 7/5; 7/5; 13/10; 10/7; 6/4; 6/4; 29/20; 7/5; 29/20; 6/4; 7/5; 7/5; 23/17; 19/13; 7/5; 6/4; 29/20; 16/11; 7/5; 7/5; 27/20; 7/5
Middlesbrough; 2; 19/10; 15/8; 2; 52/25; 11/5; 2; 2; 15/8; 2; 19/10; 15/8; 19/10; 19/10; 2; 37/19; 2; 28/17; 37/19; 2; 39/20; 37/19; 15/8; 19/10; 7/4; 2; 
Draw; 9/4; 12/5; 9/4; 9/4; 12/5; 12/5; 9/4; 23/10; 23/10; 9/4; 23/10; 9/4; 12/5; 23/10; 9/4; 23/10; 23/10; 11/5; 12/5; 9/4; 12/5; 47/20; 23/10; 23/10; 23/10; 21/10; 23/10
META; english/championship/brentford-v-middlesbrough; 2018-03-16 02:19:59 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Brentford; 7/5; 7/5; 29/20; 11/8; 29/20; 7/5; 7/5; 13/10; 10/7; 6/4; 6/4; 29/20; 7/5; 29/20; 6/4; 7/5; 7/5; 23/17; 19/13; 7/5; 6/4; 29/20; 16/11; 7/5; 7/5; 13/10; 7/5
Middlesbrough; 2; 19/10; 15/8; 2; 21/10; 11/5; 2; 2; 15/8; 2; 19/10; 15/8; 19/10; 19/10; 2; 37/19; 2; 28/17; 37/19; 2; 39/20; 2; 19/10; 19/10; 7/4; 2; 
Draw; 9/4; 12/5; 9/4; 9/4; 61/25; 12/5; 9/4; 23/10; 23/10; 9/4; 23/10; 9/4; 12/5; 23/10; 9/4; 23/10; 11/5; 12/5; 9/4; 12/5; 47/20; 23/10; 23/10; 23/10; 21/10; 12/5; 
META; english/championship/brentford-v-middlesbrough; 2018-03-16 10:20:03 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Brentford; 6/4; 7/5; 29/20; 11/8; 147/00; 7/5; 7/5; 13/10; 10/7; 6/4; 6/4; 29/20; 7/5; 29/20; 6/4; 7/5; 7/5; 23/17; 19/13; 7/5; 6/4; 29/20; 16/11; 7/5; 7/5; 13/10; 7/5
Middlesbrough; 2; 19/10; 15/8; 2; 52/25; 11/5; 19/10; 2; 15/8; 2; 19/10; 15/8; 19/10; 19/10; 2; 37/19; 2; 28/17; 37/19; 2; 39/20; 2; 19/10; 2; 7/4; 2; 
