META; spain/la-liga-primera/sevilla-v-athletic-bilbao; 2018-02-24 02:19:21 GMT+2; 2018-03-03 15:15; Nothing; Xlenovo
Athletic Bilbao; ; ; ; ; 11/2; ; 19/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; 
META; spain/la-liga-primera/sevilla-v-athletic-bilbao; 2018-02-25 18:18:41 GMT+2; 2018-03-03 15:15; Nothing; Xlenovo
Sevilla; 4/7; 8/13; 11/18; ; 31/50; ; 8/13; 8/15; ; 8/13; 3/5; ; ; ; 13/20; 8/13; 8/13; 4/6; ; ; 4/7; 8/13; 3/5; 8/13; ; 4/7; ; 
Draw; 3; 14/5; 14/5; ; 31/10; ; 29/10; 11/4; ; 14/5; 3; ; ; ; 14/5; 14/5; 29/10; 11/4; ; ; 3; 3; 59/20; 29/10; ; 19/10; ; 
Athletic Bilbao; 19/4; 9/2; 17/4; ; 11/2; ; 17/4; 4; ; 17/4; 9/2; ; ; ; 9/2; 9/2; 17/4; 4; ; ; 9/2; 9/2; 9/2; 17/4; ; 7/2; ; 
META; spain/la-liga-primera/sevilla-v-athletic-bilbao; 2018-02-25 22:18:38 GMT+2; 2018-03-03 15:15; Nothing; Xlenovo
Sevilla; 4/7; 8/13; 11/18; ; 31/50; ; 8/13; 8/15; ; 8/13; 3/5; ; ; ; 13/20; 8/13; 8/13; 4/6; ; ; 4/7; 8/13; 3/5; 8/13; ; 4/9; ; 
Draw; 3; 14/5; 14/5; ; 31/10; ; 29/10; 11/4; ; 14/5; 3; ; ; ; 14/5; 14/5; 29/10; 11/4; ; ; 3; 3; 59/20; 29/10; ; 21/10; ; 
Athletic Bilbao; 19/4; 9/2; 17/4; ; 11/2; ; 17/4; 4; ; 17/4; 9/2; ; ; ; 9/2; 9/2; 17/4; 4; ; ; 9/2; 9/2; 9/2; 43/10; ; 7/2; ; 
META; spain/la-liga-primera/sevilla-v-athletic-bilbao; 2018-02-26 02:18:20 GMT+2; 2018-03-03 15:15; Nothing; Xlenovo
Sevilla; 8/13; 8/13; 7/10; 13/20; 31/50; ; 13/20; 4/7; ; 4/6; 8/13; 4/6; ; ; 7/10; 8/13; 9/13; 4/6; ; ; 8/13; 4/6; 13/20; 9/13; ; 4/7; ; 
Draw; 14/5; 14/5; 27/10; 5/2; 31/10; ; 14/5; 13/5; ; 13/5; 11/4; 14/5; ; ; 14/5; 14/5; 11/4; 11/4; ; ; 14/5; 29/10; 29/10; 14/5; ; 27/10; ; 
Athletic Bilbao; 9/2; 9/2; 4; 4; 11/2; ; 4; 4; ; 4; 9/2; 4; ; ; 4; 9/2; 75/19; 4; ; ; 17/4; 21/5; 4; 4; ; 4; ; 
META; spain/la-liga-primera/sevilla-v-athletic-bilbao; 2018-02-26 10:18:19 GMT+2; 2018-03-03 15:15; Nothing; Xlenovo
Sevilla; 8/13; 8/13; 7/10; 13/20; 67/100; 13/20; 13/20; 4/7; ; 4/6; 8/13; 4/6; ; ; 7/10; 8/13; 9/13; 4/6; ; ; 8/13; 4/6; 13/20; 9/13; ; 4/7; ; 
Draw; 14/5; 14/5; 27/10; 5/2; 31/10; 29/10; 14/5; 13/5; ; 13/5; 11/4; 14/5; ; ; 14/5; 14/5; 11/4; 11/4; ; ; 14/5; 29/10; 29/10; 14/5; ; 27/10; ; 
Athletic Bilbao; 9/2; 9/2; 4; 4; 24/5; 9/2; 4; 4; ; 4; 9/2; 4; ; ; 4; 9/2; 75/19; 4; ; ; 17/4; 21/5; 4; 75/19; ; 4; ; 
META; spain/la-liga-primera/sevilla-v-athletic-bilbao; 2018-02-26 14:18:54 GMT+2; 2018-03-03 15:15; Nothing; Xlenovo
Sevilla; 8/13; 4/6; 7/10; 13/20; 17/25; 13/20; 4/6; 4/7; ; 4/6; 8/13; 4/6; ; 7/10; 7/10; 4/6; 9/13; 4/6; ; ; 4/6; 13/20; 9/13; ; 4/7; ; 
Draw; 14/5; 14/5; 27/10; 5/2; 61/20; 29/10; 14/5; 13/5; ; 13/5; 11/4; 14/5; ; 11/4; 14/5; 11/4; 11/4; 11/4; ; ; 29/10; 29/10; 14/5; ; 27/10; ; 
Athletic Bilbao; 9/2; 4; 4; 4; 24/5; 9/2; 4; 4; ; 4; 9/2; 4; ; 17/4; 4; 4; 75/19; 4; ; ; 21/5; 4; 75/19; ; 4; ; 
META; spain/la-liga-primera/sevilla-v-athletic-bilbao; 2018-02-26 18:18:52 GMT+2; 2018-03-03 15:15; Nothing; Xlenovo
Sevilla; 8/13; 4/6; 4/6; 13/20; 17/25; 4/6; 5/8; 4/7; 3/5; 4/6; 8/13; 4/6; 7/10; 4/6; 13/20; 4/6; 11/17; 4/6; 7/10; 3/5; 13/20; 13/20; 11/17; ; 4/7; ; 
Draw; 14/5; 14/5; 27/10; 5/2; 61/20; 29/10; ; 13/5; 14/5; 27/10; ; 14/5; 14/5; 11/4; 14/5; 11/4; 37/13; 11/4; 11/4; 14/5; 29/10; 57/20; 29/10; ; 11/4; ; 
Athletic Bilbao; 9/2; 4; 21/5; 4; 24/5; 4; 17/4; 4; 23/5; 21/5; 9/2; 4; 15/4; 17/4; 9/2; 4; 49/11; 4; 7/2; 23/5; 17/4; 17/4; 49/11; ; 7/2; ; 
META; spain/la-liga-primera/sevilla-v-athletic-bilbao; 2018-02-26 22:18:49 GMT+2; 2018-03-03 15:15; Nothing; Xlenovo
Sevilla; 8/13; 4/6; 4/6; 13/20; 17/25; 4/6; 5/8; 4/7; 3/5; 4/6; 8/13; 4/6; ; 4/6; 13/20; 4/6; 11/17; 4/6; 7/10; 3/5; 4/6; 13/20; 11/17; ; 4/7; ; 
Draw; 14/5; 14/5; 27/10; 5/2; 61/20; 29/10; ; 13/5; 14/5; 27/10; ; 14/5; ; 11/4; 14/5; 11/4; 37/13; 11/4; 11/4; 14/5; 14/5; 57/20; 29/10; ; 11/4; ; 
Athletic Bilbao; 9/2; 4; 21/5; 4; 24/5; 4; 17/4; 4; 23/5; 21/5; 9/2; 4; 4; 17/4; 9/2; 4; 49/11; 4; 7/2; 23/5; 22/5; 17/4; 49/11; ; 7/2; ; 
META; spain/la-liga-primera/sevilla-v-athletic-bilbao; 2018-02-27 02:18:43 GMT+2; 2018-03-03 15:15; Nothing; Xlenovo
Sevilla; 8/13; 4/6; 4/6; 13/20; 17/25; 4/6; 5/8; 4/7; 3/5; 4/6; 8/13; 4/6; ; 4/6; 13/20; 4/6; 11/17; 4/6; 7/10; 3/5; 4/6; 13/20; 11/17; ; 4/7; ; 
Draw; 14/5; 11/4; 27/10; 5/2; 61/20; 29/10; ; 13/5; 14/5; 27/10; ; 14/5; ; 11/4; 14/5; 11/4; 37/13; 11/4; 11/4; 14/5; 14/5; 57/20; 29/10; ; 11/4; ; 
Athletic Bilbao; 9/2; 4; 21/5; 4; 24/5; 4; 17/4; 4; 23/5; 21/5; 9/2; 4; 4; 17/4; 9/2; 4; 49/11; 4; 7/2; 23/5; 22/5; 17/4; 49/11; ; 7/2; ; 
META; spain/la-liga-primera/sevilla-v-athletic-bilbao; 2018-02-27 10:18:42 GMT+2; 2018-03-03 15:15; Nothing; Xlenovo
Sevilla; 8/13; 4/6; 4/6; 13/20; 69/100; 4/6; 5/8; 4/7; 3/5; 4/6; 8/13; 4/6; ; 4/6; 13/20; 4/6; 11/17; 4/6; 7/10; 3/5; 4/6; 13/20; 11/17; ; 4/7; ; 
Draw; 14/5; 11/4; 27/10; 5/2; 63/20; 29/10; ; 13/5; 14/5; 27/10; ; 14/5; ; 11/4; 14/5; 14/5; 37/13; 11/4; 11/4; 14/5; 14/5; 57/20; 29/10; ; 11/4; ; 
Athletic Bilbao; 9/2; 4; 21/5; 4; 9/2; 4; 17/4; 4; 23/5; 21/5; 9/2; 4; 4; 17/4; 9/2; 4; 49/11; 4; 7/2; 23/5; 22/5; 17/4; 49/11; ; 7/2; ; 
META; spain/la-liga-primera/sevilla-v-athletic-bilbao; 2018-02-27 14:19:02 GMT+2; 2018-03-03 15:15; Nothing; Xlenovo
Sevilla; 8/13; 4/6; 4/6; 13/20; 69/100; 4/6; 13/20; 4/7; 3/5; 4/6; 8/13; 4/6; ; 4/6; 13/20; 4/6; 11/17; 4/6; 7/10; 3/5; 4/6; 13/20; 11/17; ; 4/7; ; 
Draw; 14/5; 11/4; 27/10; 5/2; 61/20; 29/10; ; 13/5; 14/5; 27/10; ; 14/5; ; 11/4; 14/5; 11/4; 37/13; 11/4; 11/4; 14/5; 14/5; 57/20; 29/10; ; 11/4; ; 
Athletic Bilbao; 9/2; 4; 21/5; 4; 47/10; 4; 17/4; 4; 23/5; 21/5; 9/2; 4; 4; 17/4; 9/2; 4; 49/11; 4; 7/2; 23/5; 22/5; 17/4; 49/11; ; 7/2; ; 
META; spain/la-liga-primera/sevilla-v-athletic-bilbao; 2018-02-27 18:18:46 GMT+2; 2018-03-03 15:15; Nothing; Xlenovo
Sevilla; 8/13; 4/6; 4/6; 13/20; 17/25; 4/6; 5/8; 4/7; 3/5; 4/6; 8/13; 4/6; ; 7/10; 13/20; 4/6; 11/17; 4/6; 4/6; 3/5; 13/20; 13/20; 11/17; ; 4/7; ; 
Draw; 14/5; 11/4; 27/10; 5/2; 61/20; 29/10; ; 13/5; 14/5; 11/4; ; 14/5; ; 11/4; 14/5; 11/4; 37/13; 11/4; 11/4; 14/5; 29/10; 57/20; 29/10; ; 11/4; ; 
Athletic Bilbao; 9/2; 4; 21/5; 4; 24/5; 4; 17/4; 4; 23/5; 17/4; 9/2; 4; 4; 17/4; 9/2; 4; 22/5; 4; 62/17; 23/5; 22/5; 17/4; 49/11; ; 7/2; ; 
META; spain/la-liga-primera/sevilla-v-athletic-bilbao; 2018-03-02 17:41:52 GMT+2; 2018-03-03 15:15; Nothing; Xlenovo
Sevilla; 3/4; 3/4; 3/4; 3/4; 4/5; 3/4; 3/4; 8/11; 10/13; 3/4; 3/4; 3/4; 3/4; 3/4; 8/11; 10/13; 13/18; 7/9; 13/17; 4/5; 10/13; 10/13; 8/11; 8/11; 8/11
Draw; 13/5; 11/4; 13/5; 13/5; 57/20; 11/4; 13/5; 27/10; 13/5; 13/5; 13/5; 11/4; 11/4; 13/5; 45/17; 11/4; 14/5; 27/10; 14/5; 53/20; 27/10; 13/5; 27/10; 11/4; 
Athletic Bilbao; 4; 18/5; 18/5; 15/4; 4; 15/4; 7/2; 15/4; 18/5; 19/5; 7/2; 7/2; 15/4; 15/4; 15/4; 15/4; 4; 18/5; 37/10; 15/4; 15/4; 37/10; 7/2; 4; 7/2
META; spain/la-liga-primera/sevilla-v-athletic-bilbao; 2018-03-02 22:19:32 GMT+2; 2018-03-03 15:15; Nothing; Xlenovo
Sevilla; 7/10; 3/4; 7/10; 3/4; 73/00; 8/11; 3/4; 4/6; 7/10; 7/10; 7/10; 7/10; 3/4; 8/11; 7/10; 7/10; 9/13; 13/18; 13/18; 7/10; 3/4; 5/7; 8/11; 8/11; 8/11
Draw; 11/4; 11/4; 27/10; 13/5; 74/25; 29/10; 11/4; 14/5; 27/10; 11/4; 14/5; 11/4; 14/5; 14/5; 13/5; 11/4; 11/4; 14/5; 14/5; 14/5; 14/5; 11/4; 27/10; 14/5; 
Athletic Bilbao; 17/4; 18/5; 4; 15/4; 22/5; 4; 15/4; 7/2; 41/10; 4; 19/5; 15/4; 7/2; 17/4; 4; 4; 41/10; 41/10; 21/5; 77/19; 21/5; 4; 21/5; ; 
META; spain/la-liga-primera/sevilla-v-athletic-bilbao; 2018-03-03 02:19:25 GMT+2; 2018-03-03 15:15; Nothing; Xlenovo
Sevilla; 7/10; 7/10; 7/10; 7/10; 71/00; 7/10; 3/4; 4/6; 7/10; 7/10; 7/10; 7/10; 8/11; 7/10; 7/10; 7/10; 9/13; 13/18; 13/18; 7/10; 8/11; 7/10; 9/13; 4/6; 4/6; 4/6
Draw; 11/4; 13/5; 27/10; 14/5; 61/20; 29/10; 11/4; 14/5; 11/4; 11/4; 14/5; 14/5; 29/10; 14/5; 11/4; 14/5; 11/4; 14/5; 14/5; 29/10; 11/4; 37/13; 14/5; 14/5; 14/5; 
Athletic Bilbao; 17/4; 19/5; 4; 19/5; 9/2; 4; 15/4; 4; 41/10; 4; 15/4; 4; 17/4; 4; 41/10; 4; 41/10; 41/10; 17/4; 17/4; 54/13; 22/5; 4; 9/2; ; 
META; spain/la-liga-primera/sevilla-v-athletic-bilbao; 2018-03-03 10:19:53 GMT+2; 2018-03-03 15:15; Nothing; Xlenovo
Sevilla; 7/10; 4/6; 4/6; 7/10; 71/00; 7/10; 4/6; 4/6; 7/10; 4/6; 7/10; 7/10; 7/10; 4/6; 7/10; 7/10; 9/13; 13/18; 7/10; 7/10; 7/10; 4/6; 9/13; 4/6; 4/6; 4/6
Draw; 11/4; 14/5; 11/4; 14/5; 61/20; 29/10; 14/5; 11/4; 14/5; 11/4; 11/4; 13/5; 14/5; 29/10; 14/5; 11/4; 14/5; 11/4; 29/10; 14/5; 29/10; 29/10; 37/13; 14/5; 14/5; 14/5
Athletic Bilbao; 17/4; 4; 21/5; 19/5; 9/2; 4; 4; 41/10; 21/5; 4; 4; 9/2; 4; 54/13; 4; 21/5; 41/10; 22/5; 17/4; 54/13; 9/2; 22/5; 24/5; ; ; 
META; spain/la-liga-primera/sevilla-v-athletic-bilbao; 2018-03-03 14:19:31 GMT+2; 2018-03-03 15:15; Nothing; Xlenovo
Sevilla; 13/20; 4/6; 8/13; 4/6; 17/25; 13/20; 4/6; 8/13; 11/17; 8/13; 8/13; 8/13; 8/13; 7/10; 4/6; 11/17; 4/6; 11/17; 7/11; 4/6; 8/13; 4/6; 8/13; 8/13; 4/6
Draw; 14/5; 14/5; 14/5; 14/5; 63/20; 3; 11/4; 56/19; 14/5; 11/4; 11/4; 14/5; 14/5; 11/4; 14/5; 29/10; 29/10; 29/10; 29/10; 11/4; 14/5; 3; ; ; 
Athletic Bilbao; 19/4; 4; 9/2; 4; 23/5; 9/2; 17/4; 4; 22/5; 9/2; 9/2; 9/2; 9/2; 5; 9/2; 50/11; 17/4; 9/2; 43/10; 19/4; 19/4; 23/5; 23/5; 24/5; 24/5
META; spain/la-liga-primera/sevilla-v-athletic-bilbao; 2018-03-03 18:19:20 GMT+2; 2018-03-03 15:15; Nothing; Xlenovo
Sevilla; 1/25; 1/25; 1/22; 1/40; 1/20; 1/33; 1/25; 1/50; 1/33; 1/22; 1/20; 1/40; 1/25; 1/20; 3/100; 1/41; 1/33; 1/33; 1/25; 1/33; 1/33; 1/20; 1/20; 1/20
Draw; 14; 20; 16; 16; 13; 20; 14; 14; 17; 16; 12; 16; 12; 12; 11; 12; 53/4; 12; 27/2; 16; 27/2; 19; 21; 14/5
Athletic Bilbao; 40; 80; 55; 40; 45; 125; 66; 80; 75; 55; 50; 50; 50; 35; 51; 40; 141/4; 50; 40; 45; 37; 94; 99; 69
