META; spain/la-liga-primera/girona-v-valencia; 2018-04-30 14:18:42 GMT+3; 2018-05-13 13:00; Nothing; Xlenovo
Girona; 31/20; 8/11
Valencia; 91/50; 5/6
Draw; 49/20; 11/10
META; spain/la-liga-primera/girona-v-valencia; 2018-04-30 18:18:42 GMT+3; 2018-05-13 13:00; Nothing; Xlenovo
Girona; 31/20; 8/11
Valencia; 91/50; 5/6
Draw; 49/20; 11/10
META; spain/la-liga-primera/girona-v-valencia; 2018-04-30 22:18:34 GMT+3; 2018-05-12 17:30; Nothing; Xlenovo
Girona; 31/20; 5/4; 16/11; 4/5
Valencia; 91/50; 8/5; 9/5; 10/11
Draw; 49/20; 13/5; 12/5; 9/5
META; spain/la-liga-primera/girona-v-valencia; 2018-05-01 02:18:22 GMT+3; 2018-05-12 17:30; Nothing; Xlenovo
Girona; 31/20; 5/4; 16/11; 16/11; 4/5
Valencia; 91/50; 8/5; 9/5; 9/5; 10/11
Draw; 49/20; 13/5; 12/5; 12/5; 9/5
META; spain/la-liga-primera/girona-v-valencia; 2018-05-01 10:18:26 GMT+3; 2018-05-12 17:30; Nothing; Xlenovo
Girona; 31/20; 13/10; 13/10; 16/11; 16/11; 8/11
Valencia; 91/50; 13/8; 8/5; 9/5; 9/5; 10/11
Draw; 49/20; 5/2; 5/2; 12/5; 12/5; 9/5
META; spain/la-liga-primera/girona-v-valencia; 2018-05-01 14:18:31 GMT+3; 2018-05-12 17:30; Nothing; Xlenovo
Girona; 31/20; 13/10; 13/10; 16/11; 7/5; 7/5; 16/11; 8/11
META; spain/la-liga-primera/girona-v-valencia; 2018-05-05 18:18:48 GMT+3; 2018-05-12 17:30; Nothing; Xlenovo
Girona; 31/20; 29/20; 13/10; 16/11; 29/20; 6/4; 6/4; 7/5; 16/11; 6/4; 7/5; 21/20; 
Valencia; 91/50; 9/5; 17/10; 9/5; 9/5; 7/4; 17/10; 7/4; 7/4; 9/5; 9/5; 7/4; 27/20
Draw; 49/20; 5/2; 23/10; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 40/17; 11/5; ; 
META; spain/la-liga-primera/girona-v-valencia; 2018-05-05 22:17:32 GMT+3; 2018-05-12 17:30; Nothing; Xlenovo
Girona; 31/20; 6/4; 7/5; 16/11; 6/4; 8/5; 33/20; 6/4; 16/11; 16/11; 6/4; 16/11; 23/20
Valencia; 91/50; 17/10; 8/5; 9/5; 7/4; 17/10; 8/5; 7/4; 7/4; 9/5; 9/5; 9/5; 27/20
Draw; 49/20; 5/2; 23/10; 12/5; 12/5; 9/4; 49/20; 23/10; 12/5; 12/5; 12/5; 12/5; 11/5
META; spain/la-liga-primera/girona-v-valencia; 2018-05-06 02:17:57 GMT+3; 2018-05-12 17:30; Nothing; Xlenovo
Valencia; 7/5; 147/00; 13/8; 6/4; 9/5; 6/4; 17/10; 29/20; 6/4; 17/11; 9/5; 31/20; 17/11; 3/10
Girona; 19/10; 191/00; 7/4; 13/8; 16/11; 9/5; 8/5; 9/5; 9/5; 17/10; 16/11; 9/5; 17/10; 6/4
Draw; 23/10; 62/25; 23/10; 11/5; 12/5; 23/10; 9/4; 49/20; 12/5; 23/10; 12/5; 23/10; 23/10; 9/5
META; spain/la-liga-primera/girona-v-valencia; 2018-05-06 10:17:58 GMT+3; 2018-05-12 17:30; Nothing; Xlenovo
Valencia; 7/5; 147/00; 6/4; 11/8; 7/5; 8/5; 29/20; 6/4; 29/20; 6/4; 7/5; 16/11; 8/5; 6/4; 6/4; 5/4; 7/4
Girona; 19/10; 191/00; 9/5; 9/5; 8/5; 9/5; 9/5; 37/20; 15/8; 15/8; 7/4; 8/5; 9/5; 9/5; 8/5; 7/4; 
Draw; 23/10; 62/25; 12/5; 5/2; 23/10; 12/5; 12/5; 9/4; 5/2; 23/10; 23/10; 40/17; 12/5; 12/5; 40/17; 11/5; 7/4
META; spain/la-liga-primera/girona-v-valencia; 2018-05-06 14:18:02 GMT+3; 2018-05-12 17:30; Nothing; Xlenovo
Valencia; 29/20; 29/20; 147/00; 6/4; 6/4; 7/5; 8/5; 29/20; 29/20; 29/20; 6/4; 6/4; 7/5; 6/4; 7/5; 8/5; 6/4; 6/4; 6/4; 7/4
Girona; 15/8; 17/10; 191/00; 9/5; 17/10; 8/5; 17/10; 9/5; 17/10; 7/4; 9/5; 9/5; 7/4; 19/10; 8/5; 9/5; 7/4; 5/4; 7/4; 
Draw; 23/10; 12/5; 62/25; 5/2; 12/5; 23/10; 12/5; 12/5; 12/5; 5/2; 49/20; 12/5; 5/2; 23/10; 11/5; 12/5; 12/5; 23/10; 21/10; 7/4
META; spain/la-liga-primera/girona-v-valencia; 2018-05-06 18:17:32 GMT+3; 2018-05-12 17:30; Nothing; Xlenovo
Valencia; 29/20; 7/5; 29/20; 147/00; 6/4; 6/4; 7/5; 8/5; 29/20; 29/20; 29/20; 6/4; 6/4; 7/5; 6/4; 7/5; 16/11; 8/5; 6/4; 6/4; 6/4; 7/5
Girona; 15/8; 17/10; 17/10; 191/00; 9/5; 17/10; 13/8; 8/5; 33/20; 9/5; 17/10; 7/4; 9/5; 9/5; 7/4; 19/10; 28/17; 8/5; 7/4; 7/4; 6/4; 13/8
Draw; 23/10; 5/2; 5/2; 62/25; 5/2; 12/5; 23/10; 12/5; 12/5; 12/5; 5/2; 49/20; 12/5; 5/2; 23/10; 11/5; 12/5; 12/5; 5/2; 40/17; 9/5; 12/5
META; spain/la-liga-primera/girona-v-valencia; 2018-05-06 22:17:12 GMT+3; 2018-05-12 17:30; Nothing; Xlenovo
Valencia; 29/20; 7/5; 29/20; 147/00; 6/4; 6/4; 7/5; 8/5; 29/20; 29/20; 29/20; 6/4; 6/4; 7/5; 6/4; 7/5; 16/11; 8/5; 6/4; 6/4; 6/4; 6/4
Girona; 15/8; 17/10; 17/10; 191/00; 9/5; 17/10; 13/8; 17/10; 33/20; 9/5; 17/10; 7/4; 9/5; 9/5; 7/4; 19/10; 28/17; 17/10; 7/4; 9/5; 6/4; 13/8
Draw; 23/10; 5/2; 5/2; 62/25; 5/2; 12/5; 23/10; 12/5; 12/5; 12/5; 5/2; 49/20; 12/5; 5/2; 23/10; 11/5; 12/5; 12/5; 5/2; 23/10; 19/10; 12/5
META; spain/la-liga-primera/girona-v-valencia; 2018-05-07 02:17:02 GMT+3; 2018-05-12 17:30; Nothing; Xlenovo
Valencia; 29/20; 7/5; 6/4; 8/5; 31/20; 6/4; 7/5; 8/5; 29/20; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 17/11; 16/11; 8/5; 31/20; 17/11; 6/4; 6/4
Girona; 15/8; 17/10; 17/10; 37/20; 17/10; 17/10; 8/5; 17/10; 33/20; 7/4; 17/10; 17/10; 9/5; 7/4; 7/4; 7/4; 28/17; 17/10; 17/10; 9/5; 6/4; 13/8
Draw; 23/10; 5/2; 12/5; 58/25; 5/2; 12/5; 23/10; 12/5; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 23/10; 11/5; 12/5; 12/5; 5/2; 23/10; 2; 12/5
META; spain/la-liga-primera/girona-v-valencia; 2018-05-07 10:17:37 GMT+3; 2018-05-12 17:30; Nothing; Xlenovo
Valencia; 8/5; 6/4; 6/4; 41/25; 31/20; 6/4; 7/5; 8/5; 29/20; 6/4; 6/4; 6/4; 6/4; 6/4; 17/11; 17/11; 16/11; 8/5; 31/20; 17/11; 6/4; 6/4
Girona; 17/10; 17/10; 17/10; 91/50; 17/10; 17/10; 8/5; 17/10; 33/20; 17/10; 17/10; 17/10; 9/5; 17/10; 7/4; 7/4; 28/17; 17/10; 17/10; 7/4; 6/4; 13/8
Draw; 9/4; 5/2; 12/5; 23/10; 5/2; 23/10; 23/10; 12/5; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 9/4; 11/5; 12/5; 12/5; 5/2; 9/4; 21/10; 12/5
META; spain/la-liga-primera/girona-v-valencia; 2018-05-07 14:17:42 GMT+3; 2018-05-12 17:30; Nothing; Xlenovo
Valencia; 8/5; 6/4; 6/4; 41/25; 31/20; 6/4; 7/5; 8/5; 29/20; 6/4; 6/4; 31/20; 6/4; 6/4; 6/4; 17/11; 16/11; 8/5; 31/20; 6/4; 6/4; 7/5
Girona; 17/10; 17/10; 17/10; 91/50; 17/10; 17/10; 8/5; 17/10; 33/20; 17/10; 17/10; 17/10; 9/5; 17/10; 17/10; 7/4; 28/17; 17/10; 17/10; 17/10; 8/5; 17/10
Draw; 9/4; 5/2; 12/5; 23/10; 5/2; 12/5; 23/10; 12/5; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 11/5; 12/5; 12/5; 5/2; 27/11; 21/10; 13/5
META; spain/la-liga-primera/girona-v-valencia; 2018-05-07 18:17:39 GMT+3; 2018-05-12 17:30; Nothing; Xlenovo
Valencia; 8/5; 6/4; 29/20; 8/5; 31/20; 6/4; 7/5; 8/5; 29/20; 6/4; 6/4; 31/20; 6/4; 6/4; 6/4; 17/11; 16/11; 8/5; 31/20; 6/4; 6/4; 7/5
Girona; 17/10; 17/10; 17/10; 9/5; 17/10; 17/10; 8/5; 17/10; 33/20; 17/10; 17/10; 17/10; 9/5; 17/10; 17/10; 7/4; 28/17; 17/10; 17/10; 17/10; 6/4; 17/10
Draw; 9/4; 5/2; 12/5; 12/5; 5/2; 12/5; 23/10; 12/5; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 11/5; 12/5; 12/5; 5/2; 27/11; 21/10; 13/5
META; spain/la-liga-primera/girona-v-valencia; 2018-05-07 22:17:40 GMT+3; 2018-05-12 17:30; Nothing; Xlenovo
Valencia; 8/5; 6/4; 29/20; 8/5; 31/20; 6/4; 7/5; 8/5; 29/20; 6/4; 6/4; 31/20; 6/4; 6/4; 6/4; 17/11; 16/11; 8/5; 31/20; 17/11; 6/4; 7/5
Girona; 17/10; 17/10; 17/10; 9/5; 17/10; 17/10; 8/5; 17/10; 33/20; 17/10; 17/10; 17/10; 9/5; 17/10; 17/10; 7/4; 28/17; 17/10; 17/10; 7/4; 13/8; 17/10
Draw; 9/4; 5/2; 12/5; 12/5; 5/2; 12/5; 23/10; 12/5; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 27/11; 11/5; 12/5; 12/5; 5/2; 5/2; 21/10; 13/5
META; spain/la-liga-primera/girona-v-valencia; 2018-05-08 02:17:33 GMT+3; 2018-05-12 17:30; Nothing; Xlenovo
Valencia; 6/4; 6/4; 29/20; 153/00; 31/20; 6/4; 7/5; 8/5; 29/20; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 17/11; 7/5; 8/5; 6/4; 6/4; 7/5; 7/5
Girona; 17/10; 17/10; 17/10; 46/25; 17/10; 17/10; 8/5; 17/10; 17/10; 17/10; 17/10; 7/4; 9/5; 17/10; 7/4; 7/4; 17/10; 17/10; 7/4; 7/4; 6/4; 17/10
Draw; 12/5; 5/2; 12/5; 123/0; 5/2; 12/5; 23/10; 12/5; 12/5; 5/2; 5/2; 5/2; 12/5; 5/2; 5/2; 11/5; 12/5; 12/5; 5/2; 5/2; 21/10; 13/5
META; spain/la-liga-primera/girona-v-valencia; 2018-05-08 10:17:35 GMT+3; 2018-05-12 17:30; Nothing; Xlenovo
Valencia; 6/4; 7/5; 29/20; 153/00; 31/20; 7/5; 7/5; 8/5; 29/20; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 17/11; 22/15; 8/5; 29/20; 6/4; 7/5; 7/5
Girona; 17/10; 7/4; 7/4; 37/20; 17/10; 17/10; 8/5; 17/10; 17/10; 17/10; 7/4; 7/4; 9/5; 7/4; 7/4; 7/4; 24/13; 17/10; 9/5; 7/4; 6/4; 9/5
Draw; 12/5; 5/2; 12/5; 49/20; 5/2; 12/5; 23/10; 12/5; 12/5; 5/2; 12/5; 5/2; 12/5; 12/5; 27/11; 11/5; 5/2; 12/5; 5/2; 5/2; 23/10; 5/2
META; spain/la-liga-primera/girona-v-valencia; 2018-05-08 14:17:39 GMT+3; 2018-05-12 17:30; Nothing; Xlenovo
Valencia; 6/4; 7/5; 29/20; 7/5; 77/50; 31/20; 7/5; 7/5; 8/5; 29/20; 6/4; 6/4; 6/4; 6/4; 7/5; 6/4; 17/11; 22/15; 8/5; 29/20; 6/4; 7/5; 7/5
Girona; 17/10; 7/4; 7/4; 9/5; 46/25; 17/10; 17/10; 8/5; 17/10; 17/10; 17/10; 7/4; 7/4; 9/5; 7/4; 7/4; 17/10; 24/13; 17/10; 9/5; 7/4; 6/4; 9/5
Draw; 12/5; 5/2; 12/5; 5/2; 49/20; 5/2; 12/5; 23/10; 12/5; 12/5; 5/2; 12/5; 5/2; 12/5; 5/2; 27/11; 9/4; 5/2; 12/5; 5/2; 5/2; 23/10; 5/2
META; spain/la-liga-primera/girona-v-valencia; 2018-05-08 18:17:39 GMT+3; 2018-05-12 17:30; Nothing; Xlenovo
Valencia; 6/4; 7/5; 29/20; 7/5; 77/50; 31/20; 7/5; 7/5; 8/5; 29/20; 6/4; 29/20; 6/4; 6/4; 7/5; 6/4; 17/11; 22/15; 8/5; 29/20; 6/4; 7/5; 7/5
Girona; 17/10; 7/4; 7/4; 9/5; 183/00; 17/10; 17/10; 8/5; 17/10; 17/10; 17/10; 17/10; 7/4; 9/5; 7/4; 7/4; 17/10; 9/5; 17/10; 9/5; 7/4; 13/8; 17/10
Draw; 12/5; 5/2; 12/5; 5/2; 123/0; 5/2; 12/5; 23/10; 12/5; 12/5; 5/2; 5/2; 5/2; 12/5; 5/2; 27/11; 9/4; 28/11; 12/5; 5/2; 5/2; 23/10; 13/5
META; spain/la-liga-primera/girona-v-valencia; 2018-05-08 22:17:42 GMT+3; 2018-05-12 17:30; Nothing; Xlenovo
Valencia; 6/4; 7/5; 29/20; 7/5; 39/25; 31/20; 6/4; 7/5; 8/5; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 17/11; 22/15; 8/5; 6/4; 6/4; 7/5; 7/5
Girona; 17/10; 17/10; 17/10; 9/5; 9/5; 17/10; 17/10; 8/5; 17/10; 7/4; 17/10; 7/4; 7/4; 9/5; 7/4; 7/4; 17/10; 9/5; 17/10; 7/4; 7/4; 13/8; 17/10
Draw; 12/5; 5/2; 12/5; 5/2; 123/0; 5/2; 12/5; 23/10; 12/5; 5/2; 5/2; 23/10; 5/2; 12/5; 12/5; 27/11; 9/4; 28/11; 12/5; 5/2; 5/2; 23/10; 13/5
META; spain/la-liga-primera/girona-v-valencia; 2018-05-09 02:17:32 GMT+3; 2018-05-12 17:30; Nothing; Xlenovo
Valencia; 6/4; 7/5; 29/20; 7/5; 39/25; 31/20; 6/4; 7/5; 8/5; 6/4; 6/4; 6/4; 6/4; 6/4; 7/5; 6/4; 17/11; 22/15; 8/5; 29/20; 6/4; 7/5; 6/4
Girona; 17/10; 17/10; 17/10; 9/5; 91/50; 17/10; 17/10; 8/5; 17/10; 7/4; 17/10; 7/4; 7/4; 9/5; 7/4; 7/4; 17/10; 9/5; 17/10; 7/4; 9/5; 13/8; 7/4
Draw; 12/5; 13/5; 12/5; 5/2; 61/25; 5/2; 12/5; 23/10; 12/5; 5/2; 5/2; 23/10; 5/2; 12/5; 5/2; 27/11; 9/4; 28/11; 12/5; 13/5; 27/11; 23/10; 5/2
META; spain/la-liga-primera/girona-v-valencia; 2018-05-09 10:17:35 GMT+3; 2018-05-12 17:30; Nothing; Xlenovo
Valencia; 6/4; 7/5; 6/4; 7/5; 159/00; 31/20; 6/4; 7/5; 8/5; 6/4; 6/4; 6/4; 6/4; 8/5; 6/4; 17/11; 8/5; 53/35; 8/5; 29/20; 17/11; 7/5; 6/4
Girona; 17/10; 17/10; 33/20; 9/5; 44/25; 17/10; 17/10; 8/5; 17/10; 17/10; 17/10; 7/4; 7/4; 13/8; 7/4; 28/17; 28/17; 19/11; 17/10; 7/4; 17/10; 6/4; 13/8
Draw; 12/5; 5/2; 12/5; 5/2; 62/25; 5/2; 12/5; 23/10; 12/5; 5/2; 5/2; 23/10; 5/2; 5/2; 12/5; 5/2; 9/4; 13/5; 12/5; 13/5; 5/2; 12/5; 13/5
META; spain/la-liga-primera/girona-v-valencia; 2018-05-09 14:17:40 GMT+3; 2018-05-12 17:30; Nothing; Xlenovo
Valencia; 6/4; 7/5; 6/4; 7/5; 159/00; 6/4; 6/4; 7/5; 8/5; 6/4; 6/4; 6/4; 6/4; 8/5; 6/4; 17/11; 8/5; 53/35; 8/5; 29/20; 17/11; 7/5; 6/4
Girona; 17/10; 17/10; 33/20; 7/4; 44/25; 17/10; 13/8; 13/8; 17/10; 17/10; 17/10; 7/4; 7/4; 13/8; 17/10; 28/17; 28/17; 19/11; 17/10; 7/4; 17/10; 13/8; 13/8
Draw; 12/5; 5/2; 12/5; 5/2; 62/25; 13/5; 5/2; 5/2; 12/5; 5/2; 5/2; 23/10; 5/2; 5/2; 5/2; 5/2; 9/4; 13/5; 12/5; 13/5; 28/11; 12/5; 12/5
META; spain/la-liga-primera/girona-v-valencia; 2018-05-09 18:17:42 GMT+3; 2018-05-12 17:30; Nothing; Xlenovo
Valencia; 6/4; 7/5; 6/4; 7/5; 8/5; 6/4; 6/4; 7/5; 8/5; 6/4; 6/4; 6/4; 31/20; 8/5; 6/4; 17/11; 17/11; 53/35; 8/5; 6/4; 17/11; 7/5; 6/4
Girona; 17/10; 17/10; 33/20; 7/4; 177/00; 17/10; 13/8; 13/8; 17/10; 17/10; 17/10; 13/8; 17/10; 7/4; 17/10; 17/10; 17/10; 31/18; 17/10; 17/10; 17/10; 8/5; 13/8
Draw; 12/5; 5/2; 12/5; 5/2; 61/25; 13/5; 12/5; 5/2; 12/5; 5/2; 5/2; 5/2; 5/2; 23/10; 5/2; 27/11; 9/4; 13/5; 12/5; 13/5; 27/11; 12/5; 23/10
META; spain/la-liga-primera/girona-v-valencia; 2018-05-09 22:17:39 GMT+3; 2018-05-12 17:30; Nothing; Xlenovo
