META; spain/la-liga-primera/alaves-v-girona; 2018-04-08 22:19:54 GMT+3; 2018-04-19 18:30; Nothing; Xlenovo
Alaves; 7/5; 7/5; 7/5; 7/5; 17/11; 8/5; 17/11; 10/11
Girona; 57/25; 9/5; 2; 9/5; 7/4; 19/10; 7/4; 5/4
Draw; 12/5; 19/10; 21/10; 15/8; 21/10; 85/40; 28/13; 11/8
META; spain/la-liga-primera/alaves-v-girona; 2018-04-09 02:19:45 GMT+3; 2018-04-19 18:30; Nothing; Xlenovo
Alaves; 79/50; 13/10; 6/4; 13/10; 6/4; 15/11; 7/5; 17/11; 23/20
Girona; 2; 19/10; 15/8; 15/8; 7/4; 35/19; 2; 9/5; 6/4
Draw; 12/5; 19/10; 11/5; 15/8; 28/13; 23/10; 23/10; 28/13; 6/4
META; spain/la-liga-primera/alaves-v-girona; 2018-04-09 10:19:46 GMT+3; 2018-04-19 18:30; Nothing; Xlenovo
Alaves; 79/50; 13/10; 6/4; 13/10; 7/5; 6/4; 15/11; 7/5; 17/11; 23/20
Girona; 2; 19/10; 15/8; 15/8; 2; 17/10; 35/19; 2; 7/4; 13/8
Draw; 12/5; 19/10; 11/5; 15/8; 23/10; 11/5; 23/10; 23/10; 9/4; 17/10
META; spain/la-liga-primera/alaves-v-girona; 2018-04-09 14:19:57 GMT+3; 2018-04-19 18:30; Nothing; Xlenovo
Alaves; 7/5; 79/50; 13/10; 6/4; 13/10; 29/20; 6/4; 7/5; 6/4; 6/4; 15/11; 7/5; 17/11; 21/20
Girona; 21/10; 2; 19/10; 15/8; 15/8; 2; 2; 7/4; 35/19; 2; 7/4; 6/4; ; 
Draw; 21/10; 12/5; 19/10; 11/5; 15/8; 21/10; 43/20; 23/10; 11/5; 11/5; 23/10; 23/10; 9/4; 13/8
META; spain/la-liga-primera/alaves-v-girona; 2018-04-09 18:19:52 GMT+3; 2018-04-19 18:30; Nothing; Xlenovo
Alaves; 7/5; 8/5; 13/10; 7/5; 13/10; 29/20; 6/4; 7/5; 7/5; 7/5; 15/11; 7/5; 7/5; 10/9
Girona; 21/10; 101/50; 19/10; 2; 15/8; 2; 21/10; 2; 37/19; 35/19; 2; 37/19; 13/8; 
Draw; 21/10; 47/20; 19/10; 21/10; 15/8; 21/10; 43/20; 11/5; 21/10; 28/13; 23/10; 23/10; 28/13; 17/10
META; spain/la-liga-primera/alaves-v-girona; 2018-04-09 22:19:54 GMT+3; 2018-04-19 18:30; Nothing; Xlenovo
Alaves; 7/5; 6/4; 13/10; 7/5; 13/10; 16/11; 29/20; 6/4; 7/5; 7/5; 7/5; 15/11; 16/11; 7/5; 7/5; 1
Draw; 21/10; 23/10; 19/10; 21/10; 15/8; 21/10; 21/10; 43/20; 11/5; 21/10; 21/10; 23/10; 21/10; 23/10; 28/13; 17/10
META; spain/la-liga-primera/alaves-v-girona; 2018-04-10 22:19:52 GMT+3; 2018-04-19 18:30; Nothing; Xlenovo
Alaves; 7/5; 6/4; 13/10; 7/5; 13/10; 16/11; 29/20; 6/4; 7/5; 7/5; 7/5; 15/11; 16/11; 7/5; 7/5; 10/9
Girona; 21/10; 11/5; 19/10; 2; 15/8; 39/19; 2; 21/10; 2; 37/19; 35/19; 39/19; 2; 37/19; 6/4; 
Draw; 21/10; 23/10; 19/10; 21/10; 15/8; 21/10; 21/10; 43/20; 11/5; 21/10; 21/10; 23/10; 21/10; 23/10; 28/13; 13/8
META; spain/la-liga-primera/alaves-v-girona; 2018-04-11 02:19:39 GMT+3; 2018-04-19 18:30; Nothing; Xlenovo
Alaves; 7/5; 6/4; 13/10; 7/5; 13/10; 16/11; 29/20; 6/4; 7/5; 7/5; 7/5; 15/11; 16/11; 7/5; 7/5; 5/4
Girona; 21/10; 11/5; 19/10; 2; 15/8; 39/19; 2; 21/10; 2; 37/19; 35/19; 39/19; 2; 37/19; 17/10; 
Draw; 21/10; 23/10; 19/10; 21/10; 15/8; 21/10; 21/10; 43/20; 11/5; 21/10; 21/10; 23/10; 21/10; 23/10; 28/13; 9/5
META; spain/la-liga-primera/alaves-v-girona; 2018-04-11 10:19:46 GMT+3; 2018-04-19 18:30; Nothing; Xlenovo
Alaves; 7/5; 6/4; 13/10; 7/5; 13/10; 16/11; 29/20; 6/4; 7/5; 7/5; 7/5; 15/11; 16/11; 7/5; 7/5; 21/20
Girona; 21/10; 11/5; 19/10; 2; 15/8; 39/19; 2; 21/10; 2; 35/19; 39/19; 2; 9/5; ; ; 
Draw; 21/10; 23/10; 19/10; 21/10; 15/8; 21/10; 21/10; 43/20; 11/5; 21/10; 21/10; 23/10; 21/10; 23/10; 28/13; 6/4
META; spain/la-liga-primera/alaves-v-girona; 2018-04-11 14:19:53 GMT+3; 2018-04-19 18:30; Nothing; Xlenovo
Alaves; 7/5; 6/4; 13/10; 7/5; 13/10; 16/11; 29/20; 6/4; 7/5; 7/5; 7/5; 15/11; 16/11; 7/5; 7/5; 21/20
Girona; 21/10; 11/5; 19/10; 2; 15/8; 39/19; 2; 21/10; 2; 37/19; 35/19; 39/19; 2; 37/19; 9/5; 
Draw; 21/10; 23/10; 19/10; 21/10; 15/8; 21/10; 21/10; 43/20; 11/5; 21/10; 21/10; 23/10; 21/10; 23/10; 28/13; 6/4
META; spain/la-liga-primera/alaves-v-girona; 2018-04-11 18:19:49 GMT+3; 2018-04-19 18:30; Nothing; Xlenovo
Alaves; 7/5; 6/4; 13/10; 7/5; 13/10; 16/11; 29/20; 6/4; 7/5; 7/5; 7/5; 15/11; 16/11; 7/5; 7/5; 21/20
Girona; 21/10; 11/5; 19/10; 2; 15/8; 39/19; 2; 21/10; 2; 37/19; 35/19; 39/19; 2; 37/19; 9/5; 
Draw; 21/10; 23/10; 19/10; 21/10; 15/8; 21/10; 21/10; 43/20; 11/5; 21/10; 21/10; 23/10; 21/10; 23/10; 28/13; 6/4
META; spain/la-liga-primera/alaves-v-girona; 2018-04-11 22:19:40 GMT+3; 2018-04-19 18:30; Nothing; Xlenovo
Alaves; 7/5; 6/4; 13/10; 7/5; 13/10; 16/11; 7/5; 29/20; 6/4; 7/5; 7/5; 7/5; 15/11; 16/11; 7/5; 7/5
Girona; 21/10; 11/5; 19/10; 2; 15/8; 39/19; 2; 2; 21/10; 2; 37/19; 35/19; 39/19; 2; 37/19; 9/5
Draw; 21/10; 23/10; 19/10; 21/10; 15/8; 21/10; 11/5; 21/10; 43/20; 11/5; 21/10; 21/10; 23/10; 21/10; 23/10; 28/13
META; spain/la-liga-primera/alaves-v-girona; 2018-04-12 02:19:35 GMT+3; 2018-04-19 18:30; Nothing; Xlenovo
Alaves; 7/5; 6/4; 13/10; 7/5; 13/10; 16/11; 7/5; 29/20; 6/4; 7/5; 7/5; 7/5; 15/11; 16/11; 7/5; 7/5
Girona; 21/10; 11/5; 19/10; 2; 15/8; 39/19; 2; 2; 21/10; 2; 37/19; 35/19; 39/19; 2; 37/19; 9/5
Draw; 21/10; 23/10; 19/10; 21/10; 15/8; 21/10; 11/5; 21/10; 43/20; 11/5; 21/10; 21/10; 23/10; 21/10; 23/10; 28/13
META; spain/la-liga-primera/alaves-v-girona; 2018-04-12 10:19:31 GMT+3; 2018-04-19 18:30; Nothing; Xlenovo
Alaves; 7/5; 6/4; 13/10; 7/5; 13/10; 16/11; 7/5; 29/20; 6/4; 7/5; 7/5; 7/5; 15/11; 16/11; 7/5; 7/5
Girona; 21/10; 11/5; 19/10; 2; 15/8; 39/19; 2; 2; 21/10; 2; 35/19; 39/19; 2; 9/5; ; 
Draw; 21/10; 23/10; 19/10; 21/10; 15/8; 21/10; 11/5; 21/10; 43/20; 11/5; 21/10; 21/10; 23/10; 21/10; 23/10; 28/13
META; spain/la-liga-primera/alaves-v-girona; 2018-04-12 14:19:46 GMT+3; 2018-04-19 18:30; Nothing; Xlenovo
Alaves; 7/5; 6/4; 13/10; 7/5; 13/10; 16/11; 7/5; 29/20; 6/4; 7/5; 7/5; 7/5; 15/11; 16/11; 7/5; 7/5
Girona; 21/10; 11/5; 19/10; 2; 15/8; 39/19; 2; 2; 21/10; 2; 37/19; 35/19; 39/19; 2; 37/19; 9/5
Draw; 21/10; 23/10; 19/10; 21/10; 15/8; 21/10; 11/5; 21/10; 43/20; 11/5; 21/10; 21/10; 23/10; 21/10; 23/10; 28/13
META; spain/la-liga-primera/alaves-v-girona; 2018-04-12 18:19:44 GMT+3; 2018-04-19 18:30; Nothing; Xlenovo
Alaves; 7/5; 6/4; 13/10; 7/5; 13/10; 16/11; 7/5; 29/20; 6/4; 7/5; 7/5; 7/5; 15/11; 16/11; 7/5; 7/5
Girona; 21/10; 11/5; 19/10; 2; 15/8; 39/19; 2; 2; 21/10; 21/10; 37/19; 35/19; 39/19; 2; 37/19; 9/5
Draw; 21/10; 23/10; 19/10; 21/10; 15/8; 21/10; 11/5; 21/10; 43/20; 11/5; 21/10; 21/10; 23/10; 21/10; 23/10; 28/13
META; spain/la-liga-primera/alaves-v-girona; 2018-04-12 22:19:40 GMT+3; 2018-04-19 18:30; Nothing; Xlenovo
Alaves; 7/5; 6/4; 13/10; 7/5; 13/10; 16/11; 7/5; 7/5; 6/4; 7/5; 7/5; 16/11; 15/11; 16/11; 7/5; 16/11
Girona; 21/10; 11/5; 19/10; 2; 15/8; 39/19; 2; 21/10; 2; 21/10; 2; 37/19; 35/19; 39/19; 2; 9/5
Draw; 21/10; 23/10; 19/10; 21/10; 15/8; 21/10; 11/5; 21/10; 43/20; 11/5; 21/10; 28/13; 23/10; 21/10; 23/10; 28/13
META; spain/la-liga-primera/alaves-v-girona; 2018-04-13 02:19:19 GMT+3; 2018-04-19 18:30; Nothing; Xlenovo
Alaves; 7/5; 6/4; 13/10; 7/5; 13/10; 16/11; 7/5; 7/5; 6/4; 7/5; 7/5; 16/11; 15/11; 16/11; 7/5; 16/11; 21/20
Girona; 21/10; 11/5; 19/10; 2; 15/8; 39/19; 2; 21/10; 2; 21/10; 21/10; 37/19; 35/19; 39/19; 2; 7/5; 
Draw; 21/10; 23/10; 19/10; 21/10; 15/8; 21/10; 11/5; 21/10; 43/20; 11/5; 21/10; 28/13; 23/10; 21/10; 23/10; 28/13; 6/4
META; spain/la-liga-primera/alaves-v-girona; 2018-04-13 10:19:19 GMT+3; 2018-04-19 18:30; Nothing; Xlenovo
Alaves; 7/5; 6/4; 13/10; 7/5; 13/10; 16/11; 7/5; 7/5; 6/4; 7/5; 7/5; 16/11; 15/11; 16/11; 7/5; 16/11; 21/20
Girona; 21/10; 11/5; 19/10; 2; 15/8; 39/19; 21/10; 21/10; 2; 21/10; 2; 37/19; 35/19; 39/19; 2; 9/5; 
Draw; 21/10; 23/10; 19/10; 21/10; 15/8; 21/10; 21/10; 21/10; 43/20; 11/5; 21/10; 28/13; 23/10; 21/10; 23/10; 28/13; 9/5
META; spain/la-liga-primera/alaves-v-girona; 2018-04-13 14:19:43 GMT+3; 2018-04-19 18:30; Nothing; Xlenovo
Alaves; 29/20; 7/5; 6/4; 13/10; 7/5; 13/10; 16/11; 7/5; 7/5; 7/5; 6/4; 7/5; 7/5; 6/4; 15/11; 16/11; 7/5; 6/4; 11/8
Girona; 2; 21/10; 11/5; 19/10; 2; 15/8; 39/19; 2; 21/10; 2; 21/10; 21/10; 24/13; 35/19; 39/19; 2; 24/13; 9/5; 2
Draw; 21/10; 21/10; 23/10; 19/10; 21/10; 15/8; 21/10; 21/10; 11/5; 21/10; 43/20; 11/5; 21/10; 11/5; 23/10; 21/10; 23/10; 11/5; 21/10
META; spain/la-liga-primera/alaves-v-girona; 2018-04-13 18:19:50 GMT+3; 2018-04-19 18:30; Nothing; Xlenovo
Alaves; 7/5; 29/20; 7/5; 6/4; 13/10; 7/5; 13/10; 16/11; 7/5; 7/5; 7/5; 6/4; 7/5; 7/5; 16/11; 15/11; 16/11; 7/5; 6/4; 11/8
Girona; 21/10; 2; 21/10; 11/5; 19/10; 2; 15/8; 39/19; 2; 21/10; 2; 21/10; 21/10; 19/10; 35/19; 39/19; 2; 19/10; 9/5; 2
Draw; 21/10; 21/10; 21/10; 23/10; 19/10; 21/10; 15/8; 21/10; 21/10; 11/5; 21/10; 43/20; 11/5; 21/10; 28/13; 23/10; 21/10; 23/10; 11/5; 2
META; spain/la-liga-primera/alaves-v-girona; 2018-04-13 22:19:19 GMT+3; 2018-04-17 15:00; Nothing; Xlenovo
Alaves; 11/8; 11/8; 29/20; 7/5; 6/4; 13/10; 7/5; 13/10; 16/11; 7/5; 11/8; 7/5; 6/4; 7/5; 7/5; 7/5; 16/11; 7/5; 16/11; 11/8
Girona; 21/10; 2; 21/10; 11/5; 19/10; 2; 15/8; 39/19; 2; 21/10; 21/10; 2; 21/10; 21/10; 2; 39/19; 85/40; 2; 9/5; 2
Draw; 21/10; 11/5; 21/10; 21/10; 23/10; 19/10; 21/10; 15/8; 21/10; 21/10; 11/5; 21/10; 43/20; 11/5; 21/10; 28/13; 21/10; 11/5; 28/13; 21/10
META; spain/la-liga-primera/alaves-v-girona; 2018-04-14 02:19:08 GMT+3; 2018-04-17 15:00; Nothing; Xlenovo
Alaves; 11/8; 11/8; 29/20; 7/5; 6/4; 13/10; 7/5; 13/10; 16/11; 7/5; 7/5; 7/5; 6/4; 7/5; 7/5; 7/5; 15/11; 16/11; 7/5; 7/5; 11/8
Girona; 21/10; 2; 21/10; 11/5; 19/10; 2; 15/8; 39/19; 2; 21/10; 2; 21/10; 21/10; 2; 35/19; 39/19; 2; 39/19; 9/5; 2; 
Draw; 21/10; 11/5; 21/10; 21/10; 23/10; 19/10; 21/10; 15/8; 21/10; 21/10; 21/10; 21/10; 43/20; 11/5; 21/10; 28/13; 23/10; 21/10; 23/10; 28/13; 21/10
META; spain/la-liga-primera/alaves-v-girona; 2018-04-14 10:19:15 GMT+3; 2018-04-17 15:00; Nothing; Xlenovo
Alaves; 11/8; 11/8; 29/20; 7/5; 6/4; 13/10; 7/5; 13/10; 16/11; 7/5; 7/5; 7/5; 6/4; 7/5; 7/5; 7/5; 15/11; 16/11; 7/5; 16/11; 11/8
Girona; 21/10; 2; 21/10; 11/5; 19/10; 2; 15/8; 39/19; 2; 21/10; 2; 21/10; 21/10; 2; 35/19; 39/19; 2; 9/5; 2; ; 
Draw; 21/10; 11/5; 21/10; 21/10; 23/10; 19/10; 21/10; 15/8; 21/10; 21/10; 11/5; 21/10; 43/20; 11/5; 21/10; 28/13; 23/10; 21/10; 23/10; 21/10; 
META; spain/la-liga-primera/alaves-v-girona; 2018-04-14 14:19:47 GMT+3; 2018-04-17 15:00; Nothing; Xlenovo
Alaves; 11/8; 11/8; 29/20; 7/5; 6/4; 13/10; 7/5; 13/10; 16/11; 7/5; 7/5; 7/5; 6/4; 7/5; 7/5; 7/5; 15/11; 16/11; 7/5; 16/11; 11/8
Girona; 21/10; 2; 21/10; 11/5; 19/10; 2; 15/8; 39/19; 2; 21/10; 2; 21/10; 21/10; 2; 35/19; 39/19; 2; 9/5; 2; ; 
Draw; 21/10; 11/5; 21/10; 21/10; 23/10; 19/10; 21/10; 15/8; 21/10; 21/10; 11/5; 21/10; 43/20; 11/5; 11/5; 28/13; 23/10; 21/10; 23/10; 28/13; 21/10
META; spain/la-liga-primera/alaves-v-girona; 2018-04-14 18:19:19 GMT+3; 2018-04-17 15:00; Nothing; Xlenovo
Alaves; 11/8; 11/8; 29/20; 7/5; 6/4; 13/10; 7/5; 13/10; 16/11; 7/5; 7/5; 7/5; 6/4; 7/5; 7/5; 7/5; 15/11; 16/11; 7/5; 16/11; 5/4; 11/8
Girona; 21/10; 2; 21/10; 11/5; 19/10; 2; 15/8; 39/19; 2; 21/10; 2; 21/10; 21/10; 2; 35/19; 39/19; 2; 39/19; 9/5; 2; ; 
Draw; 21/10; 11/5; 21/10; 21/10; 23/10; 19/10; 21/10; 15/8; 21/10; 21/10; 11/5; 21/10; 43/20; 11/5; 11/5; 28/13; 23/10; 21/10; 23/10; 28/13; 21/10; 
META; spain/la-liga-primera/alaves-v-girona; 2018-04-14 22:18:25 GMT+3; 2018-04-17 15:00; Nothing; Xlenovo
Alaves; 11/8; 11/8; 29/20; 7/5; 6/4; 13/10; 7/5; 13/10; 16/11; 7/5; 7/5; 7/5; 6/4; 7/5; 7/5; 16/11; 15/11; 16/11; 7/5; 16/11; 5/4; 7/5
Girona; 21/10; 2; 21/10; 11/5; 19/10; 2; 15/8; 39/19; 2; 21/10; 2; 21/10; 21/10; 39/19; 35/19; 39/19; 2; 39/19; 9/5; 19/10; ; 
Draw; 21/10; 11/5; 21/10; 21/10; 23/10; 19/10; 21/10; 15/8; 21/10; 21/10; 11/5; 21/10; 43/20; 11/5; 11/5; 28/13; 23/10; 21/10; 23/10; 11/5; 2; 
META; spain/la-liga-primera/alaves-v-girona; 2018-04-15 02:18:13 GMT+3; 2018-04-17 15:00; Nothing; Xlenovo
Alaves; 11/8; 11/8; 29/20; 7/5; 6/4; 13/10; 7/5; 13/10; 16/11; 7/5; 7/5; 7/5; 6/4; 7/5; 7/5; 16/11; 15/11; 16/11; 7/5; 16/11; 5/4; 7/5
Girona; 21/10; 2; 21/10; 11/5; 19/10; 2; 15/8; 39/19; 2; 21/10; 2; 21/10; 21/10; 39/19; 35/19; 39/19; 2; 39/19; 9/5; 19/10; ; 
Draw; 21/10; 11/5; 21/10; 21/10; 23/10; 19/10; 21/10; 15/8; 21/10; 21/10; 11/5; 21/10; 43/20; 11/5; 11/5; 28/13; 23/10; 21/10; 23/10; 11/5; 2; 
META; spain/la-liga-primera/alaves-v-girona; 2018-04-15 10:18:14 GMT+3; 2018-04-17 15:00; Nothing; Xlenovo
Alaves; 11/8; 11/8; 29/20; 7/5; 6/4; 13/10; 7/5; 13/10; 16/11; 7/5; 7/5; 7/5; 6/4; 7/5; 7/5; 16/11; 15/11; 16/11; 7/5; 16/11; 5/4; 11/8
Girona; 21/10; 2; 21/10; 11/5; 19/10; 2; 15/8; 39/19; 2; 21/10; 2; 21/10; 21/10; 39/19; 35/19; 39/19; 2; 39/19; 9/5; 2; ; 
Draw; 21/10; 11/5; 21/10; 21/10; 23/10; 19/10; 21/10; 15/8; 21/10; 21/10; 11/5; 21/10; 43/20; 11/5; 11/5; 28/13; 23/10; 21/10; 23/10; 11/5; 21/10; 
META; spain/la-liga-primera/alaves-v-girona; 2018-04-15 14:18:18 GMT+3; 2018-04-17 15:00; Nothing; Xlenovo
Alaves; 11/8; 11/8; 29/20; 7/5; 6/4; 13/10; 7/5; 13/10; 16/11; 7/5; 7/5; 7/5; 6/4; 7/5; 7/5; 16/11; 16/11; 7/5; 16/11; 5/4; 11/8
Girona; 21/10; 2; 21/10; 11/5; 19/10; 2; 15/8; 39/19; 2; 21/10; 21/10; 2; 21/10; 21/10; 39/19; 39/19; 85/40; 39/19; 9/5; 2; 
Draw; 21/10; 11/5; 21/10; 21/10; 23/10; 19/10; 21/10; 15/8; 21/10; 21/10; 21/10; 21/10; 43/20; 11/5; 11/5; 28/13; 21/10; 11/5; 11/5; 21/10; 
META; spain/la-liga-primera/alaves-v-girona; 2018-04-15 18:17:58 GMT+3; 2018-04-17 15:00; Nothing; Xlenovo
Alaves; 11/8; 11/8; 29/20; 7/5; 6/4; 13/10; 7/5; 13/10; 16/11; 7/5; 7/5; 7/5; 6/4; 7/5; 7/5; 16/11; 15/11; 16/11; 7/5; 16/11; 5/4; 7/5
Girona; 21/10; 2; 21/10; 111/50; 19/10; 2; 15/8; 39/19; 2; 21/10; 21/10; 2; 21/10; 21/10; 39/19; 11/6; 39/19; 21/10; 39/19; 19/10; 21/10; 
Draw; 21/10; 11/5; 21/10; 21/10; 57/25; 19/10; 21/10; 15/8; 21/10; 21/10; 21/10; 21/10; 21/10; 11/5; 11/5; 28/13; 23/10; 21/10; 9/4; 11/5; 15/8; 11/5
META; spain/la-liga-primera/alaves-v-girona; 2018-04-15 22:18:11 GMT+3; 2018-04-17 15:00; Nothing; Xlenovo
Alaves; 11/8; 11/8; 29/20; 7/5; 6/4; 13/10; 7/5; 13/10; 16/11; 29/20; 7/5; 7/5; 29/20; 7/5; 7/5; 16/11; 15/11; 16/11; 11/8; 16/11; 13/10; 7/5
Girona; 21/10; 2; 21/10; 111/50; 19/10; 2; 15/8; 39/19; 2; 21/10; 21/10; 21/10; 21/10; 21/10; 39/19; 11/6; 39/19; 21/10; 21/10; 19/10; 21/10; 
Draw; 21/10; 11/5; 21/10; 21/10; 57/25; 19/10; 21/10; 15/8; 21/10; 21/10; 21/10; 21/10; 21/10; 11/5; 11/5; 28/13; 23/10; 21/10; 9/4; 11/5; 11/5; 
META; spain/la-liga-primera/alaves-v-girona; 2018-04-16 02:18:24 GMT+3; 2018-04-19 18:30; Nothing; Xlenovo
Alaves; 11/8; 7/5; 29/20; 7/5; 151/100; 13/10; 7/5; 13/10; 16/11; 29/20; 7/5; 7/5; 29/20; 7/5; 7/5; 16/11; 7/5; 15/11; 16/11; 7/5; 16/11; 7/5; 11/8; 5/4; 7/5; 7/5
Girona; 21/10; 21/10; 2; 21/10; 111/50; 19/10; 2; 15/8; 21/10; 21/10; 21/10; 21/10; 21/10; 21/10; 21/10; 39/19; 2; 11/6; 21/10; 21/10; 21/10; 21/10; 2; 13/8; 11/5; 11/5
Draw; 21/10; 21/10; 21/10; 21/10; 113/50; 19/10; 21/10; 15/8; 28/13; 21/10; 21/10; 21/10; 21/10; 11/5; 21/10; 28/13; 21/10; 23/10; 28/13; 9/4; 11/5; 21/10; 2; 9/5; 21/10; 11/5
META; spain/la-liga-primera/alaves-v-girona; 2018-04-16 10:18:24 GMT+3; 2018-04-19 18:30; Nothing; Xlenovo
Alaves; 6/4; 7/5; 7/5; 7/5; 151/100; 7/5; 7/5; 13/10; 16/11; 7/5; 7/5; 11/8; 29/20; 7/5; 7/5; 7/5; 7/5; 7/5; 16/11; 7/5; 16/11; 7/5; 6/5; 13/10; 7/5; 6/4
Girona; 21/10; 21/10; 21/10; 21/10; 111/50; 11/5; 2; 21/10; 21/10; 21/10; 21/10; 21/10; 21/10; 21/10; 21/10; 21/10; 2; 21/10; 21/10; 21/10; 21/10; 11/5; 9/5; 19/10; 11/5; 11/5
Draw; 21/10; 21/10; 21/10; 21/10; 113/50; 11/5; 21/10; 21/10; 28/13; 21/10; 21/10; 11/5; 21/10; 11/5; 21/10; 28/13; 21/10; 23/10; 28/13; 9/4; 28/13; 21/10; 19/10; 2; 21/10; 11/5
META; spain/la-liga-primera/alaves-v-girona; 2018-04-16 14:18:51 GMT+3; 2018-04-19 18:30; Nothing; Xlenovo
