META; spain/la-liga-primera/leganes-v-levante; 2018-04-22 02:25:37 GMT+3; 2018-05-07 20:00; Nothing; Xlenovo
Leganes; 67/50
Draw; 58/25
Levante; 62/25
META; spain/la-liga-primera/leganes-v-levante; 2018-04-22 10:25:36 GMT+3; 2018-05-07 20:00; Nothing; Xlenovo
Leganes; 67/50
Draw; 58/25
Levante; 62/25
META; spain/la-liga-primera/leganes-v-levante; 2018-04-22 14:27:29 GMT+3; 2018-05-07 20:00; Nothing; Xlenovo
Leganes; 67/50; 1/100
Draw; 58/25; 1/100
Levante; 62/25; 1/100
META; spain/la-liga-primera/leganes-v-levante; 2018-04-22 22:18:46 GMT+3; 2018-05-07 20:00; Nothing; Xlenovo
Leganes; 13/10; 23/20; 11/10; 1/20
Draw; 47/20; 2; 1/50; 
Levante; 51/20; 21/10; 21/10; 1/20
META; spain/la-liga-primera/leganes-v-levante; 2018-04-23 02:18:34 GMT+3; 2018-05-07 20:00; Nothing; Xlenovo
Leganes; 13/10; 23/20; 11/10; 4/7
Draw; 47/20; 2; 1; 
Levante; 51/20; 21/10; 21/10; 21/20
META; spain/la-liga-primera/leganes-v-levante; 2018-04-23 10:18:33 GMT+3; 2018-05-07 20:00; Nothing; Xlenovo
Leganes; 13/10; 23/20; 11/10; 8/13
Draw; 47/20; 2; 1; 
Levante; 51/20; 21/10; 21/10; 21/20
META; spain/la-liga-primera/leganes-v-levante; 2018-04-23 14:18:45 GMT+3; 2018-05-07 20:00; Nothing; Xlenovo
Leganes; 13/10; 23/20; 11/10; 8/13
Draw; 47/20; 2; 1; 
Levante; 51/20; 21/10; 21/10; 21/20
META; spain/la-liga-primera/leganes-v-levante; 2018-04-23 18:18:49 GMT+3; 2018-05-07 20:00; Nothing; Xlenovo
Leganes; 13/10; 11/10; 5/4; 11/10; 6/5; 6/5; 8/11
Draw; 47/20; 21/10; 11/5; 21/10; 21/10; 21/10; 13/10
Levante; 51/20; 11/5; 21/10; 11/5; 5/2; 5/2; 7/5
META; spain/la-liga-primera/leganes-v-levante; 2018-04-23 22:18:48 GMT+3; 2018-05-07 20:00; Nothing; Xlenovo
Leganes; 13/10; 11/10; 5/4; 11/10; 6/5; 6/5; 5/6
Draw; 47/20; 21/10; 11/5; 21/10; 21/10; 21/10; 9/5
Levante; 51/20; 11/5; 21/10; 11/5; 5/2; 5/2; 9/5
META; spain/la-liga-primera/leganes-v-levante; 2018-04-24 02:18:31 GMT+3; 2018-05-07 20:00; Nothing; Xlenovo
Leganes; 13/10; 11/10; 5/4; 11/10; 6/5; 6/5; 6/5; 8/11
Draw; 47/20; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; 9/5
Levante; 51/20; 11/5; 21/10; 11/5; 5/2; 5/2; 5/2; 7/5
META; spain/la-liga-primera/leganes-v-levante; 2018-04-24 10:18:28 GMT+3; 2018-05-07 20:00; Nothing; Xlenovo
Leganes; 13/10; 11/10; 5/4; 11/10; 6/5; 6/5; 5/4; 6/5; 8/11
Levante; 51/20; 23/10; 21/10; 23/10; 5/2; 5/2; 5/2; 5/2; 6/5
META; spain/la-liga-primera/leganes-v-levante; 2018-04-26 02:18:33 GMT+3; 2018-05-07 20:00; Nothing; Xlenovo
Leganes; 13/10; 11/10; 5/4; 11/10; 6/5; 6/5; 5/4; 6/5; 4/6
Draw; 47/20; 2; 11/5; 2; 21/10; 21/10; 21/10; 21/10; 9/5
Levante; 51/20; 23/10; 21/10; 23/10; 5/2; 5/2; 5/2; 5/2; 6/5
META; spain/la-liga-primera/leganes-v-levante; 2018-04-26 10:18:36 GMT+3; 2018-05-07 20:00; Nothing; Xlenovo
Leganes; 13/10; 11/10; 5/4; 11/10; 6/5; 6/5; 5/4; 6/5; 4/6
Draw; 47/20; 2; 11/5; 2; 21/10; 21/10; 21/10; 21/10; 9/5
Levante; 51/20; 23/10; 21/10; 23/10; 5/2; 5/2; 5/2; 5/2; 6/5
META; spain/la-liga-primera/leganes-v-levante; 2018-04-26 14:18:53 GMT+3; 2018-05-07 20:00; Nothing; Xlenovo
Leganes; 13/10; 11/10; 5/4; 11/10; 6/5; 6/5; 5/4; 6/5; 4/6
Draw; 47/20; 2; 11/5; 2; 21/10; 21/10; 21/10; 21/10; 9/5
Levante; 51/20; 23/10; 21/10; 23/10; 5/2; 5/2; 5/2; 5/2; 6/5
META; spain/la-liga-primera/leganes-v-levante; 2018-04-26 18:18:44 GMT+3; 2018-05-07 20:00; Nothing; Xlenovo
Leganes; 13/10; 11/10; 5/4; 11/10; 6/5; 6/5; 5/4; 6/5; 4/6
Draw; 47/20; 2; 11/5; 2; 21/10; 21/10; 21/10; 21/10; 9/5
Levante; 51/20; 23/10; 21/10; 23/10; 5/2; 5/2; 5/2; 5/2; 6/5
META; spain/la-liga-primera/leganes-v-levante; 2018-04-26 22:18:41 GMT+3; 2018-05-07 20:00; Nothing; Xlenovo
Leganes; 13/10; 11/10; 5/4; 11/10; 6/5; 6/5; 5/4; 6/5; 4/6
Draw; 47/20; 2; 11/5; 2; 21/10; 21/10; 21/10; 21/10; 9/5
Levante; 51/20; 23/10; 21/10; 23/10; 5/2; 5/2; 5/2; 5/2; 6/5
META; spain/la-liga-primera/leganes-v-levante; 2018-04-27 02:18:35 GMT+3; 2018-05-07 20:00; Nothing; Xlenovo
Leganes; 13/10; 11/10; 5/4; 11/10; 6/5; 6/5; 5/4; 6/5; 4/5
Draw; 47/20; 2; 11/5; 2; 21/10; 21/10; 21/10; 21/10; 9/5
Levante; 51/20; 23/10; 21/10; 23/10; 5/2; 5/2; 5/2; 5/2; 13/10
META; spain/la-liga-primera/leganes-v-levante; 2018-04-27 10:18:37 GMT+3; 2018-05-07 20:00; Nothing; Xlenovo
Leganes; 13/10; 11/10; 5/4; 11/10; 6/5; 6/5; 5/4; 6/5; 4/6
Draw; 47/20; 2; 11/5; 2; 21/10; 21/10; 21/10; 21/10; 9/5
Levante; 51/20; 23/10; 21/10; 23/10; 5/2; 5/2; 5/2; 5/2; 9/5
META; spain/la-liga-primera/leganes-v-levante; 2018-04-27 14:18:48 GMT+3; 2018-05-07 20:00; Nothing; Xlenovo
Leganes; 13/10; 11/10; 5/4; 11/10; 6/5; 6/5; 5/4; 15/13; 6/5; 6/5; 8/11
Draw; 47/20; 2; 11/5; 2; 21/10; 21/10; 21/10; 39/19; 21/10; 21/10; 
Levante; 51/20; 23/10; 21/10; 23/10; 5/2; 5/2; 5/2; 27/11; 5/2; 27/11; 6/4
META; spain/la-liga-primera/leganes-v-levante; 2018-04-27 18:19:22 GMT+3; 2018-05-07 20:00; Nothing; Xlenovo
Leganes; 13/10; 11/10; 5/4; 11/10; 6/5; 6/5; 5/4; 15/13; 6/5; 6/5; 8/11
Draw; 47/20; 2; 11/5; 2; 21/10; 21/10; 21/10; 39/19; 21/10; 21/10; 
Levante; 51/20; 23/10; 21/10; 23/10; 5/2; 5/2; 5/2; 27/11; 5/2; 27/11; 19/10
META; spain/la-liga-primera/leganes-v-levante; 2018-04-27 22:19:28 GMT+3; 2018-05-07 20:00; Nothing; Xlenovo
Leganes; 13/10; 11/10; 5/4; 11/10; 6/5; 6/5; 5/4; 15/13; 6/5; 6/5; 8/11
Draw; 47/20; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; 39/19; 21/10; 21/10; 
Levante; 51/20; 23/10; 21/10; 23/10; 5/2; 5/2; 5/2; 27/11; 5/2; 27/11; 13/8
META; spain/la-liga-primera/leganes-v-levante; 2018-04-28 02:19:30 GMT+3; 2018-05-06 16:00; Nothing; Xlenovo
Leganes; 5/4; 13/10; 11/10; 5/4; 6/5; 6/5; 5/4; 15/13; 7/6; 6/5; 6/5; 6/5; 5/6
Draw; 21/10; 47/20; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; 39/19; 9/4; 21/10; 9/4; 21/10
Levante; 12/5; 51/20; 23/10; 21/10; 5/2; 5/2; 5/2; 27/11; 11/5; 5/2; 5/2; 27/11; 9/5
META; spain/la-liga-primera/leganes-v-levante; 2018-04-28 10:19:43 GMT+3; 2018-05-06 16:00; Nothing; Xlenovo
Leganes; 5/4; 13/10; 11/10; 13/10; 6/5; 6/5; 5/4; 15/13; 7/6; 6/5; 6/5; 6/5; 5/6
Draw; 21/10; 47/20; 21/10; 2; 21/10; 21/10; 21/10; 21/10; 21/10; 9/4; 21/10; 9/4; 21/10
Levante; 12/5; 51/20; 23/10; 9/4; 5/2; 5/2; 5/2; 27/11; 11/5; 5/2; 5/2; 27/11; 7/4
META; spain/la-liga-primera/leganes-v-levante; 2018-04-28 14:20:10 GMT+3; 2018-05-06 16:00; Nothing; Xlenovo
Leganes; 5/4; 13/10; 11/10; 13/10; 6/5; 6/5; 5/4; 15/13; 7/6; 6/5; 6/5; 6/5; 5/6
Draw; 21/10; 47/20; 21/10; 2; 21/10; 21/10; 21/10; 21/10; 21/10; 9/4; 21/10; 9/4; 21/10
Levante; 12/5; 51/20; 23/10; 9/4; 5/2; 5/2; 5/2; 27/11; 11/5; 5/2; 5/2; 27/11; 9/5
META; spain/la-liga-primera/leganes-v-levante; 2018-04-28 18:19:50 GMT+3; 2018-05-06 16:00; Nothing; Xlenovo
Leganes; 5/4; 13/10; 11/10; 13/10; 6/5; 6/5; 5/4; 15/13; 7/6; 6/5; 6/5; 6/5; 5/6
Draw; 21/10; 47/20; 21/10; 2; 21/10; 21/10; 21/10; 21/10; 21/10; 9/4; 21/10; 9/4; 21/10
Levante; 12/5; 51/20; 23/10; 11/5; 5/2; 5/2; 5/2; 27/11; 11/5; 5/2; 5/2; 27/11; 19/10
META; spain/la-liga-primera/leganes-v-levante; 2018-04-28 22:18:36 GMT+3; 2018-05-06 16:00; Nothing; Xlenovo
Leganes; 5/4; 5/4; 11/10; 6/5; 6/5; 6/5; 5/4; 15/13; 6/5; 6/5; 15/13; 5/6
Draw; 21/10; 47/20; 21/10; 21/10; 21/10; 21/10; 21/10; 21/10; 28/13; 21/10; 85/40; 28/13
Levante; 12/5; 67/25; 23/10; 23/10; 5/2; 12/5; 5/2; 12/5; 5/2; 13/5; 12/5; 19/10
META; spain/la-liga-primera/leganes-v-levante; 2018-04-29 02:18:26 GMT+3; 2018-05-06 16:00; Nothing; Xlenovo
Leganes; 5/4; 5/4; 11/10; 6/5; 6/5; 6/5; 5/4; 15/13; 7/6; 6/5; 6/5; 6/5; 9/10
Draw; 21/10; 47/20; 21/10; 21/10; 21/10; 21/10; 21/10; 21/10; 39/19; 9/4; 21/10; 9/4; 21/10
Levante; 12/5; 67/25; 23/10; 23/10; 5/2; 5/2; 5/2; 27/11; 11/5; 5/2; 5/2; 27/11; 7/4
META; spain/la-liga-primera/leganes-v-levante; 2018-04-29 10:18:29 GMT+3; 2018-05-06 16:00; Nothing; Xlenovo
Leganes; 5/4; 5/4; 11/10; 6/5; 6/5; 6/5; 5/4; 15/13; 7/6; 6/5; 6/5; 6/5; 8/11; 
Draw; 21/10; 47/20; 21/10; 21/10; 21/10; 21/10; 21/10; 21/10; 39/19; 9/4; 21/10; 9/4; 21/10; 2
Levante; 12/5; 67/25; 23/10; 23/10; 5/2; 5/2; 5/2; 27/11; 11/5; 5/2; 5/2; 27/11; 21/10; 
META; spain/la-liga-primera/leganes-v-levante; 2018-04-29 14:18:32 GMT+3; 2018-05-06 16:00; Nothing; Xlenovo
Leganes; 5/4; 5/4; 11/10; 6/5; 6/5; 23/20; 6/5; 15/13; 9/8; 6/5; 23/20; 6/5; 10/9; 
Draw; 21/10; 47/20; 21/10; 21/10; 21/10; 21/10; 11/5; 11/5; 39/19; 9/4; 21/10; 9/4; 21/10; 9/5
Levante; 12/5; 67/25; 23/10; 12/5; 5/2; 5/2; 5/2; 27/11; 23/10; 5/2; 13/5; 27/11; 21/10; 
META; spain/la-liga-primera/leganes-v-levante; 2018-04-29 18:18:13 GMT+3; 2018-05-06 16:00; Nothing; Xlenovo
Leganes; 21/20; 5/4; 23/20; 6/5; 6/5; 23/20; 11/10; 15/13; 9/8; 6/5; 23/20; 6/5; 10/9; 
Draw; 11/5; 47/20; 11/5; 21/10; 2; 21/10; 11/5; 9/4; 39/19; 9/4; 21/10; 9/4; 21/10; 2
Levante; 14/5; 67/25; 27/10; 5/2; 5/2; 5/2; 5/2; 13/5; 27/11; 23/10; 5/2; 13/5; 27/11; 21/10
META; spain/la-liga-primera/leganes-v-levante; 2018-04-29 22:18:09 GMT+3; 2018-05-06 16:00; Nothing; Xlenovo
Leganes; 21/20; 5/4; 23/20; 11/10; 15/13; 11/10; 11/10; 15/13; 12/11; 15/13; 11/10; 15/13; 10/9; 
Draw; 11/5; 47/20; 11/5; 21/10; 2; 11/5; 11/5; 9/4; 11/5; 9/4; 28/13; 9/4; 11/5; 2
Levante; 14/5; 67/25; 27/10; 5/2; 5/2; 27/10; 11/4; 13/5; 12/5; 12/5; 45/17; 11/4; 27/11; 21/10
META; spain/la-liga-primera/leganes-v-levante; 2018-04-30 02:17:57 GMT+3; 2018-05-06 16:00; Nothing; Xlenovo
Leganes; 21/20; 63/50; 23/20; 6/5; 15/13; 11/10; 11/10; 15/13; 12/11; 15/13; 11/10; 15/13; 10/9; 
Draw; 11/5; 58/25; 11/5; 11/5; 2; 11/5; 11/5; 11/5; 11/5; 9/4; 28/13; 9/4; 11/5; 2
Levante; 14/5; 67/25; 27/10; 12/5; 5/2; 27/10; 11/4; 11/4; 12/5; 12/5; 45/17; 11/4; 12/5; 21/10
META; spain/la-liga-primera/leganes-v-levante; 2018-04-30 10:18:04 GMT+3; 2018-05-07 20:00; Nothing; Xlenovo
Leganes; 21/20; 63/50; 11/10; 11/10; 1; 15/13; 11/10; 11/10; 6/5; 23/20; 11/10; 21/20; 9/8; 15/13; 11/10; 21/20; 10/9
Draw; 11/5; 58/25; 9/4; 11/5; 21/10; 11/5; 11/5; 21/10; 12/5; 9/4; 11/5; 11/5; 9/4; 28/13; 9/4; 11/5; 2
Levante; 14/5; 67/25; 11/4; 13/5; 13/5; 27/10; 11/4; 11/4; 23/10; 13/5; 11/4; 13/5; 11/4; 45/17; 11/4; 45/17; 21/10
META; spain/la-liga-primera/leganes-v-levante; 2018-04-30 14:18:11 GMT+3; 2018-05-07 20:00; Nothing; Xlenovo
Leganes; 21/20; 63/50; 11/10; 11/10; 1; 15/13; 11/10; 11/10; 6/5; 23/20; 11/10; 21/20; 1; 9/8; 15/13; 11/10; 21/20; 10/9; 1; 21/20
Draw; 11/5; 58/25; 9/4; 11/5; 21/10; 11/5; 11/5; 21/10; 12/5; 9/4; 21/10; 11/5; 9/4; 9/4; 28/13; 9/4; 11/5; 2; 19/10; 23/10
Levante; 14/5; 67/25; 11/4; 13/5; 13/5; 27/10; 11/4; 11/4; 23/10; 13/5; 13/5; 13/5; 14/5; 11/4; 45/17; 11/4; 45/17; 21/10; 21/10; 11/4
META; spain/la-liga-primera/leganes-v-levante; 2018-04-30 18:18:10 GMT+3; 2018-05-07 20:00; Nothing; Xlenovo
Leganes; 21/20; 11/10; 63/50; 11/10; 11/10; 1; 15/13; 11/10; 11/10; 11/10; 6/5; 23/20; 23/20; 11/10; 21/20; 1; 9/8; 15/13; 23/20; 21/20; 10/9; 1; 21/20
Draw; 11/5; 2; 58/25; 9/4; 11/5; 21/10; 11/5; 2; 11/5; 21/10; 12/5; 43/20; 9/4; 21/10; 11/5; 9/4; 9/4; 28/13; 9/4; 11/5; 2; 19/10; 23/10
Levante; 14/5; 13/5; 67/25; 11/4; 13/5; 13/5; 27/10; 13/5; 11/4; 11/4; 23/10; 27/10; 13/5; 13/5; 13/5; 14/5; 11/4; 45/17; 13/5; 45/17; 21/10; 21/10; 11/4
META; spain/la-liga-primera/leganes-v-levante; 2018-04-30 22:18:09 GMT+3; 2018-05-07 20:00; Nothing; Xlenovo
Leganes; 21/20; 23/20; 11/10; 6/5; 63/50; 11/10; 11/10; 1; 15/13; 11/10; 11/10; 11/10; 6/5; 23/20; 23/20; 11/10; 11/10; 1; 9/8; 15/13; 23/20; 11/10; 10/9; 1; 21/20
Draw; 11/5; 21/10; 2; 21/10; 58/25; 9/4; 11/5; 21/10; 11/5; 2; 11/5; 21/10; 12/5; 43/20; 9/4; 21/10; 11/5; 9/4; 9/4; 28/13; 9/4; 11/5; 2; 19/10; 23/10
Levante; 14/5; 13/5; 13/5; 5/2; 67/25; 11/4; 13/5; 13/5; 27/10; 13/5; 11/4; 11/4; 23/10; 27/10; 13/5; 13/5; 13/5; 14/5; 11/4; 45/17; 13/5; 45/17; 21/10; 21/10; 11/4
META; spain/la-liga-primera/leganes-v-levante; 2018-05-01 02:17:58 GMT+3; 2018-05-07 20:00; Nothing; Xlenovo
Leganes; 21/20; 23/20; 11/10; 6/5; 117/00; 11/10; 11/10; 1; 15/13; 11/10; 11/10; 11/10; 6/5; 23/20; 23/20; 11/10; 11/10; 1; 9/8; 15/13; 23/20; 11/10; 10/9; 1; 21/20
Draw; 11/5; 21/10; 2; 21/10; 119/0; 9/4; 11/5; 21/10; 11/5; 2; 11/5; 21/10; 12/5; 43/20; 9/4; 21/10; 11/5; 9/4; 9/4; 28/13; 9/4; 9/4; 2; 19/10; 23/10
Levante; 14/5; 13/5; 13/5; 5/2; 143/0; 11/4; 13/5; 13/5; 27/10; 13/5; 11/4; 11/4; 23/10; 27/10; 13/5; 13/5; 45/17; 14/5; 11/4; 45/17; 13/5; 27/10; 21/10; 21/10; 11/4
META; spain/la-liga-primera/leganes-v-levante; 2018-05-01 10:17:59 GMT+3; 2018-05-07 20:00; Nothing; Xlenovo
Leganes; 21/20; 23/20; 11/10; 11/10; 117/00; 11/10; 11/10; 1; 15/13; 11/10; 11/10; 11/10; 6/5; 23/20; 23/20; 11/10; 11/10; 1; 9/8; 15/13; 23/20; 11/10; 10/9; 1; 11/10
Draw; 11/5; 21/10; 2; 21/10; 119/0; 9/4; 11/5; 21/10; 11/5; 2; 11/5; 21/10; 12/5; 43/20; 9/4; 21/10; 11/5; 9/4; 9/4; 28/13; 9/4; 9/4; 2; 19/10; 23/10
Levante; 14/5; 13/5; 13/5; 11/4; 143/0; 11/4; 13/5; 13/5; 27/10; 13/5; 11/4; 11/4; 23/10; 27/10; 13/5; 11/4; 45/17; 14/5; 11/4; 45/17; 13/5; 27/10; 21/10; 21/10; 11/4
META; spain/la-liga-primera/leganes-v-levante; 2018-05-01 14:18:03 GMT+3; 2018-05-07 20:00; Nothing; Xlenovo
Leganes; 21/20; 23/20; 11/10; 11/10; 23/20; 11/10; 11/10; 1; 15/13; 11/10; 11/10; 11/10; 6/5; 23/20; 23/20; 11/10; 21/20; 1; 9/8; 15/13; 23/20; 11/10; 10/9; 1/8; 21/20; 10/9
Draw; 11/5; 21/10; 21/10; 21/10; 49/20; 9/4; 11/5; 21/10; 11/5; 21/10; 9/4; 21/10; 12/5; 11/5; 9/4; 11/5; 9/4; 9/4; 23/10; 28/13; 23/10; 23/10; 2; 19/10; 23/10; 11/5
Levante; 14/5; 13/5; 13/5; 11/4; 71/25; 11/4; 13/5; 13/5; 27/10; 13/5; 13/5; 11/4; 23/10; 13/5; 13/5; 13/5; 45/17; 14/5; 27/10; 45/17; 13/5; 27/10; 21/10; 1/5; 11/4; 5/2
META; spain/la-liga-primera/leganes-v-levante; 2018-05-01 18:18:04 GMT+3; 2018-05-07 20:00; Nothing; Xlenovo
Leganes; 21/20; 23/20; 11/10; 11/10; 29/25; 11/10; 11/10; 1; 15/13; 11/10; 11/10; 11/10; 6/5; 23/20; 23/20; 11/10; 11/10; 1; 9/8; 15/13; 23/20; 11/10; 21/20; 10/9; 1; 10/9; 10/9
Draw; 11/5; 21/10; 21/10; 21/10; 123/0; 9/4; 11/5; 21/10; 11/5; 21/10; 9/4; 21/10; 12/5; 11/5; 9/4; 11/5; 9/4; 9/4; 23/10; 28/13; 23/10; 23/10; 9/4; 2; 19/10; 12/5; 11/5
Levante; 14/5; 13/5; 13/5; 11/4; 14/5; 11/4; 5/2; 13/5; 27/10; 13/5; 13/5; 11/4; 23/10; 13/5; 13/5; 13/5; 13/5; 14/5; 27/10; 45/17; 13/5; 45/17; 13/5; 21/10; 21/10; 11/4; 5/2
META; spain/la-liga-primera/leganes-v-levante; 2018-05-01 22:18:07 GMT+3; 2018-05-07 20:00; Nothing; Xlenovo
Leganes; 21/20; 23/20; 11/10; 11/10; 29/25; 11/10; 11/10; 1; 15/13; 11/10; 11/10; 11/10; 6/5; 23/20; 23/20; 11/10; 11/10; 1; 9/8; 15/13; 23/20; 11/10; 21/20; 10/9; 11/10; 10/9; 10/9
Draw; 11/5; 21/10; 21/10; 21/10; 123/0; 9/4; 11/5; 21/10; 11/5; 21/10; 9/4; 21/10; 12/5; 11/5; 9/4; 11/5; 9/4; 9/4; 23/10; 28/13; 23/10; 23/10; 9/4; 21/10; 21/10; 23/10; 12/5
Levante; 14/5; 13/5; 13/5; 11/4; 14/5; 11/4; 5/2; 13/5; 27/10; 13/5; 13/5; 11/4; 23/10; 13/5; 13/5; 13/5; 13/5; 14/5; 27/10; 45/17; 13/5; 45/17; 13/5; 12/5; 23/10; 11/4; 11/4
META; spain/la-liga-primera/leganes-v-levante; 2018-05-02 02:17:58 GMT+3; 2018-05-07 20:00; Nothing; Xlenovo
