META; spain/la-liga-primera/valencia-v-eibar; 2018-04-19 02:19:05 GMT+3; 2018-04-29 17:30; Nothing; Xlenovo
Valencia; 1/2; 8/15; 53/00; 1/2; 1/2; 4/9; 5/12; 8/15; 1/2; 11/20; 8/15; 8/15; 18/35; 5/12; 1/2; 18/35; 1/12
Draw; 10/3; 3; 71/20; 16/5; 16/5; 3; 7/2; 29/10; 16/5; 3; 100/0; 16/5; 58/19; 17/5; 33/10; 31/10; 19/10
Eibar; 5; 11/2; 61/10; 6; 11/2; 13/2; 5; 11/2; 5; 11/2; 49/10; 6; 11/2; 94/19; 1/3; ; 
META; spain/la-liga-primera/valencia-v-eibar; 2018-04-22 14:19:06 GMT+3; 2018-04-29 17:30; Nothing; Xlenovo
Valencia; 1/2; 8/15; 53/00; 1/2; 1/2; 4/9; 5/12; 8/15; 1/2; 11/20; 8/15; 8/15; 1/2; 5/12; 1/2; 18/35; 1/12
Draw; 10/3; 3; 71/20; 16/5; 16/5; 3; 7/2; 29/10; 16/5; 3; 100/0; 16/5; 58/19; 17/5; 33/10; 31/10; 19/10
Eibar; 5; 11/2; 61/10; 11/2; 5; 13/2; 5; 11/2; 5; 11/2; 94/19; 6; 11/2; 5; 1/3; ; 
META; spain/la-liga-primera/valencia-v-eibar; 2018-04-22 14:26:53 GMT+3; 2018-04-29 17:30; Nothing; Xlenovo
Valencia; 1/2; 8/15; 53/00; 1/2; 1/2; 4/9; 5/12; 8/15; 1/2; 11/20; 8/15; 8/15; 1/2; 5/12; 1/2; 18/35; 1/12
Draw; 10/3; 3; 71/20; 16/5; 16/5; 3; 7/2; 29/10; 16/5; 3; 100/0; 16/5; 58/19; 17/5; 10/3; 31/10; 19/10
Eibar; 5; 11/2; 61/10; 11/2; 5; 13/2; 5; 11/2; 5; 11/2; 94/19; 6; 11/2; 5; 1/3; ; 
META; spain/la-liga-primera/valencia-v-eibar; 2018-04-22 18:18:37 GMT+3; 2018-04-29 17:30; Nothing; Xlenovo
Valencia; 1/2; 8/15; 8/15; 53/00; 1/2; 1/2; 4/9; 5/12; 8/15; 1/2; 11/20; 11/20; 8/15; 8/15; 1/2; 10/21; 5/12; 1/2; 18/35; 1/12
Draw; 10/3; 3; 71/20; 16/5; 16/5; 3; 7/2; 3; 16/5; 3; 100/0; 16/5; 58/19; 58/19; 17/5; 10/3; 31/10; 19/10; ; 
Eibar; 5; 11/2; 11/2; 61/10; 11/2; 5; 13/2; 11/2; 11/2; 5; 11/2; 5; 11/2; 94/19; 9/2; 6; 11/2; 5; 1/3; 
META; spain/la-liga-primera/valencia-v-eibar; 2018-04-22 22:18:11 GMT+3; 2018-04-29 17:30; Nothing; Xlenovo
Valencia; 1/2; 8/15; 1/2; 53/00; 1/2; 1/2; 4/9; 5/12; 1/2; 1/2; 1/2; 8/15; 8/15; 8/15; 8/15; 10/21; 1/2; 1/2; 8/15; 4/9
Draw; 10/3; 3; 71/20; 16/5; 16/5; 3; 7/2; 3; 16/5; 3; 31/10; 100/0; 16/5; 31/10; 58/19; 33/10; 10/3; 41/13; 13/5; 
Eibar; 5; 11/2; 11/2; 61/10; 11/2; 5; 13/2; 11/2; 11/2; 11/2; 11/2; 5; 11/2; 5; 9/2; 21/4; 11/2; 96/19; ; 
META; spain/la-liga-primera/valencia-v-eibar; 2018-04-23 02:18:00 GMT+3; 2018-04-29 17:30; Nothing; Xlenovo
Valencia; 1/2; 8/15; 1/2; 53/00; 1/2; 1/2; 4/9; 1/2; 1/2; 1/2; 1/2; 8/15; 8/15; 8/15; 8/15; 10/21; 1/2; 1/2; 8/15; 4/11; 1/2
Draw; 10/3; 3; 71/20; 16/5; 16/5; 3; 57/17; 3; 16/5; 3; 31/10; 100/0; 16/5; 31/10; 58/19; 33/10; 10/3; 41/13; 13/5; 14/5; 
Eibar; 5; 11/2; 11/2; 61/10; 11/2; 11/2; 5; 11/2; 11/2; 11/2; 11/2; 11/2; 5; 11/2; 5; 9/2; 21/4; 11/2; 96/19; 3; 28/5
META; spain/la-liga-primera/valencia-v-eibar; 2018-04-23 10:18:00 GMT+3; 2018-04-29 17:30; Nothing; Xlenovo
Valencia; 1/2; 8/15; 1/2; 53/00; 1/2; 1/2; 4/9; 1/2; 1/2; 1/2; 1/2; 8/15; 8/15; 8/15; 18/35; 1/2; 11/21; 1/2; 1/2; 18/35; 4/11; 1/2; 8/15
Draw; 10/3; 3; 71/20; 16/5; 16/5; 3; 57/17; 3; 16/5; 3; 31/10; 100/0; 16/5; 41/13; 3; 31/10; 33/10; 10/3; 41/13; 14/5; 14/5; 14/5; 
Eibar; 5; 11/2; 11/2; 61/10; 11/2; 11/2; 5; 11/2; 11/2; 11/2; 11/2; 11/2; 5; 11/2; 67/13; 11/2; 6; 21/4; 11/2; 26/5; 3; 27/5; 26/5
META; spain/la-liga-primera/valencia-v-eibar; 2018-04-23 14:18:10 GMT+3; 2018-04-29 17:30; Nothing; Xlenovo
Valencia; 1/2; 8/15; 1/2; 8/15; 1/2; 1/2; 4/9; 1/2; 1/2; 1/2; 1/2; 8/15; 8/15; 8/15; 8/15; 17/35; 1/2; 11/21; 1/2; 1/2; 1/2; 4/11; 4/9; 1/2; 1/2
Draw; 10/3; 3; 69/20; 16/5; 16/5; 3; 57/17; 3; 16/5; 3; 31/10; 100/0; 16/5; 41/13; 3; 31/10; 33/10; 10/3; 16/5; 14/5; 5/2; 3; 10/3; ; 
Eibar; 5; 11/2; 11/2; 31/5; 11/2; 11/2; 5; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 5; 11/2; 60/11; 11/2; 6; 21/4; 11/2; 11/2; 3; 23/5; 6; 
META; spain/la-liga-primera/valencia-v-eibar; 2018-04-23 18:18:13 GMT+3; 2018-04-29 17:30; Nothing; Xlenovo
Valencia; 1/2; 8/15; 1/2; 1/2; 1/2; 7/15; 4/9; 1/2; 1/2; 1/2; 1/2; 8/15; 8/15; 1/2; 8/15; 7/15; 1/2; 18/35; 1/2; 1/2; 10/21; 4/11; 4/9; 4/9
Draw; 10/3; 3; 71/20; 10/3; 16/5; 3; 57/17; 3; 10/3; 3; 16/5; 31/10; 100/0; 16/5; 16/5; 3; 33/10; 33/10; 10/3; 16/5; 14/5; 5/2; 10/3; 
Eibar; 5; 11/2; 6; 34/5; 6; 11/2; 11/2; 11/2; 11/2; 11/2; 6; 11/2; 11/2; 11/2; 29/5; 11/2; 6; 21/4; 11/2; 76/13; 3; 23/5; 32/5; 
META; spain/la-liga-primera/valencia-v-eibar; 2018-04-23 22:18:13 GMT+3; 2018-04-29 17:30; Nothing; Xlenovo
Valencia; 1/2; 8/15; 1/2; 51/00; 1/2; 7/15; 4/9; 1/2; 1/2; 1/2; 1/2; 8/15; 8/15; 1/2; 8/15; 7/15; 1/2; 1/2; 1/2; 1/2; 10/21; 4/11; 4/9; 4/9; 4/9
Draw; 10/3; 3; 7/2; 10/3; 16/5; 3; 57/17; 3; 10/3; 3; 16/5; 31/10; 100/0; 16/5; 16/5; 3; 33/10; 33/10; 10/3; 13/4; 2; 5/2; 10/3; 10/3; 
Eibar; 5; 11/2; 6; 33/5; 6; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 29/5; 11/2; 59/10; 21/4; 11/2; 76/13; 3; 23/5; 32/5; 32/5
META; spain/la-liga-primera/valencia-v-eibar; 2018-04-24 02:17:56 GMT+3; 2018-04-29 17:30; Nothing; Xlenovo
Valencia; 1/2; 8/15; 1/2; 51/00; 1/2; 7/15; 4/9; 1/2; 1/2; 1/2; 1/2; 8/15; 1/2; 1/2; 8/15; 7/15; 1/2; 1/2; 1/2; 1/2; 10/21; 4/9; 4/9; 4/9; 1/2
Draw; 10/3; 3; 7/2; 10/3; 16/5; 3; 57/17; 3; 10/3; 3; 16/5; 31/10; 100/0; 16/5; 16/5; 3; 33/10; 33/10; 10/3; 13/4; 14/5; 27/10; 10/3; 10/3; 
Eibar; 5; 11/2; 6; 33/5; 6; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 29/5; 11/2; 59/10; 21/4; 11/2; 76/13; 21/5; 5; 32/5; 32/5
META; spain/la-liga-primera/valencia-v-eibar; 2018-04-24 10:17:53 GMT+3; 2018-04-29 17:30; Nothing; Xlenovo
Valencia; 1/2; 1/2; 1/2; 51/00; 1/2; 1/2; 4/9; 1/2; 1/2; 1/2; 1/2; 1/2; 40/85; 1/2; 1/2; 7/15; 1/2; 1/2; 1/2; 1/2; 7/15; 4/9; 4/9; 1/2
Draw; 10/3; 16/5; 16/5; 7/2; 10/3; 16/5; 3; 57/17; 3; 10/3; 3; 16/5; 16/5; 100/0; 16/5; 16/5; 3; 33/10; 33/10; 10/3; 13/4; 14/5; 13/5; 10/3
Eibar; 5; 11/2; 6; 33/5; 6; 11/2; 11/2; 11/2; 6; 11/2; 11/2; 6; 11/2; 6; 76/13; 11/2; 59/10; 21/4; 11/2; 59/10; 21/5; 24/5; 32/5; 
META; spain/la-liga-primera/valencia-v-eibar; 2018-04-24 14:18:01 GMT+3; 2018-04-29 17:30; Nothing; Xlenovo
Valencia; 9/20; 1/2; 1/2; 13/25; 1/2; 7/15; 4/9; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 10/21; 1/2; 1/2; 1/2; 1/2; 10/21; 4/9; 4/9; 1/2; 1/2
Draw; 7/2; 16/5; 3; 71/20; 10/3; 16/5; 3; 57/17; 3; 10/3; 3; 16/5; 31/10; 100/0; 10/3; 16/5; 3; 33/10; 33/10; 10/3; 13/4; 3; 5/2; 10/3; 10/3
Eibar; 11/2; 11/2; 11/2; 63/10; 6; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 6; 11/2; 11/2; 11/2; 57/10; 11/2; 59/10; 21/4; 11/2; 23/4; 28/5; 23/5; 6; 
META; spain/la-liga-primera/valencia-v-eibar; 2018-04-24 18:17:57 GMT+3; 2018-04-29 17:30; Nothing; Xlenovo
Valencia; 1/2; 8/15; 8/15; 8/15; 1/2; 1/2; 4/9; 1/2; 8/15; 1/2; 1/2; 8/15; 1/2; 11/20; 1/2; 17/35; 1/2; 8/15; 1/2; 8/15; 17/35; 4/9; 4/9; 1/2; 1/2
Draw; 7/2; 3; 7/2; 16/5; 16/5; 3; 57/17; 3; 10/3; 16/5; 3; 31/10; 16/5; 10/3; 16/5; 3; 13/4; 33/10; 16/5; 13/4; 3; 10/3; 10/3; ; 
Eibar; 19/4; 11/2; 11/2; 61/10; 11/2; 11/2; 5; 11/2; 11/2; 5; 11/2; 11/2; 5; 11/2; 27/5; 11/2; 27/5; 21/4; 21/4; 60/11; 28/5; 29/5; 6; ; 
META; spain/la-liga-primera/valencia-v-eibar; 2018-04-24 22:17:56 GMT+3; 2018-04-29 17:30; Nothing; Xlenovo
Valencia; 1/2; 8/15; 8/15; 11/20; 27/50; 1/2; 1/2; 4/9; 1/2; 8/15; 1/2; 1/2; 8/15; 8/15; 11/20; 8/15; 1/2; 1/2; 8/15; 1/2; 8/15; 18/35; 4/9; 4/9; 1/2; 1/2
Draw; 7/2; 3; 3; 7/2; 16/5; 16/5; 3; 57/17; 3; 10/3; 16/5; 16/5; 16/5; 16/5; 33/10; 3; 13/4; 33/10; 16/5; 33/10; 3; 14/5; 10/3; 10/3; ; 
Eibar; 19/4; 5; 11/2; 5; 11/2; 5; 11/2; 5; 5; 11/2; 5; 11/2; 27/5; 11/2; 27/5; 21/4; 21/4; 60/11; 28/5; 24/5; 29/5; 29/5; ; ; ; 
META; spain/la-liga-primera/valencia-v-eibar; 2018-04-25 02:18:00 GMT+3; 2018-04-29 17:30; Nothing; Xlenovo
Valencia; 1/2; 8/15; 8/15; 11/20; 27/50; 1/2; 1/2; 4/9; 1/2; 8/15; 1/2; 8/15; 8/15; 8/15; 8/15; 8/15; 18/35; 1/2; 8/15; 1/2; 8/15; 18/35; 4/9; 4/9; 1/2; 8/15
Draw; 7/2; 3; 3; 71/20; 16/5; 16/5; 3; 57/17; 3; 10/3; 16/5; 16/5; 100/0; 16/5; 33/10; 3; 13/4; 33/10; 16/5; 33/10; 14/5; 27/10; 10/3; 10/3; ; 
Eibar; 19/4; 5; 5; 59/10; 11/2; 5; 11/2; 5; 5; 11/2; 5; 11/2; 91/17; 11/2; 27/5; 21/4; 21/4; 27/5; 28/5; 24/5; 29/5; 28/5; ; ; ; 
META; spain/la-liga-primera/valencia-v-eibar; 2018-04-25 10:17:53 GMT+3; 2018-04-29 17:30; Nothing; Xlenovo
Valencia; 1/2; 8/15; 8/15; 1/2; 27/50; 1/2; 1/2; 4/9; 1/2; 8/15; 1/2; 8/15; 8/15; 8/15; 8/15; 8/15; 1/2; 1/2; 8/15; 1/2; 8/15; 18/35; 4/9; 4/9; 8/15
Draw; 7/2; 3; 3; 71/20; 16/5; 16/5; 3; 57/17; 3; 10/3; 16/5; 16/5; 100/0; 16/5; 33/10; 3; 13/4; 33/10; 16/5; 33/10; 14/5; 27/10; 10/3; ; 
Eibar; 19/4; 5; 6; 59/10; 11/2; 5; 11/2; 5; 5; 11/2; 5; 11/2; 91/17; 11/2; 27/5; 21/4; 21/4; 27/5; 28/5; 24/5; 28/5; ; ; ; 
META; spain/la-liga-primera/valencia-v-eibar; 2018-04-25 14:17:59 GMT+3; 2018-04-29 17:30; Nothing; Xlenovo
Valencia; 1/2; 8/15; 1/2; 1/2; 51/00; 1/2; 7/15; 4/9; 1/2; 1/2; 1/2; 1/2; 8/15; 1/2; 8/15; 1/2; 17/35; 1/2; 11/21; 1/2; 1/2; 17/35; 4/9; 4/9; 4/9; 1/2
Draw; 7/2; 3; 16/5; 16/5; 73/20; 10/3; 16/5; 16/5; 57/17; 3; 10/3; 16/5; 16/5; 100/0; 10/3; 57/17; 3; 33/10; 33/10; 10/3; 17/5; 14/5; 13/5; 10/3; 7/2; 
Eibar; 19/4; 5; 11/2; 11/2; 31/5; 6; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 5; 11/2; 28/5; 11/2; 28/5; 21/4; 11/2; 96/17; 28/5; 29/5; 6; 
META; spain/la-liga-primera/valencia-v-eibar; 2018-04-25 18:18:03 GMT+3; 2018-04-29 17:30; Nothing; Xlenovo
Valencia; 1/2; 8/15; 1/2; 1/2; 51/00; 1/2; 1/2; 4/9; 1/2; 1/2; 1/2; 1/2; 8/15; 1/2; 8/15; 1/2; 10/21; 1/2; 11/21; 1/2; 1/2; 10/21; 40/85; 4/9; 4/9; 4/9; 1/2
Draw; 7/2; 3; 16/5; 16/5; 73/20; 10/3; 16/5; 16/5; 57/17; 3; 10/3; 16/5; 16/5; 100/0; 10/3; 57/17; 3; 33/10; 33/10; 10/3; 57/17; 10/3; 14/5; 13/5; 10/3; 7/2; 
Eibar; 9/2; 5; 11/2; 11/2; 31/5; 6; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 5; 11/2; 29/5; 11/2; 28/5; 21/4; 11/2; 59/10; 11/2; 28/5; 9/2; 6; 
META; spain/la-liga-primera/valencia-v-eibar; 2018-04-25 22:17:54 GMT+3; 2018-04-29 17:30; Nothing; Xlenovo
Valencia; 1/2; 8/15; 1/2; 1/2; 51/00; 1/2; 7/15; 4/9; 1/2; 1/2; 1/2; 1/2; 8/15; 1/2; 8/15; 1/2; 10/21; 1/2; 11/21; 1/2; 1/2; 10/21; 40/85; 4/9; 4/9; 4/9; 1/2
Draw; 7/2; 16/5; 16/5; 16/5; 73/20; 10/3; 16/5; 16/5; 57/17; 3; 10/3; 16/5; 16/5; 100/0; 10/3; 57/17; 3; 33/10; 33/10; 10/3; 57/17; 10/3; 14/5; 13/5; 10/3; 7/2; 
Eibar; 9/2; 5; 11/2; 11/2; 31/5; 6; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 5; 11/2; 29/5; 11/2; 28/5; 21/4; 11/2; 59/10; 11/2; 28/5; 29/5; 6; 
META; spain/la-liga-primera/valencia-v-eibar; 2018-04-26 02:17:52 GMT+3; 2018-04-29 17:30; Nothing; Xlenovo
Valencia; 1/2; 8/15; 1/2; 1/2; 51/00; 1/2; 7/15; 4/9; 1/2; 1/2; 1/2; 1/2; 8/15; 1/2; 8/15; 1/2; 10/21; 1/2; 11/21; 1/2; 1/2; 10/21; 40/85; 4/9; 4/9; 4/9; 1/2
Draw; 7/2; 16/5; 16/5; 16/5; 73/20; 10/3; 16/5; 16/5; 57/17; 3; 10/3; 16/5; 16/5; 100/0; 10/3; 57/17; 3; 33/10; 33/10; 10/3; 57/17; 10/3; 14/5; 13/5; 10/3; 7/2; 
Eibar; 9/2; 5; 11/2; 11/2; 31/5; 6; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 5; 11/2; 29/5; 11/2; 28/5; 21/4; 11/2; 59/10; 11/2; 28/5; 29/5; 6; 
META; spain/la-liga-primera/valencia-v-eibar; 2018-04-26 10:17:55 GMT+3; 2018-04-29 17:30; Nothing; Xlenovo
Valencia; 1/2; 8/15; 1/2; 1/2; 51/00; 1/2; 7/15; 4/9; 1/2; 1/2; 9/20; 1/2; 8/15; 1/2; 8/15; 1/2; 10/21; 1/2; 11/21; 1/2; 1/2; 17/35; 40/85; 4/9; 4/9; 4/9; 1/2
Draw; 3; 16/5; 16/5; 16/5; 73/20; 10/3; 16/5; 16/5; 57/17; 3; 16/5; 16/5; 16/5; 100/0; 10/3; 33/10; 3; 33/10; 33/10; 10/3; 33/10; 10/3; 14/5; 9/5; 10/3; 7/2; 
Eibar; 6; 11/2; 11/2; 31/5; 6; 11/2; 11/2; 11/2; 11/2; 6; 11/2; 11/2; 5; 11/2; 76/13; 11/2; 28/5; 21/4; 6; 59/10; 11/2; 28/5; 29/5; 6; ; ; 
META; spain/la-liga-primera/valencia-v-eibar; 2018-04-26 14:18:09 GMT+3; 2018-04-29 17:30; Nothing; Xlenovo
Valencia; 1/2; 8/15; 1/2; 1/2; 51/00; 1/2; 7/15; 4/9; 1/2; 1/2; 1/2; 1/2; 8/15; 1/2; 8/15; 1/2; 17/35; 1/2; 11/21; 1/2; 1/2; 17/35; 40/85; 4/9; 4/9; 4/9; 1/2
Draw; 3; 16/5; 16/5; 16/5; 73/20; 10/3; 16/5; 16/5; 57/17; 16/5; 16/5; 16/5; 16/5; 16/5; 100/0; 10/3; 13/4; 3; 33/10; 33/10; 10/3; 33/10; 10/3; 3; 27/10; 10/3; 7/2
Eibar; 6; 11/2; 11/2; 31/5; 6; 11/2; 11/2; 11/2; 11/2; 11/2; 5; 11/2; 11/2; 5; 11/2; 76/13; 11/2; 28/5; 21/4; 11/2; 59/10; 11/2; 28/5; 29/5; 6; ; 
META; spain/la-liga-primera/valencia-v-eibar; 2018-04-26 18:18:01 GMT+3; 2018-04-29 17:30; Nothing; Xlenovo
Valencia; 1/2; 8/15; 1/2; 1/2; 51/00; 1/2; 7/15; 4/9; 1/2; 1/2; 9/20; 1/2; 11/20; 1/2; 8/15; 1/2; 10/21; 1/2; 11/21; 1/2; 1/2; 40/85; 4/9; 1/2; 4/9; 1/2
Draw; 3; 16/5; 16/5; 16/5; 73/20; 10/3; 16/5; 16/5; 57/17; 16/5; 16/5; 16/5; 31/10; 16/5; 100/0; 10/3; 13/4; 3; 33/10; 33/10; 10/3; 10/3; 3; 10/3; 7/2; 
Eibar; 13/2; 5; 11/2; 11/2; 31/5; 6; 11/2; 11/2; 11/2; 11/2; 6; 9/2; 6; 11/2; 59/10; 11/2; 28/5; 21/4; 11/2; 113/9; 11/2; 28/5; 29/5; 28/5; 6; 
META; spain/la-liga-primera/valencia-v-eibar; 2018-04-26 22:17:59 GMT+3; 2018-04-29 17:30; Nothing; Xlenovo
Valencia; 1/2; 8/15; 1/2; 1/2; 51/00; 1/2; 1/2; 4/9; 1/2; 1/2; 1/2; 1/2; 11/20; 1/2; 8/15; 1/2; 1/2; 11/21; 17/35; 1/2; 10/21; 40/85; 4/9; 4/9; 4/9; 1/2
Draw; 3; 16/5; 16/5; 16/5; 73/20; 10/3; 16/5; 16/5; 57/17; 16/5; 16/5; 31/10; 16/5; 100/0; 10/3; 33/10; 3; 33/10; 13/4; 10/3; 10/3; 3; 14/5; 10/3; 7/2; 
