META; english/league-1/southend-v-walsall; 2017-03-12 00:21:36 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; ; 21/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Walsall; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/league-1/southend-v-walsall; 2017-03-12 04:21:49 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; ; 21/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Walsall; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/league-1/southend-v-walsall; 2017-03-12 08:22:18 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; ; 21/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Walsall; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/league-1/southend-v-walsall; 2017-03-12 12:21:27 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 5/4; 21/20; ; ; ; ; 23/20; ; ; ; ; ; ; ; ; 15/13; ; ; ; ; ; ; ; ; ; 8/15; ; 
Walsall; 21/10; 12/5; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 4/5; ; 
Draw; 12/5; 23/10; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 5/6; ; 
META; english/league-1/southend-v-walsall; 2017-03-12 16:21:22 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 5/4; 21/20; ; ; ; ; 23/20; ; ; ; ; ; ; ; ; 15/13; ; ; ; ; ; ; ; ; ; 4/6; ; 
Walsall; 21/10; 12/5; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 1; ; 
Draw; 12/5; 23/10; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 10/9; ; 
META; english/league-1/southend-v-walsall; 2017-03-12 20:22:47 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 5/4; 21/20; ; ; ; ; 23/20; ; 13/10; ; ; ; ; ; ; 15/13; ; ; ; ; ; ; ; ; ; 4/6; ; 
Walsall; 21/10; 12/5; ; ; ; ; 12/5; ; 85/40; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 1; ; 
Draw; 12/5; 23/10; ; ; ; ; 12/5; ; 5/2; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 10/9; ; 
META; english/league-1/southend-v-walsall; 2017-03-13 00:21:00 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 5/4; 21/20; ; ; ; ; 23/20; ; 13/10; ; ; ; ; ; ; 15/13; ; ; ; ; ; ; ; ; ; 4/6; ; 
Walsall; 21/10; 12/5; ; ; ; ; 12/5; ; 85/40; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; 20/21; ; 
Draw; 12/5; 23/10; ; ; ; ; 12/5; ; 5/2; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 10/9; ; 
META; english/league-1/southend-v-walsall; 2017-03-13 04:20:39 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 5/4; 21/20; ; ; 6/5; ; 23/20; ; 13/10; ; ; ; ; ; ; 15/13; ; ; ; ; ; ; ; ; ; 11/10; ; 
Walsall; 21/10; 12/5; ; ; 12/5; ; 12/5; ; 85/40; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; 2; ; 
Draw; 12/5; 23/10; ; ; 12/5; ; 12/5; ; 5/2; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 21/10; ; 
META; english/league-1/southend-v-walsall; 2017-03-13 08:21:02 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 5/4; 21/20; ; ; 5/4; ; 6/5; 11/10; 13/10; ; 6/5; 6/5; 6/5; 6/5; ; 6/5; 6/5; ; 6/5; 6/5; ; ; 16/13; ; ; 10/9; ; 
Walsall; 21/10; 12/5; ; ; 9/4; ; 23/10; 23/10; 85/40; ; 21/10; 21/10; 11/5; 11/5; ; 9/4; 21/10; ; 21/10; 21/10; ; ; 28/13; ; ; 19/10; ; 
Draw; 12/5; 23/10; ; ; 12/5; ; 12/5; 23/10; 5/2; ; 11/5; 5/2; 47/20; 12/5; ; 12/5; 23/10; ; 23/10; 23/10; ; ; 40/17; ; ; 21/10; ; 
META; english/league-1/southend-v-walsall; 2017-03-13 12:22:03 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 5/4; 21/20; 5/4; ; 5/4; ; 5/4; 11/10; 13/10; ; 6/5; 6/5; 6/5; 5/4; ; 6/5; 6/5; ; 6/5; 6/5; ; ; 16/13; ; ; 10/9; ; 
Walsall; 21/10; 12/5; 43/20; ; 9/4; ; 9/4; 23/10; 85/40; ; 21/10; 21/10; 11/5; 11/5; ; 9/4; 21/10; ; 21/10; 21/10; ; ; 28/13; ; ; 19/10; ; 
Draw; 12/5; 23/10; 23/10; ; 12/5; ; 12/5; 23/10; 5/2; ; 11/5; 5/2; 47/20; 12/5; ; 12/5; 23/10; ; 23/10; 23/10; ; ; 40/17; ; ; 21/10; ; 
META; english/league-1/southend-v-walsall; 2017-03-13 16:25:01 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 21/20; 21/20; 23/20; 6/5; 6/5; 21/20; 23/20; 21/20; 11/10; 23/20; 11/10; 23/20; 11/10; 23/20; 23/20; 11/10; 11/10; 21/20; 6/5; 11/10; ; ; 16/13; 23/20; 16/13; ; 10/9; ; 
META; english/league-1/southend-v-walsall; 2017-03-16 08:21:01 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 1; 1; 21/20; 1; 21/20; 19/20; 1; 1; 21/20; 1; 1; 21/20; 1; 1; 11/10; 21/20; 1; 21/20; 10/11; 1; 57/50; 1; 11/12; 1; 11/12; ; 1; 20/21; 
Draw; 5/2; 12/5; 47/20; 12/5; 12/5; 23/10; 5/2; 12/5; 12/5; 23/10; 12/5; 9/4; 12/5; 12/5; 9/4; 5/2; 40/17; 12/5; 12/5; 40/17; 12/5; 40/17; 27/11; 12/5; 27/11; ; 21/10; 21/10; 
Walsall; 13/5; 11/4; 13/5; 11/4; 11/4; 5/2; 14/5; 13/5; 11/4; 14/5; 11/4; 11/4; 27/10; 27/10; 13/5; 14/5; 11/4; 5/2; 14/5; 11/4; 139/50; 5/2; 56/19; 13/5; 56/19; ; 13/5; 23/10; 
META; english/league-1/southend-v-walsall; 2017-03-16 12:21:58 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 1; 1; 21/20; 1; 21/20; 19/20; 1; 1; 21/20; 1; 1; 21/20; 21/20; 1; 11/10; 21/20; 1; 21/20; 10/11; 1; 57/50; 1; 11/12; 1; 11/12; ; 20/21; 20/21; 
Draw; 5/2; 12/5; 47/20; 12/5; 12/5; 23/10; 5/2; 12/5; 12/5; 23/10; 12/5; 9/4; 49/20; 12/5; 9/4; 5/2; 40/17; 12/5; 12/5; 40/17; 12/5; 40/17; 27/11; 12/5; 27/11; ; 9/4; 21/10; 
Walsall; 13/5; 11/4; 13/5; 11/4; 11/4; 5/2; 14/5; 13/5; 11/4; 14/5; 11/4; 11/4; 27/10; 27/10; 13/5; 14/5; 11/4; 5/2; 14/5; 11/4; 139/50; 5/2; 56/19; 13/5; 56/19; ; 13/5; 23/10; 
META; english/league-1/southend-v-walsall; 2017-03-16 16:21:40 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 1; 1; 21/20; 1; 21/20; 1; 1; 1; 21/20; 21/20; 1; 21/20; 21/20; 1; 11/10; 21/20; 1; 21/20; 10/11; 1; 57/50; 21/20; 11/12; 21/20; 11/12; ; 1; 20/21; 10/9
Draw; 5/2; 12/5; 47/20; 12/5; 12/5; 9/4; 5/2; 12/5; 12/5; 23/10; 12/5; 12/5; 49/20; 12/5; 9/4; 5/2; 40/17; 12/5; 12/5; 40/17; 12/5; 27/11; 27/11; 23/10; 27/11; ; 23/10; 21/10; 12/5
Walsall; 13/5; 11/4; 13/5; 11/4; 11/4; 5/2; 11/4; 13/5; 11/4; 13/5; 11/4; 13/5; 27/10; 27/10; 13/5; 14/5; 27/10; 5/2; 14/5; 27/10; 139/50; 45/17; 56/19; 13/5; 56/19; ; 13/5; 23/10; 14/5
META; english/league-1/southend-v-walsall; 2017-03-16 20:21:41 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 1; 1; 21/20; 1; 21/20; 1; 1; 1; 21/20; 21/20; 1; 21/20; 21/20; 21/20; 11/10; 21/20; 1; 21/20; 10/11; 1; 57/50; 21/20; 11/12; 21/20; 11/12; ; 1; 1; 10/9
Draw; 5/2; 12/5; 23/10; 12/5; 12/5; 9/4; 5/2; 12/5; 12/5; 9/4; 12/5; 23/10; 49/20; 5/2; 9/4; 5/2; 40/17; 12/5; 12/5; 40/17; 12/5; 27/11; 27/11; 23/10; 27/11; ; 23/10; 23/10; 12/5
Walsall; 13/5; 13/5; 27/10; 11/4; 11/4; 5/2; 11/4; 13/5; 11/4; 13/5; 11/4; 13/5; 27/10; 29/10; 13/5; 14/5; 27/10; 5/2; 14/5; 27/10; 139/50; 45/17; 56/19; 13/5; 56/19; ; 13/5; 5/2; 14/5
META; english/league-1/southend-v-walsall; 2017-03-17 00:20:54 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 1; 1; 21/20; 1; 21/20; 1; 1; 1; 21/20; 21/20; 1; 21/20; 21/20; 21/20; 11/10; 21/20; 1; 21/20; 10/11; 1; 57/50; 21/20; 11/12; 21/20; 11/12; ; 1; 1; 10/9
Draw; 5/2; 5/2; 23/10; 12/5; 12/5; 9/4; 5/2; 12/5; 12/5; 9/4; 12/5; 23/10; 49/20; 5/2; 9/4; 5/2; 40/17; 12/5; 12/5; 40/17; 12/5; 27/11; 27/11; 12/5; 27/11; ; 23/10; 23/10; 12/5
Walsall; 13/5; 13/5; 27/10; 11/4; 11/4; 5/2; 11/4; 13/5; 11/4; 13/5; 11/4; 13/5; 27/10; 29/10; 13/5; 14/5; 27/10; 5/2; 14/5; 27/10; 139/50; 45/17; 56/19; 13/5; 56/19; ; 13/5; 5/2; 14/5
META; english/league-1/southend-v-walsall; 2017-03-17 00:54:10 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 1; 1; 21/20; 1; 21/20; 1; 1; 1; 21/20; 21/20; 1; 21/20; 21/20; 21/20; 11/10; 21/20; 1; 21/20; 10/11; 1; 57/50; 21/20; 11/12; 21/20; 11/12; ; 1; 1; 10/9
Draw; 5/2; 5/2; 23/10; 12/5; 12/5; 9/4; 5/2; 12/5; 12/5; 9/4; 12/5; 23/10; 49/20; 5/2; 9/4; 5/2; 40/17; 12/5; 12/5; 40/17; 12/5; 27/11; 27/11; 12/5; 27/11; ; 23/10; 23/10; 12/5
Walsall; 13/5; 13/5; 27/10; 11/4; 11/4; 5/2; 11/4; 13/5; 11/4; 13/5; 11/4; 13/5; 27/10; 29/10; 13/5; 14/5; 27/10; 5/2; 14/5; 27/10; 139/50; 45/17; 56/19; 13/5; 56/19; ; 13/5; 13/5; 14/5
META; english/league-1/southend-v-walsall; 2017-03-17 01:46:32 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 1; 1; 21/20; 1; 21/20; 1; 1; 1; 21/20; 21/20; 1; 21/20; 21/20; 21/20; 11/10; 21/20; 1; 21/20; 10/11; 1; 57/50; 21/20; 11/12; 21/20; 11/12; ; 1; 1; 10/9
Draw; 5/2; 5/2; 23/10; 12/5; 12/5; 9/4; 5/2; 12/5; 12/5; 9/4; 12/5; 23/10; 49/20; 5/2; 9/4; 5/2; 40/17; 12/5; 12/5; 40/17; 12/5; 27/11; 27/11; 12/5; 27/11; ; 23/10; 23/10; 12/5
Walsall; 13/5; 13/5; 27/10; 11/4; 11/4; 5/2; 11/4; 13/5; 11/4; 13/5; 11/4; 13/5; 27/10; 29/10; 13/5; 14/5; 27/10; 5/2; 14/5; 27/10; 139/50; 45/17; 56/19; 13/5; 56/19; ; 13/5; 5/2; 14/5
META; english/league-1/southend-v-walsall; 2017-03-17 03:46:33 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 1; 1; 21/20; 1; 21/20; 1; 1; 1; 21/20; 21/20; 1; 21/20; 21/20; 21/20; 11/10; 21/20; 1; 21/20; 10/11; 1; 57/50; 21/20; 11/12; 21/20; 11/12; ; 1; 1; 10/9
Draw; 5/2; 5/2; 23/10; 12/5; 12/5; 9/4; 5/2; 12/5; 12/5; 9/4; 12/5; 23/10; 49/20; 5/2; 9/4; 5/2; 40/17; 12/5; 12/5; 40/17; 12/5; 27/11; 27/11; 12/5; 27/11; ; 23/10; 23/10; 12/5
Walsall; 13/5; 13/5; 27/10; 11/4; 11/4; 5/2; 11/4; 13/5; 11/4; 13/5; 11/4; 13/5; 27/10; 29/10; 13/5; 14/5; 27/10; 5/2; 14/5; 27/10; 139/50; 45/17; 56/19; 13/5; 56/19; ; 13/5; 5/2; 14/5
META; english/league-1/southend-v-walsall; 2017-03-17 04:20:20 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 1; 1; 21/20; 1; 21/20; 1; 1; 1; 21/20; 21/20; 1; 21/20; 21/20; 21/20; 11/10; 21/20; 1; 21/20; 10/11; 1; 57/50; 21/20; 11/12; 21/20; 11/12; ; 1; 1; 10/9
Draw; 5/2; 5/2; 23/10; 12/5; 12/5; 9/4; 5/2; 12/5; 12/5; 9/4; 12/5; 23/10; 49/20; 5/2; 9/4; 5/2; 40/17; 12/5; 12/5; 40/17; 12/5; 27/11; 27/11; 12/5; 27/11; ; 23/10; 23/10; 12/5
Walsall; 13/5; 13/5; 27/10; 11/4; 11/4; 5/2; 11/4; 13/5; 11/4; 13/5; 11/4; 13/5; 27/10; 29/10; 13/5; 14/5; 27/10; 5/2; 14/5; 27/10; 139/50; 45/17; 56/19; 13/5; 56/19; ; 13/5; 5/2; 14/5
META; english/league-1/southend-v-walsall; 2017-03-17 05:46:38 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 11/10; 1; 21/20; 1; 21/20; 1; 1; 1; 21/20; 21/20; 1; 21/20; 21/20; 11/10; 11/10; 21/20; 1; 21/20; 10/11; 1; 57/50; 21/20; 11/12; 11/10; 11/12; ; 1; 1; 10/9
Draw; 5/2; 5/2; 23/10; 12/5; 12/5; 9/4; 5/2; 12/5; 12/5; 9/4; 12/5; 23/10; 49/20; 5/2; 9/4; 5/2; 40/17; 12/5; 12/5; 40/17; 12/5; 27/11; 27/11; 12/5; 27/11; ; 23/10; 23/10; 12/5
Walsall; 11/4; 13/5; 27/10; 11/4; 11/4; 5/2; 11/4; 13/5; 11/4; 13/5; 11/4; 13/5; 27/10; 29/10; 13/5; 14/5; 27/10; 5/2; 14/5; 27/10; 139/50; 45/17; 56/19; 13/5; 56/19; ; 13/5; 5/2; 14/5
META; english/league-1/southend-v-walsall; 2017-03-17 06:30:32 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 11/10; 1; 21/20; 1; 21/20; 1; 1; 1; 21/20; 21/20; 1; 21/20; 21/20; 11/10; 11/10; 21/20; 1; 21/20; 10/11; 1; 57/50; 21/20; 11/12; 11/10; 11/12; ; 1; 1; 10/9
Draw; 5/2; 5/2; 23/10; 12/5; 12/5; 9/4; 5/2; 12/5; 12/5; 9/4; 12/5; 23/10; 49/20; 5/2; 9/4; 5/2; 40/17; 12/5; 12/5; 40/17; 12/5; 27/11; 27/11; 12/5; 27/11; ; 23/10; 23/10; 12/5
Walsall; 11/4; 13/5; 27/10; 11/4; 11/4; 5/2; 11/4; 13/5; 11/4; 13/5; 11/4; 13/5; 27/10; 29/10; 13/5; 14/5; 27/10; 5/2; 14/5; 27/10; 139/50; 45/17; 56/19; 13/5; 56/19; ; 13/5; 5/2; 14/5
META; english/league-1/southend-v-walsall; 2017-03-17 07:47:13 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 11/10; 1; 21/20; 1; 21/20; 1; 1; 1; 21/20; 21/20; 1; 21/20; 21/20; 11/10; 11/10; 21/20; 21/20; 21/20; 10/11; 21/20; 57/50; 21/20; 11/12; 11/10; 11/12; ; 1; 1; 10/9
Draw; 5/2; 5/2; 23/10; 12/5; 12/5; 9/4; 5/2; 12/5; 12/5; 9/4; 12/5; 23/10; 49/20; 5/2; 9/4; 5/2; 40/17; 12/5; 12/5; 23/10; 12/5; 27/11; 27/11; 12/5; 27/11; ; 23/10; 23/10; 12/5
Walsall; 11/4; 13/5; 27/10; 11/4; 11/4; 5/2; 11/4; 13/5; 11/4; 13/5; 11/4; 13/5; 27/10; 29/10; 13/5; 14/5; 28/11; 5/2; 14/5; 45/17; 139/50; 45/17; 56/19; 13/5; 56/19; ; 13/5; 5/2; 14/5
META; english/league-1/southend-v-walsall; 2017-03-17 08:20:45 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 11/10; 1; 21/20; 1; 21/20; 1; 1; 1; 21/20; 21/20; 1; 21/20; 21/20; 11/10; 11/10; 21/20; 1; 21/20; 10/11; 1; 57/50; 21/20; 11/12; 11/10; 11/12; ; 1; 1; 10/9
Draw; 5/2; 5/2; 23/10; 12/5; 12/5; 9/4; 5/2; 12/5; 12/5; 9/4; 12/5; 23/10; 49/20; 5/2; 9/4; 5/2; 23/10; 12/5; 12/5; 23/10; 12/5; 27/11; 27/11; 12/5; 27/11; ; 23/10; 23/10; 12/5
Walsall; 11/4; 13/5; 27/10; 11/4; 11/4; 5/2; 11/4; 13/5; 11/4; 13/5; 11/4; 13/5; 27/10; 29/10; 13/5; 14/5; 27/10; 5/2; 14/5; 27/10; 139/50; 45/17; 56/19; 13/5; 56/19; ; 13/5; 5/2; 14/5
META; english/league-1/southend-v-walsall; 2017-03-17 09:46:48 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 11/10; 1; 21/20; 1; 21/20; 1; 1; 1; 21/20; 21/20; 1; 21/20; 21/20; 11/10; 11/10; 21/20; 1; 21/20; 10/11; 1; 57/50; 21/20; 11/12; 11/10; 11/12; ; 1; 1; 10/9
Draw; 5/2; 5/2; 23/10; 12/5; 12/5; 9/4; 5/2; 12/5; 12/5; 9/4; 12/5; 23/10; 49/20; 5/2; 9/4; 5/2; 23/10; 12/5; 12/5; 23/10; 12/5; 27/11; 27/11; 12/5; 27/11; ; 23/10; 23/10; 12/5
Walsall; 11/4; 13/5; 27/10; 11/4; 11/4; 5/2; 11/4; 13/5; 11/4; 13/5; 11/4; 13/5; 27/10; 29/10; 13/5; 14/5; 27/10; 5/2; 14/5; 27/10; 139/50; 45/17; 56/19; 13/5; 56/19; ; 13/5; 5/2; 14/5
META; english/league-1/southend-v-walsall; 2017-03-17 11:48:11 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 11/10; 21/20; 21/20; 21/20; 11/10; 1; 21/20; 1; 21/20; 21/20; 1; 21/20; 21/20; 11/10; 11/10; 21/20; 21/20; 21/20; 1; 21/20; 57/50; 21/20; 42/41; 11/10; 42/41; ; 1; 1; 10/9
Draw; 5/2; 12/5; 23/10; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 9/4; 12/5; 23/10; 49/20; 12/5; 9/4; 5/2; 23/10; 12/5; 23/10; 23/10; 12/5; 27/11; 40/17; 12/5; 40/17; ; 23/10; 23/10; 12/5
Walsall; 11/4; 13/5; 27/10; 11/4; 13/5; 5/2; 11/4; 13/5; 11/4; 13/5; 11/4; 13/5; 27/10; 29/10; 13/5; 14/5; 45/17; 5/2; 27/10; 45/17; 139/50; 45/17; 27/10; 13/5; 27/10; ; 13/5; 5/2; 14/5
META; english/league-1/southend-v-walsall; 2017-03-17 12:22:58 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 11/10; 21/20; 21/20; 21/20; 11/10; 1; 21/20; 1; 21/20; 21/20; 1; 21/20; 21/20; 11/10; 11/10; 21/20; 21/20; 21/20; 1; 21/20; 57/50; 21/20; 42/41; 11/10; 42/41; ; 1; 1; 10/9
Draw; 5/2; 12/5; 23/10; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 9/4; 12/5; 23/10; 49/20; 12/5; 9/4; 5/2; 23/10; 12/5; 23/10; 23/10; 12/5; 27/11; 40/17; 12/5; 40/17; ; 23/10; 23/10; 12/5
Walsall; 11/4; 13/5; 27/10; 11/4; 13/5; 5/2; 11/4; 13/5; 11/4; 13/5; 11/4; 13/5; 27/10; 29/10; 13/5; 14/5; 45/17; 5/2; 27/10; 45/17; 139/50; 45/17; 27/10; 13/5; 27/10; ; 13/5; 5/2; 14/5
META; english/league-1/southend-v-walsall; 2017-03-17 13:08:53 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 11/10; 21/20; 21/20; 21/20; 11/10; 1; 21/20; 1; 21/20; 21/20; 1; 21/20; 21/20; 11/10; 11/10; 21/20; 21/20; 21/20; 1; 21/20; 57/50; 21/20; 42/41; 11/10; 42/41; ; 1; 1; 10/9
Draw; 5/2; 12/5; 23/10; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 9/4; 12/5; 23/10; 49/20; 12/5; 9/4; 5/2; 23/10; 12/5; 23/10; 23/10; 12/5; 27/11; 40/17; 12/5; 40/17; ; 23/10; 23/10; 12/5
Walsall; 11/4; 13/5; 27/10; 11/4; 13/5; 5/2; 11/4; 13/5; 11/4; 13/5; 11/4; 13/5; 27/10; 29/10; 13/5; 14/5; 45/17; 5/2; 27/10; 45/17; 139/50; 45/17; 27/10; 13/5; 27/10; ; 13/5; 5/2; 14/5
META; english/league-1/southend-v-walsall; 2017-03-17 13:47:50 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 11/10; 21/20; 21/20; 21/20; 11/10; 1; 21/20; 1; 21/20; 21/20; 1; 21/20; 21/20; 11/10; 11/10; 21/20; 21/20; 21/20; 1; 21/20; 57/50; 21/20; 42/41; 11/10; 42/41; ; 1; 1; 10/9
Draw; 5/2; 12/5; 23/10; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 9/4; 12/5; 23/10; 49/20; 12/5; 9/4; 5/2; 23/10; 12/5; 23/10; 23/10; 12/5; 27/11; 40/17; 12/5; 40/17; ; 23/10; 23/10; 12/5
Walsall; 11/4; 13/5; 27/10; 11/4; 13/5; 5/2; 11/4; 13/5; 11/4; 13/5; 11/4; 13/5; 27/10; 29/10; 13/5; 14/5; 45/17; 5/2; 27/10; 45/17; 139/50; 45/17; 27/10; 13/5; 27/10; ; 13/5; 5/2; 14/5
META; english/league-1/southend-v-walsall; 2017-03-17 15:48:35 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 11/10; 1; 21/20; 21/20; 11/10; 1; 21/20; 1; 21/20; 21/20; 1; 21/20; 21/20; 11/10; 11/10; 21/20; 21/20; 21/20; 1; 21/20; 57/50; 21/20; 42/41; 11/10; 42/41; ; 1; 1; 10/9
Draw; 5/2; 5/2; 23/10; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 9/4; 12/5; 23/10; 49/20; 12/5; 9/4; 5/2; 23/10; 12/5; 23/10; 23/10; 12/5; 27/11; 40/17; 12/5; 40/17; ; 23/10; 23/10; 12/5
Walsall; 11/4; 13/5; 27/10; 11/4; 13/5; 5/2; 11/4; 13/5; 11/4; 13/5; 11/4; 13/5; 27/10; 29/10; 13/5; 14/5; 45/17; 5/2; 27/10; 45/17; 139/50; 45/17; 27/10; 13/5; 27/10; ; 13/5; 5/2; 14/5
META; english/league-1/southend-v-walsall; 2017-03-17 16:22:12 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 11/10; 1; 21/20; 21/20; 11/10; 1; 21/20; 1; 21/20; ; 1; 21/20; 21/20; 11/10; 11/10; ; 21/20; 21/20; 1; 21/20; 57/50; 21/20; 42/41; 11/10; 42/41; ; 1; 1; 10/9
Draw; 5/2; 5/2; 23/10; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; ; 12/5; 23/10; 49/20; 12/5; 9/4; ; 23/10; 12/5; 23/10; 23/10; 12/5; 27/11; 40/17; 12/5; 40/17; ; 23/10; 23/10; 12/5
Walsall; 11/4; 13/5; 27/10; 11/4; 13/5; 5/2; 11/4; 13/5; 11/4; ; 11/4; 13/5; 27/10; 29/10; 13/5; ; 45/17; 5/2; 27/10; 45/17; 139/50; 45/17; 27/10; 13/5; 27/10; ; 13/5; 5/2; 14/5
META; english/league-1/southend-v-walsall; 2017-03-17 17:47:49 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 11/10; 1; 11/10; 21/20; 21/20; 1; 21/20; 1; 21/20; 21/20; 1; 21/20; 21/20; 11/10; 11/10; 21/20; 21/20; 21/20; 1; 21/20; 57/50; 21/20; 42/41; 11/10; 42/41; ; 1; 1; 10/9
Draw; 5/2; 5/2; 9/4; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 11/5; 12/5; 23/10; 12/5; 5/2; 9/4; 5/2; 23/10; 12/5; 23/10; 23/10; 12/5; 27/11; 40/17; 23/10; 40/17; ; 23/10; 23/10; 23/10
Walsall; 11/4; 13/5; 27/10; 11/4; 11/4; 5/2; 11/4; 13/5; 11/4; 11/4; 11/4; 13/5; 27/10; 29/10; 13/5; 14/5; 27/10; 5/2; 27/10; 27/10; 139/50; 45/17; 27/10; 11/4; 27/10; ; 13/5; 5/2; 14/5
META; english/league-1/southend-v-walsall; 2017-03-17 18:41:12 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 11/10; 21/20; 11/10; 21/20; 21/20; 1; 21/20; 1; 21/20; 21/20; 1; 21/20; ; 11/10; 11/10; 21/20; 21/20; 21/20; 1; 21/20; 57/50; 21/20; 42/41; 11/10; 42/41; ; 1; 1; 10/9
Draw; 5/2; 12/5; 9/4; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 11/5; 12/5; 23/10; ; 5/2; 9/4; 5/2; 23/10; 12/5; 23/10; 23/10; 12/5; 27/11; 40/17; 23/10; 40/17; ; 23/10; 23/10; 23/10
Walsall; 11/4; 13/5; 27/10; 11/4; 11/4; 5/2; 11/4; 13/5; 11/4; 11/4; 11/4; 13/5; ; 29/10; 13/5; 14/5; 27/10; 5/2; 27/10; 27/10; 139/50; 45/17; 27/10; 11/4; 27/10; ; 13/5; 5/2; 14/5
META; english/league-1/southend-v-walsall; 2017-03-17 19:47:54 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 11/10; 21/20; 11/10; 21/20; 21/20; 1; 21/20; 1; 21/20; 21/20; 1; 21/20; ; 11/10; 11/10; 21/20; 21/20; 21/20; 1; 21/20; 57/50; 21/20; 42/41; 11/10; 42/41; ; 1; 1; 10/9
Draw; 5/2; 12/5; 9/4; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 11/5; 12/5; 23/10; ; 5/2; 9/4; 5/2; 23/10; 12/5; 23/10; 23/10; 12/5; 27/11; 40/17; 23/10; 40/17; ; 23/10; 23/10; 23/10
