META; spain/la-liga-segunda/girona-v-alcorcon; 2017-05-13 22:20:31 GMT+3; 2017-05-20 18:00; Nothing; Xlenovo
META; spain/la-liga-segunda/girona-v-alcorcon; 2017-05-14 18:19:24 GMT+3; 2017-05-20 18:00; Nothing; Xlenovo
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Girona; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/girona-v-alcorcon; 2017-05-14 22:19:25 GMT+3; 2017-05-20 18:00; Nothing; Xlenovo
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Girona; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/girona-v-alcorcon; 2017-05-15 02:18:04 GMT+3; 2017-05-20 18:00; Nothing; Xlenovo
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Girona; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/girona-v-alcorcon; 2017-05-15 10:18:02 GMT+3; 2017-05-20 18:00; Nothing; Xlenovo
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Girona; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/girona-v-alcorcon; 2017-05-15 14:18:38 GMT+3; 2017-05-20 18:00; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Girona; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/girona-v-alcorcon; 2017-05-15 18:18:36 GMT+3; 2017-05-20 18:00; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Girona; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/girona-v-alcorcon; 2017-05-15 22:18:55 GMT+3; 2017-05-20 18:00; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Girona; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/girona-v-alcorcon; 2017-05-16 02:18:57 GMT+3; 2017-05-20 18:00; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Girona; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/girona-v-alcorcon; 2017-05-16 10:18:52 GMT+3; 2017-05-20 18:00; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Girona; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/girona-v-alcorcon; 2017-05-16 14:18:56 GMT+3; 2017-05-20 18:00; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Girona; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/girona-v-alcorcon; 2017-05-16 18:18:57 GMT+3; 2017-05-20 18:00; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Girona; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/girona-v-alcorcon; 2017-05-16 22:18:57 GMT+3; 2017-05-20 18:00; Nothing; Xlenovo
Girona; ; ; ; ; 8/13; ; ; ; 4/7; ; ; ; ; ; ; ; ; ; 4/7; ; ; ; 3/5; ; 3/5; ; 1/50; ; 
Draw; ; ; ; ; 3; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; 27/10; ; ; ; 27/10; ; 11/4; ; 8/11; ; 
Alcorcon; ; ; ; ; 4; ; ; ; 4; ; ; ; ; ; ; ; ; ; 4; ; ; ; 4; ; 41/10; ; 8/11; ; 
META; spain/la-liga-segunda/girona-v-alcorcon; 2017-05-17 02:18:47 GMT+3; 2017-05-20 18:00; Nothing; Xlenovo
Girona; ; 6/10; ; ; 8/13; ; ; ; 4/7; ; ; ; ; ; ; ; ; ; 4/7; ; ; ; 3/5; ; 3/5; ; 1/50; ; 
Draw; ; 14/5; ; ; 3; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; 27/10; ; ; ; 27/10; ; 11/4; ; 5/6; ; 
Alcorcon; ; 4; ; ; 4; ; ; ; 4; ; ; ; ; ; ; ; ; ; 4; ; ; ; 4; ; 41/10; ; 5/6; ; 
META; spain/la-liga-segunda/girona-v-alcorcon; 2017-05-17 10:18:50 GMT+3; 2017-05-20 18:00; Nothing; Xlenovo
Girona; ; 6/10; ; ; 8/13; ; ; ; 4/7; ; ; ; ; ; ; ; ; ; 4/7; ; ; ; 3/5; ; 3/5; ; 1/50; ; 
Draw; ; 14/5; ; ; 3; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; 27/10; ; ; ; 27/10; ; 11/4; ; 5/6; ; 
Alcorcon; ; 4; ; ; 4; ; ; ; 4; ; ; ; ; ; ; ; ; ; 4; ; ; ; 4; ; 41/10; ; 5/6; ; 
META; spain/la-liga-segunda/girona-v-alcorcon; 2017-05-17 14:18:47 GMT+3; 2017-05-20 18:00; Nothing; Xlenovo
Girona; ; 6/10; ; ; 8/13; ; ; ; 4/7; ; ; ; ; ; ; ; ; ; 4/7; ; ; ; 3/5; ; 3/5; ; 2/11; ; 
Draw; ; 14/5; ; ; 3; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; 27/10; ; ; ; 27/10; ; 11/4; ; 9/10; ; 
Alcorcon; ; 4; ; ; 4; ; ; ; 4; ; ; ; ; ; ; ; ; ; 4; ; ; ; 4; ; 41/10; ; 17/10; ; 
META; spain/la-liga-segunda/girona-v-alcorcon; 2017-05-17 18:18:48 GMT+3; 2017-05-20 18:00; Nothing; Xlenovo
Girona; 8/13; 6/10; 8/13; ; 8/13; 3/5; 8/13; ; 8/13; ; ; ; 13/20; 4/6; ; 8/13; 11/17; ; 4/7; 11/17; 16/25; ; 3/5; 6/10; 3/5; ; 4/7; ; 4/7
Draw; 13/5; 14/5; 12/5; ; 11/4; 5/2; 13/5; ; 12/5; ; ; ; 13/5; 5/2; ; 13/5; 27/10; ; 27/10; 27/10; 27/10; ; 27/10; 5/2; 11/4; ; 12/5; ; 13/5
Alcorcon; 4; 4; 5; ; 9/2; 17/4; 11/2; ; 17/4; ; ; ; 9/2; 19/5; ; 9/2; 77/19; ; 4; 77/19; 5; ; 4; 9/2; 41/10; ; 22/5; ; 23/5
META; spain/la-liga-segunda/girona-v-alcorcon; 2017-05-17 22:18:46 GMT+3; 2017-05-20 18:00; Nothing; Xlenovo
Girona; 4/9; 6/10; 11/20; ; 4/7; 1/2; 3/5; 4/7; 1/2; ; ; 11/20; 8/15; 11/20; 11/20; 8/15; 8/15; ; 4/7; 5/9; 16/25; 7/15; 6/11; 8/15; 6/11; ; 8/15; ; 8/15
Draw; 3; 14/5; 5/2; ; 11/4; 13/5; 27/10; 13/5; 13/5; ; ; 13/5; 27/10; 13/5; 5/2; 27/10; 27/10; ; 27/10; 27/10; 27/10; 14/5; 27/10; 13/5; 11/4; ; 13/5; ; 14/5
Alcorcon; 11/2; 4; 11/2; ; 11/2; 5; 11/2; 4; 21/4; ; ; 11/2; 13/2; 5; 6; 11/2; 6; ; 4; 23/4; 5; 27/5; 9/2; 5; 23/5; ; 23/5; ; 5
META; spain/la-liga-segunda/girona-v-alcorcon; 2017-05-18 02:18:47 GMT+3; 2017-05-20 18:00; Nothing; Xlenovo
Girona; 4/9; 8/15; 11/20; ; 4/7; 1/2; 4/7; 1/2; 1/2; ; ; 11/20; 8/15; 11/20; 11/20; 1/2; 8/15; ; 8/15; 8/15; 16/25; 7/15; 6/11; 1/2; 6/11; ; 8/15; ; 8/15
Draw; 3; 11/4; 5/2; ; 11/4; 13/5; 11/4; 13/5; 13/5; ; ; 13/5; 27/10; 13/5; 5/2; 11/4; 11/4; ; 27/10; 11/4; 27/10; 14/5; 27/10; 13/5; 11/4; ; 13/5; ; 14/5
Alcorcon; 11/2; 5; 11/2; ; 11/2; 5; 6; 5; 21/4; ; ; 11/2; 13/2; 5; 6; 11/2; 6; ; 9/2; 6; 5; 27/5; 9/2; 5; 23/5; ; 23/5; ; 5
META; spain/la-liga-segunda/girona-v-alcorcon; 2017-05-18 10:18:42 GMT+3; 2017-05-20 18:00; Nothing; Xlenovo
Girona; 8/13; 8/15; ; 8/15; 4/7; 1/2; 4/7; 1/2; 1/2; ; ; 8/15; 11/20; 8/15; 11/20; 8/15; 8/15; 10/21; 8/15; 8/15; 16/25; 11/21; 6/11; 8/15; 6/11; ; 1/2; ; 8/15
Draw; 13/5; 13/5; ; 5/2; 11/4; 13/5; 11/4; 13/5; 13/5; ; ; 13/5; 27/10; 13/5; 5/2; 13/5; 27/10; 29/10; 27/10; 27/10; 27/10; 27/10; 27/10; 13/5; 11/4; ; 23/10; ; 14/5
Alcorcon; 5; 5; ; 11/2; 11/2; 5; 6; 5; 11/2; ; ; 11/2; 6; 5; 6; 11/2; 113/19; 23/4; 9/2; 113/19; 5; 49/10; 9/2; 5; 23/5; ; 23/5; ; 5
META; spain/la-liga-segunda/girona-v-alcorcon; 2017-05-18 14:18:42 GMT+3; 2017-05-20 18:00; Nothing; Xlenovo
Girona; 8/13; 8/15; 11/20; 8/15; 4/7; 1/2; 4/7; 1/2; 1/2; ; ; 8/15; 11/20; 8/15; 11/20; 8/15; 5/9; 10/21; 8/15; 5/9; 16/25; 11/21; 6/11; 8/15; 6/11; ; 8/15; ; 8/15
Draw; 13/5; 13/5; 5/2; 5/2; 11/4; 13/5; 11/4; 13/5; 13/5; ; ; 13/5; 27/10; 13/5; 5/2; 13/5; 27/10; 29/10; 27/10; 27/10; 27/10; 27/10; 27/10; 13/5; 11/4; ; 13/5; ; 14/5
Alcorcon; 5; 5; 11/2; 11/2; 11/2; 5; 6; 5; 11/2; ; ; 11/2; 6; 5; 6; 11/2; 29/5; 23/4; 9/2; 29/5; 5; 49/10; 9/2; 5; 23/5; ; 26/5; ; 5
META; spain/la-liga-segunda/girona-v-alcorcon; 2017-05-18 18:18:46 GMT+3; 2017-05-20 18:00; Nothing; Xlenovo
Girona; 8/13; 8/15; 11/20; ; 4/7; 1/2; 4/7; 1/2; 1/2; ; ; 8/15; 11/20; 8/15; 11/20; 8/15; 5/9; 10/21; 8/15; 5/9; 3/5; 11/21; 6/11; 8/15; 6/11; ; 8/15; 8/15; 8/15
Draw; 13/5; 13/5; 5/2; ; 11/4; 13/5; 11/4; 13/5; 13/5; ; ; 13/5; 27/10; 13/5; 5/2; 13/5; 27/10; 29/10; 27/10; 27/10; 68/25; 27/10; 27/10; 13/5; 11/4; ; 13/5; 13/5; 14/5
Alcorcon; 5; 5; 11/2; ; 11/2; 5; 6; 5; 11/2; ; ; 11/2; 6; 5; 6; 11/2; 29/5; 23/4; 9/2; 29/5; 28/5; 49/10; 9/2; 5; 23/5; ; 11/2; 24/5; 5
META; spain/la-liga-segunda/girona-v-alcorcon; 2017-05-18 22:18:43 GMT+3; 2017-05-20 18:00; Nothing; Xlenovo
Girona; 8/13; 8/15; 11/20; ; 4/7; 1/2; 4/7; 1/2; 1/2; ; ; 8/15; 11/20; 11/20; 11/20; 8/15; 8/15; 10/21; 8/15; 8/15; 3/5; 11/21; 6/11; 8/15; 6/11; ; 8/15; 8/15; 4/7
Draw; 13/5; 13/5; 5/2; ; 11/4; 13/5; 11/4; 13/5; 13/5; ; ; 13/5; 27/10; 11/4; 5/2; 13/5; 27/10; 29/10; 27/10; 27/10; 68/25; 27/10; 27/10; 11/4; 11/4; ; 11/4; 13/5; 14/5
Alcorcon; 5; 5; 11/2; ; 11/2; 5; 6; 5; 11/2; ; ; 11/2; 6; 11/2; 6; 11/2; 59/10; 23/4; 9/2; 59/10; 28/5; 49/10; 9/2; 11/2; 23/5; ; 24/5; 5; 5
META; spain/la-liga-segunda/girona-v-alcorcon; 2017-05-19 02:18:40 GMT+3; 2017-05-20 18:00; Nothing; Xlenovo
Girona; 11/20; 8/15; 11/20; 8/15; 4/7; 1/2; 8/15; 1/2; 1/2; ; ; 8/15; 11/20; 11/20; 11/20; 8/15; 8/15; 10/21; 8/15; 8/15; 3/5; 11/21; 6/11; 8/15; 6/11; ; 8/15; 8/15; 8/15
Draw; 14/5; 13/5; 5/2; 5/2; 11/4; 13/5; 14/5; 13/5; 5/2; ; ; 13/5; 27/10; 11/4; 5/2; 27/10; 27/10; 29/10; 27/10; 27/10; 68/25; 27/10; 27/10; 11/4; 11/4; ; 11/4; 13/5; 14/5
Alcorcon; 11/2; 11/2; 11/2; 11/2; 11/2; 5; 13/2; 5; 21/4; ; ; 11/2; 6; 11/2; 6; 11/2; 113/19; 23/4; 9/2; 113/19; 28/5; 49/10; 9/2; 5; 23/5; ; 24/5; 5; 26/5
META; spain/la-liga-segunda/girona-v-alcorcon; 2017-05-19 10:18:37 GMT+3; 2017-05-20 18:00; Nothing; Xlenovo
Girona; 11/20; 8/15; 11/20; ; 4/7; 1/2; 8/15; 1/2; 1/2; ; ; 8/15; 11/20; 11/20; 11/20; 8/15; 8/15; 8/15; 8/15; 8/15; 3/5; 11/21; 6/11; 8/15; 6/11; ; 8/15; 8/15; 8/15
Draw; 14/5; 13/5; 5/2; ; 11/4; 13/5; 14/5; 13/5; 5/2; ; ; 13/5; 27/10; 11/4; 5/2; 27/10; 27/10; 29/10; 27/10; 27/10; 68/25; 27/10; 27/10; 11/4; 11/4; ; 13/5; 13/5; 14/5
Alcorcon; 11/2; 11/2; 11/2; ; 11/2; 5; 13/2; 5; 21/4; ; ; 11/2; 6; 11/2; 6; 11/2; 113/19; 23/4; 9/2; 113/19; 28/5; 49/10; 9/2; 11/2; 23/5; ; 29/5; 5; 26/5
META; spain/la-liga-segunda/girona-v-alcorcon; 2017-05-19 14:18:38 GMT+3; 2017-05-20 18:00; Nothing; Xlenovo
Girona; 11/20; 8/15; 8/15; ; 4/7; 1/2; 8/15; 1/2; 1/2; ; ; 8/15; 11/20; 11/20; 11/20; 8/15; ; 8/15; 8/15; 8/15; 3/5; 11/21; 6/11; 8/15; 6/11; ; 8/15; 8/15; 8/15
Draw; 14/5; 13/5; 5/2; ; 11/4; 13/5; 14/5; 13/5; 5/2; ; ; 13/5; 27/10; 11/4; 5/2; 27/10; ; 29/10; 27/10; 27/10; 68/25; 27/10; 27/10; 11/4; 11/4; ; 27/10; 13/5; 14/5
Alcorcon; 11/2; 11/2; 11/2; ; 11/2; 5; 13/2; 5; 21/4; ; ; 11/2; 6; 11/2; 6; 11/2; ; 23/4; 9/2; 113/19; 28/5; 49/10; 9/2; 11/2; 23/5; ; 29/5; 5; 26/5
META; spain/la-liga-segunda/girona-v-alcorcon; 2017-05-19 18:18:41 GMT+3; 2017-05-20 18:00; Nothing; Xlenovo
Girona; 11/20; 8/15; 8/15; ; 4/7; 1/2; 8/15; 1/2; 1/2; ; ; 8/15; 11/20; 11/20; 11/20; 8/15; 8/15; 8/15; 8/15; 8/15; 3/5; 11/21; 6/11; 8/15; 6/11; ; 8/15; 8/15; 8/15
Draw; 14/5; 13/5; 5/2; ; 11/4; 13/5; 14/5; 13/5; 5/2; ; ; 13/5; 27/10; 14/5; 5/2; 27/10; 27/10; 29/10; 27/10; 27/10; 68/25; 27/10; 27/10; 11/4; 11/4; ; 27/10; 13/5; 14/5
Alcorcon; 11/2; 11/2; 11/2; ; 11/2; 5; 13/2; 5; 21/4; ; ; 11/2; 6; 11/2; 6; 11/2; 113/19; 23/4; 9/2; 113/19; 28/5; 49/10; 9/2; 11/2; 23/5; ; 29/5; 5; 26/5
META; spain/la-liga-segunda/girona-v-alcorcon; 2017-05-19 22:18:47 GMT+3; 2017-05-20 18:00; Nothing; Xlenovo
Girona; 4/7; 8/15; 6/10; ; 4/7; 11/20; 3/5; 1/2; 8/15; ; ; 6/10; 4/7; 6/10; 3/5; 8/15; 10/17; 8/15; 8/15; ; 3/5; 4/7; 6/11; 4/7; 6/11; ; 4/7; 4/7; 4/7
Draw; 14/5; 13/5; 12/5; ; 11/4; 5/2; 27/10; 13/5; 5/2; ; ; 5/2; 11/4; 27/10; 13/5; 13/5; 45/17; 29/10; 27/10; ; 68/25; 13/5; 27/10; 13/5; 11/4; ; 27/10; 5/2; 27/10
Alcorcon; 5; 11/2; 5; ; 11/2; 19/4; 11/2; 5; 19/4; ; ; 5; 11/2; 24/5; 5; 11/2; 91/17; 23/4; 9/2; ; 28/5; 22/5; 9/2; 9/2; 23/5; ; 26/5; 24/5; 5
META; spain/la-liga-segunda/girona-v-alcorcon; 2017-05-20 02:18:34 GMT+3; 2017-05-20 18:00; Nothing; Xlenovo
Girona; 4/7; 4/7; 6/10; ; 3/5; 11/20; 3/5; 1/2; 8/15; ; ; 6/10; 4/7; 6/10; 3/5; 4/7; 10/17; 3/5; 8/15; 10/17; 3/5; 4/7; 6/11; 4/7; 6/11; ; 4/7; 8/15; 4/7
Draw; 14/5; 13/5; 12/5; ; 11/4; 5/2; 27/10; 13/5; 5/2; ; ; 5/2; 11/4; 27/10; 13/5; 13/5; 45/17; 27/10; 27/10; 45/17; 68/25; 13/5; 27/10; 13/5; 11/4; ; 27/10; 5/2; 14/5
Alcorcon; 5; 9/2; 5; ; 5; 19/4; 11/2; 5; 19/4; ; ; 5; 11/2; 24/5; 5; 5; 91/17; 21/4; 9/2; 91/17; 28/5; 22/5; 9/2; 9/2; 23/5; ; 11/2; 24/5; 5
META; spain/la-liga-segunda/girona-v-alcorcon; 2017-05-20 10:18:03 GMT+3; 2017-05-20 18:00; Nothing; Xlenovo
Girona; 4/7; 4/7; 6/10; 8/15; 3/5; 4/7; 3/5; 8/15; 8/15; ; ; 8/13; 3/5; 6/10; 3/5; 4/7; 10/17; 3/5; 4/7; 10/17; 3/5; 10/17; 8/13; 6/10; 8/13; ; 4/7; 4/7; 4/7
Draw; 14/5; 5/2; 12/5; 5/2; 11/4; 5/2; 27/10; 13/5; 5/2; ; ; 12/5; 53/20; 27/10; 13/5; 13/5; 13/5; 27/10; 5/2; 13/5; 68/25; 27/10; 5/2; 13/5; 28/11; ; 13/5; 13/5; 13/5
Alcorcon; 5; 5; 5; 11/2; 5; 470/100; 11/2; 5; 19/4; ; ; 5; 11/2; 24/5; 5; 5; 21/4; 21/4; 23/5; 27/5; 28/5; 23/5; 19/4; 9/2; 19/4; ; 28/5; 27/5; 24/5
META; spain/la-liga-segunda/girona-v-alcorcon; 2017-05-20 14:18:44 GMT+3; 2017-05-20 18:00; Nothing; Xlenovo
Girona; 4/7; 4/7; 6/10; ; 3/5; 4/7; 3/5; 8/15; 8/15; ; ; 6/10; 3/5; 6/10; 3/5; 4/7; 10/17; 3/5; 4/7; ; 29/50; 10/17; 8/13; 4/7; 8/13; ; 4/7; 4/7; 4/7
Draw; 14/5; 5/2; 49/20; ; 13/5; 5/2; 27/10; 13/5; 5/2; ; ; 12/5; 53/20; 27/10; 13/5; 13/5; 13/5; 27/10; 5/2; 13/5; 27/10; 5/2; 5/2; 13/5; 28/11; ; 13/5; 13/5; 13/5
Alcorcon; 5; 5; 5; ; 11/2; 470/100; 11/2; 5; 19/4; ; ; 5; 11/2; 5; 5; 5; 60/11; 21/4; 23/5; 60/11; 6; 51/10; 19/4; 5; 19/4; ; 6; 29/5; 32/5
META; spain/la-liga-segunda/girona-v-alcorcon; 2017-05-20 18:18:12 GMT+3; 2017-05-20 18:00; Nothing; Xlenovo
Girona; 4/7; 4/7; 4/7; ; 3/5; 11/20; 4/7; 8/15; 8/15; 4/7; ; 4/7; 3/5; 4/7; 3/5; 8/15; 4/7; 3/5; 4/7; 4/7; 29/50; 4/7; 7/12; 4/7; 7/12; ; 4/7; 4/7; 4/7
Draw; 13/5; 5/2; 49/20; ; 13/5; 5/2; 27/10; 13/5; 5/2; 5/2; ; 5/2; 53/20; 27/10; 13/5; 13/5; 27/10; 27/10; 13/5; 27/10; 27/10; 5/2; 13/5; 13/5; 45/17; ; 27/10; 13/5; 14/5
Alcorcon; 11/2; 5; 11/2; ; 11/2; 5; 6; 5; 5; 11/2; ; 5; 11/2; 5; 5; 11/2; 27/5; 21/4; 5; 27/5; 6; 26/5; 5; 5; 5; ; 31/5; 6; 29/5
META; spain/la-liga-segunda/girona-v-alcorcon; 2017-05-20 22:17:46 GMT+3; 2017-05-20 18:00; In Play; Xlenovo
Draw; 1/4; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Girona; 15/4; ; ; 4/7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Alcorcon; 16; ; ; 5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
